:START_ID(disease)|:END_ID(second_level_departments)|type:STRING|name:STRING
6432|20866|所属科室|所属科室
4071|20887|所属科室|所属科室
1610|20909|所属科室|所属科室
737|20908|所属科室|所属科室
5794|20898|所属科室|所属科室
7491|20899|所属科室|所属科室
2958|20895|所属科室|所属科室
5476|20869|所属科室|所属科室
7304|20893|所属科室|所属科室
943|20912|所属科室|所属科室
1221|20895|所属科室|所属科室
6356|20862|所属科室|所属科室
8704|20899|所属科室|所属科室
6028|20882|所属科室|所属科室
8807|20867|所属科室|所属科室
7378|20897|所属科室|所属科室
8120|20898|所属科室|所属科室
6887|20865|所属科室|所属科室
1067|20892|所属科室|所属科室
6592|20873|所属科室|所属科室
7047|20890|所属科室|所属科室
3139|20864|所属科室|所属科室
3008|20897|所属科室|所属科室
3106|20897|所属科室|所属科室
2154|20897|所属科室|所属科室
2722|20893|所属科室|所属科室
4496|20897|所属科室|所属科室
908|20912|所属科室|所属科室
3190|20893|所属科室|所属科室
4015|20908|所属科室|所属科室
4751|20866|所属科室|所属科室
5746|20908|所属科室|所属科室
6759|20884|所属科室|所属科室
8341|20887|所属科室|所属科室
8707|20906|所属科室|所属科室
6153|20899|所属科室|所属科室
2179|20912|所属科室|所属科室
6646|20867|所属科室|所属科室
4542|20907|所属科室|所属科室
3460|20864|所属科室|所属科室
3074|20908|所属科室|所属科室
353|20882|所属科室|所属科室
3524|20872|所属科室|所属科室
7030|20890|所属科室|所属科室
1887|20865|所属科室|所属科室
4469|20897|所属科室|所属科室
8314|20906|所属科室|所属科室
907|20912|所属科室|所属科室
6408|20897|所属科室|所属科室
6393|20864|所属科室|所属科室
1152|20890|所属科室|所属科室
7309|20899|所属科室|所属科室
5259|20904|所属科室|所属科室
5176|20865|所属科室|所属科室
444|20867|所属科室|所属科室
2010|20907|所属科室|所属科室
6717|20887|所属科室|所属科室
4611|20872|所属科室|所属科室
6473|20899|所属科室|所属科室
8577|20862|所属科室|所属科室
121|20887|所属科室|所属科室
1544|20882|所属科室|所属科室
776|20864|所属科室|所属科室
1142|20890|所属科室|所属科室
4277|20882|所属科室|所属科室
6363|20897|所属科室|所属科室
6189|20867|所属科室|所属科室
2117|20909|所属科室|所属科室
5369|20895|所属科室|所属科室
7517|20890|所属科室|所属科室
8264|20867|所属科室|所属科室
2518|20887|所属科室|所属科室
3710|20859|所属科室|所属科室
347|20892|所属科室|所属科室
5995|20897|所属科室|所属科室
8493|20887|所属科室|所属科室
6568|20867|所属科室|所属科室
60|20884|所属科室|所属科室
3768|20865|所属科室|所属科室
7900|20892|所属科室|所属科室
8675|20906|所属科室|所属科室
696|20908|所属科室|所属科室
2455|20895|所属科室|所属科室
8564|20867|所属科室|所属科室
4706|20879|所属科室|所属科室
4072|20865|所属科室|所属科室
8569|20906|所属科室|所属科室
2026|20890|所属科室|所属科室
5843|20866|所属科室|所属科室
468|20892|所属科室|所属科室
4961|20882|所属科室|所属科室
5385|20884|所属科室|所属科室
2880|20866|所属科室|所属科室
7625|20865|所属科室|所属科室
8126|20906|所属科室|所属科室
4245|20903|所属科室|所属科室
3713|20870|所属科室|所属科室
479|20873|所属科室|所属科室
1342|20869|所属科室|所属科室
6623|20912|所属科室|所属科室
4089|20867|所属科室|所属科室
1691|20878|所属科室|所属科室
2249|20908|所属科室|所属科室
6546|20862|所属科室|所属科室
3681|20873|所属科室|所属科室
8683|20895|所属科室|所属科室
5858|20867|所属科室|所属科室
5170|20878|所属科室|所属科室
935|20912|所属科室|所属科室
5921|20866|所属科室|所属科室
7381|20867|所属科室|所属科室
2211|20882|所属科室|所属科室
7623|20897|所属科室|所属科室
4878|20864|所属科室|所属科室
5090|20878|所属科室|所属科室
3482|20864|所属科室|所属科室
6405|20908|所属科室|所属科室
1525|20907|所属科室|所属科室
2396|20878|所属科室|所属科室
2764|20908|所属科室|所属科室
4572|20878|所属科室|所属科室
1081|20890|所属科室|所属科室
6496|20897|所属科室|所属科室
8485|20906|所属科室|所属科室
5208|20894|所属科室|所属科室
2770|20869|所属科室|所属科室
4236|20912|所属科室|所属科室
8530|20906|所属科室|所属科室
1843|20865|所属科室|所属科室
7228|20906|所属科室|所属科室
7811|20882|所属科室|所属科室
2713|20897|所属科室|所属科室
5664|20869|所属科室|所属科室
2498|20890|所属科室|所属科室
49|20884|所属科室|所属科室
5337|20869|所属科室|所属科室
3486|20882|所属科室|所属科室
6797|20884|所属科室|所属科室
2395|20879|所属科室|所属科室
5237|20890|所属科室|所属科室
8474|20862|所属科室|所属科室
1072|20899|所属科室|所属科室
3459|20872|所属科室|所属科室
1837|20865|所属科室|所属科室
8245|20912|所属科室|所属科室
4057|20865|所属科室|所属科室
614|20879|所属科室|所属科室
4669|20878|所属科室|所属科室
700|20908|所属科室|所属科室
8738|20906|所属科室|所属科室
6476|20893|所属科室|所属科室
7409|20866|所属科室|所属科室
1316|20887|所属科室|所属科室
857|20904|所属科室|所属科室
7149|20899|所属科室|所属科室
8058|20906|所属科室|所属科室
7478|20882|所属科室|所属科室
3540|20869|所属科室|所属科室
4385|20872|所属科室|所属科室
7599|20887|所属科室|所属科室
4312|20864|所属科室|所属科室
5727|20887|所属科室|所属科室
3196|20898|所属科室|所属科室
3038|20869|所属科室|所属科室
5504|20890|所属科室|所属科室
8734|20898|所属科室|所属科室
6287|20902|所属科室|所属科室
339|20859|所属科室|所属科室
2591|20866|所属科室|所属科室
6500|20904|所属科室|所属科室
3989|20884|所属科室|所属科室
8335|20867|所属科室|所属科室
3343|20897|所属科室|所属科室
405|20873|所属科室|所属科室
4845|20898|所属科室|所属科室
8300|20906|所属科室|所属科室
6241|20873|所属科室|所属科室
5854|20869|所属科室|所属科室
3907|20864|所属科室|所属科室
3910|20884|所属科室|所属科室
5419|20866|所属科室|所属科室
1626|20887|所属科室|所属科室
2792|20878|所属科室|所属科室
6317|20859|所属科室|所属科室
2458|20879|所属科室|所属科室
2862|20882|所属科室|所属科室
8547|20867|所属科室|所属科室
8689|20895|所属科室|所属科室
1097|20869|所属科室|所属科室
2000|20908|所属科室|所属科室
6251|20865|所属科室|所属科室
1266|20868|所属科室|所属科室
1775|20910|所属科室|所属科室
287|20862|所属科室|所属科室
2661|20867|所属科室|所属科室
2818|20898|所属科室|所属科室
2962|20885|所属科室|所属科室
4942|20878|所属科室|所属科室
2234|20881|所属科室|所属科室
3185|20866|所属科室|所属科室
2496|20865|所属科室|所属科室
3476|20872|所属科室|所属科室
5347|20865|所属科室|所属科室
8637|20906|所属科室|所属科室
5394|20870|所属科室|所属科室
3237|20867|所属科室|所属科室
1612|20897|所属科室|所属科室
1337|20869|所属科室|所属科室
1889|20865|所属科室|所属科室
4705|20865|所属科室|所属科室
571|20903|所属科室|所属科室
8764|20872|所属科室|所属科室
8581|20867|所属科室|所属科室
5998|20897|所属科室|所属科室
3389|20872|所属科室|所属科室
2053|20897|所属科室|所属科室
3574|20890|所属科室|所属科室
5957|20865|所属科室|所属科室
7134|20907|所属科室|所属科室
4695|20908|所属科室|所属科室
5130|20904|所属科室|所属科室
4085|20882|所属科室|所属科室
763|20908|所属科室|所属科室
4476|20908|所属科室|所属科室
7573|20869|所属科室|所属科室
2099|20909|所属科室|所属科室
5332|20888|所属科室|所属科室
3758|20872|所属科室|所属科室
5804|20884|所属科室|所属科室
2829|20867|所属科室|所属科室
3221|20907|所属科室|所属科室
956|20912|所属科室|所属科室
2002|20907|所属科室|所属科室
5138|20872|所属科室|所属科室
8005|20906|所属科室|所属科室
1708|20898|所属科室|所属科室
3202|20884|所属科室|所属科室
7592|20912|所属科室|所属科室
3963|20867|所属科室|所属科室
2540|20878|所属科室|所属科室
4086|20899|所属科室|所属科室
4547|20864|所属科室|所属科室
4820|20872|所属科室|所属科室
7772|20906|所属科室|所属科室
1146|20890|所属科室|所属科室
1825|20865|所属科室|所属科室
4668|20884|所属科室|所属科室
5480|20867|所属科室|所属科室
1676|20887|所属科室|所属科室
819|20899|所属科室|所属科室
3370|20869|所属科室|所属科室
5101|20864|所属科室|所属科室
5452|20865|所属科室|所属科室
5930|20897|所属科室|所属科室
8458|20859|所属科室|所属科室
7041|20890|所属科室|所属科室
2833|20908|所属科室|所属科室
2600|20893|所属科室|所属科室
1465|20869|所属科室|所属科室
6751|20897|所属科室|所属科室
4498|20897|所属科室|所属科室
6033|20865|所属科室|所属科室
1235|20887|所属科室|所属科室
3047|20865|所属科室|所属科室
5422|20884|所属科室|所属科室
8789|20867|所属科室|所属科室
2466|20878|所属科室|所属科室
3564|20869|所属科室|所属科室
3356|20909|所属科室|所属科室
8185|20912|所属科室|所属科室
8767|20897|所属科室|所属科室
823|20884|所属科室|所属科室
2405|20878|所属科室|所属科室
5007|20899|所属科室|所属科室
5783|20890|所属科室|所属科室
4973|20878|所属科室|所属科室
5194|20887|所属科室|所属科室
7564|20906|所属科室|所属科室
3349|20905|所属科室|所属科室
5384|20872|所属科室|所属科室
5341|20869|所属科室|所属科室
453|20873|所属科室|所属科室
6285|20865|所属科室|所属科室
8780|20869|所属科室|所属科室
840|20904|所属科室|所属科室
2874|20897|所属科室|所属科室
7315|20860|所属科室|所属科室
8048|20904|所属科室|所属科室
8512|20887|所属科室|所属科室
1781|20872|所属科室|所属科室
3396|20897|所属科室|所属科室
322|20868|所属科室|所属科室
8216|20898|所属科室|所属科室
2632|20874|所属科室|所属科室
1522|20882|所属科室|所属科室
7146|20867|所属科室|所属科室
5732|20905|所属科室|所属科室
6294|20878|所属科室|所属科室
6903|20897|所属科室|所属科室
6198|20869|所属科室|所属科室
95|20884|所属科室|所属科室
2216|20899|所属科室|所属科室
872|20892|所属科室|所属科室
1600|20887|所属科室|所属科室
6024|20865|所属科室|所属科室
1094|20869|所属科室|所属科室
8483|20879|所属科室|所属科室
4827|20872|所属科室|所属科室
494|20867|所属科室|所属科室
7458|20897|所属科室|所属科室
2064|20909|所属科室|所属科室
6320|20868|所属科室|所属科室
8447|20872|所属科室|所属科室
8274|20906|所属科室|所属科室
4036|20884|所属科室|所属科室
5322|20872|所属科室|所属科室
604|20864|所属科室|所属科室
1088|20907|所属科室|所属科室
362|20873|所属科室|所属科室
7955|20887|所属科室|所属科室
8030|20893|所属科室|所属科室
2649|20882|所属科室|所属科室
6353|20860|所属科室|所属科室
1685|20878|所属科室|所属科室
6955|20908|所属科室|所属科室
1785|20872|所属科室|所属科室
8187|20898|所属科室|所属科室
3610|20904|所属科室|所属科室
4726|20864|所属科室|所属科室
2575|20878|所属科室|所属科室
7430|20908|所属科室|所属科室
7489|20906|所属科室|所属科室
3660|20869|所属科室|所属科室
512|20867|所属科室|所属科室
3001|20897|所属科室|所属科室
8407|20906|所属科室|所属科室
822|20904|所属科室|所属科室
6733|20884|所属科室|所属科室
2297|20867|所属科室|所属科室
2186|20902|所属科室|所属科室
5360|20895|所属科室|所属科室
905|20912|所属科室|所属科室
4543|20872|所属科室|所属科室
7201|20899|所属科室|所属科室
2175|20865|所属科室|所属科室
1185|20862|所属科室|所属科室
6694|20887|所属科室|所属科室
2035|20866|所属科室|所属科室
4963|20905|所属科室|所属科室
5802|20897|所属科室|所属科室
239|20867|所属科室|所属科室
8504|20904|所属科室|所属科室
5729|20895|所属科室|所属科室
4506|20864|所属科室|所属科室
677|20879|所属科室|所属科室
3085|20904|所属科室|所属科室
1623|20862|所属科室|所属科室
7390|20869|所属科室|所属科室
773|20866|所属科室|所属科室
1425|20869|所属科室|所属科室
3735|20864|所属科室|所属科室
4323|20872|所属科室|所属科室
8189|20898|所属科室|所属科室
1629|20892|所属科室|所属科室
6663|20904|所属科室|所属科室
1913|20865|所属科室|所属科室
5023|20905|所属科室|所属科室
7300|20864|所属科室|所属科室
3847|20865|所属科室|所属科室
7140|20907|所属科室|所属科室
3270|20893|所属科室|所属科室
6045|20897|所属科室|所属科室
6570|20874|所属科室|所属科室
4423|20897|所属科室|所属科室
2804|20897|所属科室|所属科室
3757|20869|所属科室|所属科室
520|20882|所属科室|所属科室
4109|20862|所属科室|所属科室
5268|20904|所属科室|所属科室
7082|20873|所属科室|所属科室
2969|20897|所属科室|所属科室
2566|20907|所属科室|所属科室
5693|20866|所属科室|所属科室
7687|20906|所属科室|所属科室
7844|20884|所属科室|所属科室
1286|20868|所属科室|所属科室
5990|20897|所属科室|所属科室
3592|20872|所属科室|所属科室
953|20887|所属科室|所属科室
3369|20872|所属科室|所属科室
7660|20906|所属科室|所属科室
5288|20867|所属科室|所属科室
529|20905|所属科室|所属科室
6653|20882|所属科室|所属科室
7958|20878|所属科室|所属科室
3860|20882|所属科室|所属科室
3406|20872|所属科室|所属科室
7055|20866|所属科室|所属科室
2497|20897|所属科室|所属科室
8599|20866|所属科室|所属科室
397|20873|所属科室|所属科室
5199|20899|所属科室|所属科室
4218|20866|所属科室|所属科室
1764|20872|所属科室|所属科室
7616|20908|所属科室|所属科室
3364|20895|所属科室|所属科室
8138|20898|所属科室|所属科室
1324|20869|所属科室|所属科室
8047|20897|所属科室|所属科室
1065|20892|所属科室|所属科室
37|20873|所属科室|所属科室
4464|20865|所属科室|所属科室
5420|20864|所属科室|所属科室
4185|20873|所属科室|所属科室
5868|20909|所属科室|所属科室
1247|20905|所属科室|所属科室
8176|20907|所属科室|所属科室
4142|20890|所属科室|所属科室
1263|20868|所属科室|所属科室
1414|20869|所属科室|所属科室
1917|20865|所属科室|所属科室
3323|20870|所属科室|所属科室
271|20867|所属科室|所属科室
6837|20912|所属科室|所属科室
2672|20907|所属科室|所属科室
4943|20872|所属科室|所属科室
1508|20869|所属科室|所属科室
3596|20907|所属科室|所属科室
1983|20907|所属科室|所属科室
8513|20906|所属科室|所属科室
4260|20865|所属科室|所属科室
3856|20867|所属科室|所属科室
1038|20892|所属科室|所属科室
2109|20909|所属科室|所属科室
2377|20867|所属科室|所属科室
5808|20897|所属科室|所属科室
6482|20884|所属科室|所属科室
3732|20862|所属科室|所属科室
8724|20906|所属科室|所属科室
8394|20897|所属科室|所属科室
2642|20882|所属科室|所属科室
4785|20869|所属科室|所属科室
4219|20864|所属科室|所属科室
5026|20899|所属科室|所属科室
1566|20882|所属科室|所属科室
6215|20897|所属科室|所属科室
3580|20872|所属科室|所属科室
5592|20908|所属科室|所属科室
8489|20873|所属科室|所属科室
8310|20882|所属科室|所属科室
1234|20887|所属科室|所属科室
7739|20897|所属科室|所属科室
7907|20897|所属科室|所属科室
3272|20897|所属科室|所属科室
812|20862|所属科室|所属科室
7833|20882|所属科室|所属科室
6226|20865|所属科室|所属科室
3620|20869|所属科室|所属科室
5738|20908|所属科室|所属科室
4604|20864|所属科室|所属科室
7853|20904|所属科室|所属科室
1148|20890|所属科室|所属科室
1347|20869|所属科室|所属科室
985|20874|所属科室|所属科室
5344|20869|所属科室|所属科室
5397|20904|所属科室|所属科室
1440|20869|所属科室|所属科室
8297|20906|所属科室|所属科室
3291|20907|所属科室|所属科室
4095|20867|所属科室|所属科室
4795|20895|所属科室|所属科室
292|20867|所属科室|所属科室
8429|20906|所属科室|所属科室
5388|20905|所属科室|所属科室
460|20867|所属科室|所属科室
997|20874|所属科室|所属科室
919|20912|所属科室|所属科室
4462|20897|所属科室|所属科室
6743|20908|所属科室|所属科室
6712|20899|所属科室|所属科室
4226|20904|所属科室|所属科室
107|20884|所属科室|所属科室
8286|20906|所属科室|所属科室
309|20874|所属科室|所属科室
403|20867|所属科室|所属科室
4018|20897|所属科室|所属科室
747|20908|所属科室|所属科室
483|20882|所属科室|所属科室
1023|20874|所属科室|所属科室
6821|20897|所属科室|所属科室
1571|20862|所属科室|所属科室
2427|20878|所属科室|所属科室
7435|20906|所属科室|所属科室
3391|20865|所属科室|所属科室
3112|20874|所属科室|所属科室
2961|20865|所属科室|所属科室
2337|20878|所属科室|所属科室
1102|20869|所属科室|所属科室
1181|20867|所属科室|所属科室
3628|20869|所属科室|所属科室
5192|20899|所属科室|所属科室
7733|20906|所属科室|所属科室
2120|20909|所属科室|所属科室
1327|20869|所属科室|所属科室
2440|20878|所属科室|所属科室
5231|20882|所属科室|所属科室
1661|20907|所属科室|所属科室
2864|20909|所属科室|所属科室
3949|20872|所属科室|所属科室
4763|20899|所属科室|所属科室
7965|20897|所属科室|所属科室
7922|20895|所属科室|所属科室
6463|20865|所属科室|所属科室
8603|20906|所属科室|所属科室
8413|20912|所属科室|所属科室
2622|20866|所属科室|所属科室
8360|20906|所属科室|所属科室
4079|20874|所属科室|所属科室
8229|20893|所属科室|所属科室
6410|20907|所属科室|所属科室
2207|20869|所属科室|所属科室
4456|20872|所属科室|所属科室
1011|20882|所属科室|所属科室
4772|20873|所属科室|所属科室
7359|20887|所属科室|所属科室
1184|20882|所属科室|所属科室
6437|20885|所属科室|所属科室
161|20899|所属科室|所属科室
7100|20866|所属科室|所属科室
3167|20887|所属科室|所属科室
3689|20864|所属科室|所属科室
154|20899|所属科室|所属科室
3317|20878|所属科室|所属科室
7968|20906|所属科室|所属科室
2788|20907|所属科室|所属科室
7780|20897|所属科室|所属科室
5979|20887|所属科室|所属科室
7209|20865|所属科室|所属科室
5549|20887|所属科室|所属科室
2929|20882|所属科室|所属科室
3858|20872|所属科室|所属科室
4724|20882|所属科室|所属科室
2579|20887|所属科室|所属科室
849|20865|所属科室|所属科室
4851|20873|所属科室|所属科室
5554|20865|所属科室|所属科室
7706|20906|所属科室|所属科室
5619|20887|所属科室|所属科室
2931|20909|所属科室|所属科室
772|20907|所属科室|所属科室
6441|20910|所属科室|所属科室
5767|20884|所属科室|所属科室
6600|20893|所属科室|所属科室
1688|20878|所属科室|所属科室
8049|20906|所属科室|所属科室
2493|20878|所属科室|所属科室
1989|20907|所属科室|所属科室
5611|20882|所属科室|所属科室
4404|20897|所属科室|所属科室
6625|20860|所属科室|所属科室
2406|20878|所属科室|所属科室
6509|20895|所属科室|所属科室
7619|20882|所属科室|所属科室
3644|20872|所属科室|所属科室
1633|20887|所属科室|所属科室
7273|20906|所属科室|所属科室
1387|20869|所属科室|所属科室
2322|20902|所属科室|所属科室
8397|20865|所属科室|所属科室
514|20903|所属科室|所属科室
6141|20912|所属科室|所属科室
6960|20878|所属科室|所属科室
2401|20895|所属科室|所属科室
8548|20906|所属科室|所属科室
1438|20887|所属科室|所属科室
3250|20905|所属科室|所属科室
7148|20906|所属科室|所属科室
4153|20864|所属科室|所属科室
6490|20897|所属科室|所属科室
6957|20878|所属科室|所属科室
7085|20878|所属科室|所属科室
4646|20866|所属科室|所属科室
8130|20898|所属科室|所属科室
5359|20908|所属科室|所属科室
640|20879|所属科室|所属科室
8194|20898|所属科室|所属科室
4903|20872|所属科室|所属科室
6958|20909|所属科室|所属科室
2481|20878|所属科室|所属科室
4197|20864|所属科室|所属科室
7779|20893|所属科室|所属科室
5453|20864|所属科室|所属科室
8331|20862|所属科室|所属科室
4891|20905|所属科室|所属科室
7282|20893|所属科室|所属科室
1724|20878|所属科室|所属科室
4584|20903|所属科室|所属科室
6658|20887|所属科室|所属科室
7919|20907|所属科室|所属科室
5011|20907|所属科室|所属科室
5597|20897|所属科室|所属科室
8439|20890|所属科室|所属科室
4947|20908|所属科室|所属科室
7173|20878|所属科室|所属科室
8345|20906|所属科室|所属科室
585|20868|所属科室|所属科室
2813|20887|所属科室|所属科室
63|20884|所属科室|所属科室
7488|20869|所属科室|所属科室
8367|20895|所属科室|所属科室
1790|20882|所属科室|所属科室
7707|20866|所属科室|所属科室
4810|20865|所属科室|所属科室
8211|20864|所属科室|所属科室
8461|20887|所属科室|所属科室
1179|20859|所属科室|所属科室
3480|20908|所属科室|所属科室
3244|20867|所属科室|所属科室
5758|20906|所属科室|所属科室
4488|20872|所属科室|所属科室
2222|20866|所属科室|所属科室
8562|20862|所属科室|所属科室
2308|20866|所属科室|所属科室
4466|20869|所属科室|所属科室
4522|20897|所属科室|所属科室
5838|20865|所属科室|所属科室
101|20873|所属科室|所属科室
714|20908|所属科室|所属科室
4363|20860|所属科室|所属科室
2227|20884|所属科室|所属科室
3295|20897|所属科室|所属科室
7714|20897|所属科室|所属科室
7103|20878|所属科室|所属科室
6038|20897|所属科室|所属科室
6949|20908|所属科室|所属科室
3160|20897|所属科室|所属科室
5258|20882|所属科室|所属科室
4186|20887|所属科室|所属科室
2309|20882|所属科室|所属科室
1737|20898|所属科室|所属科室
751|20907|所属科室|所属科室
1939|20907|所属科室|所属科室
1436|20869|所属科室|所属科室
2339|20887|所属科室|所属科室
1267|20898|所属科室|所属科室
3696|20864|所属科室|所属科室
8348|20906|所属科室|所属科室
5604|20869|所属科室|所属科室
6042|20878|所属科室|所属科室
5302|20880|所属科室|所属科室
5438|20897|所属科室|所属科室
609|20873|所属科室|所属科室
5355|20904|所属科室|所属科室
2298|20859|所属科室|所属科室
1765|20872|所属科室|所属科室
8111|20865|所属科室|所属科室
8574|20897|所属科室|所属科室
6253|20897|所属科室|所属科室
3645|20879|所属科室|所属科室
2659|20867|所属科室|所属科室
5558|20884|所属科室|所属科室
8712|20884|所属科室|所属科室
794|20908|所属科室|所属科室
8031|20906|所属科室|所属科室
3108|20897|所属科室|所属科室
76|20872|所属科室|所属科室
3727|20870|所属科室|所属科室
8303|20906|所属科室|所属科室
4814|20897|所属科室|所属科室
4147|20897|所属科室|所属科室
1059|20873|所属科室|所属科室
7645|20904|所属科室|所属科室
2866|20897|所属科室|所属科室
2750|20869|所属科室|所属科室
3809|20872|所属科室|所属科室
8754|20865|所属科室|所属科室
7224|20890|所属科室|所属科室
1232|20895|所属科室|所属科室
7693|20897|所属科室|所属科室
8665|20906|所属科室|所属科室
5034|20899|所属科室|所属科室
5748|20908|所属科室|所属科室
5857|20865|所属科室|所属科室
2314|20882|所属科室|所属科室
2822|20866|所属科室|所属科室
6305|20860|所属科室|所属科室
3225|20864|所属科室|所属科室
8224|20897|所属科室|所属科室
6535|20898|所属科室|所属科室
2627|20897|所属科室|所属科室
4652|20897|所属科室|所属科室
1159|20890|所属科室|所属科室
6055|20882|所属科室|所属科室
1665|20887|所属科室|所属科室
1163|20908|所属科室|所属科室
4257|20866|所属科室|所属科室
5951|20865|所属科室|所属科室
6558|20902|所属科室|所属科室
5252|20878|所属科室|所属科室
6556|20897|所属科室|所属科室
6021|20869|所属科室|所属科室
2184|20865|所属科室|所属科室
5741|20892|所属科室|所属科室
573|20873|所属科室|所属科室
7979|20882|所属科室|所属科室
7105|20867|所属科室|所属科室
5747|20866|所属科室|所属科室
7988|20906|所属科室|所属科室
115|20892|所属科室|所属科室
5569|20892|所属科室|所属科室
5261|20887|所属科室|所属科室
8108|20897|所属科室|所属科室
2902|20866|所属科室|所属科室
7382|20864|所属科室|所属科室
6979|20867|所属科室|所属科室
8273|20866|所属科室|所属科室
8487|20879|所属科室|所属科室
5621|20882|所属科室|所属科室
3976|20872|所属科室|所属科室
8563|20906|所属科室|所属科室
6461|20897|所属科室|所属科室
2935|20873|所属科室|所属科室
2970|20897|所属科室|所属科室
4156|20872|所属科室|所属科室
5206|20884|所属科室|所属科室
7071|20869|所属科室|所属科室
1878|20865|所属科室|所属科室
7033|20882|所属科室|所属科室
8692|20906|所属科室|所属科室
829|20882|所属科室|所属科室
7344|20866|所属科室|所属科室
5959|20908|所属科室|所属科室
2536|20878|所属科室|所属科室
4275|20872|所属科室|所属科室
4639|20869|所属科室|所属科室
1537|20882|所属科室|所属科室
8640|20899|所属科室|所属科室
3602|20899|所属科室|所属科室
923|20912|所属科室|所属科室
1326|20869|所属科室|所属科室
7107|20906|所属科室|所属科室
963|20912|所属科室|所属科室
4698|20898|所属科室|所属科室
6781|20912|所属科室|所属科室
8004|20866|所属科室|所属科室
6357|20864|所属科室|所属科室
8505|20906|所属科室|所属科室
4733|20909|所属科室|所属科室
4289|20882|所属科室|所属科室
5633|20904|所属科室|所属科室
4651|20872|所属科室|所属科室
4837|20872|所属科室|所属科室
6334|20867|所属科室|所属科室
3550|20908|所属科室|所属科室
5913|20865|所属科室|所属科室
5342|20865|所属科室|所属科室
284|20867|所属科室|所属科室
13|20884|所属科室|所属科室
6802|20887|所属科室|所属科室
5035|20862|所属科室|所属科室
7593|20869|所属科室|所属科室
8722|20908|所属科室|所属科室
8227|20884|所属科室|所属科室
3347|20903|所属科室|所属科室
3440|20867|所属科室|所属科室
5198|20897|所属科室|所属科室
6581|20897|所属科室|所属科室
3514|20865|所属科室|所属科室
149|20899|所属科室|所属科室
3066|20864|所属科室|所属科室
54|20884|所属科室|所属科室
6705|20884|所属科室|所属科室
7287|20912|所属科室|所属科室
6848|20878|所属科室|所属科室
1074|20887|所属科室|所属科室
8039|20887|所属科室|所属科室
2089|20909|所属科室|所属科室
6980|20899|所属科室|所属科室
2465|20860|所属科室|所属科室
2726|20899|所属科室|所属科室
7579|20869|所属科室|所属科室
4972|20904|所属科室|所属科室
722|20908|所属科室|所属科室
4053|20899|所属科室|所属科室
4579|20872|所属科室|所属科室
1667|20887|所属科室|所属科室
6650|20867|所属科室|所属科室
1364|20869|所属科室|所属科室
4789|20869|所属科室|所属科室
6787|20899|所属科室|所属科室
3632|20904|所属科室|所属科室
4762|20867|所属科室|所属科室
2701|20879|所属科室|所属科室
4792|20890|所属科室|所属科室
2552|20897|所属科室|所属科室
1079|20890|所属科室|所属科室
1947|20907|所属科室|所属科室
653|20879|所属科室|所属科室
7120|20865|所属科室|所属科室
6431|20912|所属科室|所属科室
8068|20906|所属科室|所属科室
1565|20907|所属科室|所属科室
4844|20897|所属科室|所属科室
4635|20882|所属科室|所属科室
6256|20864|所属科室|所属科室
6616|20901|所属科室|所属科室
3606|20864|所属科室|所属科室
7917|20906|所属科室|所属科室
3908|20912|所属科室|所属科室
2198|20866|所属科室|所属科室
1468|20869|所属科室|所属科室
3174|20905|所属科室|所属科室
1814|20865|所属科室|所属科室
8241|20906|所属科室|所属科室
4105|20908|所属科室|所属科室
4413|20887|所属科室|所属科室
3785|20908|所属科室|所属科室
6229|20899|所属科室|所属科室
5543|20897|所属科室|所属科室
5280|20904|所属科室|所属科室
5103|20878|所属科室|所属科室
5522|20890|所属科室|所属科室
8779|20904|所属科室|所属科室
711|20873|所属科室|所属科室
2781|20874|所属科室|所属科室
4048|20865|所属科室|所属科室
2448|20902|所属科室|所属科室
5610|20866|所属科室|所属科室
7408|20895|所属科室|所属科室
4116|20869|所属科室|所属科室
8502|20897|所属科室|所属科室
790|20873|所属科室|所属科室
5229|20897|所属科室|所属科室
6049|20897|所属科室|所属科室
1003|20874|所属科室|所属科室
3692|20864|所属科室|所属科室
7612|20899|所属科室|所属科室
1229|20895|所属科室|所属科室
6767|20867|所属科室|所属科室
6699|20899|所属科室|所属科室
2766|20897|所属科室|所属科室
4967|20866|所属科室|所属科室
8251|20899|所属科室|所属科室
8634|20906|所属科室|所属科室
8708|20895|所属科室|所属科室
3835|20907|所属科室|所属科室
568|20867|所属科室|所属科室
1421|20869|所属科室|所属科室
5459|20878|所属科室|所属科室
6877|20904|所属科室|所属科室
6233|20882|所属科室|所属科室
170|20882|所属科室|所属科室
5417|20880|所属科室|所属科室
215|20892|所属科室|所属科室
3669|20873|所属科室|所属科室
6555|20878|所属科室|所属科室
6054|20903|所属科室|所属科室
3470|20887|所属科室|所属科室
8662|20869|所属科室|所属科室
1945|20907|所属科室|所属科室
8033|20897|所属科室|所属科室
2349|20890|所属科室|所属科室
750|20908|所属科室|所属科室
8182|20869|所属科室|所属科室
5841|20884|所属科室|所属科室
1306|20869|所属科室|所属科室
1729|20878|所属科室|所属科室
2993|20869|所属科室|所属科室
7614|20897|所属科室|所属科室
6076|20906|所属科室|所属科室
5814|20892|所属科室|所属科室
2838|20882|所属科室|所属科室
3670|20873|所属科室|所属科室
5345|20897|所属科室|所属科室
8198|20898|所属科室|所属科室
4855|20872|所属科室|所属科室
767|20908|所属科室|所属科室
7016|20892|所属科室|所属科室
