:START_ID(disease)|:END_ID(disease)|type:STRING|name:STRING
4643|4240|并发症|并发症
4765|7477|并发症|并发症
3084|275|并发症|并发症
4987|1718|并发症|并发症
5776|25|并发症|并发症
3434|1135|并发症|并发症
3964|1915|并发症|并发症
5265|8711|并发症|并发症
8710|6664|并发症|并发症
7683|4283|并发症|并发症
1053|22|并发症|并发症
4620|933|并发症|并发症
4951|4991|并发症|并发症
7449|3409|并发症|并发症
1994|1135|并发症|并发症
8239|2411|并发症|并发症
2538|4496|并发症|并发症
6504|6343|并发症|并发症
5371|2107|并发症|并发症
100|677|并发症|并发症
7378|8055|并发症|并发症
2824|170|并发症|并发症
1065|5628|并发症|并发症
5242|5107|并发症|并发症
8569|3780|并发症|并发症
1403|2935|并发症|并发症
55|195|并发症|并发症
6148|2662|并发症|并发症
4032|2539|并发症|并发症
6817|677|并发症|并发症
3211|84|并发症|并发症
6180|3300|并发症|并发症
448|2670|并发症|并发症
3163|3706|并发症|并发症
6083|1185|并发症|并发症
2741|1107|并发症|并发症
4791|3037|并发症|并发症
2253|3340|并发症|并发症
2231|1865|并发症|并发症
54|138|并发症|并发症
6131|4836|并发症|并发症
1403|138|并发症|并发症
7617|1895|并发症|并发症
3999|3071|并发症|并发症
579|310|并发症|并发症
4222|7487|并发症|并发症
4427|7095|并发症|并发症
7725|1107|并发症|并发症
4700|3977|并发症|并发症
8659|3071|并发症|并发症
5132|914|并发症|并发症
6317|2596|并发症|并发症
6473|1126|并发症|并发症
638|643|并发症|并发症
8234|8489|并发症|并发症
2309|3991|并发症|并发症
3647|355|并发症|并发症
4533|8489|并发症|并发症
4039|4405|并发症|并发症
5011|1317|并发症|并发症
7503|643|并发症|并发症
2013|2310|并发症|并发症
5682|2229|并发症|并发症
3390|1720|并发症|并发症
7440|7460|并发症|并发症
8351|7454|并发症|并发症
87|2515|并发症|并发症
2405|2322|并发症|并发症
525|8226|并发症|并发症
1391|8787|并发症|并发症
4856|854|并发症|并发症
5182|633|并发症|并发症
5234|2496|并发症|并发症
419|2967|并发症|并发症
2296|3053|并发症|并发症
4166|2958|并发症|并发症
8473|5608|并发症|并发症
5589|5337|并发症|并发症
3320|940|并发症|并发症
1726|1688|并发症|并发症
1513|3376|并发症|并发症
5024|8161|并发症|并发症
4257|1701|并发症|并发症
3753|3522|并发症|并发症
6592|739|并发症|并发症
907|916|并发症|并发症
1973|4766|并发症|并发症
4386|180|并发症|并发症
5193|7075|并发症|并发症
7024|1136|并发症|并发症
3588|1135|并发症|并发症
7938|5779|并发症|并发症
1811|1871|并发症|并发症
5029|3270|并发症|并发症
6382|8779|并发症|并发症
2537|1459|并发症|并发症
8639|3444|并发症|并发症
4981|6441|并发症|并发症
1672|7124|并发症|并发症
5587|2201|并发症|并发症
4429|1684|并发症|并发症
573|4927|并发症|并发症
6117|716|并发症|并发症
2515|23|并发症|并发症
8365|6507|并发症|并发症
1589|6804|并发症|并发症
2737|2526|并发症|并发症
3276|141|并发症|并发症
538|551|并发症|并发症
8240|310|并发症|并发症
8616|468|并发症|并发症
2436|1198|并发症|并发症
1156|5977|并发症|并发症
7491|195|并发症|并发症
3155|3706|并发症|并发症
6828|3943|并发症|并发症
103|60|并发症|并发症
3604|4283|并发症|并发症
7510|1770|并发症|并发症
6492|6445|并发症|并发症
1880|2758|并发症|并发症
7246|2967|并发症|并发症
4448|675|并发症|并发症
758|1803|并发症|并发症
3952|4832|并发症|并发症
7802|933|并发症|并发症
1347|7465|并发症|并发症
622|617|并发症|并发症
2087|1160|并发症|并发症
5146|1729|并发症|并发症
7780|34|并发症|并发症
169|617|并发症|并发症
5930|3409|并发症|并发症
3645|3972|并发症|并发症
2734|643|并发症|并发症
2140|312|并发症|并发症
8|3409|并发症|并发症
579|312|并发症|并发症
1316|8779|并发症|并发症
4118|311|并发症|并发症
1051|4011|并发症|并发症
1545|3093|并发症|并发症
4846|3393|并发症|并发症
7566|1317|并发症|并发症
6359|820|并发症|并发症
6699|3340|并发症|并发症
5512|8801|并发症|并发症
475|167|并发症|并发症
1836|5661|并发症|并发症
4243|3285|并发症|并发症
1946|770|并发症|并发症
6429|1580|并发症|并发症
6065|556|并发症|并发症
1653|4294|并发症|并发症
3243|3706|并发症|并发症
6509|3037|并发症|并发症
5310|8779|并发症|并发症
6603|8411|并发症|并发症
2931|2107|并发症|并发症
521|253|并发症|并发症
542|6441|并发症|并发症
2959|2282|并发症|并发症
7697|8233|并发症|并发症
1378|1610|并发症|并发症
1191|8779|并发症|并发症
3082|8711|并发症|并发症
4592|4832|并发症|并发症
1530|7467|并发症|并发症
5016|167|并发症|并发症
5024|7902|并发症|并发症
7418|8803|并发症|并发症
1987|8518|并发症|并发症
4759|5977|并发症|并发症
811|312|并发症|并发症
8248|3409|并发症|并发症
8360|138|并发症|并发症
1416|5618|并发症|并发症
3016|4832|并发症|并发症
7038|7038|并发症|并发症
4542|4303|并发症|并发症
8667|3071|并发症|并发症
7376|940|并发症|并发症
7772|132|并发症|并发症
7381|359|并发症|并发症
627|1135|并发症|并发症
1107|5977|并发症|并发症
2963|1001|并发症|并发症
4073|4063|并发症|并发症
624|643|并发症|并发症
1531|167|并发症|并发症
2262|170|并发症|并发症
4235|3037|并发症|并发症
2506|2864|并发症|并发症
2561|6934|并发症|并发症
5031|310|并发症|并发症
6020|992|并发症|并发症
218|167|并发症|并发症
1133|311|并发症|并发症
6727|1429|并发症|并发症
8068|7921|并发症|并发症
5326|1396|并发症|并发症
3377|1807|并发症|并发症
8082|3477|并发症|并发症
6381|195|并发症|并发症
501|940|并发症|并发症
3695|2572|并发症|并发症
3164|4300|并发症|并发症
5504|6187|并发症|并发症
5910|1701|并发症|并发症
6168|8803|并发症|并发症
524|1208|并发症|并发症
5185|4198|并发症|并发症
3531|4927|并发症|并发症
5992|3053|并发症|并发症
1143|1135|并发症|并发症
6525|5977|并发症|并发症
8756|3147|并发症|并发症
2358|395|并发症|并发症
5230|124|并发症|并发症
843|1598|并发症|并发症
682|2614|并发症|并发症
2536|27|并发症|并发症
3152|2060|并发症|并发症
6572|25|并发症|并发症
6314|4832|并发症|并发症
960|716|并发症|并发症
5182|4318|并发症|并发症
5862|5977|并发症|并发症
102|2268|并发症|并发症
435|3255|并发症|并发症
6636|3943|并发症|并发症
673|654|并发症|并发症
5946|4580|并发症|并发症
7823|808|并发症|并发症
7505|4913|并发症|并发症
7495|1135|并发症|并发症
3228|617|并发症|并发症
6983|33|并发症|并发症
861|1090|并发症|并发症
7705|2898|并发症|并发症
4277|1551|并发症|并发症
3032|2935|并发症|并发症
5525|3002|并发症|并发症
632|620|并发症|并发症
160|1034|并发症|并发症
3767|3053|并发症|并发症
2161|2967|并发症|并发症
4569|1136|并发症|并发症
5138|355|并发症|并发症
8079|796|并发症|并发症
2474|933|并发症|并发症
3788|2275|并发症|并发症
4965|6182|并发症|并发症
480|7454|并发症|并发症
6847|820|并发症|并发症
1183|8606|并发症|并发症
6229|2539|并发症|并发症
3718|992|并发症|并发症
5945|3998|并发症|并发症
2238|819|并发症|并发症
1916|770|并发症|并发症
6357|1002|并发症|并发症
5969|528|并发症|并发症
2272|2572|并发症|并发症
5912|2496|并发症|并发症
5801|2572|并发症|并发症
6071|2277|并发症|并发症
1461|718|并发症|并发症
7352|1317|并发症|并发症
3799|1317|并发症|并发症
703|312|并发症|并发症
3276|743|并发症|并发症
5812|3977|并发症|并发症
7899|7948|并发症|并发症
8123|1401|并发症|并发症
4018|840|并发症|并发症
2880|167|并发症|并发症
5643|334|并发症|并发症
949|551|并发症|并发症
1749|23|并发症|并发症
3821|1599|并发症|并发症
4087|3093|并发症|并发症
5119|799|并发症|并发症
6827|1014|并发症|并发症
8125|8121|并发症|并发症
5404|3340|并发症|并发症
2267|8801|并发症|并发症
2395|138|并发症|并发症
4606|2229|并发症|并发症
5427|815|并发症|并发症
6796|7837|并发症|并发症
659|654|并发症|并发症
4261|6507|并发症|并发症
5651|1209|并发症|并发症
2547|8804|并发症|并发症
1273|245|并发症|并发症
1883|5478|并发症|并发症
8481|767|并发症|并发症
5399|8518|并发症|并发症
4716|252|并发症|并发症
3461|5977|并发症|并发症
1190|312|并发症|并发症
2248|914|并发症|并发症
1011|1346|并发症|并发症
2168|170|并发症|并发症
7265|7239|并发症|并发症
7523|3752|并发症|并发症
3291|167|并发症|并发症
5814|2207|并发症|并发症
3792|7453|并发症|并发症
8240|716|并发症|并发症
3003|7886|并发症|并发症
1884|1892|并发症|并发症
2848|151|并发症|并发症
8047|8711|并发症|并发症
440|2662|并发症|并发症
7037|3272|并发症|并发症
1474|933|并发症|并发症
8558|2964|并发症|并发症
4673|6823|并发症|并发症
801|716|并发症|并发症
408|2620|并发症|并发症
2893|1461|并发症|并发症
7548|4822|并发症|并发症
1053|4585|并发症|并发症
1578|854|并发症|并发症
4099|2455|并发症|并发症
4004|700|并发症|并发症
2334|7835|并发症|并发症
1047|677|并发症|并发症
2542|21|并发症|并发症
2726|195|并发症|并发症
3062|984|并发症|并发症
3447|2382|并发症|并发症
4332|2916|并发症|并发症
4882|8711|并发症|并发症
6684|1132|并发症|并发症
5763|2502|并发症|并发症
7273|1125|并发症|并发症
6094|716|并发症|并发症
7829|2538|并发症|并发症
5910|2321|并发症|并发症
6958|2073|并发症|并发症
3677|4332|并发症|并发症
4183|23|并发症|并发症
8464|2136|并发症|并发症
6114|981|并发症|并发症
6088|355|并发症|并发症
6705|88|并发症|并发症
6314|8178|并发症|并发症
5343|4832|并发症|并发症
3637|1810|并发症|并发症
7659|1727|并发症|并发症
2270|8178|并发症|并发症
5100|2055|并发症|并发症
5864|992|并发症|并发症
5218|1871|并发症|并发症
1612|4487|并发症|并发症
5719|5734|并发症|并发症
8245|434|并发症|并发症
7693|2060|并发症|并发症
916|4832|并发症|并发症
1004|914|并发症|并发症
384|2282|并发症|并发症
987|152|并发症|并发症
7354|8711|并发症|并发症
2253|1712|并发症|并发症
769|4835|并发症|并发症
5714|1135|并发症|并发症
4086|8779|并发症|并发症
5364|5779|并发症|并发症
4840|4832|并发症|并发症
5924|3998|并发症|并发症
107|23|并发症|并发症
7837|8609|并发症|并发症
2140|933|并发症|并发症
7144|1049|并发症|并发症
863|1631|并发症|并发症
4452|3972|并发症|并发症
4252|4198|并发症|并发症
5456|1892|并发症|并发症
4423|2572|并发症|并发症
1834|1805|并发症|并发症
597|677|并发症|并发症
834|933|并发症|并发症
3109|434|并发症|并发症
113|4198|并发症|并发症
8076|355|并发症|并发症
4422|170|并发症|并发症
3554|6507|并发症|并发症
3556|5230|并发症|并发症
6234|1871|并发症|并发症
1419|3300|并发症|并发症
8376|5203|并发症|并发症
2444|505|并发症|并发症
2150|864|并发症|并发症
3540|2224|并发症|并发症
6024|1861|并发症|并发症
2933|2759|并发症|并发症
7503|1370|并发症|并发症
863|740|并发症|并发症
7897|2662|并发症|并发症
1776|167|并发症|并发症
3594|3522|并发症|并发症
4540|8489|并发症|并发症
5234|311|并发症|并发症
5649|939|并发症|并发症
6988|933|并发症|并发症
2576|1763|并发症|并发症
4594|1879|并发症|并发症
6113|312|并发症|并发症
5548|474|并发症|并发症
5518|1126|并发症|并发症
5691|3775|并发症|并发症
2020|40|并发症|并发症
1743|1738|并发症|并发症
1743|8770|并发症|并发症
3947|3340|并发症|并发症
2571|640|并发症|并发症
1273|233|并发症|并发症
5970|792|并发症|并发症
7181|854|并发症|并发症
5192|121|并发症|并发症
3275|6507|并发症|并发症
6185|927|并发症|并发症
557|2967|并发症|并发症
1746|1771|并发症|并发症
3022|311|并发症|并发症
6357|1830|并发症|并发症
8097|2898|并发症|并发症
6636|126|并发症|并发症
5083|1135|并发症|并发症
7738|2229|并发症|并发症
1034|3943|并发症|并发症
5654|1485|并发症|并发症
8336|2342|并发症|并发症
4889|2800|并发症|并发症
6399|1126|并发症|并发症
1053|6934|并发症|并发症
4483|3786|并发症|并发症
5586|4095|并发症|并发症
7834|236|并发症|并发症
5643|7239|并发症|并发症
1070|60|并发症|并发症
1744|3943|并发症|并发症
4200|355|并发症|并发症
5301|1387|并发症|并发症
938|8801|并发症|并发症
5276|135|并发症|并发症
1639|1437|并发症|并发症
1041|1048|并发症|并发症
5026|3706|并发症|并发症
8240|469|并发症|并发症
3207|219|并发症|并发症
7784|312|并发症|并发症
504|781|并发症|并发症
1188|4256|并发症|并发症
2102|2967|并发症|并发症
1614|8711|并发症|并发症
1182|366|并发症|并发症
6028|3300|并发症|并发症
6692|8801|并发症|并发症
6906|2199|并发症|并发症
6334|258|并发症|并发症
947|8790|并发症|并发症
2694|4832|并发症|并发症
5407|4195|并发症|并发症
1564|355|并发症|并发症
4395|3037|并发症|并发症
2537|8178|并发症|并发症
2561|4405|并发症|并发症
8107|739|并发症|并发症
3047|4865|并发症|并发症
2390|716|并发症|并发症
4250|940|并发症|并发症
1251|167|并发症|并发症
4955|334|并发症|并发症
8017|2967|并发症|并发症
3770|3273|并发症|并发症
73|36|并发症|并发症
1608|2518|并发症|并发症
419|8711|并发症|并发症
2537|8801|并发症|并发症
8775|5187|并发症|并发症
1768|107|并发症|并发症
8038|4523|并发症|并发症
8048|4814|并发症|并发症
247|258|并发症|并发症
5019|536|并发症|并发症
337|551|并发症|并发症
8671|4991|并发症|并发症
7610|5242|并发症|并发症
1560|7846|并发症|并发症
1790|4832|并发症|并发症
1422|828|并发症|并发症
2623|747|并发症|并发症
8623|8178|并发症|并发症
7865|2479|并发症|并发症
1744|8489|并发症|并发症
1977|2515|并发症|并发症
2400|2400|并发症|并发症
76|2246|并发症|并发症
1468|1209|并发症|并发症
6475|217|并发症|并发症
5203|8376|并发症|并发症
3656|40|并发症|并发症
5943|2496|并发症|并发症
4375|1755|并发症|并发症
5801|1135|并发症|并发症
1901|770|并发症|并发症
2338|1370|并发症|并发症
5382|8711|并发症|并发症
8079|1135|并发症|并发症
5763|3998|并发症|并发症
4017|3805|并发症|并发症
1833|1851|并发症|并发症
5716|617|并发症|并发症
4519|2176|并发症|并发症
7480|2578|并发症|并发症
7829|2870|并发症|并发症
6110|2254|并发症|并发症
307|121|并发症|并发症
4894|959|并发症|并发症
7172|8178|并发症|并发症
2577|2663|并发症|并发症
617|138|并发症|并发症
7886|4404|并发症|并发症
55|716|并发症|并发症
5676|167|并发症|并发症
894|4832|并发症|并发症
8526|984|并发症|并发症
7376|6614|并发症|并发症
7969|7757|并发症|并发症
756|8674|并发症|并发症
1173|4198|并发症|并发症
1243|1325|并发症|并发症
818|2229|并发症|并发症
2308|640|并发症|并发症
222|8489|并发症|并发症
8685|1209|并发症|并发症
509|384|并发症|并发症
6046|2958|并发症|并发症
449|2935|并发症|并发症
8251|4585|并发症|并发症
169|8411|并发症|并发症
7020|1132|并发症|并发症
5037|1893|并发症|并发症
234|4198|并发症|并发症
7149|4585|并发症|并发症
7964|3706|并发症|并发症
2016|4300|并发症|并发症
7872|8790|并发症|并发症
7444|7919|并发症|并发症
3705|3998|并发症|并发症
4931|275|并发症|并发症
1933|760|并发症|并发症
5276|8638|并发症|并发症
5105|927|并发症|并发症
1627|22|并发症|并发症
2853|1616|并发症|并发症
5295|8489|并发症|并发症
7148|4128|并发症|并发症
1737|940|并发症|并发症
5515|8178|并发症|并发症
6358|3093|并发症|并发症
5478|1877|并发症|并发症
7213|670|并发症|并发症
1272|933|并发症|并发症
5426|2378|并发症|并发症
8483|3270|并发症|并发症
8136|3977|并发症|并发症
1214|677|并发症|并发症
7065|1694|并发症|并发症
7807|7801|并发症|并发症
362|195|并发症|并发症
647|3998|并发症|并发症
1503|4636|并发症|并发症
19|156|并发症|并发症
2547|914|并发症|并发症
5090|2812|并发症|并发症
7851|1892|并发症|并发症
7895|3037|并发症|并发症
8245|1317|并发症|并发症
763|1391|并发症|并发症
6445|4835|并发症|并发症
3996|1807|并发症|并发症
4965|1135|并发症|并发症
5780|1802|并发症|并发症
1982|833|并发症|并发症
7703|195|并发症|并发症
5402|4832|并发症|并发症
760|1892|并发症|并发症
1466|2903|并发症|并发症
8573|3366|并发症|并发症
3342|2273|并发症|并发症
2038|2310|并发症|并发症
156|462|并发症|并发症
1016|8801|并发症|并发症
3564|8369|并发症|并发症
7425|7907|并发症|并发症
1702|8801|并发症|并发症
5977|3037|并发症|并发症
4830|1891|并发症|并发症
1023|8790|并发症|并发症
3869|2754|并发症|并发症
907|4997|并发症|并发症
45|311|并发症|并发症
3612|25|并发症|并发症
2130|2229|并发症|并发症
3345|3270|并发症|并发症
2349|2670|并发症|并发症
2730|933|并发症|并发症
2413|2670|并发症|并发症
3725|989|并发症|并发症
8466|138|并发症|并发症
747|3706|并发症|并发症
2822|1737|并发症|并发症
8432|4952|并发症|并发症
6817|253|并发症|并发症
714|5486|并发症|并发症
628|2625|并发症|并发症
721|3037|并发症|并发症
1281|3902|并发症|并发症
40|167|并发症|并发症
969|52|并发症|并发症
8401|3593|并发症|并发症
271|8178|并发症|并发症
1953|1994|并发症|并发症
8522|91|并发症|并发症
1595|1317|并发症|并发症
7503|4159|并发症|并发症
4758|4835|并发症|并发症
1418|1317|并发症|并发症
534|1780|并发症|并发症
4883|1904|并发症|并发症
4582|802|并发症|并发症
4971|6258|并发症|并发症
8125|3607|并发症|并发症
5668|4609|并发症|并发症
2388|657|并发症|并发症
2851|4395|并发症|并发症
3020|88|并发症|并发症
166|4088|并发症|并发症
5212|7757|并发症|并发症
2830|3977|并发症|并发症
3860|1636|并发症|并发症
4688|119|并发症|并发症
2076|4186|并发症|并发症
5393|3376|并发症|并发症
4840|8779|并发症|并发症
7201|1391|并发症|并发症
6687|1198|并发症|并发症
2734|2275|并发症|并发症
6357|933|并发症|并发症
7476|25|并发症|并发症
5639|3340|并发症|并发症
3721|3005|并发症|并发症
4838|4832|并发症|并发症
6572|648|并发症|并发症
3393|2812|并发症|并发症
8308|770|并发症|并发症
4284|2522|并发症|并发症
1099|5977|并发症|并发症
3252|167|并发症|并发症
842|7454|并发症|并发症
1499|3121|并发症|并发症
2309|492|并发症|并发症
3963|488|并发症|并发症
26|927|并发症|并发症
4889|1021|并发症|并发症
7853|2214|并发症|并发症
8012|984|并发症|并发症
8471|8673|并发症|并发症
4727|2207|并发症|并发症
3118|2137|并发症|并发症
5078|4283|并发症|并发症
5627|3077|并发症|并发症
3803|3921|并发症|并发症
8265|3752|并发症|并发症
4682|894|并发症|并发症
6663|8785|并发症|并发症
3823|167|并发症|并发症
1549|2662|并发症|并发症
1377|2740|并发症|并发症
7373|167|并发症|并发症
4730|8674|并发症|并发症
2029|2275|并发症|并发症
7453|2975|并发症|并发症
465|23|并发症|并发症
16|914|并发症|并发症
530|310|并发症|并发症
3383|4836|并发症|并发症
7372|4954|并发症|并发症
1070|744|并发症|并发症
7248|1892|并发症|并发症
4775|400|并发症|并发症
7657|649|并发症|并发症
8245|989|并发症|并发症
3162|4254|并发症|并发症
5449|25|并发症|并发症
3915|34|并发症|并发症
1487|2975|并发症|并发症
8515|1672|并发症|并发症
2349|2503|并发症|并发症
2529|2526|并发症|并发症
214|4395|并发症|并发症
1938|1949|并发症|并发症
6986|677|并发症|并发症
6394|1592|并发症|并发症
6690|7704|并发症|并发症
3845|3062|并发症|并发症
7260|3991|并发症|并发症
967|2572|并发症|并发症
4038|5608|并发症|并发症
3209|8779|并发症|并发症
2193|820|并发症|并发症
357|3998|并发症|并发症
1|3921|并发症|并发症
2299|1160|并发症|并发症
2090|770|并发症|并发症
1017|6357|并发症|并发症
6453|654|并发症|并发症
7761|2967|并发症|并发症
4504|1464|并发症|并发症
1285|6417|并发症|并发症
2665|3071|并发症|并发症
436|461|并发症|并发症
8538|1906|并发症|并发症
3073|933|并发症|并发症
4418|5518|并发症|并发症
1403|1312|并发症|并发症
386|6441|并发症|并发症
4011|23|并发症|并发症
1068|60|并发症|并发症
2625|25|并发症|并发症
8091|619|并发症|并发症
4399|8779|并发症|并发症
3848|617|并发症|并发症
7161|3199|并发症|并发症
6280|202|并发症|并发症
1795|6713|并发症|并发症
1502|8711|并发症|并发症
4374|2246|并发症|并发症
139|743|并发症|并发症
5884|167|并发症|并发症
7043|567|并发症|并发症
1677|310|并发症|并发症
2895|4195|并发症|并发症
6550|4338|并发症|并发症
167|8801|并发症|并发症
6592|146|并发症|并发症
7829|3067|并发症|并发症
8221|8240|并发症|并发症
625|658|并发症|并发症
1441|1429|并发症|并发症
7994|933|并发症|并发症
376|311|并发症|并发症
4035|4832|并发症|并发症
7700|8485|并发症|并发症
3390|2812|并发症|并发症
8182|718|并发症|并发症
4619|939|并发症|并发症
4714|2611|并发症|并发症
2377|551|并发症|并发症
2079|2610|并发症|并发症
2680|563|并发症|并发症
5271|23|并发症|并发症
6723|1915|并发症|并发症
2981|4283|并发症|并发症
1801|8411|并发症|并发症
609|167|并发症|并发症
2084|1522|并发症|并发症
4775|7454|并发症|并发症
3133|195|并发症|并发症
6158|785|并发症|并发症
7703|779|并发症|并发症
4089|311|并发症|并发症
2225|7622|并发症|并发症
1836|2967|并发症|并发症
7226|7208|并发症|并发症
3543|6798|并发症|并发症
4709|1055|并发症|并发症
6419|203|并发症|并发症
368|236|并发症|并发症
8028|1807|并发症|并发症
2957|2618|并发症|并发症
7317|2254|并发症|并发症
272|4175|并发症|并发症
5583|1183|并发症|并发症
1741|1748|并发症|并发症
8079|744|并发症|并发症
3741|1317|并发症|并发症
2903|1418|并发症|并发症
5033|2732|并发症|并发症
4800|1469|并发症|并发症
2667|2812|并发症|并发症
47012|44984|并发症|并发症
47013|44984|并发症|并发症
120|45044|并发症|并发症
47014|5580|并发症|并发症
45825|5580|并发症|并发症
4832|5388|并发症|并发症
47016|2140|并发症|并发症
47017|47018|并发症|并发症
47019|47018|并发症|并发症
47020|4607|并发症|并发症
5064|4607|并发症|并发症
47021|4213|并发症|并发症
47022|4213|并发症|并发症
46643|2364|并发症|并发症
8801|7512|并发症|并发症
195|7512|并发症|并发症
47023|3181|并发症|并发症
23|169|并发症|并发症
4832|169|并发症|并发症
47024|44984|并发症|并发症
47025|2518|并发症|并发症
1541|45178|并发症|并发症
47026|45178|并发症|并发症
23|44848|并发症|并发症
47027|44848|并发症|并发症
2310|44848|并发症|并发症
6091|44848|并发症|并发症
4415|1238|并发症|并发症
5121|448|并发症|并发症
8387|131|并发症|并发症
46545|131|并发症|并发症
2894|283|并发症|并发症
47028|2021|并发症|并发症
47029|214|并发症|并发症
47030|214|并发症|并发症
8581|8804|并发症|并发症
47031|45296|并发症|并发症
47032|45296|并发症|并发症
47033|47032|并发症|并发症
4508|46140|并发症|并发症
47034|385|并发症|并发症
815|312|并发症|并发症
2282|312|并发症|并发症
2310|44741|并发症|并发症
1949|44741|并发症|并发症
47035|47036|并发症|并发症
8488|6091|并发症|并发症
8151|6091|并发症|并发症
4252|334|并发症|并发症
47037|6604|并发症|并发症
47038|5575|并发症|并发症
46|44680|并发症|并发症
47039|253|并发症|并发症
45762|203|并发症|并发症
47040|8804|并发症|并发症
4201|23|并发症|并发症
45881|23|并发症|并发症
17|23|并发症|并发症
47041|6604|并发症|并发症
1541|658|并发症|并发症
47042|47043|并发症|并发症
47044|4213|并发症|并发症
47045|4213|并发症|并发症
47046|4213|并发症|并发症
47047|1071|并发症|并发症
47048|1071|并发症|并发症
47049|1071|并发症|并发症
47050|1071|并发症|并发症
716|5121|并发症|并发症
47051|5121|并发症|并发症
47052|3254|并发症|并发症
47053|3254|并发症|并发症
47054|3254|并发症|并发症
6213|3254|并发症|并发症
3340|3254|并发症|并发症
47055|3254|并发症|并发症
47056|3254|并发症|并发症
47057|46454|并发症|并发症
47058|6372|并发症|并发症
47059|4564|并发症|并发症
47060|1807|并发症|并发症
94|8773|并发症|并发症
47061|94|并发症|并发症
2140|4607|并发症|并发症
47062|7841|并发症|并发症
1166|7841|并发症|并发症
335|7841|并发症|并发症
47063|88|并发症|并发症
1227|2955|并发症|并发症
8785|2955|并发症|并发症
619|2955|并发症|并发症
670|2955|并发症|并发症
47064|448|并发症|并发症
622|2565|并发症|并发症
47065|1071|并发症|并发症
47066|1071|并发症|并发症
311|44945|并发症|并发症
5028|7216|并发症|并发症
739|6091|并发症|并发症
2502|3210|并发症|并发症
1627|2955|并发症|并发症
47067|2518|并发症|并发症
47068|2955|并发症|并发症
47069|2955|并发症|并发症
47070|2955|并发症|并发症
47071|2955|并发症|并发症
6441|1136|并发症|并发症
47072|1136|并发症|并发症
4011|1136|并发症|并发症
47073|4607|并发症|并发症
2625|8785|并发症|并发症
47074|400|并发症|并发症
4832|400|并发症|并发症
47075|748|并发症|并发症
47076|169|并发症|并发症
44786|1135|并发症|并发症
4993|47077|并发症|并发症
4454|47077|并发症|并发症
4832|47077|并发症|并发症
203|47077|并发症|并发症
2596|47077|并发症|并发症
335|47077|并发症|并发症
47078|47077|并发症|并发症
47077|2315|并发症|并发症
47077|639|并发症|并发症
1046|1|并发症|并发症
47079|1|并发症|并发症
47080|1616|并发症|并发症
47081|45711|并发症|并发症
47082|45711|并发症|并发症
47083|3254|并发症|并发症
47084|3254|并发症|并发症
45212|45296|并发症|并发症
47085|3278|并发症|并发症
47086|6091|并发症|并发症
23|47087|并发症|并发症
6441|47087|并发症|并发症
47088|47087|并发症|并发症
47089|47087|并发症|并发症
47090|5290|并发症|并发症
7198|47091|并发症|并发症
8387|198|并发症|并发症
47092|198|并发症|并发症
8779|4607|并发症|并发症
2246|4607|并发症|并发症
47093|2518|并发症|并发症
310|908|并发症|并发症
2207|908|并发症|并发症
4610|908|并发症|并发症
8785|908|并发症|并发症
933|44808|并发症|并发症
138|44808|并发症|并发症
2398|44808|并发症|并发症
1541|692|并发症|并发症
47094|692|并发症|并发症
47095|692|并发症|并发症
47096|1185|并发症|并发症
6079|1185|并发症|并发症
47097|46598|并发症|并发症
47098|46598|并发症|并发症
47099|669|并发症|并发症
677|669|并发症|并发症
4861|47100|并发症|并发症
47102|226|并发症|并发症
47103|226|并发症|并发症
311|226|并发症|并发症
47104|2364|并发症|并发症
4283|44888|并发症|并发症
47105|2583|并发症|并发症
47106|47107|并发症|并发症
933|47107|并发症|并发症
940|47107|并发症|并发症
8546|2850|并发症|并发症
8433|2850|并发症|并发症
8719|2850|并发症|并发症
1136|6091|并发症|并发症
1136|47108|并发症|并发症
47109|416|并发症|并发症
47110|416|并发症|并发症
47111|416|并发症|并发症
47112|394|并发症|并发症
2959|2315|并发症|并发症
8766|2959|并发症|并发症
3752|2959|并发症|并发症
46|5292|并发症|并发症
253|2543|并发症|并发症
258|2543|并发症|并发症
47113|934|并发症|并发症
5146|1748|并发症|并发症
5146|47114|并发症|并发症
5146|4832|并发症|并发症
5146|8411|并发症|并发症
5146|47115|并发症|并发症
3278|4607|并发症|并发症
1736|4607|并发症|并发症
47116|4213|并发症|并发症
8801|134|并发症|并发症
8489|134|并发症|并发症
933|45797|并发症|并发症
7281|45797|并发症|并发症
47117|3254|并发症|并发症
47118|47119|并发症|并发症
5293|1965|并发症|并发症
47120|47121|并发症|并发症
47122|602|并发症|并发症
918|44879|并发症|并发症
1238|44879|并发症|并发症
528|541|并发症|并发症
2906|4979|并发症|并发症
47104|47123|并发症|并发症
46691|3366|并发症|并发症
3284|3366|并发症|并发症
47126|3366|并发症|并发症
3522|7512|并发症|并发症
8776|1224|并发症|并发症
47127|7281|并发症|并发症
8433|1763|并发症|并发症
3409|157|并发症|并发症
2596|4049|并发症|并发症
8801|47128|并发症|并发症
3005|47128|并发症|并发症
47129|44984|并发症|并发症
8424|5580|并发症|并发症
47130|5580|并发症|并发症
2898|44756|并发症|并发症
7281|4628|并发症|并发症
2303|4628|并发症|并发症
47131|4628|并发症|并发症
47132|900|并发症|并发症
825|44984|并发症|并发症
1238|47134|并发症|并发症
1459|996|并发症|并发症
47135|1807|并发症|并发症
