id:ID(symptoms)|name:STRING|label:STRING
59741|血管内皮细胞肿胀|症状
59742|结节或斑块|症状
59743|中央角层逐渐增厚|症状
59745|肺泡膜增厚|症状
59746|肺泡内含铁血黄素沉着|症状
59747|透明膜形成|症状
59748|肺泡毛细血管扩张|症状
59749|肺泡壁细胞脱落|症状
59750|肺重量的增加|症状
59751|肺泡间隔水肿|症状
59752|弥漫性的橡胶样改变|症状
59753|淤血|症状
59754|肠管充血水肿增厚|症状
59755|肠系膜游离|症状
59756|肠管未回转|症状
59758|盆腔增大|症状
59760|肉眼观为紫红色或蓝紫色|症状
59761|血管腔狭窄|症状
59762|间隔纤维组织丰富|症状
59763|核仁增大|症状
59764|染色加深|症状
59765|结节状肿物|症状
59766|子宫呈不规则增大|症状
59767|不可逆的心肌损害|症状
59768|肛裂引起血便|症状
59769|表皮下水疱|症状
59770|出现条索状物或硬结|症状
59771|局部皮肤色素沉着|症状
59773|粘液血便|症状
59774|变形|症状
59775|内脏功能衰竭|症状
59776|局部发凉麻木|症状
59777|弥漫性钝痛|症状
59778|神经鞘细胞增生|症状
59779|骨损害|症状
59780|略呈半透明状|症状
59781|囊变|症状
59782|质地软|症状
59783|核浓染|症状
59784|微量元素的低下|症状
59785|呈带蒂的息肉|症状
59786|固执倔强墨守成规|症状
59787|脾气急躁|症状
59788|拧折不弯及脾气急躁|症状
59789|疼痛呕吐|症状
59790|四肢远端运动|症状
59791|脊柱侧弯与弓形足|症状
59792|小脑症状|症状
59793|神经干肥大|症状
59794|夜间猝死|症状
59795|记忆力及反应能力受损|症状
59797|神经管发育不全的畸形|症状
59798|平滑肌增大|症状
59799|管壁增厚|症状
59800|静脉畸形呈海绵状|症状
59801|手掌着地致伤|症状
59802|前臂旋前|症状
59803|腕关节背伸|症状
59804|肘部伸展|症状
59805|摇柄反弹|症状
59806|胰腺神经肽()分泌增高|症状
59807|肌抵抗|症状
59808|心输出量增加|症状
59809|左室向心性肥厚|症状
59810|离心性肥厚|症状
59811|管腔显著变窄|症状
59812|阔脂蛋白|症状
59813|尿中排出微量白蛋白|症状
59814|血(α)常增高|症状
59815|进行性少尿|症状
59816|血尿素氮及肌酐升高|症状
59817|进行性少尿或无尿|症状
59819|血糖明显升高|症状
59820|瞳孔阻滞|症状
59821|小丘疹小水疱自觉瘙痒|症状
59822|克隆性改变|症状
59824|血中单克隆增高|症状
59825|浆细胞异常|症状
59826|贫血继发感染出血|症状
59827|继发感染出血|症状
59828|基质成分生成增多|症状
59829|轻微的全身痉挛|症状
59830|睡眠中突然有抽搐|症状
59831|全身痉挛|症状
59832|细胞外液量减少|症状
59834|创口面积大|症状
59835|骨折粉碎污染严重|症状
59836|排便急迫感|症状
59837|多发肿块|症状
59838|量少或色淡|症状
59839|可伴痛经|症状
59840|月经时间不准确|症状
59841|不疼不痒|症状
59842|四个手指并拢|症状
59843|上腹肿块|症状
59844|皮肤及黏膜色素沉着|症状
59845|心电(-段降低)|症状
59846|心肌血供减少|症状
59847|局部心肌灌注降低|症状
59848|放射状的着色斑|症状
59849|管径粗|症状
59851|自我调节不良|症状
59852|内向|症状
59853|肌腱局部增粗|症状
59854|性功能障碍无汗|症状
59855|幽门括约肌松弛|症状
59856|胃排空加速|症状
59857|窦房阻滞|症状
59858|持续性窦性心动过缓|症状
59859|小肠有一个或多个小溃疡|症状
59860|昼夜发作规律|症状
59863|心壁变薄|症状
59866|畏光流泪眼睑痉挛|症状
59867|痛觉迟钝|症状
59868|社会功能明显下降|症状
59869|无疲劳感|症状
59870|运动神经活性增加|症状
59871|脉搏减少|症状
59872|血压降低和脉搏减少|症状
59873|情绪“高涨”|症状
59874|运动神经活性减少|症状
59875|看远模糊|症状
59876|看近更模糊|症状
59877|水疱大疱糜烂|症状
59878|渗液自觉瘙痒|症状
59879|心排血量锐减|症状
59880|少尿出汗|症状
59881|动脉压显著降低|症状
59882|乳酸增多|症状
59883|心肌含量减少|症状
59884|心室充盈量减少|症状
59885|电-机械分离|症状
59886|严重心动过缓|症状
59887|身体迅速增长|症状
59888|阴毛腋毛出现|症状
59889|外阴发育良好|症状
59891|噪声|症状
59894|眼球震颤伴有内斜视|症状
59895|瞳孔随之变小|症状
59896|毛干|症状
59897|心跳较快|症状
59898|高烧|症状
59899|意识内容的改变|症状
59900|知觉紊乱|症状
59901|睡眠-觉醒周期的紊乱|症状
59902|意识水平低下知觉紊乱|症状
59903|面红及意识模糊|症状
59904|细胞内微脂滴沉积|症状
59905|角化鳞屑|症状
59906|低血钠伴尿液浓缩|症状
59907|四肢痛眩晕|症状
59908|心房冲动|症状
59909|上腹巨块|症状
59910|肝区疼痛|症状
59911|核浆比例明显增大|症状
59912|胆汁较少|症状
59913|髓外造血|症状
59914|脾脏显著肿大|症状
59915|自主呼吸消失|症状
59916|步态不稳反应迟钝|症状
59917|三角肌功能受限|症状
59918|无自觉症状|症状
59919|骨髓增生|症状
59920|骨髓纤维化及髓外造血|症状
59921|粒细胞和血小板增多|症状
59922|血液黏滞性增高|症状
59923|存在异常动脉供血|症状
59924|全身组织增生肥大|症状
59926|外周血管阻力下降|症状
59927|心室舒张功能减退|症状
59928|间质增生|症状
59929|部分心肌坏死|症状
59930|周围组织灌注减少|症状
59931|心脏收缩力增强|症状
59932|心肌广泛纤维化|症状
59933|劳累性呼吸困难|症状
59934|心输出量下降|症状
59935|支气管异常扩张|症状
59936|大量脓痰|症状
59937|慢性炎症及溃疡|症状
59938|腔内含有多量分泌物|症状
59939|肌痛结膜充血|症状
59940|表皮突增宽和分支|症状
59941|呼吸困难胸闷|症状
59942|反复发作性喘息|症状
59943|常在夜间或清晨发作|症状
59944|紧张不安|症状
59945|受累横纹肌易于疲劳|症状
59948|血管壁纤维素样坏死|症状
59949|发热乏力疲倦|症状
59950|眩晕头昏旋转感伴恶心|症状
59952|摩擦增强|症状
59953|肌腱滑动增多|症状
59954|全身抵抗力下降|症状
59955|体内肌肉组织减少|症状
59956|昏睡眼肌瘫痪|症状
59957|舞蹈样运动过多|症状
59959|先天异常|症状
59960|执意减肥|症状
59961|厌食或食欲过胜|症状
59962|食欲过胜|症状
59963|进食习惯反常|症状
59964|体型的胖瘦|症状
59965|体内雌激素水平很低|症状
59966|小神经细胞变性|症状
59967|血流加快|症状
59968|粒细胞数增高|症状
59970|细胞受损|症状
59971|器官功能失常|症状
59973|胎盘增大|症状
59974|皮肤水肿|症状
59975|尺骨轴线向内侧偏移|症状
59976|携物角<°称为肘内翻|症状
59977|体质虚弱|症状
59978|患眼下斜视|症状
59979|抽动|症状
59980|意识状态改变|症状
59981|肌痛消失|症状
59982|盆带肌无力|症状
59983|血管内膜增厚|症状
59984|血管变窄|症状
59985|中膜变薄|症状
59986|外膜大量纤维化|症状
59987|皮肤黏膜透明蛋白变性|症状
59988|眼耳鼻喉|症状
59989|深部静脉血栓形成|症状
59990|红细胞聚集|症状
59991|瘙痒明显|症状
59992|出皮疹|症状
59993|短暂性水肿|症状
59994|伴有溃疡|症状
59995|低血钾代谢性碱中毒|症状
59996|肾素颗粒很少|症状
59997|肾小球细胞含量增多|症状
59998|肾小球旁器萎缩|症状
59999|不同程度的疲倦乏力|症状
60000|明显腰酸感|症状
60001|宫颈突然增大|症状
60002|阴道分泌物明显增多|症状
60003|雌激素水平增高|症状
60004|宫颈口突出|症状
60005|脊髓局部变细囊变|症状
60006|静脉盗血现象|症状
60007|低比重性多尿|症状
60008|听转换困难|症状
60009|言语功能异常|症状
60010|左右辨别不能|症状
60011|语言发育延迟|症状
60012|空间位置觉异常|症状
60014|慢性炎细胞浸润|症状
60015|指(趾)断离|症状
60016|肌痛衰竭畏光|症状
60017|双眼角膜中央混浊|症状
60018|肌层界限不清|症状
60019|闭经溢乳|症状
60020|坏死性肉芽肿|症状
60021|眼睑和结膜高度充血水肿|症状
60022|泌乳|症状
60023|血清水平升高|症状
60024|自身抗体阳性|症状
60025|慢性皮肤溃疡|症状
60026|血钙增高|症状
60028|囊内充满咖啡色|症状
60029|大片出血|症状
60030|偶带蒂|症状
60031|含有至数个乳头状凸起|症状
60032|可呈乳白|症状
60033|小圆凸或梭形肿胀|症状
60034|切面灰白半透明|症状
60035|掌拓多汗|症状
60037|皮肤色素沉着样改变|症状
60038|高热肝脾肿大|症状
60039|皮下结节发热|症状
60040|拳头|症状
60041|小点状钙化|症状
60042|胎甲球蛋白为阴性|症状
60043|胰液外溢|症状
60044|晕厥抽搐|症状
60045|视听幻觉|症状
60046|滑稽动作及言语|症状
60048|瞪目昏迷|症状
60049|记忆减退|症状
60050|易于激惹|症状
60051|无欲|症状
60052|耳鸣头昏|症状
60053|意志缺乏|症状
60054|健忘症|症状
60055|精神迟钝|症状
60056|管壁变薄|症状
60057|血管曲张|症状
60058|易损伤出血|症状
60059|肝脏功能障碍|症状
60060|丝虫性结膜炎关节疼痛|症状
60062|表面不规则|症状
60063|雌激素缺乏|症状
60064|月经不调生殖器发育不全|症状
60065|多发性口腔溃疡|症状
60066|肝总管狭窄|症状
60067|胆管内结石|症状
60068|胆管溃疡|症状
60069|伴局部或全身水肿|症状
60070|局部或全身水肿|症状
60071|内分泌紊乱|症状
60072|间歇热脾大黄疸|症状
60073|切面呈灰白或淡黄色|症状
60074|实性鱼肉状|症状
60075|囊壁菲薄|症状
60076|多角形|症状
60077|梭形|症状
60078|细胞核卵圆或圆形|症状
60079|嗜淡伊红或中性|症状
60080|小灶性肝细胞分化|症状
60081|门管区轻度纤维化|症状
60083|胸骨后或背部疼痛|症状
60084|颈部压痛|症状
60085|颈部压痛及皮下气肿|症状
60086|发绀休克|症状
60087|垂体体积也有增大|症状
60088|基础水平升高|症状
60089|额叶皮质受体的减少|症状
60090|脑脊液含量的升高|症状
60091|功能亢进|症状
60092|时睡时醒或睡眠过度|症状
60093|早醒|症状
60094|睡眠出现延迟|症状
60095|肩关节活动功能受限|症状
60097|瘤细胞圆形或短梭形|症状
60098|脂肪染色阳性|症状
60099|细胞核圆或卵圆|症状
60100|频欲登圊|症状
60101|小便清利|症状
60102|不能食|症状
60103|手足厥冷|症状
60104|腹胀食欲下降|症状
60106|远端向掌侧移位|症状
60107|盆腔包块腹痛|症状
60108|腹痛月经障碍|症状
60109|包膜完整|症状
60110|灰白或粉白色|症状
60111|平滑肌肉瘤质地坚实|症状
60112|食管壁明显增厚|症状
60113|局灶性出血或坏死|症状
60114|囊腔形成|症状
60115|玻璃样及黏液样变性|症状
60116|妊娠次数增多|症状
60118|剧烈干呕|症状
60119|大便呈水样|症状
60120|困阻脾阳|症状
60121|主动脉伸长迂曲|症状
60122|腹腔内大量出血|症状
60123|气血两虚|症状
60124|组织中糖原贮存过少|症状
60125|干痒胀痛|症状
60126|畏寒发热|症状
60127|睾素的增加|症状
60128|肉芽肿性结节|症状
60129|春天当温而寒|症状
60130|血液黏滞度增高|症状
60131|心肌供氧受限|症状
60132|角膜水肿混浊|症状
60133|瞳孔部分阻滞|症状
60134|遮蔽感|症状
60135|基底呈红色|症状
60136|直径约～|症状
60137|凹陷侧部陡直|症状
60143|筋骨腠理大开|症状
60144|内外空疏不慎风寒侵入|症状
60145|身体虚弱|症状
60146|角弓反张之产后急症|症状
60147|项背强直|症状
60148|不省人事|症状
60149|阴血亏虚|症状
60150|痰涌气急|症状
60151|心烦不安|症状
60152|口噤神昏|症状
60153|心胸满闷|症状
60154|不能起坐|症状
60155|淡绿色溢液|症状
60156|肝部发生之气甚弱|症状
60157|身材矮小颈蹼肘外翻|症状
60158|脘腹胀满|症状
60159|乏力食欲减退恶心|症状
60160|厌油肝大|症状
60161|庶保无疾|症状
60162|蛛网膜下腔扩张|症状
60163|很少出血|症状
60164|坏死囊变|症状
60165|血运丰富|症状
60166|周围水肿明显|症状
60167|精神体征|症状
60168|心包增厚|症状
60169|腱反射的减退|症状
60170|肢端残废|症状
60171|丧失肌肉无力与萎缩|症状
60172|血管运动症状|症状
60173|结膜囊分泌物|症状
60175|大便粘滞|症状
60177|感觉焦虑|症状
60178|表面颗粒状|症状
60179|瘤组织呈红色|症状
60180|结节样生长|症状
60181|质地较脆|症状
60182|形若浮云片状|症状
60183|初起突然发作|症状
60184|游走不定|症状
60185|触摩有硬实感|症状
60186|皮肤光亮浮肿|症状
60187|浆液性视网膜脱离|症状
60188|肿物边缘不规则|症状
60189|见高热|症状
60190|小便赤热|症状
60191|烦渴引饮|症状
60192|尿浓缩功能障碍|症状
60193|羞明畏光|症状
60194|畏至瞳孔|症状
60195|翳膜菲薄|症状
60196|目痒流泪|症状
60197|畏至瞳孔，翳膜菲薄|症状
60198|头痛呕吐|症状
60199|视物不清复视|症状
60201|恶寒怕热|症状
60202|性动好窜|症状
60204|肠痈|症状
60205|肛门灼热|症状
60206|头面红肿胀发热|症状
60207|发热微恶寒|症状
60208|带下量明显增多|症状
60209|视力疲劳|症状
60210|睑结膜轻度充血|症状
60211|小脑扁桃体突出|症状
60212|咽喉肿痛或伴腐烂|症状
60213|子宫内膜充血水肿|症状
60214|颈部压迫感吞咽困难|症状
60215|阴阳失调|症状
60216|静而多喜少动|症状
60217|蒙蔽心窍|症状
60218|痰气郁结|症状
60219|喃喃自语|症状
60220|出言无序|症状
60221|沉默痴呆|症状
60224|情绪暴躁|症状
60225|肌肤不洁|症状
60226|很少或不伴有幻觉|症状
60227|意识清楚|症状
60228|人格保持相对完整|症状
60229|姿势调节障碍|症状
60230|运动减少肌强直|症状
60231|智能衰退|症状
60232|记忆力丧失|症状
60233|晚餐适量增多|症状
60234|震颤麻痹|症状
60235|异物巨细胞反应|症状
60236|钙质沉着|症状
60238|被动|症状
60239|幼稚|症状
60240|不安全感|症状
60241|局限性红肿|症状
60242|粟米样脓头|症状
60243|红肿热痛|症状
60244|突起如椒目|症状
60245|姿势及反射异常|症状
60246|视觉及听觉障碍|症状
60248|炎性红斑|症状
60249|烛夜撞红|症状
60250|房角正常|症状
60251|视力模糊或视力减退|症状
60252|小圆形硫磺色的厚痂|症状
60253|睾丸高度增大|症状
60254|细精管扩张|症状
60255|小疣状透明颗粒|症状
60256|咳喘无力|症状
60257|轻度瘙痒|症状
60258|间或有腹痛|症状
60259|咳逆痰壅|症状
60260|唇紫|症状
60261|多呈球形生长|症状
60262|鞍背骨质变薄或吸收|症状
60263|形体消瘦|症状
60264|眩晕遗尿|症状
60265|多涎唾|症状
60266|吐出稠痰白沫|症状
60267|心悸气喘|症状
60268|关节炎腹痛|症状
60269|早期黏膜皮肤损害|症状
60270|无痛性硬下疳|症状
60271|苍白密螺旋体感染处溃疡|症状
60272|骨关节改变|症状
60273|梅毒性肉芽肿|症状
60274|家务挂心头|症状
60275|性伴侣的容貌|症状
60276|经济有困难|症状
60277|人事有纠纷|症状
60278|情感与爱慕|症状
60279|生活单调乏味|症状
60280|肢体关节游走性疼痛|症状
60281|浑身酸痛鼻塞流涕咳嗽有痰|症状
60282|核膜明显|症状
60283|特发性膜迷路积水|症状
60284|耳胀满感|症状
60285|大便燥结|症状
60286|排便艰难|症状
60287|流泪过多|症状
60288|眼与唇口偏向一侧|症状
60289|眼睑闭合障碍|症状
60290|斑疹色红如玫瑰|症状
60291|结直肠出血|症状
60292|咳嗽咳黄痰|症状
60293|苔薄白|症状
60294|脉浮|症状
60295|恶风畏寒|症状
60296|遇风尤剧|症状
60297|口不渴|症状
60298|胃或肠道嗜酸性肉芽肿|症状
60299|不太严重的吞咽困难|症状
60300|打嗝 反胃|症状
60301|口涎增多|症状
60302|掌跖皮肤粗糙|症状
60303|身高最高不超过|症状
60304|方引起重视|症状
60305|指甲短而钝|症状
60306|握物能力明显低下|症状
60307|个子矮小|症状
60308|重者握物能力明显低下|症状
60309|手指短粗|症状
60310|关节隐痛|症状
60312|震颤性麻痹|症状
60313|扑翼性震颤|症状
60314|行为和意识障碍|症状
60316|颞部头痛|症状
60317|大便呈糊状|症状
60318|眼部受累|症状
60319|病势深重|症状
60320|天明得汗稍减|症状
60321|色黄如酱|症状
60322|大便多溏而不爽|症状
60323|胸腹灼热始终不除|症状
60324|皮肤肿块|症状
60325|轻度毛囊角化|症状
60326|轻微毛细血管扩张|症状
60327|骨壁暴露|症状
60328|胁肋灼痛胀痛|症状
60329|胁下有痞块按之疼痛|症状
60330|睾丸肿胀热痛|症状
60331|目黄|症状
60332|身黄|症状
60333|大便或闭或溏|症状
60334|小便黄|症状
60335|带下黄臭|症状
60336|外阴搔痒|症状
60337|脉弦数或弦滑|症状
60338|肝胆功能异常|症状
60339|不良性格特征|症状
60340|动脉反光增强|症状
60341|咳棕红色痰|症状
60342|口苦易怒|症状
60344|舌红苔黄|症状
60345|眩晕欲仆|症状
60346|肢麻震颤|症状
60347|脉弦数|症状
60348|语言不利|症状
60349|眩晕伴面红目赤|症状
60350|睡眠不宁|症状
60351|容易激动|症状
60352|浊毒痰火内盛|症状
60353|躯体不能转侧|症状
60354|轻度面瘫|症状
60356|毛囊性红斑性色素沉着|症状
60357|身重直强|症状
60358|进食后腹胀|症状
60359|没有饥饿感|症状
60360|消化功能差|症状
60361|厌吃油腻食物|症状
60362|气火上扰|症状
60363|急躁易怒|症状
60364|头目胀痛|症状
60365|口苦咽干|症状
60366|心悸健忘|症状
60367|肝阴亦亏|症状
60368|高热～天|症状
60369|光敏现象明显|症状
60370|便心慌气短|症状
60371|灼热发痒感|症状
60372|发红水肿|症状
60373|余毒未尽|症状
60374|蕴结不散|症状
60375|血行不畅|症状
60377|脉络瘀阻|症状
60378|肝失条达|症状
60379|水湿内停|症状
60381|浆细胞浸润|症状
60382|窦内皮细胞增生|症状
60383|突然发烧|症状
60384|轻微红斑|症状
60386|气化不利|症状
60387|小便不通|症状
60388|气短难续|症状
60389|苍白发冷|症状
60390|肢体远端皮肤苍白|症状
60391|呃逆的动作|症状
60392|乳晕|症状
60393|阴茎和阴毛生长|症状
60394|月经来潮|症状
60395|女孩乳腺发育|症状
60396|睾丸长大|症状
60397|阴唇发育|症状
60398|男孩睾丸长大|症状
60399|乳头长大|症状
60400|肌肉增加|症状
60401|阴茎勃起增多|症状
60402|乳晕和乳头长大|症状
60403|阴毛生长|症状
60404|身体直线生长加速|症状
60405|外生殖器提前发育|症状
60406|尿-升高|症状
60407|单独眼睑发病|症状
60408|脊骨突出似锯|症状
60409|阴阳两虚|症状
60410|消耗骨肉|症状
60411|心室率加快|症状
60413|四肢沉重|症状
60414|连泄泻的质地|症状
60415|头重如裹|症状
60416|大便有脓血|症状
60417|多核巨细胞|症状
60418|颅皮过度生长|症状
60419|中央坏死|症状
60420|硬结性红斑|症状
60421|血管壁有炎症坏死|症状
60422|血管内皮损害|症状
60423|栓塞症状|症状
60424|正常出汗|症状
60425|头晕记忆力减退|症状
60427|咽部红肿疼痛|症状
60428|干燥异物感咽痒不适|症状
60429|发热痛咳嗽|症状
60430|肺卫失固|症状
60431|起居不慎|症状
60432|寒战高热肾区疼痛|症状
60433|血管内白细胞堆积|症状
60434|有程度不等的骨骺改变|症状
60435|内脏受累|症状
60436|智力落后|症状
60437|程度不等的骨骺改变|症状
60438|角膜浑浊|症状
60439|恶疮久不瘥|症状
60440|指黑睛生翳|症状
60441|四周高起|症状
60442|中间低陷|症状
60443|形似花瓣|症状
60444|肘膝关节有轻度挛缩|症状
60445|肌肉韧带松弛|症状
60446|躯干明显变短矮小畸形|症状
60447|结膜充血水肿|症状
60448|畏光流泪|症状
60449|头痛目痛|症状
60450|智力正常|症状
60451|神经压迫症状|症状
60452|全身症状严重|症状
60453|局部红肿漫痛|症状
60454|影响关节屈伸|症状
60455|发病急骤|症状
60456|溃后难敛|症状
60457|肛门鳞状上皮内损害|症状
60458|有疝气|症状
60459|略落后骨骼改变|症状
60460|角膜正常|症状
60461|尿中有硫酸类肝素排出|症状
60462|毛发多而粗|症状
60464|排便经常感到困难|症状
60465|食而不化|症状
60466|腹部胀满|症状
60467|大便不调|症状
60468|不思乳食|症状
60470|汤水难下|症状
60471|咽部红肿热痛|症状
60472|痰涎壅盛|症状
60473|语言难出|症状
60475|感腰痛|症状
60476|颈椎骤然屈曲|症状
60477|中段有旋前圆肌附着|症状
60478|短斜形或楔形|症状
60480|精神异常|症状
60481|青黑色圆斑|症状
60482|气血不畅|症状
60483|热蒸动湿|症状
60484|气机升降阻滞|症状
60485|小腹绞痛|症状
60486|舌卷阴囊收缩|症状
60487|双下肢逆冷|症状
60488|身热面赤|症状
60489|上腹部胀满|症状
60490|转动受限|症状
60491|复视上睑下垂|症状
60492|眼睑轻度水肿|症状
60493|眼疼|症状
60494|急性发作性头疼|症状
60496|膀胱痛|症状
60497|尿道压痛|症状
60498|不适烧灼感或疼痛|症状
60499|尿频脓尿|症状
60500|膀胱黏膜变薄|症状
60501|哑铃状较少见|症状
60502|椎管内局限性生长|症状
60503|皮肤面扩展|症状
60504|指甲改变|症状
60505|低密度脂蛋白水平升高|症状
60506|高密度脂蛋白水平降低|症状
60507|粟疮并生|症状
60508|痒涩流泪|症状
60509|拳毛倒睫|症状
60510|血翳包睛|症状
60511|皮肤棕黄色色素沉着|症状
60512|剧烈瘙痒|症状
60513|慢性者呈苔藓样改变|症状
60514|渗出性皮疹|症状
60515|大部分病例视力丧失|症状
60516|底部较软呈肉芽状|症状
60517|体温呼吸循环改变|症状
60518|三低现象|症状
60519|难以伸张|症状
60520|筋脉拘急|症状
60521|关节疼痛而难以伸张|症状
60522|豆粒|症状
60523|大片鲜红色斑|症状
60524|成年矮小发育曲线|症状
60525|多饮多尿发热肥胖|症状
60526|乳腺发育|症状
60527|小阴唇增大|症状
60529|易于晒伤|症状
60530|蓝色或绿色眼睛|症状
60531|起雀斑|症状
60532|搔破流黄水|症状
60533|粟米|症状
60534|腠理疏松|症状
60535|舌红绛苔黄腻|症状
60536|膀胱挛缩|症状
60537|炎症水肿充血|症状
60538|口中流出水样涎沫|症状
60539|便溏|症状
60540|局灶性的出血或坏死|症状
60541|脐窝状水疱|症状
60543|火痰居多|症状
60544|补体低下|症状
60545|条束状或小巢状|症状
60546|质地偏硬|症状
60547|褐色或黄褐色|症状
60548|高热昏厥|症状
60549|痢下秽臭|症状
60550|呕吐腹痛|症状
60551|抽风不止|症状
60552|痰火湿浊|症状
60553|筋脉失养|症状
60554|外阴白化病无自觉症状|症状
60555|背强急|症状
60556|卒然口噤|症状
60557|筋肉拘急挛缩|症状
60558|背强急四肢搐搦|症状
60559|背强|症状
60560|食管胃连接部纵形撕裂|症状
60561|病灶小|症状
60562|多呈～卵圆形浅表性糜烂|症状
60563|胃黏膜肌层增厚|症状
60564|血管的增粗|症状
60565|发汗吐下过度|症状
60566|坐卧不安尿急|症状
60568|水谷不化|症状
60569|舌淡苔薄脉细|症状
60570|肠鸣腹胀|症状
60571|腹痛隐隐|症状
60572|久泄不止|症状
60573|粪便稀薄|症状
60574|眼部损害|症状
60575|脉数或涩|症状
60576|腹胀如斗|症状
60577|脉细而数|症状
60578|舌赤少苔|症状
60579|呕吐酸苦|症状
60580|舌红苔腻而干|症状
60581|神疲乏力|症状
60582|唇红口燥|症状
60583|呕而食少|症状
60584|腹胀便溏|症状
60585|脘灼便结|症状
60586|舌淡苔白脉弱|症状
60587|升降乖戾|症状
60588|气血阴阳不相顺接|症状
60589|气机突然逆乱|症状
60591|伴有复视|症状
60592|中性粒细胞浸润和核碎裂|症状
60593|斑块结节|症状
60594|瘀斑可触性紫癜|症状
60595|皮肤白血病浸润|症状
60596|棕褐色色素沉着|症状
60597|面色发青|症状
60598|质粘稠|症状
60599|白带多|症状
60600|口气臭秽|症状
60601|腹部过度膨胀|症状
60602|质地坚硬|症状
60603|工作效率低|症状
60604|胃口下降|症状
60605|骂詈毁物|症状
60606|闭塞心窍|症状
60607|引动肝胆木火上升|症状
60608|精神亢奋|症状
60609|勃然大怒|症状
60610|动而多怒|症状
60611|狂躁不安|症状
60612|痰火瘀血|症状
60613|脉沉数|症状
60614|饮食少进|症状
60615|身热|症状
60616|睡中盗汗|症状
60617|午后发热|症状
60618|咯吐出血|症状
60619|咳血吐血衄血|症状
60620|肌肉消瘦|症状
60621|头面起核|症状
60622|肿痛红赤|症状
60623|头痛而起核块|症状
60624|红色结节|症状
60625|外阴病变|症状
60626|皮肤出现多形性红斑|症状
60627|手足硬性水肿|症状
60628|急性炎症|症状
60629|毛细血管增多|症状
60630|不规则阴道排液或流血|症状
60631|半透明黏液样|症状
60632|水肿状|症状
60633|单发性肉色结节|症状
60634|坚硬的斑块|症状
60635|皮色不变|症状
60636|坚而色紫|症状
60637|用手压之肿块|症状
60638|坚硬如石|症状
60639|疙瘩叠起|症状
60640|点滴而短少|症状
60641|小便不利|症状
60642|全日总尿量明显减少|症状
60643|小便点滴而出|症状
60644|暗红色血疱|症状
60645|周围软组织红肿|症状
60646|消化酶的腐蚀作用|症状
60647|肌府疼痛麻木为痹|症状
60648|食欲不振呕吐|症状
60649|溃破流脓|症状
60650|疲乏食欲不振消瘦低热|症状
60651|热胜肉腐成脓|症状
60652|长期脓水淋漓|症状
60653|阴虚则火旺|症状
60654|情志不畅|症状
60655|周围小动脉扩张|症状
60656|脉压差增大|症状
60657|宽胸|症状
60658|粗短指趾|症状
60659|心血管异常|症状
60660|骨骼异常内眼疾病|症状
60661|周围结缔组织营养不良|症状
60662|肌肉发育良好|症状
60663|皮下脂肪丰满|症状
60664|矮胖身材|症状
60665|小球形晶状体|症状
60667|大量头发脱落|症状
60668|肢寒凉疲乏麻木或疼痛|症状
60669|肢寒凉疲乏麻木|症状
60670|静息痛|症状
60671|血脉瘀滞|症状
60672|血压不对称|症状
60673|见红斑|症状
60674|左颞极皮质萎缩极严重|症状
60675|进行性精神衰退|症状
60676|极严重失语|症状
60677|颞角轻中度扩大|症状
60678|下肢肌肉萎缩无力|症状
60679|胫部软弱不能站立|症状
60680|气血走于上|症状
60681|膝踝关饰不能提屈|症状
60682|下部血脉空虚|症状
60683|证见下肢肌肉萎缩无力|症状
60684|足胫软弱|症状
60685|悲哀太甚|症状
60686|阳气内动|症状
60687|不能举动|症状
60689|骨髓活检增生减低|症状
60690|白天咳嗽|症状
60691|喘息气促|症状
60692|夜间刺激性咳嗽|症状
60693|皮脂腺细胞呈阴性反应|症状
60694|粘液卡红染色|症状
60695|指视物模糊昏花|症状
60696|咯之不出|症状
60697|皮肤瘙痒脱屑|症状
60698|脾静脉压力明显增加|症状
60699|管壁硬化|症状
60700|管壁扩张|症状
60701|胞睑频频眨动|症状
60702|口干目涩|症状
60703|喜冷饮|症状
60704|心烦失眠|症状
60705|手足心发烫|症状
60706|两颊潮红|症状
60708|多食易饥|症状
60709|脾气暴躁|症状
60710|咽干咽痛|症状
60711|大便干结|症状
60712|心悸心烦|症状
60713|小便黄赤|症状
60714|伴有水样分泌物|症状
60715|轻度视力障碍|症状
60716|充血疼痛畏光|症状
60717|玫瑰色细散皮疹|症状
60718|痛剧|症状
60719|寒热交作|症状
60720|皮紧光亮|症状
60721|阴囊红肿疼痛|症状
60722|恣啖生冷|症状
60723|项强|症状
60724|睾丸体积不增大|症状
60725|女孩乳房不发育|症状
60726|垂体促性腺激素低下|症状
60727|性不发育|症状
60728|无生育力|症状
60729|皮肤鳞状丘疹|症状
60730|可变性色素沉着|症状
60731|可变性色素沉着及角化过度|症状
60732|皮肤向内凹陷|症状
60733|色素沉着斑|症状
60734|皮肤瘘口|症状
60735|片状毛细血管瘤|症状
60736|局部有毛发增生|症状
60737|椎管内容不向外膨出|症状
60738|皮肤小凹|症状
60739|脑内鸣响|症状
60741|注意力易涣散|症状
60742|近事遗忘|症状
60743|单个偶或数个结节|症状
60744|血尿素氮和肌酐显著升高|症状
60745|神识昏蒙|症状
60746|发觉异常|症状
60748|全身肌肉疼痛|症状
60750|右室排血量急剧受限|症状
60751|劳力性晕厥|症状
60752|大脑灌注不足|症状
