:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
4704|11307|常用药品|常用药品
8684|10621|常用药品|常用药品
6983|11907|常用药品|常用药品
7340|10215|常用药品|常用药品
3238|10205|常用药品|常用药品
1018|11274|常用药品|常用药品
3572|10621|常用药品|常用药品
8184|9256|常用药品|常用药品
5182|12507|常用药品|常用药品
138|9047|常用药品|常用药品
2570|10723|常用药品|常用药品
4504|10021|常用药品|常用药品
2859|12491|常用药品|常用药品
7958|8932|常用药品|常用药品
5784|9103|常用药品|常用药品
2078|11274|常用药品|常用药品
8793|11638|常用药品|常用药品
6820|10346|常用药品|常用药品
1260|11638|常用药品|常用药品
1460|11667|常用药品|常用药品
4807|11848|常用药品|常用药品
7029|11977|常用药品|常用药品
7742|10003|常用药品|常用药品
3397|12109|常用药品|常用药品
5905|9783|常用药品|常用药品
7747|11854|常用药品|常用药品
5920|11099|常用药品|常用药品
8546|11484|常用药品|常用药品
5137|12187|常用药品|常用药品
118|10920|常用药品|常用药品
1360|11306|常用药品|常用药品
8504|12571|常用药品|常用药品
828|10037|常用药品|常用药品
5115|11905|常用药品|常用药品
2206|11916|常用药品|常用药品
1296|9129|常用药品|常用药品
1518|12188|常用药品|常用药品
820|9386|常用药品|常用药品
4197|11816|常用药品|常用药品
7717|9376|常用药品|常用药品
3798|9434|常用药品|常用药品
5689|9535|常用药品|常用药品
3738|10447|常用药品|常用药品
2712|10423|常用药品|常用药品
5791|10524|常用药品|常用药品
381|11073|常用药品|常用药品
2640|10945|常用药品|常用药品
8594|10960|常用药品|常用药品
8752|10088|常用药品|常用药品
2279|9553|常用药品|常用药品
801|9434|常用药品|常用药品
1492|9751|常用药品|常用药品
4984|11744|常用药品|常用药品
7300|12240|常用药品|常用药品
2024|11638|常用药品|常用药品
7958|11017|常用药品|常用药品
4581|11977|常用药品|常用药品
4079|10979|常用药品|常用药品
6283|9541|常用药品|常用药品
8524|9042|常用药品|常用药品
274|9179|常用药品|常用药品
2203|9084|常用药品|常用药品
2835|12185|常用药品|常用药品
2329|10184|常用药品|常用药品
382|9383|常用药品|常用药品
592|10444|常用药品|常用药品
3289|9701|常用药品|常用药品
751|10720|常用药品|常用药品
7350|9594|常用药品|常用药品
7587|11101|常用药品|常用药品
8516|9335|常用药品|常用药品
739|12312|常用药品|常用药品
4256|11238|常用药品|常用药品
7836|9375|常用药品|常用药品
8690|12323|常用药品|常用药品
4064|10791|常用药品|常用药品
8484|9434|常用药品|常用药品
3780|12603|常用药品|常用药品
4796|12197|常用药品|常用药品
2826|11962|常用药品|常用药品
2941|8814|常用药品|常用药品
8067|11306|常用药品|常用药品
2342|12576|常用药品|常用药品
8804|10071|常用药品|常用药品
2851|12576|常用药品|常用药品
1564|12311|常用药品|常用药品
3963|10613|常用药品|常用药品
7759|8932|常用药品|常用药品
8341|11834|常用药品|常用药品
4921|8815|常用药品|常用药品
6047|12328|常用药品|常用药品
7859|9501|常用药品|常用药品
5474|10953|常用药品|常用药品
337|11374|常用药品|常用药品
7982|10920|常用药品|常用药品
6900|9317|常用药品|常用药品
2588|11731|常用药品|常用药品
3575|9856|常用药品|常用药品
1586|12545|常用药品|常用药品
3344|8815|常用药品|常用药品
4193|11099|常用药品|常用药品
4549|9915|常用药品|常用药品
5225|11305|常用药品|常用药品
6388|9856|常用药品|常用药品
1118|9679|常用药品|常用药品
8722|11916|常用药品|常用药品
5012|9317|常用药品|常用药品
6528|9280|常用药品|常用药品
2230|12576|常用药品|常用药品
8806|9690|常用药品|常用药品
1430|9690|常用药品|常用药品
3363|11684|常用药品|常用药品
1930|12262|常用药品|常用药品
3740|10235|常用药品|常用药品
6711|9147|常用药品|常用药品
3228|11794|常用药品|常用药品
2994|11133|常用药品|常用药品
6204|9116|常用药品|常用药品
5638|11638|常用药品|常用药品
6507|11220|常用药品|常用药品
6857|9317|常用药品|常用药品
7419|9281|常用药品|常用药品
7015|9936|常用药品|常用药品
1005|8815|常用药品|常用药品
1774|9500|常用药品|常用药品
3517|12403|常用药品|常用药品
4738|9832|常用药品|常用药品
6606|8815|常用药品|常用药品
463|9516|常用药品|常用药品
222|12274|常用药品|常用药品
2325|11744|常用药品|常用药品
6410|10919|常用药品|常用药品
818|11101|常用药品|常用药品
4175|11828|常用药品|常用药品
8531|12156|常用药品|常用药品
6194|12323|常用药品|常用药品
7574|11017|常用药品|常用药品
8079|11305|常用药品|常用药品
1764|9281|常用药品|常用药品
4288|9651|常用药品|常用药品
3216|11318|常用药品|常用药品
2511|9880|常用药品|常用药品
8236|9146|常用药品|常用药品
437|11154|常用药品|常用药品
3076|11917|常用药品|常用药品
46|9002|常用药品|常用药品
8387|10945|常用药品|常用药品
5190|11916|常用药品|常用药品
5576|11834|常用药品|常用药品
4043|8960|常用药品|常用药品
3882|12463|常用药品|常用药品
7601|9289|常用药品|常用药品
1338|11410|常用药品|常用药品
3333|9250|常用药品|常用药品
1869|12238|常用药品|常用药品
7306|10961|常用药品|常用药品
8082|9626|常用药品|常用药品
5774|9042|常用药品|常用药品
803|10021|常用药品|常用药品
5873|10238|常用药品|常用药品
2000|11977|常用药品|常用药品
6366|11700|常用药品|常用药品
8623|11273|常用药品|常用药品
3178|11638|常用药品|常用药品
5282|10191|常用药品|常用药品
2186|10272|常用药品|常用药品
2180|9434|常用药品|常用药品
5312|9753|常用药品|常用药品
4910|11917|常用药品|常用药品
7854|11744|常用药品|常用药品
8055|10952|常用药品|常用药品
5657|9434|常用药品|常用药品
330|11940|常用药品|常用药品
6636|9859|常用药品|常用药品
951|10703|常用药品|常用药品
3635|11421|常用药品|常用药品
654|9288|常用药品|常用药品
3053|9121|常用药品|常用药品
3315|11701|常用药品|常用药品
8369|10118|常用药品|常用药品
4775|11917|常用药品|常用药品
1234|11047|常用药品|常用药品
3336|8875|常用药品|常用药品
8386|11977|常用药品|常用药品
5949|12159|常用药品|常用药品
6274|10450|常用药品|常用药品
3861|10920|常用药品|常用药品
6126|9832|常用药品|常用药品
8783|9316|常用药品|常用药品
8428|9574|常用药品|常用药品
8047|11037|常用药品|常用药品
8749|9915|常用药品|常用药品
8203|9378|常用药品|常用药品
2551|12616|常用药品|常用药品
7338|9499|常用药品|常用药品
3007|10742|常用药品|常用药品
623|10346|常用药品|常用药品
6065|8960|常用药品|常用药品
5410|9251|常用药品|常用药品
1130|10742|常用药品|常用药品
456|9425|常用药品|常用药品
2522|12491|常用药品|常用药品
6094|11845|常用药品|常用药品
4898|10372|常用药品|常用药品
4974|10980|常用药品|常用药品
7684|12331|常用药品|常用药品
3650|11017|常用药品|常用药品
5268|9317|常用药品|常用药品
619|10346|常用药品|常用药品
7467|9759|常用药品|常用药品
7453|12191|常用药品|常用药品
8316|9052|常用药品|常用药品
240|9833|常用药品|常用药品
2534|11274|常用药品|常用药品
2230|9425|常用药品|常用药品
2911|11018|常用药品|常用药品
1370|9661|常用药品|常用药品
6825|9147|常用药品|常用药品
6999|8960|常用药品|常用药品
8303|8985|常用药品|常用药品
3731|10838|常用药品|常用药品
564|10282|常用药品|常用药品
3164|11056|常用药品|常用药品
4009|9089|常用药品|常用药品
6458|11638|常用药品|常用药品
4940|10423|常用药品|常用药品
7498|12184|常用药品|常用药品
7232|12184|常用药品|常用药品
1396|9793|常用药品|常用药品
5687|11722|常用药品|常用药品
1438|10377|常用药品|常用药品
7070|9281|常用药品|常用药品
7621|9963|常用药品|常用药品
5516|11406|常用药品|常用药品
333|10742|常用药品|常用药品
6663|11016|常用药品|常用药品
4075|11265|常用药品|常用药品
909|9281|常用药品|常用药品
3494|9317|常用药品|常用药品
5714|10053|常用药品|常用药品
2709|11876|常用药品|常用药品
5458|12364|常用药品|常用药品
7518|11347|常用药品|常用药品
6261|10765|常用药品|常用药品
6766|9507|常用药品|常用药品
7621|11033|常用药品|常用药品
6334|11860|常用药品|常用药品
4502|9380|常用药品|常用药品
7410|8960|常用药品|常用药品
4596|9947|常用药品|常用药品
3557|10205|常用药品|常用药品
4901|10502|常用药品|常用药品
7515|10426|常用药品|常用药品
1780|11829|常用药品|常用药品
7384|10945|常用药品|常用药品
4233|9451|常用药品|常用药品
1293|11306|常用药品|常用药品
2127|9434|常用药品|常用药品
5979|11017|常用药品|常用药品
7203|11638|常用药品|常用药品
7798|9561|常用药品|常用药品
3646|9340|常用药品|常用药品
148|10453|常用药品|常用药品
3332|9626|常用药品|常用药品
5146|8963|常用药品|常用药品
1155|10742|常用药品|常用药品
1501|9052|常用药品|常用药品
2636|11421|常用药品|常用药品
6226|9501|常用药品|常用药品
7933|12344|常用药品|常用药品
233|11374|常用药品|常用药品
2120|10911|常用药品|常用药品
5206|11105|常用药品|常用药品
2683|11638|常用药品|常用药品
3595|9876|常用药品|常用药品
5463|12187|常用药品|常用药品
6606|11806|常用药品|常用药品
4259|8932|常用药品|常用药品
3837|10043|常用药品|常用药品
7315|11638|常用药品|常用药品
3947|11638|常用药品|常用药品
3445|8901|常用药品|常用药品
6466|10025|常用药品|常用药品
8154|11156|常用药品|常用药品
2759|8928|常用药品|常用药品
4774|10043|常用药品|常用药品
2488|11170|常用药品|常用药品
5121|10054|常用药品|常用药品
8457|9832|常用药品|常用药品
796|11557|常用药品|常用药品
2206|9183|常用药品|常用药品
3887|9507|常用药品|常用药品
5187|12159|常用药品|常用药品
6519|11626|常用药品|常用药品
2017|11668|常用药品|常用药品
5902|9053|常用药品|常用药品
1206|11772|常用药品|常用药品
7955|12289|常用药品|常用药品
3939|11638|常用药品|常用药品
603|9666|常用药品|常用药品
5133|12074|常用药品|常用药品
1956|10320|常用药品|常用药品
5796|10953|常用药品|常用药品
966|11093|常用药品|常用药品
2793|9906|常用药品|常用药品
1213|10963|常用药品|常用药品
3517|11917|常用药品|常用药品
5155|12240|常用药品|常用药品
8766|9848|常用药品|常用药品
5063|11977|常用药品|常用药品
2027|9652|常用药品|常用药品
7162|9434|常用药品|常用药品
291|8941|常用药品|常用药品
6683|9880|常用药品|常用药品
6253|9880|常用药品|常用药品
8295|11050|常用药品|常用药品
2291|9281|常用药品|常用药品
5502|10945|常用药品|常用药品
6399|9052|常用药品|常用药品
5246|11073|常用药品|常用药品
825|8875|常用药品|常用药品
3746|10586|常用药品|常用药品
1825|10164|常用药品|常用药品
2130|9740|常用药品|常用药品
3025|12142|常用药品|常用药品
4871|11917|常用药品|常用药品
1846|11453|常用药品|常用药品
1658|12545|常用药品|常用药品
7882|8935|常用药品|常用药品
2800|11274|常用药品|常用药品
4582|9464|常用药品|常用药品
8334|11638|常用药品|常用药品
5516|10776|常用药品|常用药品
5031|11975|常用药品|常用药品
5234|12277|常用药品|常用药品
6609|9129|常用药品|常用药品
290|10224|常用药品|常用药品
4918|9861|常用药品|常用药品
228|11038|常用药品|常用药品
8136|12384|常用药品|常用药品
4690|11950|常用药品|常用药品
2966|12135|常用药品|常用药品
99|9052|常用药品|常用药品
3560|12485|常用药品|常用药品
617|9434|常用药品|常用药品
3037|10910|常用药品|常用药品
8626|8985|常用药品|常用药品
3418|8905|常用药品|常用药品
8564|12213|常用药品|常用药品
3745|12627|常用药品|常用药品
4123|10487|常用药品|常用药品
588|10171|常用药品|常用药品
8260|10235|常用药品|常用药品
1055|12159|常用药品|常用药品
7825|9313|常用药品|常用药品
5857|11274|常用药品|常用药品
887|11499|常用药品|常用药品
699|10689|常用药品|常用药品
1674|11017|常用药品|常用药品
3974|10377|常用药品|常用药品
6293|11017|常用药品|常用药品
8054|11620|常用药品|常用药品
537|11638|常用药品|常用药品
5757|10270|常用药品|常用药品
7316|10825|常用药品|常用药品
3355|10455|常用药品|常用药品
8115|9375|常用药品|常用药品
8602|11848|常用药品|常用药品
910|12524|常用药品|常用药品
2617|10960|常用药品|常用药品
6068|10256|常用药品|常用药品
4672|12234|常用药品|常用药品
4584|12415|常用药品|常用药品
3427|10621|常用药品|常用药品
3306|10835|常用药品|常用药品
1105|11133|常用药品|常用药品
7045|11492|常用药品|常用药品
3327|8896|常用药品|常用药品
857|11347|常用药品|常用药品
7533|8975|常用药品|常用药品
1917|12188|常用药品|常用药品
313|9257|常用药品|常用药品
3732|11065|常用药品|常用药品
7302|8815|常用药品|常用药品
4048|10866|常用药品|常用药品
5105|8941|常用药品|常用药品
6683|9116|常用药品|常用药品
8719|10579|常用药品|常用药品
1466|12388|常用药品|常用药品
3442|12502|常用药品|常用药品
3501|10205|常用药品|常用药品
4485|10423|常用药品|常用药品
8042|9535|常用药品|常用药品
317|11359|常用药品|常用药品
59|9037|常用药品|常用药品
871|12135|常用药品|常用药品
1363|10118|常用药品|常用药品
2564|10164|常用药品|常用药品
1131|12576|常用药品|常用药品
6891|8960|常用药品|常用药品
2349|12240|常用药品|常用药品
8174|9856|常用药品|常用药品
7347|10328|常用药品|常用药品
3243|12152|常用药品|常用药品
1986|9089|常用药品|常用药品
4098|11848|常用药品|常用药品
1140|9011|常用药品|常用药品
3734|9375|常用药品|常用药品
6188|11088|常用药品|常用药品
7802|9914|常用药品|常用药品
8081|10259|常用药品|常用药品
2373|11017|常用药品|常用药品
1411|9053|常用药品|常用药品
8237|8995|常用药品|常用药品
5557|10856|常用药品|常用药品
6660|12388|常用药品|常用药品
6230|9411|常用药品|常用药品
2806|10621|常用药品|常用药品
3383|9103|常用药品|常用药品
4742|11490|常用药品|常用药品
7706|10920|常用药品|常用药品
8339|9883|常用药品|常用药品
7622|10088|常用药品|常用药品
4430|11306|常用药品|常用药品
6526|10685|常用药品|常用药品
574|12415|常用药品|常用药品
2415|12054|常用药品|常用药品
6091|9620|常用药品|常用药品
6482|11806|常用药品|常用药品
4266|9855|常用药品|常用药品
2478|11195|常用药品|常用药品
5957|10388|常用药品|常用药品
6085|9317|常用药品|常用药品
6805|10256|常用药品|常用药品
1094|9129|常用药品|常用药品
7046|9002|常用药品|常用药品
7641|10043|常用药品|常用药品
8320|9986|常用药品|常用药品
6139|11962|常用药品|常用药品
2902|10088|常用药品|常用药品
7643|11761|常用药品|常用药品
3314|11603|常用药品|常用药品
2730|9257|常用药品|常用药品
3281|10601|常用药品|常用药品
3328|9103|常用药品|常用药品
6833|9472|常用药品|常用药品
540|9315|常用药品|常用药品
3079|10586|常用药品|常用药品
5127|11265|常用药品|常用药品
373|11823|常用药品|常用药品
5483|11626|常用药品|常用药品
463|10011|常用药品|常用药品
3989|8815|常用药品|常用药品
5432|9594|常用药品|常用药品
5759|11105|常用药品|常用药品
1627|11499|常用药品|常用药品
3725|10282|常用药品|常用药品
4432|9893|常用药品|常用药品
6512|9449|常用药品|常用药品
8051|11824|常用药品|常用药品
4527|11744|常用药品|常用药品
6615|9541|常用药品|常用药品
580|9833|常用药品|常用药品
629|9434|常用药品|常用药品
6797|11483|常用药品|常用药品
3284|9810|常用药品|常用药品
6062|8959|常用药品|常用药品
767|10149|常用药品|常用药品
4274|12491|常用药品|常用药品
6624|11638|常用药品|常用药品
4771|11016|常用药品|常用药品
7227|8815|常用药品|常用药品
7135|9519|常用药品|常用药品
7290|9376|常用药品|常用药品
8192|12173|常用药品|常用药品
2355|9561|常用药品|常用药品
7132|11305|常用药品|常用药品
1785|11624|常用药品|常用药品
971|12459|常用药品|常用药品
6974|12576|常用药品|常用药品
6042|11017|常用药品|常用药品
7426|10720|常用药品|常用药品
3599|11492|常用药品|常用药品
8183|8969|常用药品|常用药品
1386|11684|常用药品|常用药品
6502|9136|常用药品|常用药品
3751|10945|常用药品|常用药品
5896|10123|常用药品|常用药品
8613|11133|常用药品|常用药品
6248|10586|常用药品|常用药品
6430|9519|常用药品|常用药品
738|10579|常用药品|常用药品
4507|11933|常用药品|常用药品
8246|9574|常用药品|常用药品
6195|10091|常用药品|常用药品
5928|10943|常用药品|常用药品
3210|9425|常用药品|常用药品
4953|9856|常用药品|常用药品
629|8969|常用药品|常用药品
1289|9613|常用药品|常用药品
8272|10025|常用药品|常用药品
7652|9375|常用药品|常用药品
7707|12204|常用药品|常用药品
8176|10763|常用药品|常用药品
7059|11492|常用药品|常用药品
4704|8947|常用药品|常用药品
5756|9317|常用药品|常用药品
8624|8959|常用药品|常用药品
2845|12225|常用药品|常用药品
6171|12579|常用药品|常用药品
3904|11917|常用药品|常用药品
428|9425|常用药品|常用药品
7708|9753|常用药品|常用药品
3291|8815|常用药品|常用药品
1599|11848|常用药品|常用药品
7009|12628|常用药品|常用药品
8370|10282|常用药品|常用药品
2041|11638|常用药品|常用药品
6953|9709|常用药品|常用药品
5242|11977|常用药品|常用药品
7711|9856|常用药品|常用药品
1771|9147|常用药品|常用药品
3096|9257|常用药品|常用药品
3352|10621|常用药品|常用药品
6478|9728|常用药品|常用药品
6522|9740|常用药品|常用药品
7527|12348|常用药品|常用药品
4207|11977|常用药品|常用药品
772|10585|常用药品|常用药品
6616|9464|常用药品|常用药品
8510|11121|常用药品|常用药品
8333|11743|常用药品|常用药品
8715|11638|常用药品|常用药品
2913|9434|常用药品|常用药品
7935|9042|常用药品|常用药品
5545|12414|常用药品|常用药品
7012|8815|常用药品|常用药品
8738|12254|常用药品|常用药品
3970|9163|常用药品|常用药品
4458|12159|常用药品|常用药品
2831|9112|常用药品|常用药品
6669|9129|常用药品|常用药品
3119|10086|常用药品|常用药品
8145|9042|常用药品|常用药品
8149|10866|常用药品|常用药品
4582|12577|常用药品|常用药品
1704|11379|常用药品|常用药品
7270|10604|常用药品|常用药品
5578|11732|常用药品|常用药品
7334|9112|常用药品|常用药品
4053|12338|常用药品|常用药品
5869|10207|常用药品|常用药品
1116|10863|常用药品|常用药品
3068|11977|常用药品|常用药品
7807|9856|常用药品|常用药品
3875|12405|常用药品|常用药品
4|10305|常用药品|常用药品
1768|9865|常用药品|常用药品
8182|11761|常用药品|常用药品
7254|11735|常用药品|常用药品
8304|9052|常用药品|常用药品
2295|10604|常用药品|常用药品
7995|11905|常用药品|常用药品
6961|9383|常用药品|常用药品
4830|11558|常用药品|常用药品
6515|12364|常用药品|常用药品
5845|11298|常用药品|常用药品
942|10945|常用药品|常用药品
6813|11819|常用药品|常用药品
3267|11426|常用药品|常用药品
7461|9959|常用药品|常用药品
3809|9361|常用药品|常用药品
5848|9559|常用药品|常用药品
8417|9925|常用药品|常用药品
1104|10792|常用药品|常用药品
7806|11460|常用药品|常用药品
82|12221|常用药品|常用药品
1880|10164|常用药品|常用药品
8405|11955|常用药品|常用药品
5624|10953|常用药品|常用药品
4230|9072|常用药品|常用药品
2257|8975|常用药品|常用药品
6045|9121|常用药品|常用药品
575|11059|常用药品|常用药品
5973|9472|常用药品|常用药品
3376|11620|常用药品|常用药品
7992|9883|常用药品|常用药品
4139|12344|常用药品|常用药品
1472|11306|常用药品|常用药品
8235|10539|常用药品|常用药品
7056|10369|常用药品|常用药品
7967|11133|常用药品|常用药品
7253|9451|常用药品|常用药品
8028|11016|常用药品|常用药品
1795|10118|常用药品|常用药品
3295|10543|常用药品|常用药品
3443|11638|常用药品|常用药品
6369|11298|常用药品|常用药品
497|10945|常用药品|常用药品
3346|11922|常用药品|常用药品
5214|10722|常用药品|常用药品
6748|12463|常用药品|常用药品
7282|10747|常用药品|常用药品
7603|9663|常用药品|常用药品
7674|8896|常用药品|常用药品
7450|8875|常用药品|常用药品
8338|9674|常用药品|常用药品
5204|8875|常用药品|常用药品
2640|10272|常用药品|常用药品
3589|9739|常用药品|常用药品
6841|9217|常用药品|常用药品
2160|10053|常用药品|常用药品
6466|11620|常用药品|常用药品
7922|8815|常用药品|常用药品
5910|10009|常用药品|常用药品
1409|9690|常用药品|常用药品
4849|10528|常用药品|常用药品
6306|9042|常用药品|常用药品
4315|12148|常用药品|常用药品
3796|10868|常用药品|常用药品
6900|9856|常用药品|常用药品
7234|10689|常用药品|常用药品
5263|8875|常用药品|常用药品
5406|11556|常用药品|常用药品
172|12054|常用药品|常用药品
2639|12208|常用药品|常用药品
1061|10685|常用药品|常用药品
4330|9380|常用药品|常用药品
1433|11306|常用药品|常用药品
2472|10091|常用药品|常用药品
3980|12270|常用药品|常用药品
1442|11306|常用药品|常用药品
3161|9383|常用药品|常用药品
5363|10123|常用药品|常用药品
226|10053|常用药品|常用药品
2879|9534|常用药品|常用药品
6217|11992|常用药品|常用药品
5179|9217|常用药品|常用药品
3050|9287|常用药品|常用药品
1161|10763|常用药品|常用药品
8442|11834|常用药品|常用药品
8705|10413|常用药品|常用药品
2823|11955|常用药品|常用药品
4181|9451|常用药品|常用药品
3144|11916|常用药品|常用药品
6833|11410|常用药品|常用药品
3774|12274|常用药品|常用药品
6565|11318|常用药品|常用药品
6903|11876|常用药品|常用药品
6697|9701|常用药品|常用药品
8294|12587|常用药品|常用药品
2167|10272|常用药品|常用药品
5813|11962|常用药品|常用药品
2087|11744|常用药品|常用药品
6243|11417|常用药品|常用药品
338|11575|常用药品|常用药品
8254|9856|常用药品|常用药品
4529|11273|常用药品|常用药品
4084|12203|常用药品|常用药品
504|10980|常用药品|常用药品
3188|11933|常用药品|常用药品
6329|9383|常用药品|常用药品
3304|9366|常用药品|常用药品
8118|10945|常用药品|常用药品
3068|8932|常用药品|常用药品
3078|11265|常用药品|常用药品
1130|8939|常用药品|常用药品
5038|11638|常用药品|常用药品
5587|9503|常用药品|常用药品
8174|9281|常用药品|常用药品
5376|11732|常用药品|常用药品
6774|11975|常用药品|常用药品
4340|12400|常用药品|常用药品
7054|9434|常用药品|常用药品
5723|9434|常用药品|常用药品
4785|9519|常用药品|常用药品
5608|9375|常用药品|常用药品
284|12491|常用药品|常用药品
1739|12063|常用药品|常用药品
3476|11917|常用药品|常用药品
6045|10787|常用药品|常用药品
2589|12184|常用药品|常用药品
3611|10305|常用药品|常用药品
7817|9260|常用药品|常用药品
1125|12184|常用药品|常用药品
6685|12587|常用药品|常用药品
2257|10765|常用药品|常用药品
6737|8815|常用药品|常用药品
7080|9088|常用药品|常用药品
5054|10920|常用药品|常用药品
6079|10328|常用药品|常用药品
8779|10431|常用药品|常用药品
548|9163|常用药品|常用药品
8572|11916|常用药品|常用药品
8195|9002|常用药品|常用药品
3671|9833|常用药品|常用药品
7921|10980|常用药品|常用药品
3684|9739|常用药品|常用药品
4798|9762|常用药品|常用药品
8552|10358|常用药品|常用药品
7713|11342|常用药品|常用药品
5594|10896|常用药品|常用药品
7712|12126|常用药品|常用药品
1653|11977|常用药品|常用药品
6378|11298|常用药品|常用药品
7250|10450|常用药品|常用药品
2040|9652|常用药品|常用药品
4909|11369|常用药品|常用药品
1750|8960|常用药品|常用药品
2957|9317|常用药品|常用药品
2533|9701|常用药品|常用药品
4616|9359|常用药品|常用药品
3860|11638|常用药品|常用药品
6548|11620|常用药品|常用药品
149|11775|常用药品|常用药品
4200|10130|常用药品|常用药品
6575|8853|常用药品|常用药品
206|11427|常用药品|常用药品
3799|9148|常用药品|常用药品
9|12086|常用药品|常用药品
5366|9626|常用药品|常用药品
769|11967|常用药品|常用药品
3287|12152|常用药品|常用药品
5230|11298|常用药品|常用药品
8643|12438|常用药品|常用药品
7064|12364|常用药品|常用药品
5402|10305|常用药品|常用药品
1230|12314|常用药品|常用药品
7238|9383|常用药品|常用药品
2525|10088|常用药品|常用药品
2579|9594|常用药品|常用药品
7165|12234|常用药品|常用药品
1231|9876|常用药品|常用药品
3395|11198|常用药品|常用药品
5673|9256|常用药品|常用药品
6308|9535|常用药品|常用药品
7411|11962|常用药品|常用药品
7531|11638|常用药品|常用药品
6905|10723|常用药品|常用药品
3278|12576|常用药品|常用药品
7714|10825|常用药品|常用药品
2802|8815|常用药品|常用药品
8374|9964|常用药品|常用药品
7793|11482|常用药品|常用药品
3115|8959|常用药品|常用药品
8080|10550|常用药品|常用药品
6274|10493|常用药品|常用药品
3370|12595|常用药品|常用药品
6605|11426|常用药品|常用药品
8607|9924|常用药品|常用药品
2710|12135|常用药品|常用药品
7961|9758|常用药品|常用药品
6448|11805|常用药品|常用药品
5639|10191|常用药品|常用药品
120|10575|常用药品|常用药品
4142|9620|常用药品|常用药品
7404|10901|常用药品|常用药品
2281|11306|常用药品|常用药品
5740|10025|常用药品|常用药品
7548|9660|常用药品|常用药品
1009|9121|常用药品|常用药品
303|11238|常用药品|常用药品
7299|11638|常用药品|常用药品
2573|11638|常用药品|常用药品
3097|12447|常用药品|常用药品
7282|10742|常用药品|常用药品
5110|11306|常用药品|常用药品
3105|9359|常用药品|常用药品
4066|12265|常用药品|常用药品
7939|9041|常用药品|常用药品
969|12459|常用药品|常用药品
4904|11094|常用药品|常用药品
2518|10377|常用药品|常用药品
8483|11426|常用药品|常用药品
1403|12460|常用药品|常用药品
6810|9317|常用药品|常用药品
5537|9053|常用药品|常用药品
3431|12191|常用药品|常用药品
8094|9383|常用药品|常用药品
4294|11017|常用药品|常用药品
2912|10979|常用药品|常用药品
553|11575|常用药品|常用药品
1479|9751|常用药品|常用药品
3995|11347|常用药品|常用药品
7590|10118|常用药品|常用药品
1323|11306|常用药品|常用药品
4878|10729|常用药品|常用药品
7871|11492|常用药品|常用药品
5238|11674|常用药品|常用药品
8141|10738|常用药品|常用药品
2467|10672|常用药品|常用药品
3612|9833|常用药品|常用药品
4203|10953|常用药品|常用药品
7076|12336|常用药品|常用药品
5259|11298|常用药品|常用药品
4693|10825|常用药品|常用药品
8505|10391|常用药品|常用药品
6037|10091|常用药品|常用药品
1079|11977|常用药品|常用药品
1828|8984|常用药品|常用药品
3086|9052|常用药品|常用药品
2595|9317|常用药品|常用药品
812|12473|常用药品|常用药品
5967|9873|常用药品|常用药品
6705|11483|常用药品|常用药品
5877|12388|常用药品|常用药品
1326|11306|常用药品|常用药品
4643|9084|常用药品|常用药品
4131|11306|常用药品|常用药品
4481|10358|常用药品|常用药品
2757|11940|常用药品|常用药品
7584|9394|常用药品|常用药品
2249|9987|常用药品|常用药品
8117|10742|常用药品|常用药品
726|11916|常用药品|常用药品
110|9555|常用药品|常用药品
6876|11841|常用药品|常用药品
3409|9975|常用药品|常用药品
5399|10133|常用药品|常用药品
8147|10313|常用药品|常用药品
1314|9499|常用药品|常用药品
657|9053|常用药品|常用药品
7399|11551|常用药品|常用药品
2985|9407|常用药品|常用药品
1945|11035|常用药品|常用药品
6560|9002|常用药品|常用药品
3760|12184|常用药品|常用药品
8551|9121|常用药品|常用药品
2276|11916|常用药品|常用药品
3712|9397|常用药品|常用药品
2567|8901|常用药品|常用药品
3816|11492|常用药品|常用药品
7087|9281|常用药品|常用药品
1157|9180|常用药品|常用药品
1332|11977|常用药品|常用药品
3074|10920|常用药品|常用药品
1245|9532|常用药品|常用药品
2117|8815|常用药品|常用药品
810|12250|常用药品|常用药品
7006|11977|常用药品|常用药品
251|11359|常用药品|常用药品
7945|10358|常用药品|常用药品
3348|11921|常用药品|常用药品
2056|12135|常用药品|常用药品
2574|12081|常用药品|常用药品
3897|11320|常用药品|常用药品
927|8959|常用药品|常用药品
2220|12240|常用药品|常用药品
3148|9383|常用药品|常用药品
4816|12471|常用药品|常用药品
4233|9383|常用药品|常用药品
1799|9125|常用药品|常用药品
2981|10054|常用药品|常用药品
5145|8960|常用药品|常用药品
3015|9088|常用药品|常用药品
4232|9147|常用药品|常用药品
3640|11047|常用药品|常用药品
5636|11761|常用药品|常用药品
6523|11806|常用药品|常用药品
8729|10358|常用药品|常用药品
2252|12240|常用药品|常用药品
2100|10944|常用药品|常用药品
7165|10869|常用药品|常用药品
1313|9129|常用药品|常用药品
5670|11638|常用药品|常用药品
8739|9856|常用药品|常用药品
4711|9317|常用药品|常用药品
6824|11827|常用药品|常用药品
3921|11744|常用药品|常用药品
2182|9411|常用药品|常用药品
7786|12135|常用药品|常用药品
1871|10123|常用药品|常用药品
2168|10953|常用药品|常用药品
7298|11744|常用药品|常用药品
4977|11271|常用药品|常用药品
2783|10053|常用药品|常用药品
5084|10529|常用药品|常用药品
1131|10391|常用药品|常用药品
