creationdate:LONG|:START_ID(Person)|:END_ID(Organisation)|workfrom:LONG
1330572699235|26388279068047|464|2008
1330572699235|26388279068047|482|2008
1330572699235|26388279068047|459|2012
1330572699235|26388279068047|445|2005
1330572699235|26388279068047|477|2011
1325964009225|26388279068086|25|2004
1325964009225|26388279068086|26|2009
1328961595424|26388279068184|551|1999
1328961595424|26388279068184|539|1999
1328961595424|26388279068184|540|1998
1328961595424|26388279068184|541|2000
1328961595424|26388279068184|543|2000
1330981503813|26388279068185|544|2007
1330981503813|26388279068185|548|2007
1330981503813|26388279068185|549|2008
1330981503813|26388279068185|554|2007
1330570094359|26388279068211|1569|2012
1330570094359|26388279068211|1571|2007
1330570094359|26388279068211|1573|2010
1330570094359|26388279068211|1574|2012
1328508363326|26388279068245|561|2003
1328508363326|26388279068245|579|2004
1328508363326|26388279068245|564|2003
1329940431043|26388279068302|912|2005
1329940431043|26388279068302|930|2006
1329940431043|26388279068302|931|2006
1329940431043|26388279068302|905|2006
1329940431043|26388279068302|12|2005
1327809382208|26388279068318|297|2010
1333102272788|28587302322180|1564|2006
1333102272788|28587302322180|1566|2007
1331651768597|28587302322196|775|2008
1331651768597|28587302322196|776|2007
1331959549301|28587302322210|22|2004
1331959549301|28587302322210|26|2010
1331959549301|28587302322210|30|2008
1332402262959|28587302322225|541|2001
1331247713164|28587302322227|704|2011
1331247713164|28587302322227|708|2012
1331247713164|28587302322227|696|2010
1331247713164|28587302322227|713|2012
1334473033516|28587302322266|1558|2001
1334473033516|28587302322266|1559|2005
1333412085327|28587302322307|673|2001
1333412085327|28587302322307|677|2002
1333412085327|28587302322307|664|2003
1333412085327|28587302322307|681|2002
1331719498982|28587302322311|544|2001
1331719498982|28587302322311|549|2002
1331719498982|28587302322311|550|2002
1331719498982|28587302322311|553|2001
1331719498982|28587302322311|538|2003
1333156912814|28587302322395|1153|2001
1333156912814|28587302322395|487|2001
1333156912814|28587302322395|444|2002
1332710050888|28587302322396|422|2005
1332710050888|28587302322396|426|2007
1332710050888|28587302322396|411|2007
1332710050888|28587302322396|430|2006
1333845482986|28587302322456|928|2009
1333845482986|28587302322456|915|2007
1333845482986|28587302322456|931|2008
1333845482986|28587302322456|920|2008
1333845482986|28587302322456|936|2008
1335522176712|28587302322464|594|2006
1335522176712|28587302322464|601|2009
1335522176712|28587302322464|590|2000
1335727839694|28587302322483|758|2005
1335095991721|28587302322491|821|2008
1333036457119|28587302322516|545|2009
1333036457119|28587302322516|547|2010
1333036457119|28587302322516|1571|2009
1333036457119|28587302322516|549|2009
1333036457119|28587302322516|538|2009
1336076971774|28587302322534|255|2001
1333958028511|28587302322542|1567|2001
1335211389264|28587302322552|552|2005
1335211389264|28587302322552|553|2006
1335211389264|28587302322552|554|2005
1335211389264|28587302322552|538|2005
1335211389264|28587302322552|543|2005
1336133697547|28587302322562|528|2005
1336133697547|28587302322562|526|2004
1333944251103|28587302322603|545|2005
1333944251103|28587302322603|548|2006
1336329541854|28587302322645|1558|2005
1336329541854|28587302322645|1560|2007
1336329541854|28587302322645|1561|2006
1335198551366|28587302322664|791|1999
1332766347447|28587302322668|864|2009
1332766347447|28587302322668|937|2011
1332766347447|28587302322668|938|2011
1332766347447|28587302322668|908|2010
1331715804767|28587302322673|548|2004
1331715804767|28587302322673|541|2007
1334056094407|28587302322697|594|2006
1334056094407|28587302322697|606|2005
1334056094407|28587302322697|591|2005
1333830297163|28587302322718|400|2002
1333830297163|28587302322718|399|2009
1335905529826|28587302322760|1064|2006
1334821529444|28587302322766|1|2004
1334821529444|28587302322766|4|2003
1334821529444|28587302322766|6|2004
1332626878396|28587302322805|544|2004
1333947236827|28587302322808|914|2008
1333947236827|28587302322808|934|2008
1333947236827|28587302322808|907|2007
1333947236827|28587302322808|924|2008
1334474027343|28587302322810|288|2006
1334474027343|28587302322810|289|2006
1334474027343|28587302322810|838|2006
1334474027343|28587302322810|281|2006
1334474027343|28587302322810|333|2006
1333367154472|28587302322840|722|2010
1333367154472|28587302322840|726|2011
1333367154472|28587302322840|719|2011
1334804083155|28587302322848|834|2007
1334804083155|28587302322848|839|2012
1334804083155|28587302322848|840|2001
1334804083155|28587302322848|828|2012
1334804083155|28587302322848|831|2003
1333476750452|28587302322876|1569|2012
1333476750452|28587302322876|1570|2002
1333476750452|28587302322876|1571|2002
1333476750452|28587302322876|1572|2012
1333476750452|28587302322876|1573|2001
1336063511045|28587302322904|540|2004
1332427481024|28587302322920|33|2010
1332427481024|28587302322920|22|2009
1332427481024|28587302322920|24|2010
1332427481024|28587302322920|26|2009
1333638472116|28587302322947|916|2010
1333638472116|28587302322947|920|2010
1333638472116|28587302322947|921|2009
1333638472116|28587302322947|924|2009
1333638472116|28587302322947|910|2010
1333909829902|28587302323051|554|2007
1333326199365|28587302323071|919|2009
1333326199365|28587302323071|907|2011
1333326199365|28587302323071|909|2010
1333459794621|28587302323090|992|2009
1333459794621|28587302323090|993|2009
1333459794621|28587302323090|997|2009
1333459794621|28587302323090|983|2007
1333459794621|28587302323090|987|2008
1333305566890|28587302323115|948|2010
1335109719443|28587302323130|430|2003
1335109719443|28587302323130|431|2003
1333771582014|28587302323163|864|2006
1335453261245|28587302323188|1013|2006
1335453261245|28587302323188|1016|2006
1335453261245|28587302323188|1019|2005
1335453261245|28587302323188|1022|2006
1334951973580|28587302323205|1435|2011
1334951973580|28587302323205|1436|2011
1335865600125|28587302323208|545|2006
1335865600125|28587302323208|548|2007
1335865600125|28587302323208|549|2007
1333231781388|28587302323209|924|1998
1332476129662|28587302323263|359|2006
1332476129662|28587302323263|366|2008
1332476129662|28587302323263|367|2006
1335288222603|28587302323340|256|2006
1335288222603|28587302323340|257|2007
1335288222603|28587302323340|260|2006
1335288222603|28587302323340|253|2005
1335559799799|28587302323346|912|2009
1335559799799|28587302323346|937|2010
1335559799799|28587302323346|938|2009
1335559799799|28587302323346|924|2010
1335198492156|28587302323360|1216|2001
1335198492156|28587302323360|1186|2003
1335198492156|28587302323360|1206|2001
1335198492156|28587302323360|1210|2001
1333867395248|28587302323389|641|2005
1333867395248|28587302323389|662|2006
1333867395248|28587302323389|637|2005
1333867395248|28587302323389|654|2006
1335712413437|28587302323401|179|2009
1335712413437|28587302323401|168|2009
1335919851065|28587302323510|934|1999
1335919851065|28587302323510|920|2008
1335919851065|28587302323510|937|2002
1335919851065|28587302323510|925|2012
1335919851065|28587302323510|926|1999
1333229742505|28587302323537|929|2003
1333229742505|28587302323537|818|2004
1333229742505|28587302323537|938|2004
1333229742505|28587302323537|923|2002
1331319596488|28587302323545|464|2004
1331319596488|28587302323545|450|2004
1331319596488|28587302323545|467|2004
1331319596488|28587302323545|485|2003
1331319596488|28587302323545|477|2004
1331759612305|28587302323557|738|2007
1331759612305|28587302323557|742|2007
1331759612305|28587302323557|745|2012
1335217289736|28587302323559|927|2004
1331834500474|28587302323565|917|2010
1331834500474|28587302323565|918|2009
1331834500474|28587302323565|908|2010
1333077396416|28587302323583|1569|2008
1333077396416|28587302323583|1570|2008
1333077396416|28587302323583|1572|2009
1333077396416|28587302323583|1574|2008
1333229602494|28587302323609|1001|2004
1333229602494|28587302323609|1002|2003
1333229602494|28587302323609|655|2004
1336153988260|28587302323633|913|2002
1336153988260|28587302323633|911|2003
1334492108210|28587302323659|399|2008
1331594739674|28587302323691|532|2009
1331594739674|28587302323691|533|2010
1331594739674|28587302323691|534|2009
1331594739674|28587302323691|535|2009
1334012753280|28587302323738|467|2010
1332221555203|28587302323802|817|2004
1332221555203|28587302323802|707|2003
1332221555203|28587302323802|709|2004
1332221555203|28587302323802|712|2003
1332108838935|28587302323807|966|2008
1332108838935|28587302323807|967|2008
1332108838935|28587302323807|954|2007
1334860979164|28587302323848|193|2011
1334860979164|28587302323848|186|2011
1334860979164|28587302323848|188|2011
1334860979164|28587302323848|189|2012
1341276916938|30786325577731|1043|2004
1341276916938|30786325577731|999|2004
1341276916938|30786325577731|1033|2005
1340714255179|30786325577740|296|2009
1340714255179|30786325577740|298|2008
1337468486795|30786325577790|400|2004
1337468486795|30786325577790|399|2004
1340944230566|30786325577918|2|2000
1340944230566|30786325577918|5|1999
1338169681441|30786325577944|961|2008
1338169681441|30786325577944|952|2008
1338169681441|30786325577944|956|2001
1338169681441|30786325577944|959|2007
1341036302526|30786325577988|1557|2002
1341036302526|30786325577988|1558|2001
1341036302526|30786325577988|1560|2002
1341036302526|30786325577988|1561|2002
1339374669917|30786325577990|7|2008
1339374669917|30786325577990|8|2011
1339374669917|30786325577990|11|2008
1336802889283|30786325577994|1247|2010
1340652543325|30786325578002|785|2000
1340652543325|30786325578002|793|2000
1340113429008|30786325578006|480|2012
1340113429008|30786325578006|1040|2011
1340113429008|30786325578006|485|2011
1340113429008|30786325578006|456|2012
1340113429008|30786325578006|475|2011
1340551210750|30786325578070|1193|2003
1340551210750|30786325578070|1195|2003
1341382535636|30786325578073|306|2003
1341382535636|30786325578073|307|2003
1341382535636|30786325578073|300|2003
1341382535636|30786325578073|302|2004
1337842393250|30786325578101|281|2007
1340410905495|30786325578120|544|2003
1340410905495|30786325578120|547|2003
1340410905495|30786325578120|539|2002
1340410905495|30786325578120|541|2003
1338810731717|30786325578144|809|2000
1338810731717|30786325578144|811|2001
1338810731717|30786325578144|813|2001
1340144884308|30786325578177|961|2001
1340144884308|30786325578177|963|2002
1340144884308|30786325578177|950|2001
1340144884308|30786325578177|953|2002
1338188044279|30786325578185|1104|2004
1338188044279|30786325578185|1041|2005
1338188044279|30786325578185|1065|2004
1338188044279|30786325578185|1119|2004
1340611901077|30786325578190|4|2000
1340611901077|30786325578190|5|1999
1340611901077|30786325578190|6|2000
1337897668035|30786325578202|548|2001
1337897668035|30786325578202|539|2002
1337897668035|30786325578202|543|2002
1339389880840|30786325578253|865|2006
1339389880840|30786325578253|866|2010
1339715981792|30786325578297|940|2002
1339715981792|30786325578297|941|2009
1339715981792|30786325578297|943|2004
1338185616601|30786325578300|677|2010
1338185616601|30786325578300|678|2009
1338185616601|30786325578300|665|2008
1338185616601|30786325578300|682|2009
1340710927082|30786325578333|833|2001
1340710927082|30786325578333|835|2001
1340710927082|30786325578333|842|2001
1337685808150|30786325578339|979|2009
1337685808150|30786325578339|682|2009
1337685808150|30786325578339|974|2009
1337378880732|30786325578364|400|1999
1337378880732|30786325578364|917|2001
1337378880732|30786325578364|935|1999
1337378880732|30786325578364|925|2000
1337378880732|30786325578364|927|1999
1339760851106|30786325578366|1049|2010
1339760851106|30786325578366|1054|2009
1336794652190|30786325578370|464|2005
1336794652190|30786325578370|467|2004
1336794652190|30786325578370|485|2004
1336794652190|30786325578370|462|2004
1340382513722|30786325578377|156|2004
1336807978636|30786325578432|888|2005
1336807978636|30786325578432|891|2000
1336807978636|30786325578432|892|2011
1338527132951|30786325578528|1045|2003
1338527132951|30786325578528|1066|2002
1338527132951|30786325578528|1035|2003
1338856094859|30786325578533|1568|2007
1338856094859|30786325578533|548|2008
1338856094859|30786325578533|551|2008
1338856094859|30786325578533|554|2008
1339402873576|30786325578557|1297|2004
1339402873576|30786325578557|1299|2004
1339402873576|30786325578557|1301|2002
1340429258557|30786325578576|452|2006
1340429258557|30786325578576|477|2006
1341383069078|30786325578598|497|2007
1341383069078|30786325578598|490|2006
1340518816087|30786325578606|983|2002
1340518816087|30786325578606|984|2003
1340518816087|30786325578606|986|2002
1336619856964|30786325578612|915|2010
1336619856964|30786325578612|932|2011
1336619856964|30786325578612|922|2010
1336619856964|30786325578612|926|2011
1336619856964|30786325578612|463|2011
1340208596056|30786325578671|516|2003
1340208596056|30786325578671|1022|2003
1338862744932|30786325578689|1019|2009
1337224788194|30786325578699|915|2007
1337224788194|30786325578699|937|2007
1337224788194|30786325578699|905|2007
1337224788194|30786325578699|910|2007
1339979652194|30786325578706|201|2004
1339979652194|30786325578706|203|2006
1340092529369|30786325578736|585|2013
1340092529369|30786325578736|540|2013
1340092529369|30786325578736|590|2012
1339319686793|30786325578744|362|2007
1339319686793|30786325578744|347|2008
1340728322918|30786325578777|459|2008
1340728322918|30786325578777|460|2008
1340728322918|30786325578777|445|2008
1340633315403|30786325578797|1014|2010
1340633315403|30786325578797|1020|2007
1337919593343|30786325578829|541|2006
1337951556013|30786325578851|1557|2009
1337951556013|30786325578851|1559|2004
1339186089508|30786325578859|546|2008
1339186089508|30786325578859|549|2008
1339186089508|30786325578859|552|2008
1339186089508|30786325578859|541|2007
1338566576235|30786325578867|1224|2011
1338566576235|30786325578867|1196|2011
1338566576235|30786325578867|1213|2009
1340482412317|30786325578881|512|2004
1340482412317|30786325578881|497|2003
1340482412317|30786325578881|490|2004
1340482412317|30786325578881|492|2002
1337900004057|30786325578905|291|2008
1337900004057|30786325578905|283|2008
1337542503328|30786325578929|1316|1998
1337542503328|30786325578929|548|1999
1337542503328|30786325578929|551|1998
1337127734394|30786325578931|416|2004
1337127734394|30786325578931|418|2004
1337127734394|30786325578931|431|1999
1338132123416|30786325578933|930|2006
1338132123416|30786325578933|915|2005
1338132123416|30786325578933|916|2006
1338132123416|30786325578933|907|2005
1338215711533|30786325578944|579|2004
1338215711533|30786325578944|563|2004
1338215711533|30786325578944|569|2003
1338215711533|30786325578944|559|2003
1338998824812|30786325578948|140|2001
1337382440086|30786325578980|930|2007
1337382440086|30786325578980|915|2010
1337382440086|30786325578980|920|2009
1337382440086|30786325578980|907|2006
1337382440086|30786325578980|908|2006
1337979165650|30786325578981|471|2001
1337979165650|30786325578981|458|2001
1337979165650|30786325578981|461|2002
1339410052554|30786325578988|1156|2007
1339410052554|30786325578988|1142|2007
1339410052554|30786325578988|1148|2006
1338939108941|30786325579035|532|1998
1338939108941|30786325579035|533|1999
1338939108941|30786325579035|534|2000
1338939108941|30786325579035|535|1999
1340529429929|30786325579070|501|2004
1340529429929|30786325579070|492|2003
1340529429929|30786325579070|1214|2003
1340529429929|30786325579070|511|2003
1339427782485|30786325579118|676|2004
1339427782485|30786325579118|679|2004
1339427782485|30786325579118|682|2002
1337963392875|30786325579123|934|2005
1337963392875|30786325579123|937|2005
1337963392875|30786325579123|905|2005
1337963392875|30786325579123|911|2003
1341476243304|30786325579172|1088|2010
1341476243304|30786325579172|1042|2008
1341476243304|30786325579172|1101|2010
1341476243304|30786325579172|1069|2009
1339941121060|30786325579189|1002|2002
1340124058110|30786325579197|574|2010
1340124058110|30786325579197|559|2010
1339903992003|30786325579198|917|2003
1341652660235|30786325579199|546|2003
1341652660235|30786325579199|549|2005
1341652660235|30786325579199|550|2002
1341652660235|30786325579199|553|2001
1338216244441|30786325579221|934|2003
1338216244441|30786325579221|936|2003
1339315390029|30786325579231|389|2005
1339315390029|30786325579231|377|2006
1339315390029|30786325579231|382|2006
1336730737150|30786325579234|962|2006
1336730737150|30786325579234|950|2007
1336730737150|30786325579234|983|2006
1336730737150|30786325579234|951|2007
1336730737150|30786325579234|957|2006
1338094907792|30786325579250|674|2007
1338094907792|30786325579250|675|2007
1341555389732|30786325579256|552|2007
1341555389732|30786325579256|538|2008
1341555389732|30786325579256|554|2007
1340724270125|30786325579294|545|2011
1340724270125|30786325579294|540|2009
1341710417123|30786325579297|545|2007
1341710417123|30786325579297|548|2006
1341710417123|30786325579297|552|2007
1337073755299|30786325579405|276|2004
1337073755299|30786325579405|278|2004
1337073755299|30786325579405|267|2005
1337073755299|30786325579405|286|2005
1337073755299|30786325579405|271|2004
1344530798012|32985348833353|913|2003
1343090724128|32985348833375|7|2008
1343090724128|32985348833375|8|2010
1343090724128|32985348833375|9|2009
1343090724128|32985348833375|10|2008
1346652099705|32985348833410|787|2012
1346652099705|32985348833410|806|2009
1346652099705|32985348833410|778|2007
1346652099705|32985348833410|798|2010
1344959713470|32985348833450|162|2012
1344959713470|32985348833450|146|2010
1344959713470|32985348833450|164|2008
1344959713470|32985348833450|170|2000
1344959713470|32985348833450|139|2006
1344178650371|32985348833455|920|2009
1345668015842|32985348833481|1361|2002
1345668015842|32985348833481|1353|2003
1345668015842|32985348833481|1370|2002
1345668015842|32985348833481|1357|2002
1346550908465|32985348833483|927|2004
1346972306284|32985348833485|912|2010
1346972306284|32985348833485|938|2010
1341864111642|32985348833491|513|2008
1341864111642|32985348833491|497|2006
1341864111642|32985348833491|501|2006
1341864111642|32985348833491|509|2007
1346883028265|32985348833492|1360|2002
1346883028265|32985348833492|1382|2002
1346268453117|32985348833515|577|2005
1346268453117|32985348833515|563|2006
1346268453117|32985348833515|579|2006
1346268453117|32985348833515|555|2005
1343399074876|32985348833556|437|2009
1343399074876|32985348833556|425|2009
1343399074876|32985348833556|430|2008
1343205588420|32985348833559|1557|2004
1346387363811|32985348833576|577|2010
1346387363811|32985348833576|569|2010
1346387363811|32985348833576|572|2009
1346387363811|32985348833576|575|2011
1343300261373|32985348833578|104|2000
1344031088234|32985348833584|544|2001
1344031088234|32985348833584|546|2001
1344031088234|32985348833584|554|2001
1344031088234|32985348833584|539|2000
1344031088234|32985348833584|540|2001
1346209187287|32985348833585|866|2002
1342295477770|32985348833598|758|2010
1344124816800|32985348833610|706|1999
1344124816800|32985348833610|712|1999
1344124816800|32985348833610|713|2000
1344124816800|32985348833610|701|1999
1346301762682|32985348833637|1560|2011
1342214240783|32985348833673|888|2001
1342214240783|32985348833673|890|2001
1344935410657|32985348833688|541|2007
1344595339638|32985348833719|721|2003
1344595339638|32985348833719|726|2003
1344595339638|32985348833719|332|2002
1344595339638|32985348833719|716|2003
1344595339638|32985348833719|717|2002
1344557055766|32985348833732|934|2003
1344557055766|32985348833732|920|2002
1344557055766|32985348833732|937|2002
1344557055766|32985348833732|907|2003
1342802658025|32985348833781|1241|2003
1346354944407|32985348833804|1014|2003
1346354944407|32985348833804|1022|2002
1342232738770|32985348833847|1559|2011
1342232738770|32985348833847|1560|2009
1342232738770|32985348833847|1561|2011
1345623511019|32985348833861|276|2011
1345623511019|32985348833861|424|2012
1345623511019|32985348833861|282|2011
1347047733298|32985348833938|539|2008
1347047733298|32985348833938|542|2007
1345562130350|32985348833950|181|2007
1345562130350|32985348833950|166|2006
1345562130350|32985348833950|135|2007
1345562130350|32985348833950|167|2007
1347039595750|32985348833955|1562|2012
1347039595750|32985348833955|1563|2007
1343029117376|32985348833966|1412|2006
1343029117376|32985348833966|1417|2005
1343029117376|32985348833966|1435|2005
1345434113932|32985348833999|29|2003
1346752982485|32985348834006|933|2010
1346752982485|32985348834006|927|2010
1344069156474|32985348834010|548|2009
1344069156474|32985348834010|538|2009
1342836317970|32985348834069|812|2005
1342495674649|32985348834096|937|2004
1344440538035|32985348834129|322|2008
1344440538035|32985348834129|324|2008
1343994115764|32985348834169|961|2011
1343994115764|32985348834169|962|2007
1343994115764|32985348834169|964|2009
1343994115764|32985348834169|967|2005
1343042269802|32985348834181|163|2007
1343042269802|32985348834181|876|2010
1343042269802|32985348834181|142|2009
1342319235813|32985348834214|545|2008
1342319235813|32985348834214|547|2007
1342319235813|32985348834214|540|2008
1343489252293|32985348834242|914|2010
1343489252293|32985348834242|937|2012
1343489252293|32985348834242|938|2010
1343489252293|32985348834242|908|2011
1343489252293|32985348834242|909|2010
1342861294317|32985348834254|468|2011
1342861294317|32985348834254|471|2011
1342861294317|32985348834254|458|2012
1342861294317|32985348834254|460|2010
1342861294317|32985348834254|461|2010
1343138521827|32985348834257|1174|2001
1343138521827|32985348834257|1178|2000
1343138521827|32985348834257|1179|2000
1346029408615|32985348834275|913|2008
1346029408615|32985348834275|914|2012
1346029408615|32985348834275|932|2005
1346029408615|32985348834275|922|2005
1342239138112|32985348834355|918|2000
1342239138112|32985348834355|888|2000
1342239138112|32985348834355|922|2001
1342239138112|32985348834355|908|2001
1342239138112|32985348834355|926|2001
1345332277714|32985348834358|549|2009
1345555073373|32985348834363|720|2009
1345555073373|32985348834363|723|2009
1345555073373|32985348834363|725|2009
1345555073373|32985348834363|726|2009
1345555073373|32985348834363|718|2010
1344907462514|32985348834386|421|2008
1345233438631|32985348834502|721|2005
1345233438631|32985348834502|724|2004
1345233438631|32985348834502|727|2005
1345233438631|32985348834502|718|2004
1344681113714|32985348834507|315|2002
1345607312872|32985348834548|928|2012
1347091936542|32985348834573|545|2011
1347091936542|32985348834573|550|2008
1347091936542|32985348834573|553|2005
1347091936542|32985348834573|542|2000
1346264793643|32985348834574|569|2006
1346264793643|32985348834574|558|2006
1346525385822|32985348834665|769|2010
1346525385822|32985348834665|759|2001
1346525385822|32985348834665|765|2003
1346525385822|32985348834665|766|2010
1347105251495|32985348834672|544|2003
1347105251495|32985348834672|545|2003
1347105251495|32985348834672|547|2003
1347105251495|32985348834672|538|2002
1343083873634|32985348834696|297|2006
1343548956427|32985348834756|971|2008
1343548956427|32985348834756|972|2009
1343548956427|32985348834756|974|2010
1342125863123|32985348834789|809|2009
1342125863123|32985348834789|810|2008
1342145409452|32985348834852|546|2003
1342145409452|32985348834852|547|2004
1342145409452|32985348834852|540|2003
1342145409452|32985348834852|542|2003
1346634854922|32985348834871|532|2003
1346634854922|32985348834871|534|2003
1344106045884|32985348834886|1228|2009
1344106045884|32985348834886|1230|2009
1343992782748|32985348834914|2|2009
1343992782748|32985348834914|4|2009
1343525430480|32985348834955|546|2004
1343525430480|32985348834955|539|2004
1343525430480|32985348834955|541|2003
1343479578006|32985348834959|1080|2005
1351999875404|35184372088856|913|2001
1351999875404|35184372088856|933|2002
1350090050125|35184372088910|532|2006
1350090050125|35184372088910|534|2006
1350090050125|35184372088910|535|2007
1349242413785|35184372088917|921|2009
1349242413785|35184372088917|922|2012
1349242413785|35184372088917|908|2009
1349242413785|35184372088917|925|2006
1349242413785|35184372088917|927|2010
1350233486647|35184372088972|1416|2009
1351129965202|35184372088984|933|2010
1351129965202|35184372088984|927|2010
1351129965202|35184372088984|911|2011
1352400997007|35184372088985|1465|2002
1352400997007|35184372088985|1117|2002
1347649053987|35184372088997|544|2006
1347649053987|35184372088997|539|2006
1347649053987|35184372088997|543|2007
1349480914789|35184372089012|1568|2004
1349480914789|35184372089012|1567|2004
1350848453183|35184372089039|576|2002
1350848453183|35184372089039|586|2001
1350848453183|35184372089039|556|2001
1350848453183|35184372089039|558|2002
1348201556368|35184372089075|1345|2001
1348201556368|35184372089075|1339|2002
1348201556368|35184372089075|1326|2002
1347701850336|35184372089100|708|2001
1347701850336|35184372089100|693|2001
1347701850336|35184372089100|712|2001
1347701850336|35184372089100|697|2000
1347701850336|35184372089100|700|2002
1350262343222|35184372089116|1397|2000
1350319154588|35184372089117|58|2005
1351079480174|35184372089126|546|2003
1349886764577|35184372089133|150|2009
1349886764577|35184372089133|153|2008
1349886764577|35184372089133|169|2008
1347957077173|35184372089170|576|2006
1347957077173|35184372089170|578|2007
1347957077173|35184372089170|563|2007
1350191786122|35184372089188|458|2010
1350191786122|35184372089188|445|2006
1350191786122|35184372089188|479|2010
1350979754708|35184372089257|1570|2003
1349492015696|35184372089265|1557|2005
1350494851911|35184372089270|1009|2008
1350494851911|35184372089270|774|2007
1350494851911|35184372089270|1117|2008
1348176077691|35184372089275|1117|2005
1347514630324|35184372089300|1314|2007
1347514630324|35184372089300|1304|2007
1347514630324|35184372089300|1306|2008
1347514630324|35184372089300|1308|2007
1347514630324|35184372089300|1311|2007
1347275626406|35184372089332|1440|2004
1347275626406|35184372089332|1508|2009
1347275626406|35184372089332|1478|2004
1347275626406|35184372089332|1513|2012
1347275626406|35184372089332|605|2004
1347548215860|35184372089367|373|2002
1349519490077|35184372089370|400|2005
1349519490077|35184372089370|109|2005
1351028021996|35184372089373|578|2007
1351028021996|35184372089373|557|2006
1347947704081|35184372089378|1090|2004
1347947704081|35184372089378|1107|2004
1347947704081|35184372089378|1050|2004
1350616240303|35184372089406|69|2005
1350616240303|35184372089406|73|2007
1350616240303|35184372089406|76|2005
1349338906117|35184372089415|929|2005
1349338906117|35184372089415|932|2004
1349338906117|35184372089415|907|2005
1349832191352|35184372089426|818|2007
1347808817538|35184372089429|937|2002
1347808817538|35184372089429|925|2002
1347808817538|35184372089429|910|2001
1347808817538|35184372089429|926|2001
1350407032524|35184372089449|1264|2007
1350407032524|35184372089449|1250|2007
1350407032524|35184372089449|1237|2008
1350407032524|35184372089449|1272|2008
1349845973531|35184372089511|916|2002
1349845973531|35184372089511|922|2002
1348409170074|35184372089586|546|2000
1348409170074|35184372089586|251|1999
1348409170074|35184372089586|540|1998
1348409170074|35184372089586|541|2000
1351292208653|35184372089633|384|2002
1351292208653|35184372089633|385|2003
1351292208653|35184372089633|386|2003
1351292208653|35184372089633|907|2002
1351292208653|35184372089633|380|2001
1347890089133|35184372089668|155|2008
1347890089133|35184372089668|172|2007
1347890089133|35184372089668|157|2007
1348826226717|35184372089685|546|2005
1348826226717|35184372089685|549|2006
1348826226717|35184372089685|538|2006
1348826226717|35184372089685|554|2006
1347939796484|35184372089698|936|2006
1347939796484|35184372089698|910|2006
1352053656745|35184372089719|864|2006
1351759183568|35184372089798|299|2011
1351759183568|35184372089798|300|2012
1351759183568|35184372089798|301|2010
1351352403174|35184372089878|1362|2011
1351352403174|35184372089878|1381|2012
1351352403174|35184372089878|1371|2011
1351352403174|35184372089878|1564|2011
1351734543338|35184372089883|593|2003
1351734543338|35184372089883|595|2002
1351734543338|35184372089883|591|2002
1350646656658|35184372089895|282|2012
1349456603784|35184372089909|838|2004
1349456603784|35184372089909|830|2004
1348872174174|35184372089973|545|2005
1348298073545|35184372090028|1568|2011
1347615339076|35184372090046|570|2000
1351451627643|35184372090047|977|2011
1348904422246|35184372090060|368|2002
1348904422246|35184372090060|359|2002
1348904422246|35184372090060|365|2001
1348904422246|35184372090060|351|2001
1348612317955|35184372090069|1001|2007
1351956265848|35184372090136|1295|2009
1351714470701|35184372090153|1558|2009
1351714470701|35184372090153|1559|2009
1351714470701|35184372090153|1560|2009
1348051459240|35184372090158|334|2005
1351506535364|35184372090167|467|2002
1351506535364|35184372090167|456|2001
1351506535364|35184372090167|457|2001
1347166209438|35184372090190|487|2003
1347166209438|35184372090190|474|2003
1348441137861|35184372090231|1494|2006
1348441137861|35184372090231|1481|2007
1348441137861|35184372090231|1500|2008
1349372504646|35184372090317|1002|2006
1352216297609|35184372090363|722|2002
1352216297609|35184372090363|724|2001
1352216297609|35184372090363|727|2003
1352216297609|35184372090363|718|2002
1352216297609|35184372090363|719|2003
1351693065654|35184372090400|735|2009
1351693065654|35184372090400|1439|2009
1347936172407|35184372090415|208|2008
1350728384157|35184372090424|568|2012
1350728384157|35184372090424|574|2011
1348290888006|35184372090464|545|2007
1348290888006|35184372090464|554|2007
1348290888006|35184372090464|539|2006
1348290888006|35184372090464|541|2006
1352109375189|35184372090485|896|2006
1352109375189|35184372090485|897|2006
1352109375189|35184372090485|890|2005
1352109375189|35184372090485|892|2005
1350570712474|35184372090495|1568|2007
1348965481332|35184372090502|173|2007
1348342508208|35184372090503|1557|2009
1348342508208|35184372090503|1560|2000
1353622525962|37383395344394|453|2009
1353622525962|37383395344394|489|2010
1353779521966|37383395344409|657|2009
1353779521966|37383395344409|644|2009
1353779521966|37383395344409|663|2009
1353779521966|37383395344409|637|2009
1353963223769|37383395344412|1248|2009
1352509733720|37383395344428|1027|2004
1352509733720|37383395344428|1046|2010
1352509733720|37383395344428|815|2005
1352417414012|37383395344541|912|2004
1352417414012|37383395344541|928|2003
1352417414012|37383395344541|935|2003
1352417414012|37383395344541|923|2004
1353676131875|37383395344633|809|2005
1353676131875|37383395344633|810|2004
1353676131875|37383395344633|811|2003
1353676131875|37383395344633|813|2004
1352773675903|37383395344866|1472|2005
1352773675903|37383395344866|1476|2005
1352773675903|37383395344866|1498|2006
1352773675903|37383395344866|1516|2004
1353056688436|37383395344903|546|2006
1353056688436|37383395344903|550|2008
1353056688436|37383395344903|541|2008
1352623380321|37383395344931|995|2004
