creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1343444394195|8796093023077|1030792485841
1343329480967|17592186045627|1030792485841
1343314708626|19791209300191|1030792485841
1334392771773|8796093023077|893353532393
1325550295754|17592186045627|755914578925
1325418486769|2199023255851|755914578934
1336005788769|8796093022948|893353532418
1342928639093|8796093022948|1030792485900
1343204295000|2199023255851|1030792485918
1343047516131|4398046511661|1030792485918
1342898802894|6597069767597|1030792485918
1342914409331|8796093022948|1030792485918
1343218275651|17592186045627|1030792485918
1343334383824|19791209300191|1030792485918
1342836828359|19791209300224|1030792485918
1343307895672|21990232555934|1030792485918
1345685781283|17592186045627|1030792485955
1345484542059|6597069767597|1030792485956
1345375524584|17592186045627|1030792485967
1345615297434|8796093023077|1030792485968
1339822847400|2199023255851|962073009262
1319851576213|2199023255851|687195102321
1319696795263|6597069767597|687195102321
1320021564463|8796093022948|687195102321
1320093077353|8796093023077|687195102321
1319684660795|19791209300191|687195102321
1320134073028|19791209300224|687195102321
1320136446974|19791209300744|687195102321
1347338382521|4398046512405|1099511962751
1347789676660|4398046512405|1099511962755
1347271349281|4398046512405|1099511962760
1334144667446|4398046512405|893353532594
1335770974093|4398046512405|893353532613
1335720935887|4398046512405|893353532617
1329579944276|4398046512405|824634055894
1329706985022|4398046512405|824634055895
1329610115022|4398046512405|824634055896
1329900606243|4398046512405|824634055899
1329367980223|4398046512405|824634055908
1331287324037|4398046512405|824634055915
1334298178940|4398046512405|893353532667
1334837779506|4398046512405|893353532669
1334519226885|4398046512405|893353532673
1334335561450|4398046512405|893353532675
1334304839546|4398046512405|893353532677
1336110733931|28587302322876|893353532705
1318262363725|783|687195102508
1340054455297|17592186044645|962073009468
1340006707734|8796093023143|962073009484
1335030582262|24189255811993|893353532949
1325618081132|21990232556205|755914579608
1353944435411|705|1168231440060
1353900700403|859|1168231440060
1353873178715|1223|1168231440060
1353870720871|1305|1168231440060
1353423190843|2199023256904|1168231440060
1353542409974|2199023257005|1168231440060
1353759495451|2199023257149|1168231440060
1353600671220|2199023257212|1168231440060
1353676693214|4398046511989|1168231440060
1353770139512|4398046512126|1168231440060
1353397289010|4398046512162|1168231440060
1353732275788|4398046512269|1168231440060
1353707507027|4398046512445|1168231440060
1353990645792|4398046512629|1168231440060
1353667330966|4398046512803|1168231440060
1353747595485|6597069766819|1168231440060
1353898849678|6597069767115|1168231440060
1353592304759|6597069767597|1168231440060
1353978107180|6597069767638|1168231440060
1353883368054|8796093023143|1168231440060
1353729204279|8796093023895|1168231440060
1353399855320|10995116278132|1168231440060
1353928348723|10995116278274|1168231440060
1353837018579|10995116278275|1168231440060
1353881624672|10995116278859|1168231440060
1353597303867|10995116278952|1168231440060
1353755007006|10995116279153|1168231440060
1353936654856|10995116279452|1168231440060
1353829830554|13194139533448|1168231440060
1353784706064|13194139533467|1168231440060
1353514200609|13194139534424|1168231440060
1353804079479|13194139534936|1168231440060
1353662075839|15393162788944|1168231440060
1353457167574|15393162789104|1168231440060
1353775842640|15393162789532|1168231440060
1353446239186|15393162789684|1168231440060
1353413707987|15393162789824|1168231440060
1353739366400|15393162790390|1168231440060
1353561302023|17592186044574|1168231440060
1353416522784|17592186045591|1168231440060
1353789738501|17592186045670|1168231440060
1353718126748|17592186045695|1168231440060
1353952270713|19791209300227|1168231440060
1353827619805|19791209300502|1168231440060
1353510366147|19791209301047|1168231440060
1353476466767|19791209301084|1168231440060
1353816899699|21990232556205|1168231440060
1353871674414|21990232556269|1168231440060
1353545323722|21990232556466|1168231440060
1353813411862|21990232556858|1168231440060
1353921202437|21990232557019|1168231440060
1353506422095|24189255811993|1168231440060
1353714207468|24189255812158|1168231440060
1353419089784|24189255812167|1168231440060
1353619182227|26388279067210|1168231440060
1353469140511|26388279067332|1168231440060
1353842884485|26388279067437|1168231440060
1353491174408|26388279067933|1168231440060
1353721282434|26388279067997|1168231440060
1353903331239|26388279068318|1168231440060
1353719048472|28587302322227|1168231440060
1353558382130|28587302322293|1168231440060
1353907903280|28587302322542|1168231440060
1353530274555|28587302323163|1168231440060
1353492916519|28587302323795|1168231440060
1353487047864|30786325577795|1168231440060
1353683099133|30786325578190|1168231440060
1353889235622|30786325578528|1168231440060
1353994465414|30786325578706|1168231440060
1353617293823|30786325579172|1168231440060
1353582536782|32985348833598|1168231440060
1353451963302|32985348833950|1168231440060
1353894063050|32985348834072|1168231440060
1353500209994|32985348834574|1168231440060
1353529010184|32985348834886|1168231440060
1353668681331|35184372089012|1168231440060
1353956106359|35184372089075|1168231440060
1353862125182|35184372089116|1168231440060
1353899714674|35184372090028|1168231440060
1353760339453|37383395344428|1168231440060
1353717725020|37383395345264|1168231440060
1353669899710|37383395345741|1168231440060
1353861660894|37383395345991|1168231440060
1318616935987|8796093023143|687195102944
1353465574386|21990232556269|1168231440389
1340591594156|19791209300502|962073010196
1351422075281|28587302322293|1099511963677
1351407771370|28587302323205|1099511963677
1330598482695|24189255812167|824634056759
1330761628025|26388279067210|824634056759
1330379818801|26388279067933|824634056759
1330453554095|26388279067997|824634056759
1330359134637|26388279068318|824634056759
1343144603199|4398046511989|1030792486970
1343076735789|21990232557019|1030792486975
1328517946849|705|824634056781
1328355205858|859|824634056781
1328596834986|1305|824634056781
1328688839205|2199023257149|824634056781
1328726660978|2199023257212|824634056781
1328628862245|4398046511989|824634056781
1328350927725|4398046512162|824634056781
1328445583304|4398046512445|824634056781
1328507693857|4398046512629|824634056781
1328805137888|4398046512803|824634056781
1328513963764|6597069767115|824634056781
1328300042211|6597069767597|824634056781
1328349010543|6597069767638|824634056781
1328840979825|8796093023143|824634056781
1328705464267|8796093023895|824634056781
1328607875267|10995116278132|824634056781
1328311960779|10995116278274|824634056781
1328461580948|10995116278859|824634056781
1328439048834|10995116278952|824634056781
1328399122000|10995116279452|824634056781
1328475649983|13194139534424|824634056781
1328861433657|13194139534936|824634056781
1328353317186|15393162788944|824634056781
1328567923575|15393162789104|824634056781
1328330790991|15393162789532|824634056781
1328804140686|15393162789824|824634056781
1328612843958|17592186044574|824634056781
1328772275705|17592186045591|824634056781
1328702898058|17592186045670|824634056781
1328794599307|19791209300502|824634056781
1328280717269|19791209301047|824634056781
1328329591807|19791209301084|824634056781
1328871896764|21990232556269|824634056781
1328455282039|21990232556466|824634056781
1328743433652|21990232556858|824634056781
1328698623582|21990232557019|824634056781
1328366630207|24189255811993|824634056781
1328806379160|24189255812158|824634056781
1328496831668|26388279067933|824634056781
1328653298434|15393162789104|824634056790
1332094066831|2199023257005|893353533536
1317443635457|705|687195103361
1317107569493|2199023256904|687195103361
1317329599989|2199023257212|687195103361
1316967588884|4398046511989|687195103361
1317102114688|4398046512162|687195103361
1317062784532|4398046512445|687195103361
1317464743437|4398046512629|687195103361
1316916732701|6597069767115|687195103361
1317383918871|8796093023143|687195103361
1317013832938|10995116278274|687195103361
1317080243962|10995116278859|687195103361
1317157032545|10995116278952|687195103361
1317028118525|10995116279452|687195103361
1317423479700|13194139533448|687195103361
1317344078061|15393162789104|687195103361
1317198671455|15393162789532|687195103361
1317302052184|15393162789684|687195103361
1317056324954|15393162789824|687195103361
1317135761221|15393162790390|687195103361
1317404420545|17592186044574|687195103361
1317168583439|17592186045591|687195103361
1317357382849|17592186045670|687195103361
1316983933501|17592186045695|687195103361
1317150094930|19791209300502|687195103361
1317099826541|19791209301047|687195103361
1317230448794|19791209301084|687195103361
1343992247314|1555|1030792487063
1344071934362|1555|1030792487070
1344082095736|8796093022402|1030792487070
1343789040071|10995116278230|1030792487070
1343727186995|17592186044645|1030792487070
1344070171177|30786325578598|1030792487070
1334650861443|8796093022402|893353533614
1334690791417|8796093022402|893353533616
1328564378113|8796093022402|824634056905
1321322926078|13194139533732|755914580200
1344293201508|30786325578598|1030792487163
1344283561804|8796093022402|1030792487165
1344378423692|8796093022402|1030792487166
1344581481737|8796093023851|1030792487166
1344579579841|17592186044574|1030792487166
1344119472542|30786325578598|1030792487166
1344673482368|8796093023851|1030792487169
1331365454280|13194139533732|893353533744
1331712160841|1555|893353533745
1331283033492|10995116278230|893353533745
1331743377129|10995116279045|893353533745
1331349714830|13194139533732|893353533745
1331787845426|17592186044574|893353533745
1331599179447|17592186044645|893353533745
1331347782671|10995116278230|893353533753
1347179877967|910|1099511964142
1347201934522|2199023255851|1099511964142
1347346434728|28587302322307|1099511964142
1340393898541|910|962073010675
1340914491411|910|962073010676
1326377214439|910|755914580494
1326319344489|910|755914580495
1329989015304|2199023255851|824634057245
1347690695950|910|1099511964201
1347779001126|910|1099511964202
1347667970195|2199023255851|1099511964202
1347771831984|28587302322307|1099511964202
1333958743291|910|893353534003
1344518275310|910|1030792487504
1344584038656|2199023255686|1030792487504
1344506446743|8796093023537|1030792487504
1344170784560|8796093023851|1030792487504
1344137242984|15393162789811|1030792487504
1344137600595|21990232556235|1030792487504
1344592894333|24189255812554|1030792487504
1344242560007|24189255812726|1030792487504
1344395517256|910|1030792487506
1344132401644|2199023255686|1030792487506
1344551929418|8796093023537|1030792487506
1344316691218|8796093023851|1030792487506
1344620589652|15393162789811|1030792487506
1344325922381|21990232556235|1030792487506
1344464598845|24189255812554|1030792487506
1344397847918|24189255812726|1030792487506
1340542486837|2199023255686|962073010819
1340607876334|8796093023537|962073010819
1340465167495|8796093023851|962073010819
1340032820956|24189255812554|962073010819
1340219397961|24189255812726|962073010819
1340205358617|8796093023851|962073010821
1331979406531|2199023255686|893353534091
1323287293932|8796093023537|755914580644
1323195767450|15393162789811|755914580644
1323535849055|24189255812554|755914580644
1323620946779|24189255812726|755914580644
1323409321022|24189255812554|755914580646
1323293961276|2199023255686|755914580647
1323614544469|8796093023537|755914580648
1323281372008|15393162789811|755914580648
1323439043981|24189255812554|755914580648
1321625191882|910|755914580654
1321357092470|2199023255686|755914580654
1321360577257|8796093023537|755914580654
1321261593330|910|755914580656
1321306423735|2199023255686|755914580656
1321305541894|8796093023537|755914580656
1321352741682|21990232556235|755914580656
1321179302573|910|755914580659
1352510400417|910|1099511964352
1352647071115|2199023255686|1099511964352
1352850378212|8796093023537|1099511964352
1352453929163|15393162789811|1099511964352
1352633589493|21990232556235|1099511964352
1352585292447|24189255812554|1099511964352
1352519660302|24189255812726|1099511964352
1352701469406|26388279067202|1099511964352
1329717958485|8796093023537|824634057414
1329833850532|24189255812554|824634057420
1329963431031|910|824634057422
1330182837320|8796093023537|824634057422
1329665625997|8796093023851|824634057422
1329857396454|21990232556235|824634057422
1329747044768|24189255812554|824634057422
1329775367945|24189255812726|824634057422
1329795548039|910|824634057423
1324996979352|910|755914580696
1325221443772|8796093023537|755914580696
1325132179975|8796093023851|755914580696
1325342160107|15393162789811|755914580696
1325077262518|21990232556235|755914580696
1324899202455|910|755914580702
1324946753420|8796093023537|755914580702
1325178552204|8796093023851|755914580702
1325179334140|15393162789811|755914580702
1324954502908|21990232556235|755914580702
1339711701662|19791209300156|962073010984
1341917204103|2199023255851|1030792487750
1347635962909|19791209301454|1099511964500
1349701382502|24189255812167|1099511964514
1318679550814|2199023255790|687195104165
1319083751132|15393162789271|687195104169
1318955165374|2199023255790|687195104175
1350607733683|1555|1099511964592
1350819851144|2199023255790|1099511964592
1350430366409|15393162789271|1099511964592
1350447817991|15393162790399|1099511964592
1350665503709|35184372090060|1099511964592
1320346830867|1555|687195104208
1351085078133|10995116279024|1099511964626
1351010665686|2199023255790|1099511964636
1324284522360|10995116279024|755914580966
1323751253986|10995116279024|755914580968
1354053853914|15393162789271|1168231441395
1354033631888|2199023255790|1168231441404
1353749194373|15393162789271|1168231441404
1353582952462|15393162790399|1168231441404
1353773739179|35184372090060|1168231441404
1354103510137|2199023255790|1168231441405
1353793113468|15393162789271|1168231441405
1353758772431|15393162790399|1168231441405
1353920382984|35184372090060|1168231441405
1353591004982|2199023255790|1168231441407
1353791606397|15393162789271|1168231441407
1354041908398|15393162790399|1168231441407
1353587859053|35184372090060|1168231441407
1336840887493|26388279067210|893353534566
1321882054595|19791209300191|755914581212
1350062989891|859|1099511964915
1349754997125|4398046511934|1099511964915
1349808652374|10995116277819|1099511964915
1350075600001|13194139534169|1099511964915
1349787464900|17592186045211|1099511964915
1350084704879|17592186045371|1099511964915
1349755474269|17592186045625|1099511964915
1349675973324|19791209300227|1099511964915
1349940787533|19791209301378|1099511964915
1349906869148|21990232556083|1099511964915
1350164094581|21990232556121|1099511964915
1349665931067|21990232557062|1099511964915
1350145123374|24189255812068|1099511964915
1349985893450|24189255812167|1099511964915
1349769264861|26388279067210|1099511964915
1349788265051|26388279067293|1099511964915
1349906539299|26388279067663|1099511964915
1326960163811|4398046511661|824634057997
1349472679386|10995116277819|1099511964944
1333033439082|4398046511934|893353534742
1333043664257|13194139534533|893353534742
1333084751361|17592186045211|893353534742
1332653308663|17592186045625|893353534742
1333049807418|19791209300191|893353534742
1332686800929|21990232555642|893353534742
1333142901158|21990232556083|893353534742
1332969666560|21990232556121|893353534742
1333146993818|21990232556130|893353534742
1333142627837|21990232556823|893353534742
1333189627208|21990232557062|893353534742
1332914351724|24189255812068|893353534742
1333186412422|24189255812167|893353534742
1332937491948|26388279066660|893353534742
1332667237307|26388279067210|893353534742
1332835819345|26388279067293|893353534742
1332959821404|26388279067663|893353534742
1323186091057|10995116279272|755914581365
1328364131114|10995116277851|824634058112
1325312735831|1582|755914581533
1353927241387|1355|1168231442075
1341672777062|21990232555748|962073011978
1341712142416|8796093023144|962073011979
1338811404791|555|962073012001
1338976382003|2199023256425|962073012001
1338764354407|4398046511247|962073012001
1339157650919|4398046512103|962073012001
1338982369912|4398046512388|962073012001
1339004110853|6597069768167|962073012001
1338968690705|8796093022402|962073012001
1339117326822|8796093023144|962073012001
1339045159806|10995116279002|962073012001
1339075516733|19791209300150|962073012001
1339155415758|21990232555748|962073012001
1338910292025|24189255811433|962073012001
1339023058665|26388279067210|962073012001
1339235196431|26388279068153|962073012001
1339231663593|2199023256425|962073012003
1338865810912|4398046511247|962073012003
1338687299074|4398046512103|962073012003
1338743154922|4398046512388|962073012003
1339212250168|6597069768167|962073012003
1339164781582|8796093022402|962073012003
1342465618297|4398046511247|1030792488761
1344534776534|21990232555748|1030792488778
1325383490049|24189255811433|755914581843
1322416996016|555|755914581865
1322431582064|2199023256425|755914581865
1322866080004|4398046512103|755914581865
1322952283241|4398046512388|755914581865
1322530424275|6597069768167|755914581865
1322556128514|8796093023144|755914581865
1322663523800|10995116278083|755914581865
1322875379987|21990232555748|755914581865
1344822213693|10995116278083|1030792488823
1344485085906|8796093022402|1030792488827
1332653798408|19791209300156|893353535371
1338872197100|24189255812726|962073012196
1333785833031|27|893353535606
1333696572089|483|893353535606
1333594997747|910|893353535606
1333627270307|1096|893353535606
1333469311413|1204|893353535606
1333727474643|1412|893353535606
1333249379151|2199023255724|893353535606
1333688739560|2199023256573|893353535606
1333582847061|2199023256657|893353535606
1333649507267|2199023256818|893353535606
1333447242280|2199023257140|893353535606
1333628120686|4398046511930|893353535606
1333560469946|4398046512008|893353535606
1333324532739|4398046512336|893353535606
1333213789901|4398046512585|893353535606
1333405782549|6597069768167|893353535606
1333255741652|8796093022260|893353535606
1333646218607|8796093022402|893353535606
1333601718256|8796093022442|893353535606
1333217974291|8796093023087|893353535606
1333785781864|8796093023387|893353535606
1333594798723|8796093023518|893353535606
1333626401915|10995116277761|893353535606
1333724873995|10995116278066|893353535606
1333395994944|10995116278710|893353535606
1333414336409|10995116279002|893353535606
1333763334448|10995116279024|893353535606
1333375453303|10995116279037|893353535606
1333508879201|13194139533372|893353535606
1333675690954|13194139533712|893353535606
1333299631774|13194139533818|893353535606
1333762500691|13194139534507|893353535606
1333510171645|13194139534592|893353535606
1333581725854|13194139534663|893353535606
1333322678131|13194139534926|893353535606
1333224140240|15393162789271|893353535606
1333555606564|15393162789716|893353535606
1333319404621|15393162789919|893353535606
1333570061133|15393162790399|893353535606
1333505514044|17592186044534|893353535606
1333573821537|17592186044706|893353535606
1333324265467|17592186044794|893353535606
1333440624148|17592186045041|893353535606
1333765060129|17592186045408|893353535606
1333214872279|17592186045996|893353535606
1333268550473|19791209300513|893353535606
1333546606550|19791209300571|893353535606
1333202790434|19791209300650|893353535606
1333396530629|19791209301511|893353535606
1333431238536|21990232556052|893353535606
1333259822626|21990232556183|893353535606
1333738034837|21990232556251|893353535606
1333235843175|21990232556290|893353535606
1333271817483|21990232556524|893353535606
1333327173298|21990232556711|893353535606
1333759559678|21990232556984|893353535606
1333750551057|24189255811142|893353535606
1333437653613|24189255811433|893353535606
1333207715780|24189255811441|893353535606
1333728769055|24189255811804|893353535606
1333551678837|24189255812068|893353535606
1333575625223|24189255812253|893353535606
1333749717553|24189255812389|893353535606
1333363771860|24189255812458|893353535606
1333719468928|24189255812761|893353535606
1333350928978|26388279067001|893353535606
1333438261863|26388279067104|893353535606
1333487272612|26388279067176|893353535606
1333658515423|26388279067204|893353535606
1333435250882|26388279067353|893353535606
1333718328196|26388279068047|893353535606
1333624960866|26388279068086|893353535606
1333377073564|28587302322180|893353535606
1333609316584|28587302322307|893353535606
1351237972456|2199023257140|1099511966067
1342291927572|1412|1030792489348
1342616116204|2199023255724|1030792489348
1342413589381|2199023256573|1030792489348
1342425800423|2199023256657|1030792489348
1342264615596|2199023256818|1030792489348
1342589074815|2199023257140|1030792489348
1342600849310|4398046512336|1030792489348
1342687436458|4398046512585|1030792489348
1342318857354|6597069768167|1030792489348
1342636247836|8796093022402|1030792489348
1342258698152|8796093023387|1030792489348
1342294814685|10995116277761|1030792489348
1342369277198|10995116278599|1030792489348
1342416674852|13194139534663|1030792489357
1342587556299|26388279067001|1030792489361
1351220575582|8796093022442|1099511966168
1351362449067|26388279067176|1099511966172
1351197749701|10995116279024|1099511966176
1351208553963|13194139533712|1099511966176
1351377827610|13194139533818|1099511966176
1342338277170|13194139533372|1030792489456
1342674110973|10995116278710|1030792489459
1341132775839|28587302322401|962073012782
1336778034735|10995116279045|962073012833
1341620358064|690|962073012919
1341713962168|910|962073012919
1341333241539|2199023256083|962073012919
1341521109545|4398046511304|962073012919
1341546874738|4398046512388|962073012919
1341349329710|6597069767381|962073012919
1341704615494|10995116279024|962073012919
1341625951838|10995116279045|962073012919
1341327712929|17592186045408|962073012919
1341436440281|19791209300191|962073012919
1341572662196|19791209300358|962073012919
1341842575494|19791209300744|962073012919
1341470237124|21990232556466|962073012919
1341415694218|690|962073012961
1340980762826|910|962073012961
1341053147213|2199023256083|962073012961
1341413665722|2199023257149|962073012961
1341422455749|4398046511304|962073012961
1341203338908|4398046512388|962073012961
1340880903133|4398046512669|962073012961
1341320035770|10995116278421|962073012961
1341339215659|10995116279024|962073012961
1341143854734|17592186045408|962073012961
1340860125657|17592186045577|962073012961
1341000405862|19791209300744|962073012961
1341221351715|21990232556466|962073012961
1341429991146|28587302323557|962073012961
1353694988721|690|1168231443181
1353858320347|910|1168231443181
1353527345349|1204|1168231443181
1353476938675|2199023256083|1168231443181
1353720892651|2199023257149|1168231443181
1353324133605|4398046511304|1168231443181
1353476932109|4398046512388|1168231443181
1353644934477|4398046512669|1168231443181
1353758793910|10995116278421|1168231443181
1353682522907|17592186045408|1168231443181
1353537059530|19791209300191|1168231443181
1353661712167|19791209300358|1168231443181
1353841659880|19791209300744|1168231443181
1353747876474|21990232556466|1168231443181
1353467649441|32985348834072|1168231443181
1353378082112|37383395345531|1168231443181
1353381175997|690|1168231443183
1353284113398|910|1168231443183
1353722286217|1204|1168231443183
1353360831627|2199023256083|1168231443183
1353523518168|2199023257149|1168231443183
1353524102768|4398046511304|1168231443183
1353476693990|4398046512388|1168231443183
1353801871141|4398046512669|1168231443183
1353514975214|10995116278421|1168231443183
1353844035184|17592186045408|1168231443183
1353553225086|19791209300191|1168231443183
1353837288243|19791209300358|1168231443183
1353690546287|19791209300744|1168231443183
1353863635479|21990232556466|1168231443183
1353306542290|32985348834072|1168231443183
1353288871121|37383395345531|1168231443183
1350783706690|4398046512388|1099511966487
1350556841373|2199023256083|1099511966488
1351130070105|2199023257149|1099511966488
1349238274346|4398046512189|1099511966573
1349457640265|15393162789443|1099511966574
1320556698566|21990232556972|687195106183
1320538426409|13194139534169|687195106184
1320460446354|66|687195106188
1320532416933|490|687195106188
1320261262075|1582|687195106188
1320508227710|2199023255557|687195106188
1320374273417|2199023256055|687195106188
1320408889823|2199023257001|687195106188
1320194418806|4398046512189|687195106188
1320725893473|4398046512388|687195106188
1320288750993|4398046512582|687195106188
1320712106658|4398046512621|687195106188
1320507442079|4398046512623|687195106188
1320588009422|6597069766697|687195106188
1320225591568|6597069767597|687195106188
1320468671162|6597069767674|687195106188
1320375864346|6597069767839|687195106188
1320493899651|6597069768249|687195106188
1320177813233|8796093022904|687195106188
1320487687480|10995116277819|687195106188
1320413126787|10995116279024|687195106188
1320380544402|13194139533714|687195106188
1320723006668|13194139533818|687195106188
1320512768160|13194139534060|687195106188
1320731859335|13194139534169|687195106188
1320321519242|13194139534730|687195106188
1320396042128|13194139534879|687195106188
1320311935214|15393162789443|687195106188
1320383627035|15393162789811|687195106188
1320640017645|15393162790022|687195106188
1320206982562|17592186044991|687195106188
1320323584394|17592186045071|687195106188
1320305222137|17592186045201|687195106188
1320541010260|17592186045627|687195106188
1320167249773|19791209300191|687195106188
1320641657687|19791209300333|687195106188
1320226729584|19791209300744|687195106188
1320316162412|21990232555934|687195106188
1320497456578|21990232556235|687195106188
1320364723748|21990232556972|687195106188
1320388248546|21990232557074|687195106188
1349945243482|21990232555934|1099511966645
1349630740407|21990232556183|1099511966646
1334230125401|17592186045071|893353536447
1334207778093|490|893353536449
1333796237891|2199023256055|893353536449
1334308477097|2199023256303|893353536449
1334302050221|2199023256818|893353536449
1334204624623|4398046512388|893353536449
1334165342799|4398046512582|893353536449
1334107658483|6597069766697|893353536449
1333970512490|6597069767597|893353536449
1334328678366|6597069768249|893353536449
1334082573685|10995116279024|893353536449
1334097844339|10995116279045|893353536449
1333969204227|10995116279272|893353536449
1334035343502|13194139533818|893353536449
1333978626701|13194139534060|893353536449
1334284984667|13194139534169|893353536449
1334329621050|15393162788901|893353536449
1333862601799|15393162789443|893353536449
1333804765596|15393162790022|893353536449
1333934401393|17592186044991|893353536449
1334019859349|17592186045034|893353536449
1333895640841|17592186045071|893353536449
1334145398439|17592186045627|893353536449
1334288551362|19791209300191|893353536449
1334106394048|19791209300225|893353536449
1333932373813|19791209300333|893353536449
1334282044411|21990232555934|893353536449
1334230742161|21990232556019|893353536449
1333915264458|21990232556235|893353536449
1334238553188|21990232556290|893353536449
1333909017548|21990232556635|893353536449
1333960749562|21990232556972|893353536449
1334057453362|21990232557062|893353536449
1333875264846|24189255811180|893353536449
1334076916167|24189255811875|893353536449
1334034846542|24189255811914|893353536449
1334213301606|26388279066660|893353536449
1334319564883|26388279067293|893353536449
1334006067512|26388279067521|893353536449
1333804681116|26388279067663|893353536449
1333961791695|28587302322673|893353536449
1334171417028|28587302323283|893353536449
1344002063396|66|1030792489931
1344256745534|490|1030792489931
1344146139369|1582|1030792489931
1344131513286|2199023255557|1030792489931
1344152446999|2199023256818|1030792489931
1343944878019|2199023257001|1030792489931
1343986343587|4398046512189|1030792489931
1344366013742|4398046512388|1030792489931
1343956576279|4398046512582|1030792489931
1344122441658|4398046512621|1030792489931
1344181627021|4398046512623|1030792489931
1344432263380|6597069766697|1030792489931
1344138074378|6597069767839|1030792489931
1344288919843|8796093023371|1030792489931
1344011935783|10995116277819|1030792489931
1344080247994|10995116279024|1030792489931
1344056585230|10995116279045|1030792489931
1344047197530|13194139533818|1030792489931
1344096278155|13194139534060|1030792489931
1344305576818|13194139534169|1030792489931
1344353911983|13194139534879|1030792489931
1344080532426|15393162788901|1030792489931
1343942863149|15393162789443|1030792489931
1344417611220|15393162789811|1030792489931
1344341994021|15393162790022|1030792489931
1344089498537|17592186044991|1030792489931
1344431008501|17592186045034|1030792489931
1344419575854|17592186045071|1030792489931
1344342927863|17592186045627|1030792489931
1344432343944|17592186045996|1030792489931
1344275937217|19791209300191|1030792489931
1344165173169|19791209300225|1030792489931
1344218904503|19791209300333|1030792489931
1344082916240|19791209300870|1030792489931
1343996180891|21990232556183|1030792489931
1344418924410|21990232556235|1030792489931
1344169143077|21990232556635|1030792489931
1344329809235|21990232556972|1030792489931
1344210452065|21990232557062|1030792489931
1344210665952|24189255811180|1030792489931
1344461809767|24189255811413|1030792489931
1344023453317|24189255811789|1030792489931
1344002938593|24189255811914|1030792489931
1343935908817|24189255812068|1030792489931
1344003710250|24189255812164|1030792489931
1344296118661|24189255812167|1030792489931
1344295689189|26388279066660|1030792489931
1344034121701|26388279066736|1030792489931
1344457384896|26388279067293|1030792489931
1343946486252|26388279067521|1030792489931
1344282841633|28587302322673|1030792489931
1344327274041|30786325578202|1030792489931
1344335456905|30786325579294|1030792489931
1344430795462|30786325579297|1030792489931
1344073733475|32985348833559|1030792489931
1344259071324|32985348833584|1030792489931
1344451514617|32985348834010|1030792489931
1349198011819|19791209300191|1099511966677
1351484020009|28587302322668|1099511966699
1324951594479|10995116278066|755914583037
1324826308563|10995116278066|755914583039
1334820053999|10995116278066|893353536514
1334908822944|28587302322668|893353536514
1334198170815|10995116278066|893353536527
1348272671737|28587302322668|1099511966737
1349690251491|10995116278066|1099511966760
1352555536228|28587302322668|1168231443508
1334457426338|10995116278066|893353536574
1334303896390|28587302322668|893353536574
1328726535374|2199023256031|824634059888
1329158784756|6597069766769|824634059888
1328923886998|8796093023087|824634059888
1329157859100|10995116279024|824634059888
1329119907861|13194139534507|824634059888
1328744161505|17592186045408|824634059888
1329161042837|19791209300150|824634059888
1328975854384|19791209300501|824634059888
1329146342343|21990232556617|824634059888
1346704505683|66|1030792490168
1346589955577|859|1030792490168
1346327332842|1065|1030792490168
1346591361452|1355|1030792490168
1346548921933|1403|1030792490168
1346777218376|1428|1030792490168
1346757480839|1448|1030792490168
1346287253415|1555|1030792490168
1346485741137|2199023255686|1030792490168
1346473908050|2199023255783|1030792490168
1346475059767|4398046511151|1030792490168
1346624165809|4398046511568|1030792490168
1346630149265|4398046511926|1030792490168
1346748386116|4398046512770|1030792490168
1346709102775|6597069766712|1030792490168
1346521324432|6597069766789|1030792490168
1346407691121|6597069767011|1030792490168
1346618872198|6597069767706|1030792490168
1346383846986|6597069767722|1030792490168
1346738357171|8796093022501|1030792490168
1346555704318|8796093022726|1030792490168
1346671743248|8796093022948|1030792490168
1346461479580|8796093023077|1030792490168
1346819286063|8796093023895|1030792490168
1346658715205|10995116278397|1030792490168
1346302993092|10995116278447|1030792490168
1346743521601|10995116278524|1030792490168
1346315938137|10995116278767|1030792490168
1346438145795|10995116278952|1030792490168
1346600413978|10995116279452|1030792490168
1346769974593|13194139533820|1030792490168
1346461243952|13194139534129|1030792490168
1346694674805|13194139534169|1030792490168
1346830075607|13194139534432|1030792490168
1346362862185|13194139534474|1030792490168
1346417592892|13194139534610|1030792490168
1346652672831|13194139534868|1030792490168
1346233999886|13194139534949|1030792490168
1349473364082|6597069766789|1099511967030
1349640782241|26388279067991|1099511967165
1349580103667|28587302322297|1099511967165
1349247938949|28587302322698|1099511967165
1349463400762|28587302323163|1099511967165
1349232215308|28587302323795|1099511967165
1349681468083|30786325577795|1099511967165
1349406382571|30786325577906|1099511967165
1349520548680|30786325578528|1099511967165
1349614950979|30786325578706|1099511967165
1349641357059|30786325578717|1099511967165
1349306803377|32985348833375|1099511967165
1349197028426|32985348833610|1099511967165
1349573101520|32985348833673|1099511967165
1349249522152|32985348833688|1099511967165
1349280200651|35184372089100|1099511967165
1349388747054|35184372089362|1099511967165
1349291231349|35184372090028|1099511967165
1339988815295|13194139534868|962073014059
1348406356922|13194139533820|1099511967539
1348090200128|13194139534129|1099511967539
1348456633757|13194139534432|1099511967539
1347985613265|13194139534474|1099511967539
