creationdate:LONG|:START_ID(Person)|:END_ID(Person)
1325014253540|15393162790390|21990232557020
1350231009487|15393162790390|24189255811081
1345128246095|15393162790390|24189255811441
1343752406493|15393162790390|24189255812726
1328454154707|15393162790390|26388279066641
1342748090248|15393162790390|26388279068275
1338117088922|15393162790390|28587302322464
1351636709218|15393162790390|28587302323659
1346249739109|15393162790390|30786325578366
1351132711803|15393162790390|30786325579234
1353249735638|15393162790390|32985348833598
1350408262630|15393162790390|35184372089370
1310453124426|15393162790399|15393162790502
1328797098259|15393162790399|17592186045211
1321254203604|15393162790399|17592186045577
1327530086795|15393162790399|21990232555880
1349452868374|15393162790399|21990232555921
1353581808553|15393162790399|21990232556064
1353041898839|15393162790399|21990232556290
1326868080308|15393162790399|24189255812068
1342772438444|15393162790399|28587302322307
1338918613751|15393162790399|28587302322767
1348388989743|15393162790399|30786325577795
1352366520448|15393162790399|30786325578120
1345345919488|15393162790399|30786325578144
1343684160409|15393162790399|30786325578527
1352762611556|15393162790399|30786325578612
1350304618647|15393162790399|30786325579231
1350929863142|15393162790399|30786325579250
1353724062987|15393162790399|32985348833732
1346558786349|15393162790399|32985348834257
1350083628776|15393162790399|35184372089012
1352644913224|15393162790399|35184372089257
1348423996179|15393162790413|26388279067210
1352201209023|15393162790417|17592186045169
1325423757802|15393162790417|17592186045589
1340379573905|15393162790417|17592186045670
1308028350072|15393162790417|17592186045804
1337453417323|15393162790417|19791209300485
1353974648606|15393162790417|19791209300501
1314172376402|15393162790417|19791209301186
1349336519194|15393162790417|21990232556030
1349061879376|15393162790417|21990232556130
1337366397590|15393162790417|21990232556235
1346824009534|15393162790417|21990232556466
1326692029991|15393162790417|24189255811326
1353848096943|15393162790417|24189255811441
1337289006246|15393162790417|24189255811622
1330915484406|15393162790417|24189255812167
1329268479561|15393162790417|26388279067104
1347492784679|15393162790417|26388279067357
1350095162157|15393162790417|28587302323188
1341053332713|15393162790417|30786325577809
1345578494573|15393162790417|30786325578070
1351508640665|15393162790417|30786325578279
1352651890165|15393162790417|30786325578717
1353406835230|15393162790417|30786325578867
1353461158863|15393162790417|32985348833410
1345443654122|15393162790417|32985348833719
1348402033341|15393162790417|32985348833804
1344062874187|15393162790417|32985348834696
1351488977906|15393162790417|32985348834886
1344219357673|15393162790417|32985348834928
1353264935184|15393162790417|35184372090346
1310769568862|15393162790474|17592186044991
1316293900710|15393162790474|17592186045627
1338843825987|15393162790474|19791209299997
1324330464906|15393162790474|19791209300778
1325591769822|15393162790474|19791209300789
1353030334958|15393162790474|21990232555639
1325657113810|15393162790474|21990232556240
1325645211669|15393162790474|21990232557074
1327677602525|15393162790474|24189255812253
1347018720143|15393162790474|26388279066936
1341425226037|15393162790474|28587302323752
1353827205394|15393162790474|32985348834355
1346999783922|15393162790481|17592186045577
1352793806521|15393162790481|21990232555636
1331843063496|15393162790481|21990232556610
1348931451279|15393162790481|24189255811433
1329559452966|15393162790481|26388279067210
1353002361817|15393162790481|28587302322562
1345683411127|15393162790481|30786325577918
1344904737368|15393162790481|30786325579250
1332362784159|15393162790502|21990232556064
1337868644089|15393162790526|24189255812726
1337064485848|15393162790526|28587302322767
1342112696423|15393162790526|30786325579172
1338429000102|15393162790526|30786325579250
1333457754000|17592186044466|21990232556610
1348595646524|17592186044466|24189255811433
1348942950611|17592186044477|21990232557010
1346747649993|17592186044477|30786325577990
1349463841037|17592186044479|30786325577990
1334557130072|17592186044513|24189255812167
1349534000748|17592186044513|32985348833576
1346787428792|17592186044513|32985348834665
1312761235258|17592186044525|17592186045071
1330613494494|17592186044525|19791209300358
1328829470090|17592186044525|19791209300828
1322168834378|17592186044525|19791209301454
1335665746611|17592186044525|21990232555820
1331676957793|17592186044525|21990232556823
1349760856544|17592186044525|26388279067426
1350203239083|17592186044525|30786325578736
1347376245653|17592186044525|32985348834696
1317009157661|17592186044534|17592186044574
1317127791369|17592186044534|17592186045707
1347065814623|17592186044534|19791209300224
1323043467253|17592186044534|19791209301580
1347401706331|17592186044534|21990232556064
1336487514129|17592186044534|26388279067210
1342837219829|17592186044534|28587302322534
1338295169036|17592186044534|28587302323099
1348894271934|17592186044534|28587302323163
1341674469403|17592186044534|30786325578527
1347500937509|17592186044534|30786325578931
1340370046902|17592186044534|30786325579250
1347271941571|17592186044534|32985348833673
1352712288918|17592186044534|37383395345948
1350416407687|17592186044566|17592186045169
1342898471784|17592186044566|17592186045804
1353337309561|17592186044566|19791209300501
1312944632385|17592186044566|19791209301186
1344103645227|17592186044566|19791209301265
1343317110195|17592186044566|21990232556140
1341634115776|17592186044566|21990232556187
1332531780010|17592186044566|24189255812037
1326617720042|17592186044566|24189255812099
1327846996666|17592186044566|24189255812726
1345315360381|17592186044566|26388279067202
1342403700981|17592186044566|26388279067496
1336874057214|17592186044566|28587302322838
1341294140405|17592186044566|30786325577809
1341057887682|17592186044566|30786325578002
1347002938440|17592186044566|30786325578279
1340041749345|17592186044566|30786325578612
1352496286712|17592186044566|35184372089265
1353080830531|17592186044566|37383395344866
1322521452550|17592186044574|17592186044674
1345583127766|17592186044574|17592186045034
1324583870717|17592186044574|17592186045071
1351801616526|17592186044574|17592186045196
1342966159264|17592186044574|17592186045695
1349305890381|17592186044574|17592186045848
1321165079231|17592186044574|17592186045934
1335507683320|17592186044574|19791209300150
1352018267832|17592186044574|19791209300227
1337122706166|17592186044574|19791209300415
1350037498621|17592186044574|19791209300650
1346196932279|17592186044574|19791209301265
1333965997676|17592186044574|19791209301317
1337966694927|17592186044574|19791209301377
1349095540474|17592186044574|21990232555781
1345163449977|17592186044574|21990232555797
1341823869164|17592186044574|21990232556531
1321796017364|17592186044574|21990232556617
1342672861243|17592186044574|21990232556792
1326452418584|17592186044574|21990232557043
1341432176602|17592186044574|24189255811081
1344396591467|17592186044574|24189255811148
1333232635525|17592186044574|24189255811719
1341855660411|17592186044574|24189255812145
1344541234366|17592186044574|24189255812167
1337435497056|17592186044574|24189255812561
1328455950765|17592186044574|26388279066660
1348372670771|17592186044574|26388279068185
1337854780377|17592186044574|26388279068275
1338270979527|17592186044574|28587302322718
1339923660631|17592186044574|28587302322767
1342408426635|17592186044574|28587302322838
1339136746204|17592186044574|28587302323314
1340938872221|17592186044574|30786325578253
1350130938173|17592186044574|30786325578432
1352967820552|17592186044574|30786325578643
1348059544993|17592186044574|30786325578736
1353855633489|17592186044574|32985348833556
1347316220697|17592186044574|32985348833673
1352658782900|17592186044574|32985348833688
1351683737403|17592186044574|32985348833938
1347670990858|17592186044574|32985348834502
1349890059236|17592186044574|32985348834574
1352547161664|17592186044574|32985348834672
1350359625576|17592186044574|35184372088834
1350861051495|17592186044574|35184372089698
1353171618564|17592186044574|37383395345556
1306003052305|17592186044609|17592186045201
1313341025122|17592186044609|17592186045627
1314056025196|17592186044609|17592186045813
1326869750734|17592186044609|17592186045996
1328337196951|17592186044609|19791209300227
1348338371663|17592186044609|19791209300812
1346676851734|17592186044609|21990232556823
1329593569125|17592186044609|21990232557020
1327292436055|17592186044609|21990232557041
1351290659863|17592186044609|24189255811433
1331699591097|17592186044609|26388279067210
1341721352361|17592186044609|26388279067293
1350282057183|17592186044609|28587302323559
1353644140975|17592186044609|28587302323659
1353489891108|17592186044609|30786325578253
1342993643996|17592186044609|30786325578297
1347209263070|17592186044609|30786325578948
1347132613368|17592186044609|32985348833719
1352500804805|17592186044609|32985348833732
1351125521217|17592186044609|35184372090391
1353695580324|17592186044609|37383395345264
1332410849976|17592186044645|17592186044744
1346083908984|17592186044645|17592186045169
1319904852310|17592186044645|17592186045707
1328982536119|17592186044645|19791209300060
1313423339980|17592186044645|19791209300501
1348258751505|17592186044645|19791209300812
1337958801308|17592186044645|21990232555639
1340605364972|17592186044645|21990232555748
1333314797908|17592186044645|21990232555797
1330860998955|17592186044645|21990232556176
1338566801459|17592186044645|21990232556187
1336489380695|17592186044645|21990232556610
1343642984775|17592186044645|21990232556617
1320980941477|17592186044645|21990232556792
1322387151292|17592186044645|21990232556892
1328862605253|17592186044645|21990232557010
1321432647729|17592186044645|21990232557028
1342579194101|17592186044645|24189255812726
1333613153636|17592186044645|26388279067496
1343755091574|17592186044645|26388279067773
1336413547741|17592186044645|26388279067987
1341806034868|17592186044645|26388279068275
1345516330865|17592186044645|28587302322180
1335122979045|17592186044645|28587302322266
1341498466684|17592186044645|28587302322876
1353601392933|17592186044645|28587302323071
1345004360629|17592186044645|28587302323205
1345539588051|17592186044645|28587302323263
1336160799023|17592186044645|28587302323659
1350300815526|17592186044645|30786325577990
1349215790070|17592186044645|30786325578253
1338917072064|17592186044645|30786325578612
1348957268191|17592186044645|30786325578867
1347680464839|17592186044645|30786325578905
1345911426388|17592186044645|30786325578948
1343374498610|17592186044645|30786325579070
1343347945130|17592186044645|30786325579172
1342219567242|17592186044645|30786325579231
1345092608736|17592186044645|32985348833353
1351720211892|17592186044645|32985348833375
1352813486050|17592186044645|32985348834502
1344183573487|17592186044645|32985348834826
1353565213120|17592186044645|35184372088856
1351621550237|17592186044645|35184372090424
1333690916789|17592186044648|17592186045670
1325656052482|17592186044648|17592186045748
1317337302938|17592186044648|19791209300164
1351202586198|17592186044648|19791209300502
1335597975416|17592186044648|19791209300782
1349529069830|17592186044648|21990232556052
1342525470699|17592186044648|21990232556130
1343600728076|17592186044648|21990232556240
1353635829468|17592186044648|21990232556367
1331370866822|17592186044648|21990232556739
1324050566964|17592186044648|21990232556858
1349814407308|17592186044648|21990232556892
1333712542976|17592186044648|24189255811236
1340616460836|17592186044648|28587302323003
1339539105874|17592186044648|28587302323163
1344981181099|17592186044648|28587302323389
1338964133338|17592186044648|28587302323557
1339437753374|17592186044648|28587302323691
1349592450580|17592186044648|30786325578073
1345258887561|17592186044648|30786325578598
1352190537992|17592186044648|30786325578726
1350641341385|17592186044648|32985348833598
1342636831217|17592186044648|32985348834355
1352166562427|17592186044648|35184372088910
1353536577013|17592186044648|35184372088972
1353381127581|17592186044648|37383395344486
1353538376245|17592186044648|37383395344998
1321368028525|17592186044674|17592186044800
1344694217967|17592186044674|17592186045364
1331738445330|17592186044674|17592186045670
1325671785574|17592186044674|19791209300150
1344456805982|17592186044674|21990232556641
1338736632174|17592186044674|26388279067933
1340141857193|17592186044674|28587302322542
1337915035974|17592186044674|28587302322697
1337821643359|17592186044674|28587302323340
1348168097341|17592186044674|30786325578528
1341372657405|17592186044674|30786325578980
1346593932580|17592186044674|32985348834358
1344307952232|17592186044706|19791209300227
1346254309398|17592186044706|21990232556064
1335495494595|17592186044706|21990232556531
1346951056137|17592186044706|28587302322210
1346174227592|17592186044706|28587302322297
1346312367960|17592186044706|28587302323795
1352345851808|17592186044706|30786325577918
1352922957329|17592186044706|32985348833673
1353656145552|17592186044706|37383395345948
1353542176990|17592186044711|24189255812167
1343339190877|17592186044711|30786325578527
1344996818838|17592186044711|30786325578980
1325350360489|17592186044725|17592186045707
1342315165244|17592186044725|17592186045813
1345637114189|17592186044725|21990232556130
1341703413708|17592186044725|21990232557110
1340902348140|17592186044725|24189255812681
1341522521051|17592186044725|26388279066876
1334970538180|17592186044725|26388279067748
1340354758851|17592186044725|28587302322668
1337823531631|17592186044725|28587302322767
1342488633684|17592186044725|30786325578190
1341767693671|17592186044725|30786325579189
1346851457631|17592186044725|30786325579197
1354030665959|17592186044725|32985348833732
1353803808108|17592186044725|32985348833746
1351449611962|17592186044725|32985348834665
1349307475311|17592186044725|32985348834886
1333368765305|17592186044744|17592186045748
1353321886712|17592186044744|19791209301084
1313727054353|17592186044744|19791209301317
1342316242069|17592186044744|21990232556466
1322973786739|17592186044744|21990232556540
1351053377490|17592186044744|21990232556623
1347484692385|17592186044744|24189255811441
1324146563493|17592186044744|24189255812167
1353050042299|17592186044744|24189255812554
1339960472213|17592186044744|26388279066876
1347682537933|17592186044744|26388279067353
1338553777071|17592186044744|26388279067748
1336746280535|17592186044744|28587302322293
1347643201219|17592186044744|28587302322848
1340059848864|17592186044744|28587302323163
1340050125057|17592186044744|30786325578253
1350151901041|17592186044744|30786325578528
1352230426967|17592186044744|35184372090040
1353905594530|17592186044744|35184372090400
1337744968514|17592186044794|19791209300164
1350089253808|17592186044794|19791209300513
1351469312546|17592186044794|21990232556052
1335444110107|17592186044794|21990232556064
1345464705737|17592186044794|21990232556711
1340704697855|17592186044794|21990232557010
1349656108081|17592186044794|24189255811236
1336922069803|17592186044794|24189255812617
1344773069060|17592186044794|24189255812671
1334812869112|17592186044794|28587302322395
1352287150203|17592186044794|32985348834254
1350477646878|17592186044794|35184372090190
1353688275307|17592186044794|37383395345948
1350130590633|17592186044798|32985348833353
1332085720204|17592186044800|17592186044991
1335024878604|17592186044800|17592186045577
1348429085675|17592186044800|17592186045996
1325040574214|17592186044800|19791209301531
1323360444202|17592186044800|21990232556059
1343915014657|17592186044800|26388279068209
1353471125778|17592186044800|37383395345948
1324439258746|17592186044826|17592186045408
1323941667636|17592186044826|17592186045707
1349488814295|17592186044826|19791209300164
1342417796971|17592186044826|21990232556524
1350452633383|17592186044826|24189255811210
1341332367011|17592186044826|24189255811431
1340545734034|17592186044826|28587302322216
1341707718196|17592186044826|30786325578177
1353738956992|17592186044826|32985348833585
1352997974487|17592186044826|35184372089942
1353938705647|17592186044826|35184372090502
1313326463507|17592186044846|17592186045804
1332613339980|17592186044846|21990232556030
1333511154949|17592186044846|21990232556130
1333385036613|17592186044846|21990232556302
1317680705927|17592186044846|21990232557010
1334427806661|17592186044846|21990232557020
1339247941849|17592186044846|24189255812167
1336931473633|17592186044846|26388279066944
1344756165736|17592186044846|28587302322210
1344522654254|17592186044846|28587302323659
1349625885075|17592186044846|30786325579234
1344662175023|17592186044846|32985348834928
1353081732601|17592186044846|37383395345239
1349867103582|17592186044850|17592186045071
1329372379291|17592186044850|19791209300225
1353290203382|17592186044850|19791209301104
1336661296735|17592186044850|19791209301603
1347175521262|17592186044850|21990232556130
1349861590147|17592186044850|21990232556623
1346015676714|17592186044850|21990232556711
1345979974900|17592186044850|24189255811985
1339918489019|17592186044850|24189255812099
1352555577867|17592186044850|26388279067104
1353047941418|17592186044850|26388279067663
1349039052928|17592186044850|26388279068275
1339279080617|17592186044850|28587302322180
1347470942142|17592186044850|28587302322552
1351487136492|17592186044850|30786325578576
1343357124723|17592186044850|30786325578598
1351729696065|17592186044850|35184372089449
1353599813304|17592186044850|35184372090400
1335046894153|17592186044881|17592186044991
1331463400734|17592186044881|19791209300191
1324360993139|17592186044881|24189255812556
1329479211398|17592186044881|26388279067210
1334577073942|17592186044881|28587302323752
1349073400997|17592186044881|30786325578202
1342558934511|17592186044881|30786325578612
1350367738388|17592186044881|35184372089511
1306539252624|17592186044887|17592186045577
1340965218987|17592186044887|28587302322180
1318071976959|17592186044991|17592186045284
1316313359040|17592186044991|17592186045577
1345755537868|17592186044991|17592186045813
1324940057635|17592186044991|19791209299997
1339109710949|17592186044991|19791209300225
1326316011408|17592186044991|19791209300778
1321234400033|17592186044991|21990232555639
1320155133149|17592186044991|21990232556240
1326874206819|17592186044991|21990232556610
1334215386797|17592186044991|21990232557074
1349832572982|17592186044991|24189255811441
1352962430746|17592186044991|26388279067019
1350284553423|17592186044991|26388279067202
1351089253810|17592186044991|26388279067210
1350294229780|17592186044991|26388279068209
1338099159776|17592186044991|28587302322668
1343754522197|17592186044991|28587302322767
1353873079772|17592186044991|28587302322808
1339334650130|17592186044991|28587302323346
1348961332147|17592186044991|30786325577944
1351437660610|17592186044991|30786325578120
1345796030742|17592186044991|30786325578527
1352613992469|17592186044991|32985348833485
1350880954745|17592186044991|32985348834363
1335992348521|17592186045034|19791209300224
1319175391554|17592186045034|19791209301454
1334533989676|17592186045034|24189255812167
1343694826823|17592186045034|26388279067663
1352299698939|17592186045034|32985348834010
1350600191895|17592186045034|35184372089100
1313033360991|17592186045041|17592186045748
1314467357033|17592186045041|19791209300358
1322699351114|17592186045041|19791209301084
1348424547958|17592186045041|21990232556064
1327695282726|17592186045041|26388279067204
1350854999482|17592186045041|28587302323163
1339571686328|17592186045071|17592186045284
1323130581088|17592186045071|17592186045627
1320234310132|17592186045071|19791209300191
1336394955949|17592186045071|19791209300828
1315107003565|17592186045071|19791209300926
1347881366540|17592186045071|21990232556019
1337141725777|17592186045071|21990232556083
1350114270893|17592186045071|21990232556290
1322461156983|17592186045071|21990232556466
1332490746683|17592186045071|21990232556540
1328801434105|17592186045071|21990232557184
1343152428868|17592186045071|24189255811236
1338135380066|17592186045071|24189255811441
1327916871218|17592186045071|24189255812556
1341965650176|17592186045071|24189255812681
1343692638749|17592186045071|26388279066641
1334813750905|17592186045071|26388279066773
1339420977321|17592186045071|26388279067293
1333633445103|17592186045071|26388279067552
1332111741289|17592186045071|26388279068219
1351590408501|17592186045071|28587302322885
1347461813518|17592186045071|28587302323090
1332786265271|17592186045071|28587302323330
1346076346221|17592186045071|30786325578671
1346880373812|17592186045071|30786325578736
1348096321586|17592186045071|30786325579197
1352742378577|17592186045071|32985348833375
1351026186620|17592186045071|32985348833746
1352614213619|17592186045071|32985348834358
1352756289201|17592186045071|32985348834574
1352588674932|17592186045071|35184372089685
1332858030402|17592186045169|17592186045804
1320354244618|17592186045169|19791209300501
1337733012592|17592186045169|21990232556140
1353359905424|17592186045169|21990232556617
1348776543092|17592186045169|24189255812167
1332363666905|17592186045169|26388279067210
1351470227839|17592186045169|26388279067773
1347783885200|17592186045169|32985348833410
1334178112970|17592186045195|19791209300224
1331515910026|17592186045195|24189255812164
1349169973044|17592186045195|24189255812681
1353294167860|17592186045195|28587302322562
1353347487882|17592186045195|32985348834072
1348360134265|17592186045195|32985348834886
1332596714219|17592186045196|17592186045408
1339553106187|17592186045196|24189255811081
1347403434269|17592186045196|24189255812167
1331150268145|17592186045196|26388279067748
1345786315584|17592186045196|28587302322534
1339111591538|17592186045196|30786325578931
1330361945433|17592186045201|21990232555855
1329735789638|17592186045201|21990232556083
1332841348756|17592186045201|21990232556823
1334763231055|17592186045201|21990232557062
1352828883356|17592186045201|35184372089722
1320631071159|17592186045203|19791209300812
1315343169395|17592186045211|17592186045670
1331989173968|17592186045211|17592186045848
1332029114645|17592186045211|19791209301378
1334013818212|17592186045211|21990232555934
1345732618396|17592186045211|21990232556121
1327323866235|17592186045211|21990232556823
1346486615730|17592186045211|24189255812167
1346162099667|17592186045211|26388279067637
1336117529739|17592186045211|26388279067663
1339336057698|17592186045211|30786325577994
1348640468975|17592186045211|30786325578527
1353931147709|17592186045211|30786325578736
1346260633138|17592186045211|30786325578931
1346710874619|17592186045211|32985348834214
1330946207269|17592186045248|21990232556183
1335968572626|17592186045248|21990232557010
1346529037322|17592186045248|28587302322767
1337510901549|17592186045248|30786325578612
1305730073750|17592186045284|17592186045627
1336152388649|17592186045284|17592186045996
1333902076767|17592186045284|19791209300225
1330557147333|17592186045284|19791209300650
1350210530580|17592186045284|19791209300744
1321457307823|17592186045284|19791209300814
1349858501057|17592186045284|19791209301531
1334983007319|17592186045284|21990232555741
1340754796440|17592186045284|21990232556240
1339361012649|17592186045284|21990232556511
1330665894668|17592186045284|21990232557062
1346935105892|17592186045284|24189255811142
1344370827638|17592186045284|24189255811168
1325042587932|17592186045284|24189255811914
1343221947341|17592186045284|24189255812037
1339673139285|17592186045284|24189255812167
1345651523872|17592186045284|26388279067663
1332563165315|17592186045284|28587302322191
1350102461591|17592186045284|28587302322225
1337320980112|17592186045284|28587302322311
1348231854453|17592186045284|28587302322668
1344884884185|17592186045284|28587302322698
1339345308354|17592186045284|28587302323633
1348331033113|17592186045284|30786325577731
1349771257110|17592186045284|30786325578190
1353942673656|17592186045284|30786325578736
1340905802180|17592186045284|30786325578859
1349925505776|17592186045284|30786325578929
1349727442323|17592186045284|32985348833732
1351655331474|17592186045284|32985348833938
1348760075845|17592186045284|32985348834573
1352499720406|17592186045284|35184372088856
1353837300806|17592186045284|35184372090153
1352655372742|17592186045284|37383395344931
1336084182094|17592186045334|21990232556892
1336277321792|17592186045334|24189255811441
1341744571907|17592186045334|26388279068275
1349965776869|17592186045334|28587302322180
1340429434465|17592186045334|30786325578253
1348952618255|17592186045334|35184372090415
1327118432298|17592186045338|19791209300191
1309327916171|17592186045364|17592186045813
1322526843920|17592186045364|19791209300164
1347622317277|17592186045364|19791209300224
1347628322977|17592186045364|19791209301104
1342298383061|17592186045364|19791209301241
1312862282161|17592186045364|19791209301495
1348507989729|17592186045364|21990232556524
1344074353711|17592186045364|21990232557010
1341418509050|17592186045364|21990232557110
1345213440452|17592186045364|24189255811369
1332778678804|17592186045364|24189255811433
1351796475322|17592186045364|24189255811905
1348019058814|17592186045364|24189255812099
1345940505801|17592186045364|24189255812458
1332539166644|17592186045364|24189255812617
1336579189284|17592186045364|26388279066708
1332924139265|17592186045364|26388279066876
1333525459614|17592186045364|26388279067204
1353645843579|17592186045364|26388279067987
1353486253059|17592186045364|26388279068086
1338223792973|17592186045364|28587302322297
1338927067303|17592186045364|28587302322395
1345608243498|17592186045364|28587302322401
1345367825282|17592186045364|28587302322542
1333278995856|17592186045364|28587302322673
1332808206671|17592186045364|28587302323557
1341432558072|17592186045364|30786325578073
1340990794383|17592186045364|30786325578120
1347517393283|17592186045364|30786325578612
1350576615841|17592186045364|30786325578797
1341434244979|17592186045364|30786325578829
1345051698641|17592186045364|30786325579197
1347192441265|17592186045364|32985348833576
1347482442563|17592186045364|32985348833999
1353898368296|17592186045364|35184372089370
1352538950277|17592186045364|35184372090040
1353941815266|17592186045364|37383395346064
1350265594036|17592186045371|17592186045625
1316791179954|17592186045371|17592186045627
1347723731762|17592186045371|19791209300191
1341924292060|17592186045371|21990232555642
1351250859621|17592186045371|21990232555934
1337980438119|17592186045371|21990232557062
1348851779951|17592186045371|28587302322840
1349054830123|17592186045371|35184372090415
1340556211576|17592186045408|19791209300026
1326854351721|17592186045408|19791209300164
1352708820341|17592186045408|19791209300925
1339319486658|17592186045408|19791209300953
1343883851036|17592186045408|19791209301104
1349406386541|17592186045408|19791209301377
1339451945906|17592186045408|21990232555636
1327999093587|17592186045408|21990232555820
1336568779775|17592186045408|21990232556064
1322262966006|17592186045408|21990232556073
1317299942892|17592186045408|21990232556115
1352703660290|17592186045408|21990232556531
1347302943898|17592186045408|21990232556641
1340702926342|17592186045408|21990232556856
1337523730001|17592186045408|21990232557062
1333706630279|17592186045408|24189255811175
1346929852441|17592186045408|24189255811433
1334577055824|17592186045408|24189255812726
1348511250152|17592186045408|26388279067204
1332596335898|17592186045408|26388279067321
1342617683717|17592186045408|26388279067426
1330689494879|17592186045408|26388279067933
1336065904979|17592186045408|28587302322767
1334330275862|17592186045408|28587302323051
1343887176409|17592186045408|28587302323115
1342419285586|17592186045408|28587302323130
1351774515238|17592186045408|32985348833556
1353684344937|17592186045408|32985348833673
1349151405893|17592186045408|32985348834680
1347082945422|17592186045408|32985348834852
1352104299054|17592186045408|35184372089719
1354040865906|17592186045408|35184372090136
1343742274056|17592186045488|19791209300150
1351904575402|17592186045543|26388279066773
1353592261819|17592186045577|17592186045934
1323211778814|17592186045577|17592186045996
1312105156043|17592186045577|19791209299997
1327866337325|17592186045577|19791209300092
1334683583821|17592186045577|19791209300225
1320490067853|17592186045577|19791209300358
1317087009960|17592186045577|19791209300590
1337469123637|17592186045577|19791209301104
1324544424801|17592186045577|19791209301317
1351256455204|17592186045577|21990232555741
1331901892495|17592186045577|21990232556073
1333033638905|17592186045577|21990232556140
1333799176555|17592186045577|21990232556558
1353235634475|17592186045577|21990232556641
1342889379037|17592186045577|21990232557041
1351641024965|17592186045577|24189255811178
1347548730266|17592186045577|24189255811415
1352830470529|17592186045577|24189255811441
1341534393064|17592186045577|24189255811804
1337294694582|17592186045577|26388279066936
1350231023635|17592186045577|26388279067202
1340663023120|17592186045577|26388279067210
1346259953439|17592186045577|28587302322483
1335660292941|17592186045577|28587302322668
1341006398006|17592186045577|28587302323346
1337290736720|17592186045577|28587302323752
1350574752859|17592186045577|30786325578527
1348068447276|17592186045577|30786325578612
1352398026036|17592186045577|30786325579189
1343872426606|17592186045577|30786325579234
1345237187661|17592186045577|32985348834072
1346499313419|17592186045577|32985348834275
1351891641364|17592186045577|35184372089100
1350838467956|17592186045577|35184372090346
1353525446122|17592186045577|35184372090424
1337428791859|17592186045589|17592186045848
1332909355142|17592186045589|21990232556059
1346818608727|17592186045589|21990232556205
1339164757225|17592186045589|26388279067426
1344012413077|17592186045589|30786325579172
1348002751295|17592186045589|32985348833598
1339592219267|17592186045590|28587302322767
1344916578758|17592186045591|21990232555781
1340039964706|17592186045591|24189255811441
1354149770581|17592186045591|24189255812167
1350373038286|17592186045591|24189255812761
1338991285449|17592186045591|26388279067210
1340470890553|17592186045591|28587302322297
1351205239025|17592186045591|28587302322767
1327328821940|17592186045625|17592186045627
1340407682836|17592186045625|17592186045876
1326189448221|17592186045625|19791209300191
1337801168177|17592186045625|19791209300744
1330349691805|17592186045625|19791209301580
1330763124452|17592186045625|21990232556183
1345226309832|17592186045625|24189255811789
1330635418476|17592186045625|24189255811914
1346453873239|17592186045625|24189255812167
1338013205693|17592186045625|24189255812361
1329998317211|17592186045625|24189255812726
1349669914290|17592186045625|26388279066660
1345299475944|17592186045625|26388279067210
1349296631382|17592186045625|32985348833576
1348083535832|17592186045625|35184372089100
1350777638754|17592186045627|19791209299997
1347468631663|17592186045627|19791209300191
1350746561086|17592186045627|19791209300828
1314180640044|17592186045627|19791209301531
1338649650003|17592186045627|21990232555527
1334444837110|17592186045627|21990232555639
1335738726365|17592186045627|21990232555642
1342284487015|17592186045627|21990232555741
1327500595476|17592186045627|21990232555934
1339197755083|17592186045627|21990232556083
1330623903223|17592186045627|21990232556317
1344183964893|17592186045627|21990232556511
1316198855178|17592186045627|21990232556610
1336513235807|17592186045627|21990232557041
1340715257297|17592186045627|21990232557062
1336043993088|17592186045627|24189255811142
1338902611210|17592186045627|24189255811413
1350694111238|17592186045627|24189255811433
1333494499739|17592186045627|24189255811789
1333825076168|17592186045627|24189255811914
1347625468920|17592186045627|24189255812042
1343681742707|17592186045627|24189255812458
1351449605268|17592186045627|26388279067001
1330819990519|17592186045627|26388279067210
1343047725403|17592186045627|26388279067781
1336271731325|17592186045627|26388279068302
1344124726822|17592186045627|28587302322191
1335448966044|17592186045627|28587302322266
1335016735619|17592186045627|28587302322516
1343388794009|17592186045627|28587302322805
1346409699686|17592186045627|28587302323378
1340003447870|17592186045627|28587302323633
1353285175208|17592186045627|28587302323720
1341470911186|17592186045627|30786325578202
1347355871872|17592186045627|30786325578699
1347130688433|17592186045627|30786325578736
1346317049992|17592186045627|30786325578929
1352660541504|17592186045627|30786325579123
1351930850745|17592186045627|30786325579221
1348514076272|17592186045627|32985348833353
1345541532434|17592186045627|32985348833584
1346407630293|17592186045627|32985348834010
1350964562121|17592186045627|32985348834502
1349725719000|17592186045627|35184372088917
1353480950338|17592186045627|35184372090391
1323051068699|17592186045670|17592186046075
1316064728319|17592186045670|19791209300164
1325125849363|17592186045670|19791209300223
1321175089713|17592186045670|19791209300513
1312283335335|17592186045670|19791209301317
1319871327562|17592186045670|21990232555781
1343233145490|17592186045670|21990232556130
1337859162245|17592186045670|21990232556187
1343975303228|17592186045670|21990232557143
1336264467589|17592186045670|24189255811236
1336052949367|17592186045670|24189255811441
1323908543610|17592186045670|24189255811917
1331836915459|17592186045670|24189255812167
1351971808370|17592186045670|26388279067078
1346208874666|17592186045670|26388279068047
1337935103933|17592186045670|28587302323163
1342341497751|17592186045670|28587302323330
1348375404794|17592186045670|30786325577795
1341104239083|17592186045670|30786325578576
1341612918079|17592186045670|30786325578777
1352336452824|17592186045670|32985348834254
1336479603681|17592186045677|17592186045707
1353616292312|17592186045677|19791209300651
1338986019319|17592186045677|19791209301084
1326656095257|17592186045677|21990232556121
1346244357373|17592186045677|26388279066936
