creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1350569657387|1099511960793|52
1326972003385|824634053855|50
1350453469488|1099511960800|49
1325757015576|755914577122|88
1325732846722|755914577126|86
1325812436789|755914577129|5
1327402686234|824634053869|58
1325678336752|755914577135|86
1331421129365|893353530608|103
1325639336602|755914577137|50
1325791162771|755914577140|82
1339828433149|962073007354|1
1351863487750|1099511960828|65
1352414509090|1099511960831|82
1351978852014|1099511960833|1
1331843577219|893353530626|4
1350430922920|1099511960838|49
1325716862223|755914577159|86
1325628916920|755914577164|86
1330212606110|824634053901|1
1331477193993|893353530639|103
1331792728037|893353530642|4
1326965123160|824634053908|25
1346837036982|1030792484117|89
1339272305434|962073007382|105
1350435263285|1099511960855|49
1326966645726|824634053912|50
1333875981054|893353530649|1
1331455149670|893353530660|103
1331460508459|893353530662|1
1350928414906|1099511960872|82
1331496899404|893353530665|50
1350968800503|1099511960874|5
1337502349967|962073007404|6
1342341992407|1030792484141|1
1337572725941|962073007406|6
1337517788103|962073007407|82
1337542216254|962073007408|58
1328242300549|824634053941|58
1351821854147|1099511960886|65
1351824836951|1099511960887|52
1352383466575|1099511960888|82
1352400127102|1099511960892|82
1325808723195|755914577213|4
1325789904055|755914577214|58
1331867703338|893353530688|4
1327517806741|824634053954|88
1325737128776|755914577220|90
1331849492056|893353530693|4
1352579612246|1168231437641|103
1331792735804|893353530702|4
1325685877165|755914577231|58
1333813143464|893353530705|1
1330211068146|824634053970|1
1353933012202|1168231437652|58
1352398596840|1099511960919|82
1346871290810|1030792484189|58
1346874423134|1030792484190|88
1346896220328|1030792484193|82
1353915093591|1168231437668|58
1339201526197|962073007462|105
1353964246817|1168231437672|58
1352372058658|1099511960940|82
1333165554965|893353530733|58
1325736724418|755914577270|82
1336011990347|893353530744|1
1344844125614|1030792484222|58
1330296651613|824634054022|1
1351585544078|1099511960968|5
1325782601928|755914577295|58
1352361838416|1099511960976|82
1350529745403|1099511960977|52
1352405548939|1099511960978|1
1315385347897|687195100766|56
1321976038962|755914577507|93
1335110866569|893353530982|82
1337408695056|962073007721|1
1335088662742|893353530986|82
1331830410763|893353530989|56
1336712626074|962073007726|55
1349583195843|1099511961200|96
1334225100208|893353530995|2
1334263440253|893353530996|92
1334228512110|893353531000|56
1353501189056|1168231437946|82
1353517862294|1168231437951|1
1353761203390|1168231437953|56
1353708108982|1168231437957|54
1353775893565|1168231437958|54
1329684371987|824634054283|50
1330984754889|824634054285|90
1349751631700|1099511961236|50
1349755035505|1099511961238|50
1349700478519|1099511961239|96
1349714359765|1099511961240|90
1352264459900|1099511961245|73
1329702563828|824634054302|50
1342693581473|1030792484513|56
1350822241406|1099511961257|78
1348512966662|1099511961263|93
1347750337094|1099511961264|50
1353525135341|1168231438014|30
1353567632385|1168231438018|63
1350824862744|1099511961284|78
1327917343540|824634054341|56
1327948813588|824634054349|96
1331031959091|824634054351|90
1335058495463|893353531088|82
1335059203890|893353531091|54
1347747030200|1099511961301|50
1333174424283|893353531094|50
1328013092574|824634054361|92
1335064325821|893353531102|82
1352961714883|1168231438048|52
1352952247204|1168231438049|52
1327900787359|824634054371|56
1333194187038|893353531108|50
1328044808569|824634054373|54
1330380835586|824634054378|56
1342821088121|1030792484588|90
1336633600658|962073007853|55
1342853390943|1030792484591|90
1335103616817|893353531122|82
1349662975342|1099511961331|63
1336661498799|962073007860|55
1353613810217|1168231438070|49
1352194469277|1099511961338|73
1350899851413|1099511961340|93
1337367939337|962073007871|19
1328084448689|824634054403|54
1329680921697|824634054404|50
1335120011428|893353531142|82
1329723733125|824634054407|50
1335177939390|893353531144|90
1339057032919|962073007881|54
1353556667195|1168231438114|52
1353579282917|1168231438115|52
1353571662501|1168231438116|52
1353610440095|1168231438117|70
1353610195290|1168231438118|52
1353571988261|1168231438119|49
1353610344365|1168231438120|27
1353575410500|1168231438121|70
1353572049572|1168231438122|52
1352381257043|1099511961409|54
1352383397864|1099511961410|71
1352387925320|1099511961411|50
1352441258764|1168231438148|102
1352381434195|1099511961413|1
1352468836517|1168231438151|50
1352383046619|1099511961416|71
1352394364192|1099511961417|54
1352441612971|1168231438154|58
1352452743094|1168231438157|53
1352458805249|1168231438158|81
1352912302222|1168231438159|50
1352445378022|1168231438160|52
1353853339557|1168231438161|103
1352439044070|1168231438162|50
1353245824441|1168231438164|1
1353277195901|1168231438165|81
1353231407537|1168231438167|53
1353230596185|1168231438169|54
1353266741421|1168231438171|58
1353252106314|1168231438172|1
1353230789638|1168231438174|49
1353236630002|1168231438177|98
1353317814608|1168231438179|50
1353282802807|1168231438180|52
1353225907638|1168231438181|102
1353230618586|1168231438182|52
1350815041714|1099511961448|54
1347232233303|1099511961449|81
1347233669081|1099511961450|89
1347234044791|1099511961451|54
1350861342456|1099511961454|54
1347243789498|1099511961456|98
1350863337667|1099511961457|98
1350869893457|1099511961458|1
1350875631367|1099511961460|81
1350908784050|1099511961461|53
1347264023813|1099511961464|1
1350457898422|1099511961467|49
1350508189986|1099511961468|1
1350444801643|1099511961469|71
1350452659346|1099511961473|71
1350444711321|1099511961474|1
1350519302437|1099511961475|58
1350453986348|1099511961476|1
1350452596028|1099511961477|52
1353812845491|1168231438217|103
1353843487691|1168231438219|50
1353858687805|1168231438220|58
1353859589786|1168231438221|52
1353905767460|1168231438222|1
1353868085525|1168231438223|1
1353858950659|1168231438224|49
1353890185466|1168231438225|1
1353868341415|1168231438226|50
1353862131024|1168231438227|50
1353837390888|1168231438230|50
1353893771916|1168231438232|58
1353940154714|1168231438233|1
1353860059280|1168231438234|98
1353876357053|1168231438235|1
1353862496196|1168231438237|103
1352924730046|1168231438240|50
1351633018623|1099511961505|50
1351687681692|1099511961506|54
1351647930350|1099511961508|1
1351578091286|1099511961509|71
1353857377099|1168231438246|103
1352912134765|1168231438247|50
1351609659643|1099511961512|1
1351708454325|1099511961513|1
1349724325293|1099511961515|58
1350046405070|1099511961519|53
1350128289374|1099511961520|54
1350048729350|1099511961521|50
1350896177921|1099511961540|98
1349230497202|1099511961542|53
1349305631017|1099511961543|53
1349354468552|1099511961544|98
1349345972764|1099511961545|71
1349312815594|1099511961546|98
1349269741316|1099511961549|54
1349331117390|1099511961551|98
1349255216372|1099511961552|53
1351508989702|1099511961554|1
1351502156218|1099511961557|50
1351483969273|1099511961559|98
1351524388302|1099511961560|52
1352927883913|1168231438297|50
1349443139392|1099511961565|50
1349449719341|1099511961566|81
1353812021362|1168231438305|103
1349441110832|1099511961570|98
1349481000278|1099511961571|49
1353295258971|1168231438310|49
1353289928665|1168231438311|1
1353288868904|1168231438312|50
1353346337155|1168231438313|71
1353320255519|1168231438314|50
1353302947230|1168231438315|58
1353353443888|1168231438316|1
1353364984167|1168231438317|52
1353306952145|1168231438318|52
1353294061527|1168231438319|1
1353298755557|1168231438320|50
1353300372690|1168231438321|1
1353291635690|1168231438322|81
1349562828827|1099511961608|50
1349466042387|1099511961610|1
1349498647451|1099511961611|1
1349577969068|1099511961612|54
1349494518697|1099511961613|53
1349545380303|1099511961614|50
1349549194211|1099511961615|1
1353812275668|1168231438352|103
1349499058371|1099511961617|49
1349525602768|1099511961618|6
1349524895549|1099511961619|53
1353812612068|1168231438356|103
1352990867233|1168231438357|50
1349499197690|1099511961622|90
1349505495898|1099511961623|1
1350791398318|1099511961624|54
1341691437859|962073008154|98
1340797656803|962073008155|71
1340839635990|962073008156|54
1353825053616|1168231438368|103
1343631245880|1030792484897|1
1345990557845|1030792484898|58
1347555999429|1099511961635|50
1343690987446|1030792484900|71
1345997522136|1030792484901|1
1341685036887|962073008168|98
1348357615384|1099511961642|1
1347160165337|1099511961647|81
1353838949663|1168231438385|103
1347195859926|1099511961650|50
1347551067874|1099511961652|50
1353830645184|1168231438390|103
1347170110807|1099511961655|1
1347188830907|1099511961656|58
1353838828893|1168231438393|103
1347160957846|1099511961658|98
1347499892248|1099511961659|50
1347164659505|1099511961660|52
1347122014506|1099511961661|54
1342352236499|1030792484928|53
1350805519400|1099511961666|54
1342357521414|1030792484931|89
1348352988571|1099511961669|61
1348380813615|1099511961670|88
1348457704815|1099511961671|22
1348388422767|1099511961672|61
1348316215989|1099511961673|61
1348319662279|1099511961674|91
1348315313217|1099511961675|91
1348386680604|1099511961676|61
1348365027853|1099511961677|61
1348366053829|1099511961678|61
1350030296576|1099511961679|69
1348412448420|1099511961680|69
1348391629206|1099511961681|90
1348413719292|1099511961682|61
1340277548646|962073008212|37
1331579654586|893353531477|61
1321963412469|755914578006|109
1331601485240|893353531479|78
1325068336817|755914578008|78
1335264399324|893353531481|54
1340259806957|962073008218|69
1322437528017|755914578011|61
1346158700109|1030792484956|61
1331584112715|893353531485|61
1349361131793|1099511961694|69
1347372676084|1099511961695|91
1331613607188|893353531488|49
1340267702198|962073008225|69
1350044431770|1099511961700|69
1350057139695|1099511961701|69
1346092176856|1030792484966|61
1350051233917|1099511961703|69
1350103966625|1099511961704|69
1350078559913|1099511961705|23
1350139998228|1099511961706|69
1350066300365|1099511961707|91
1350180842621|1099511961708|109
1336940014939|962073008237|61
1340323298332|962073008238|16
1346100613815|1030792484975|49
1340996113871|962073008240|88
1340963914448|962073008242|93
1347388693853|1099511961715|91
1346095451391|1030792484980|61
1347392228639|1099511961717|61
1347389487992|1099511961718|109
1347408617049|1099511961719|78
1346089675929|1030792484984|61
1341035522230|962073008249|109
1349335245435|1099511961723|69
1347402749095|1099511961724|61
1347464499996|1099511961725|49
1347445778698|1099511961726|54
1331639296480|893353531519|61
1347374131619|1099511961729|91
1338828430022|962073008258|61
1338784369744|962073008259|54
1347446108765|1099511961732|49
1347389297793|1099511961734|49
1347433939831|1099511961736|109
1338763489108|962073008265|105
1338828937810|962073008266|105
1347389363855|1099511961739|61
1349303579550|1099511961740|69
1347397547214|1099511961741|61
1350033622362|1099511961742|69
1346153685490|1030792485008|49
1346220846548|1030792485009|61
1346304236923|1030792485010|61
1346256953741|1030792485011|61
1350046701142|1099511961748|69
1346102752274|1030792485013|105
1350069833137|1099511961750|61
1350041030755|1099511961751|69
1346266486788|1030792485017|54
1346220916354|1030792485018|61
1349303114556|1099511961755|69
1350106372925|1099511961756|69
1346082772198|1030792485021|88
1342930872970|1030792485023|90
1334366884693|893353531552|61
1331580042241|893353531553|61
1327436575466|824634054818|49
1343011495430|1030792485027|90
1327433466837|824634054820|49
1325037914651|755914578085|78
1347391125203|1099511961766|91
1339870537949|962073008295|1
1336680332929|962073008296|105
1336688106032|962073008297|105
1335264880846|893353531562|54
1347432708569|1099511961771|88
1336721082200|962073008300|105
1327389709463|824634054830|49
1334448802528|893353531567|61
1349378346669|1099511961776|69
1336741642918|962073008305|105
1349325961769|1099511961778|69
1326376892894|824634054835|61
1337583402102|962073008309|78
1337616522831|962073008310|61
1350039109230|1099511961785|69
1350050030457|1099511961786|69
1349304156722|1099511961787|69
1349365736774|1099511961790|69
1347374292487|1099511961791|91
1340963225896|962073008320|88
1331617104377|893353531585|61
1350095146214|1099511961794|69
1350095392999|1099511961795|1
1350097572425|1099511961796|88
1350135601814|1099511961797|91
1340331569977|962073008326|69
1346090576910|1030792485063|61
1349307943136|1099511961800|85
1346093183899|1030792485065|78
1340986968102|962073008330|79
1347374431904|1099511961803|91
1349357997715|1099511961804|61
1349358405367|1099511961805|61
1350112850236|1099511961806|61
1331654288900|893353531599|61
1336665949148|962073008337|105
1335277829332|893353531602|86
1339870133649|962073008339|1
1322491789637|755914578132|61
1322437191605|755914578133|61
1340289028576|962073008342|69
1335339022846|893353531607|54
1339925127847|962073008344|78
1340322414638|962073008345|95
1342950540932|1030792485082|90
1336733773820|962073008347|105
1347441607774|1099511961820|91
1339909322244|962073008349|61
1339894663558|962073008350|61
1335340203022|893353531615|109
1339873040762|962073008352|78
1335262719656|893353531617|54
1340329059568|962073008354|46
1339898127869|962073008355|61
1325038275114|755914578149|78
1349318482545|1099511961830|69
1327395988992|824634054887|49
1340965542835|962073008360|88
1325058964346|755914578153|78
1331604699659|893353531626|45
1334422092879|893353531627|61
1334364609108|893353531628|61
1339874562545|962073008365|1
1335284411206|893353531630|54
1349322419690|1099511961839|69
1340278217491|962073008368|69
1350091926659|1099511961841|69
1321928680086|755914578162|109
1349327548510|1099511961843|69
1349310356111|1099511961844|69
1340290194473|962073008373|69
1339923190876|962073008375|69
1347372357159|1099511961849|91
1346087933454|1030792485114|61
1346088246375|1030792485115|1
1346130945075|1030792485116|61
1346130377302|1030792485118|90
1327385774460|824634054911|49
1346096428005|1030792485120|1
1349308845591|1099511961857|69
1346140985284|1030792485122|1
1346091730245|1030792485123|90
1350029644315|1099511961860|69
1350052502274|1099511961863|69
1337498856508|962073008392|37
1346113341921|1030792485129|1
1337502569001|962073008394|109
1350028099874|1099511961867|69
1321921458358|755914578189|109
1340272738870|962073008398|69
1339878302509|962073008399|1
1349306072979|1099511961872|69
1342942512718|1030792485137|90
1342988116014|1030792485138|90
1342942558332|1030792485139|88
1339927763445|962073008404|49
1340011092086|962073008405|61
1347378061144|1099511961878|91
1349319665993|1099511961879|69
1339977943166|962073008408|1
1339966125464|962073008409|61
1340304435553|962073008410|69
1349325468992|1099511961883|69
1342942828910|1030792485149|105
1340036575586|962073008414|78
1340274327966|962073008415|69
1352654841535|1168231438788|1
1343324296409|1030792485318|1
1344331182082|1030792485455|50
1351827882341|1099511962192|50
1325398169498|755914578659|50
1344502762660|1030792485604|60
1338737779382|962073008870|77
1340051900401|962073008871|99
1344483181944|1030792485608|60
1325428297451|755914578666|97
1325399640317|755914578667|49
1339452488056|962073008878|54
1340053058345|962073008882|54
1351776868759|1099511962357|85
1348770935712|1099511962361|77
1348767077646|1099511962365|86
1348790237932|1099511962366|52
1348780327591|1099511962367|63
1348773826964|1099511962368|97
1348751774316|1099511962369|77
1348798340743|1099511962371|54
1348809344651|1099511962372|49
1348799807111|1099511962373|99
1348798355767|1099511962377|52
1333828477908|893353532274|57
1351871471993|1099511962484|72
1333862449081|893353532277|1
1333869842868|893353532278|60
1341708037309|962073009017|1
1337959100358|962073009018|99
1335578960555|893353532284|1
1350278940507|1099511962494|1
1351413631251|1099511962495|1
1351265970076|1099511962496|1
1351266191345|1099511962497|1
1351335259324|1099511962498|1
1350909605252|1099511962507|70
1350859576507|1099511962508|53
1350859512971|1099511962510|1
1337968647910|962073009040|99
1347207951187|1099511962513|1
1354098825695|1168231439250|1
1348126649318|1099511962518|1
1336724349642|962073009047|69
1351923834970|1099511962521|72
1353031554492|1168231439258|1
1346126469791|1030792485789|64
1354081745671|1168231439262|1
1352860253751|1168231439263|53
1349626864797|1099511962530|65
1349617711752|1099511962531|1
1349665004308|1099511962534|1
1338907784871|962073009064|57
1353778206632|1168231439273|1
1353978673359|1168231439274|1
1328245407606|824634055598|1
1322527676077|755914578863|53
1330521232491|824634055600|1
1337961441627|962073009073|99
1336748599332|962073009074|69
1339119260186|962073009075|63
1352824363367|1168231439284|49
1337980146654|962073009077|99
1339121128454|962073009078|1
1349262520892|1099511962551|7
1353024983583|1168231439288|58
1349299788781|1099511962553|59
1326519325121|824634055610|87
1337963082676|962073009083|1
1337966381138|962073009084|69
1341716704900|962073009086|1
1352784622267|1168231439295|49
1337952739865|962073009090|53
1349301022441|1099511962563|59
1343580972499|1030792485828|64
1354120701905|1168231439301|1
1352808352739|1168231439302|51
1341756100456|962073009096|53
1351009224708|1099511962569|53
1352825171671|1168231439307|57
1353084936027|1168231439308|1
1350279642574|1099511962887|109
1351309632009|1099511962890|1
1338740121486|962073009419|65
1351301157731|1099511962893|1
1347271481953|1099511962899|84
1336955626663|962073009433|102
1340540739928|962073009434|84
1334884121775|893353532700|83
1354065342578|1168231439647|76
1354077549751|1168231439648|12
1349955215205|1099511962914|70
1336974472502|962073009443|102
1337197790167|962073009445|81
1337010011376|962073009447|102
1348599718248|1099511962920|51
1336959326444|962073009449|102
1348603704835|1099511962922|63
1348606033545|1099511962923|51
1338949849948|962073009453|51
1347117374519|1099511962926|60
1347099308110|1030792486192|60
1343657799125|1030792486193|76
1338952335076|962073009458|51
1327001165218|824634055989|74
1349967578431|1099511962934|70
1337319799850|962073009463|84
1351750423434|1099511962937|76
1318090826570|687195102522|102
1348029330254|1099511962942|68
1348096231154|1099511962943|60
1351743730757|1099511962944|76
1343620439769|1030792486209|76
1348043101976|1099511962946|84
1348034881957|1099511962947|102
1351769816170|1099511962950|76
1347051899138|1030792486215|60
1324212014408|755914579273|69
1324169749954|755914579275|69
1348072342870|1099511962957|68
1348072375247|1099511962958|75
1348157094597|1099511962959|69
1348535021765|1099511962960|51
1339695696745|962073009490|63
1339695969852|962073009491|83
1333739859717|893353532758|84
1348051125930|1099511962967|68
1318843215280|687195102552|63
1343610350140|1030792486233|76
1324202541835|755914579290|69
1340587001256|962073009499|84
1318848587771|687195102557|63
1337321720859|962073009503|84
1336249445915|893353532768|97
1334892180380|893353532769|83
1348036714861|1099511962978|68
1337208882651|962073009507|75
1337322987466|962073009509|84
1337351130860|962073009511|69
1337354848995|962073009513|97
1337413412400|962073009514|69
1349800918063|1099511962989|82
1350486571747|1099511962990|109
1335482431330|893353532784|51
1323900659523|755914579313|54
1349096595767|1099511962994|54
1328997303660|824634056051|56
1335542773950|893353532788|105
1329673429563|824634056053|52
1340859554816|962073009526|59
1335524444642|893353532791|56
1353146404556|1168231439736|52
1340464567526|962073009529|107
1336651151716|962073009530|109
1349603963074|1099511963004|78
1350490349187|1099511963005|109
1344966186353|1030792486271|55
1339984194409|962073009536|1
1349147041059|1099511963010|54
1340105016186|962073009540|95
1347973328257|1099511963013|77
1353720753512|1168231439752|61
1346185081369|1030792486282|54
1346316198484|1030792486287|50
1346295594141|1030792486288|52
1349105929838|1099511963026|54
1353667775467|1168231439763|61
1349579128791|1099511963029|78
1353490647248|1168231439767|51
1349105957501|1099511963033|55
1346326997127|1030792486298|54
1349608275435|1099511963035|52
1349562083527|1099511963038|49
1340140007816|962073009567|105
1347959157791|1099511963041|77
1336780770426|962073009570|52
1342605143554|1030792486309|107
1349580714933|1099511963046|78
1320099137997|687195102631|49
1350489644920|1099511963051|109
1349592322441|1099511963053|49
1334523519813|893353532847|49
1353753481419|1168231439792|49
1350494451330|1099511963062|54
1349735249794|1099511963069|96
1351278244795|1099511963070|56
1349813304130|1099511963071|107
1349746745276|1099511963072|99
1349736044099|1099511963073|77
1349750576035|1099511963074|67
1349746999675|1099511963075|86
1349760827078|1099511963077|78
1349732731333|1099511963078|51
1349751193477|1099511963079|92
1349753975399|1099511963082|56
1349804302135|1099511963083|92
1349760863668|1099511963084|59
1349818690932|1099511963085|49
1347678967251|1099511963087|101
1353793735728|1168231439824|3
1353762421768|1168231439825|109
1333058805712|893353532882|105
1351671296615|1099511963091|88
1353760507282|1168231439828|109
1353762902575|1168231439829|54
1322115436493|755914579414|49
1347699931771|1099511963095|54
1351710884178|1099511963096|50
1322776599204|755914579417|54
1351683617484|1099511963098|52
1351673397145|1099511963100|56
1351713671540|1099511963101|102
1351673611595|1099511963102|96
1330824826348|824634056161|56
1342215902140|1030792486370|96
1352025789162|1099511963107|59
1330857723082|824634056165|56
1330815415587|824634056166|54
1346297566808|1030792486375|99
1330821654881|824634056168|54
1346341605564|1030792486378|99
1346300274852|1030792486379|105
1353152958734|1168231439852|52
1330811711372|824634056175|52
1346301006870|1030792486384|107
1337976428432|962073009650|79
1340869306717|962073009651|59
1348037797483|1099511963124|77
1350867876342|1099511963126|50
1342190069915|1030792486391|67
1340915959448|962073009656|34
1351669285266|1099511963130|88
1340915972489|962073009659|59
1336676917652|962073009660|109
1340945434161|962073009661|54
1342644578765|1030792486398|107
1324159171257|755914579456|49
1350870781017|1099511963138|101
1323714028837|755914579460|106
1353129649213|1168231439878|52
1346294034250|1030792486407|99
1342282808766|1030792486408|96
1346299735138|1030792486409|99
1346181535582|1030792486411|54
1346362459756|1030792486412|99
1353461929363|1168231439885|51
1349127802501|1099511963151|54
1349333415355|1099511963152|56
1346385487542|1030792486417|54
1342202579725|1030792486418|67
1346413102600|1030792486419|105
1342190672791|1030792486420|67
1351990931000|1099511963158|59
1341208423920|962073009687|82
1341226101415|962073009689|92
1340083763278|962073009690|95
1343511780873|1030792486427|82
1340888569972|962073009692|59
1336596390299|962073009693|109
1344918793947|1030792486430|55
1347503625214|1099511963167|104
1341224922402|962073009696|92
1341286468343|962073009697|54
1344928632121|1030792486434|95
1344964173127|1030792486435|52
1352167891001|1099511963172|74
1343061168934|1030792486437|84
1353278276082|1168231439930|52
1353279597187|1168231439931|54
1353290147648|1168231439933|82
1353284603305|1168231439934|107
1353329635741|1168231439935|105
1353787342949|1168231439937|109
1353315094976|1168231439938|54
1353297404333|1168231439940|51
1353265917963|1168231439941|56
1353273195969|1168231439942|52
1353304093909|1168231439945|51
1352587047466|1168231439967|1
1352656914319|1168231439970|78
1352602627614|1168231439971|74
1352638749674|1168231439972|56
1352642207026|1168231439974|107
1352657995786|1168231439975|92
1352654903480|1168231439977|1
1352668371222|1168231439979|54
1352656010625|1168231439980|109
1352585504673|1168231439981|74
1352598676664|1168231439982|49
1344974317021|1030792486513|55
1333980804031|893353533044|102
1334132146396|893353533045|56
1333988459182|893353533046|106
1338262139463|962073009783|54
1343042026020|1030792486520|84
1322647499563|755914579577|52
1338346758930|962073009786|79
1338282848355|962073009788|1
1338320731368|962073009789|64
1351991989637|1099511963262|59
1338323765858|962073009792|54
1338262149465|962073009793|50
1336600780927|962073009799|109
1349581025346|1099511963272|78
1329491994708|824634056329|73
1328172276829|824634056330|51
1346300458846|1030792486539|99
1353706509837|1168231440012|100
1346317968927|1030792486541|99
1346230194464|1030792486542|54
1324564554988|755914579599|92
1346254561289|1030792486544|80
1346292661310|1030792486545|92
1345794169436|1030792486546|1
1333992408914|893353533075|102
1346218146201|1030792486548|54
1334808405502|893353533077|54
1325576669997|755914579606|79
1353668182193|1168231440023|61
1331537684552|893353533083|1
1325613188645|755914579614|106
1325531072466|755914579617|52
1342222383569|1030792486562|96
1336791531583|962073009827|52
1347678799911|1099511963300|101
1340103754798|962073009831|95
1349104920668|1099511963307|54
1338588512054|962073009836|54
1351669370615|1099511963309|88
1338626428594|962073009838|59
1341238928844|962073009839|82
1353878285271|1168231440049|71
1338591578694|962073009842|54
1349561957303|1099511963315|49
1338651908801|962073009844|51
1338612696031|962073009845|24
1340098714447|962073009847|95
1338548840197|962073009848|1
1343538588772|1030792486585|82
1353934294265|1168231440058|54
1353653833198|1168231440059|100
1353404313700|1168231440062|95
1353403080625|1168231440063|52
1353922206289|1168231440064|51
1353472097563|1168231440065|1
1353389773272|1168231440067|1
1353394036672|1168231440068|56
1353394032530|1168231440069|106
1353413965433|1168231440070|82
1353391859458|1168231440071|107
1353403117427|1168231440072|59
1353449123819|1168231440075|54
1353405794814|1168231440076|50
1353474618659|1168231440077|50
1345096511505|1030792486607|59
1349353207131|1099511963344|56
1345079676842|1030792486609|92
1345087917491|1030792486610|56
1353651530219|1168231440083|100
1353925711788|1168231440085|51
1345079710734|1030792486614|95
1345120537260|1030792486615|105
1352181286363|1099511963352|74
1345088907228|1030792486619|59
1345093623978|1030792486620|107
1345099755602|1030792486621|80
1345099893487|1030792486622|54
1346174853025|1030792486623|54
1334191887576|893353533156|56
1349635146331|1099511963369|49
1353793131682|1168231440110|71
1353798383912|1168231440112|109
1353845199584|1168231440113|86
1353383695081|1168231440116|88
1353327208364|1168231440117|73
1353671551397|1168231440118|61
1353386753656|1168231440119|73
1353674581449|1168231440120|61
1353352762895|1168231440121|96
1353674596174|1168231440122|54
1353383860093|1168231440124|50
1353422624708|1168231440127|56
1353692106556|1168231440128|56
1353675214689|1168231440129|74
1353338647452|1168231440131|56
1337950548320|962073009925|50
1353769028098|1168231440135|109
1334055909923|893353533193|102
1353656461187|1168231440139|100
1328945533338|824634056460|56
1353742075934|1168231440141|54
1353664279942|1168231440142|95
1353657175652|1168231440143|52
1351998856799|1099511963408|59
1351251591939|1099511963410|56
1353725098044|1168231440147|95
1353788263971|1168231440148|104
1330417657595|824634056472|54
1353668601938|1168231440153|61
1345718354207|1030792486683|1
1330423806982|824634056476|73
1348010065077|1099511963421|77
1347993589371|1099511963425|77
1342228735092|1030792486690|96
1330424650667|824634056483|56
1340436582206|962073009956|107
1353787785426|1168231440165|109
1353672376603|1168231440166|61
1330716790436|824634056487|104
1353938444107|1168231440169|51
1351669626571|1099511963434|88
1349799575286|1099511963435|109
1349847625764|1099511963436|50
1352019486115|1099511963437|59
1349814841449|1099511963438|54
1349862390436|1099511963439|102
1351698136891|1099511963440|88
1349836314777|1099511963441|56
1349840971164|1099511963442|54
1349810842571|1099511963443|49
1349771780780|1099511963444|50
1353288469787|1168231440181|54
1353356681281|1168231440183|67
1353345726607|1168231440185|50
1338718795569|962073009979|49
1348711379069|1099511963452|49
1342217122766|1030792486717|96
1350868860049|1099511963454|50
1342247571063|1030792486719|51
1343036045114|1030792486720|84
1342247611420|1030792486721|51
1353523868472|1168231440195|51
1342216828103|1030792486724|96
1342229890416|1030792486725|54
1353339389560|1168231440198|54
1346170784635|1030792486727|54
1332432806335|893353533256|52
1332468496513|893353533257|54
1349103056214|1099511963467|54
1332394481890|893353533263|49
1338229746425|962073010001|54
1343271674857|1030792486739|4
1343272661980|1030792486740|106
1353957521454|1168231440214|51
1343279097925|1030792486743|52
1338732587691|962073010011|106
1349824784460|1099511963485|102
1340435700666|962073010014|107
1338780255488|962073010015|52
1338732991545|962073010017|54
1343248288034|1030792486755|56
1343241797284|1030792486757|52
1349104893520|1099511963494|54
1343242819113|1030792486759|54
1351287961189|1099511963496|56
1353682732558|1168231440233|61
1350521583884|1099511963500|109
1346515975697|1030792486765|54
1343317731340|1030792486771|56
1351986424425|1099511963511|59
1349095572499|1099511963512|54
1343053433261|1030792486777|84
1336603482309|962073010042|7
1332332507942|893353533307|52
1353662481251|1168231440252|100
1350898040528|1099511963517|50
1332398092801|893353533312|56
1334130886631|893353533313|56
1353794667706|1168231440258|97
1353283761212|1168231440259|54
1332400148657|893353533316|92
1336784879909|962073010056|10
1349410461470|1099511963529|56
1334498029289|893353533323|52
1353921942545|1168231440268|51
1347679512206|1099511963533|101
1349594745489|1099511963534|78
1340440073544|962073010064|107
1333987088364|893353533329|102
1349125402936|1099511963538|54
1332346729728|893353533331|104
1332376827774|893353533333|54
1352012052607|1099511963543|59
1344945654647|1030792486808|94
1351283221589|1099511963547|56
1338798010943|962073010078|105
1338858076684|962073010079|44
1352179871308|1099511963552|74
1338874105335|962073010082|73
1349830408596|1099511963555|82
1344921961311|1030792486820|55
1349395763267|1099511963558|56
1343255304447|1030792486823|104
1343264066220|1030792486824|52
1347503240460|1099511963562|104
1343255882062|1030792486827|80
1343298889889|1030792486828|56
1340847037677|962073010094|59
1346309553737|1030792486831|99
1353667651179|1168231440304|61
1332309592293|893353533361|79
1353931003406|1168231440306|51
1353112126781|1168231440307|52
1353949289157|1168231440308|78
1343272496432|1030792486838|59
1343253420479|1030792486839|79
1343253474668|1030792486840|106
1343259390476|1030792486841|82
1343253494228|1030792486842|106
1343255203649|1030792486843|54
1343253492317|1030792486844|73
1346504390261|1030792486847|54
1338778652843|962073010113|56
1338717353213|962073010114|52
1345727298316|1030792486852|1
1338713316491|962073010120|54
1338733871281|962073010121|97
1349352038722|1099511963594|56
1343577782780|1030792486859|82
1345768422706|1030792486860|1
1338790805947|962073010125|54
1338705639678|962073010127|1
1338647309188|962073010128|105
1342192782417|1030792486866|67
1347756060919|1099511963603|101
1352175662588|1099511963604|74
1352191195044|1099511963605|101
1338633515830|962073010135|47
1353302223961|1168231440344|54
1353304781183|1168231440345|56
1353306101451|1168231440346|80
1353311396651|1168231440347|49
1353306088045|1168231440348|54
1332440450818|893353533407|106
1345718311106|1030792486880|1
1342240869013|1030792486881|96
