creationdate:LONG|:START_ID(Comment)|:END_ID(Post)
1347847390350|1099511950747|1099511950746
1347892064859|1099511950749|1099511950746
1347845815465|1099511950752|1099511950746
1347845154027|1099511950756|1099511950746
1347863108309|1099511950758|1099511950746
1347846018317|1099511950761|1099511950746
1347791865284|1099511950764|1099511950763
1347795151013|1099511950765|1099511950763
1347791823199|1099511950766|1099511950763
1347791913218|1099511950767|1099511950763
1347792873255|1099511950768|1099511950763
1347659818415|1099511950779|1099511950777
1347667292873|1099511950780|1099511950777
1353054747261|1168231427517|1099511950777
1347660016592|1099511950784|1099511950777
1348229771308|1099511950786|1099511950777
1353034246831|1168231427525|1099511950777
1347702647140|1099511950790|1099511950777
1346232609300|1030792474208|618475613791
1346158926694|1030792474212|618475613795
1349275164549|1099511950951|962072997478
1350457047853|1099511950955|893353520746
1342566074078|1030792474221|893353520748
1339725718439|962072997487|962072997486
1340815311486|962072997492|618475613811
1348627895529|1099511950969|687195090552
1348516368130|1099511950975|1099511950974
1336952402472|962072997505|962072997504
1347615997837|1099511950979|755914567298
1318129161415|687195090565|687195090564
1345847729755|1030792474248|687195090564
1325565292711|755914567311|687195090564
1320257520480|687195090580|687195090579
1333057650548|893353520789|687195090579
1332317182251|893353520790|687195090579
1325568670818|755914567319|687195090579
1332349440421|893353520792|687195090579
1351867678865|1099511951001|687195090579
1317978170136|687195090587|687195090579
1325565229654|755914567324|687195090579
1318049816069|687195090592|687195090579
1330017101549|824634044067|687195090594
1350211147397|1099511951012|687195090594
1322060178399|755914567333|687195090594
1333047220723|893353520806|687195090594
1347418821901|1099511951015|687195090594
1347445087986|1099511951016|687195090594
1352301362049|1099511951020|687195090594
1353508507915|1168231427762|687195090609
1349287793876|1099511951028|687195090609
1346127371920|1030792474296|687195090609
1341431190964|962072997569|687195090624
1340114112053|962072997570|687195090624
1346232380535|1030792474307|687195090624
1351875906426|1099511951045|687195090624
1345212120398|1030792474310|687195090624
1326304520407|824634044103|687195090624
1317985886364|687195090638|687195090624
1326149236057|824634044112|687195090639
1345097340788|1030792474323|687195090639
1348686408969|1099511951067|687195090639
1349333479182|1099511951071|687195090654
1335769248119|893353520864|687195090654
1342623352646|1030792474339|687195090654
1347687988510|1099511951076|687195090654
1325576177301|755914567397|687195090654
1341554865682|962072997608|687195090654
1346189317491|1030792474346|687195090654
1325564529762|755914567404|687195090654
1317989795110|687195090670|687195090669
1342566055356|1030792474351|687195090669
1347698642230|1099511951088|687195090669
1348164855133|1099511951089|687195090669
1335172822874|893353520883|687195090669
1317997480159|687195090677|687195090669
1347468652424|1099511951095|687195090669
1340784103438|962072997624|687195090669
1344580939713|1030792474363|687195090669
1347511301120|1099511951101|687195090684
1340784190906|962072997632|687195090684
1328196255985|824634044161|687195090684
1323525763231|755914567426|687195090684
1335761946365|893353520900|687195090684
1347845216150|1099511951116|687195090699
1333772753003|893353520909|687195090699
1317998556816|687195090702|687195090699
1342598603853|1030792474383|687195090699
1339704312620|962072997648|687195090699
1352423070453|1168231427857|687195090699
1347783972358|1099511951122|687195090699
1348346431965|1099511951124|687195090699
1347724734400|1099511951126|687195090699
1345677690405|1030792474391|687195090699
1336962626820|962072997659|687195090714
1325542561015|755914567452|687195090714
1342649591186|1030792474397|687195090714
1348061156578|1099511951134|687195090714
1353436237346|1168231427871|687195090714
1347764053515|1099511951137|687195090714
1317958645140|687195090730|687195090729
1335217866177|893353520940|687195090729
1350268536328|1099511951159|687195090742
1348632152897|1099511951163|687195090742
1348086321261|1099511951164|687195090742
1323530856192|755914567485|687195090742
1326595768278|824634044222|687195090742
1333781921468|893353520966|687195090757
1345562667439|1030792474440|687195090757
1335602163171|893353520977|687195090757
1335152883902|893353520979|687195090757
1318039418599|687195090773|687195090772
1353217093299|1168231427926|687195090772
1347187883715|1099511951191|687195090772
1332706347957|893353520986|687195090772
1322043117249|755914567516|687195090772
1322631702213|755914567517|687195090772
1345736630648|1030792474462|687195090772
1347205322191|1099511951200|687195090772
1331475590528|893353520994|687195090772
1326871350190|824634044260|687195090787
1342568854297|1030792474471|687195090787
1346232225230|1030792474472|687195090787
1331540416578|893353521001|687195090787
1339955426946|962072997738|687195090787
1339698152352|962072997747|687195090802
1333040210327|893353521012|687195090802
1326304655031|824634044277|687195090802
1336185673713|893353521014|687195090802
1328135411189|824634044279|687195090802
1345019331008|1030792474488|687195090802
1350203242569|1099511951225|687195090802
1335215313094|893353521022|687195090802
1336135519551|893353521023|687195090802
1338029368640|962072997760|687195090802
1350452163374|1099511951234|687195090817
1349283081721|1099511951236|687195090817
1336797566848|962072997770|687195090817
1345671625309|1030792474507|687195090817
1332116546955|893353521041|687195090832
1326315469237|824634044306|687195090832
1348630302096|1099511951251|687195090832
1333795334752|893353521044|687195090832
1352335167085|1099511951253|687195090832
1333046095837|893353521047|687195090832
1322002694262|755914567576|687195090832
1341415631409|962072997785|687195090832
1332695359159|893353521050|687195090832
1322633283939|755914567585|687195090847
1327118771418|824634044322|687195090847
1336843148304|962072997795|687195090847
1330012639514|824634044324|687195090847
1318477261497|687195090856|687195090847
1352323124515|1099511951277|687195090847
1345104151248|1030792474543|687195090862
1336932444317|962072997808|687195090862
1325350825631|755914567601|687195090862
1353550963380|1168231428018|687195090862
1345732873007|1030792474549|687195090862
1347790392340|1099511951292|687195090862
1345211069956|1030792474558|687195090877
1322014240658|755914567615|687195090877
1318549706466|687195090880|687195090877
1339756622897|962072997828|687195090877
1351000421304|1099511951304|687195090877
1336847716814|962072997837|687195090892
1344548537643|1030792474574|687195090892
1333062219620|893353521103|687195090892
1326626956957|824634044370|687195090892
1353424374904|1168231428051|687195090892
1344506037333|1030792474589|687195090907
1330025887618|824634044391|687195090907
1347380047945|1099511951336|687195090907
1344505261828|1030792474601|687195090907
1347209627818|1099511951339|687195090922
1351784283877|1099511951340|687195090922
1333038871514|893353521133|687195090922
1351818896666|1099511951343|687195090922
1325564723693|755914567664|687195090922
1346271437874|1030792474609|687195090922
1326628736841|824634044404|687195090922
1352427599487|1168231428087|687195090922
1324089229987|755914567674|687195090937
1348230286045|1099511951355|687195090937
1336933630490|962072997884|687195090937
1322057970793|755914567677|687195090937
1318477428214|687195090945|687195090937
1345739576926|1030792474633|687195090952
1318486559116|687195090954|687195090952
1346232007426|1030792474635|687195090952
1346401679771|1030792474637|687195090952
1347392917350|1099511951374|687195090952
1340097553187|962072997904|687195090952
1346528114064|1030792474649|1030792474647
1346495064850|1030792474652|1030792474647
1338301815850|962072997921|755914567712
1325134720805|755914567714|755914567712
1349465103786|1099511951395|755914567712
1338357837231|962072997924|755914567712
1340843324946|962072997925|755914567712
1335770900339|893353521194|893353521193
1331979291219|893353521195|893353521193
1338384814023|962072997932|893353521193
1327144112773|824634044467|824634044466
1340792185665|962072997941|824634044466
1340781926308|962072997943|824634044466
1341643424363|962072997944|824634044466
1342013802787|1030792474681|824634044466
1351970070272|1099511951420|755914567739
1335773983124|893353521214|755914567739
1335477664243|893353521228|755914567755
1346578197851|1030792474701|755914567755
1353803767372|1168231428174|755914567755
1346589026079|1030792474703|755914567755
1325717029760|755914567760|755914567755
1338301171894|962072997969|755914567755
1325774996859|755914567777|755914567771
1344563145027|1030792474732|755914567787
1349548503820|1099511951475|755914567787
1325744080830|755914567796|755914567787
1338366632177|962072998012|755914567803
1353853769804|1168231428221|755914567803
1325820596451|755914567806|755914567803
1341643590399|962072998015|755914567803
1341655102875|962072998019|755914567803
1346579691743|1030792474757|755914567803
1338354509268|962072998028|755914567819
1340974983504|962072998029|755914567819
1335039452977|893353521294|755914567819
1326097265010|824634044562|755914567819
1326147390271|824634044572|755914567835
1353882866869|1168231428253|755914567835
1325710696871|755914567838|755914567835
1338348761251|962072998053|755914567835
1325812498134|755914567853|755914567851
1338362905378|962072998062|755914567851
1353426005206|1168231428276|755914567851
1338365788211|962072998076|755914567867
1325717164543|755914567869|755914567867
1325701424648|755914567871|755914567867
1342008444116|1030792474816|755914567867
1334008611371|893353521345|755914567867
1334023943769|893353521356|755914567883
1326149518659|824634044624|755914567883
1325767054920|755914567896|755914567883
1332771562860|893353521375|755914567899
1335039581408|893353521377|755914567899
1346570106555|1030792474850|755914567899
1346574271371|1030792474851|755914567899
1345253925659|1030792474860|1030792474859
1352922321551|1168231428334|1030792474859
1352922330649|1168231428336|1030792474859
1352726130954|1168231428339|1030792474859
1347631668261|1099511951605|1030792474859
1345178680336|1030792474874|1030792474859
1349028494285|1099511951612|1030792474859
1349519689173|1099511951618|618475614464
1352740263282|1168231428355|618475614464
1323165782426|755914567940|618475614464
1321094315437|755914567941|618475614464
1352766800500|1168231428358|618475614464
1348468332042|1099511951623|618475614464
1327097782382|824634044680|618475614464
1340969660715|962072998153|618475614464
1343842562825|1030792474890|618475614464
1332585652915|893353521419|618475614464
1335435505436|893353521420|618475614464
1352814663425|1168231428366|618475614464
1313500432920|618475614483|618475614464
1346244147141|1030792474923|687195091242
1329301579013|824634044716|687195091242
1323162704395|755914567984|687195091242
1328392748764|824634044724|687195091242
1336964480791|962072998200|687195091242
1323169794786|755914567993|687195091242
1340323181873|962072998202|687195091242
1353972518284|1168231428413|687195091242
1349019916666|1099511951681|755914567999
1352819329141|1168231428440|893353521492
1340305606783|962072998239|893353521492
1344470695899|1030792474979|893353521492
1349519662019|1099511951722|824634044777
1344416359410|1030792474987|824634044777
1339875168390|962072998252|824634044777
1353783706059|1168231428462|824634044777
1351579855957|1099511951727|824634044777
1327302787398|824634044787|824634044777
1353863538899|1168231428471|824634044777
1351616231311|1099511951738|824634044777
1327307849655|824634044796|824634044795
1328821568834|824634044800|824634044795
1329349518380|824634044801|824634044795
1347894879365|1099511951746|824634044795
1349520041214|1099511951747|824634044795
1327369054339|824634044810|824634044795
1343870687722|1030792475020|824634044795
1352814602596|1168231428497|618475614608
1338772105597|962072998291|618475614608
1331771722073|893353521556|618475614608
1352767622024|1168231428502|618475614608
1354146819516|1168231428503|618475614608
1332664639209|893353521568|618475614608
1353981043167|1168231428518|893353521573
1340073165209|962072998311|893353521573
1354110756467|1168231428520|893353521573
1334322924639|893353521577|893353521573
1334324175694|893353521578|893353521573
1334320812290|893353521579|893353521573
1334322025852|893353521584|893353521573
1352882176171|1168231428529|893353521573
1342703694866|1030792475067|1030792475066
1342707331949|1030792475069|1030792475066
1342685143995|1030792475070|1030792475066
1342682706848|1030792475072|1030792475066
1342640298950|1030792475073|1030792475066
1342640308861|1030792475074|1030792475066
1342641634216|1030792475082|1030792475066
1342685766597|1030792475083|1030792475066
1317559319707|687195091408|687195091407
1347869805228|1099511951825|687195091407
1346182959168|1030792475090|687195091407
1329283958140|824634044883|687195091407
1347494251147|1099511951828|687195091407
1348478484759|1099511951832|687195091407
1349540533833|1099511951833|687195091407
1331829380567|893353521629|687195091407
1338722446478|962072998371|687195091407
1345101153613|1030792475109|1030792475108
1345089841588|1030792475111|1030792475108
1345106960047|1030792475112|1030792475108
1352703750650|1168231428586|1030792475108
1347904977745|1099511951852|1030792475108
1345100825850|1030792475117|1030792475108
1345119775651|1030792475119|1030792475108
1349592051823|1099511951856|1030792475108
1345132080749|1030792475124|1030792475108
1345089864612|1030792475125|1030792475108
1352390765411|1099511951866|618475614713
1329345579660|824634044923|618475614713
1312700870629|618475614716|618475614713
1339935417177|962072998402|618475614713
1336655757349|962072998405|618475614713
1312651259533|618475614728|618475614713
1340896706269|962072998415|893353521678
1335736809544|893353521680|893353521678
1338956190316|962072998417|893353521678
1349601348702|1099511951891|893353521678
1335755276340|893353521692|893353521678
1350220805167|1099511951928|1099511951927
1350216159139|1099511951929|1099511951927
1352834111139|1168231428672|1099511951927
1350211856741|1099511951938|1099511951927
1350209933026|1099511951944|1099511951927
1312382711244|618475614797|618475614796
1328798924280|824634045006|618475614796
1323759411290|755914568271|618475614796
1334152392597|893353521744|618475614796
1331409028719|893353521746|618475614796
1328291260791|824634045011|618475614796
1337014011624|962072998486|618475614796
1340361191930|962072998488|618475614796
1331914887853|893353521755|618475614796
1333410795324|893353521763|893353521761
1333376257578|893353521764|893353521761
1334225176995|893353521765|893353521761
1354104943752|1168231428714|893353521761
1353867550758|1168231428718|893353521761
1349519644230|1099511951987|893353521761
1331714538494|893353521783|893353521782
1331716703563|893353521784|893353521782
1349031059959|1099511951993|893353521782
1331786216824|893353521786|893353521782
1340938508776|962072998523|893353521782
1331751307386|893353521795|893353521782
1331748022081|893353521796|893353521782
1335187505749|893353521801|893353521782
1352971925706|1168231428748|1168231428747
1353030114064|1168231428749|1168231428747
1352975300908|1168231428751|1168231428747
1353860011335|1168231428754|1168231428747
1352969471760|1168231428757|1168231428747
1353010009971|1168231428758|1168231428747
1336522535012|962072998582|962072998581
1336552669028|962072998583|962072998581
1343847970193|1030792475320|962072998581
1347884187822|1099511952057|962072998581
1336862777858|962072998589|962072998581
1338926632072|962072998598|962072998581
1343300236626|1030792475339|962072998602
1352859612142|1168231428812|962072998602
1338590349368|962072998608|962072998602
1338598779406|962072998609|962072998602
1338605839067|962072998611|962072998602
1338925796134|962072998612|962072998602
1338591436641|962072998614|962072998602
1347454181023|1099511952096|618475614943
1317054981963|687195091683|618475614943
1340897064508|962072998628|618475614943
1349587602666|1099511952105|618475614943
1352929456067|1168231428842|618475614943
1354093858462|1168231428853|962072998644
1336797656380|962072998647|962072998644
1340950823211|962072998648|962072998644
1340310962772|962072998650|962072998644
1353778086347|1168231428868|962072998644
1336867777435|962072998661|962072998644
1343840246708|1030792475399|962072998644
1351367545315|1099511952138|1099511952137
1351312004467|1099511952139|1099511952137
1351290820187|1099511952145|1099511952137
1351291318348|1099511952146|1099511952137
1352703692138|1168231428885|1099511952137
1352015331275|1099511952151|1099511952137
1351295416125|1099511952155|1099511952137
1349034168961|1099511952159|618475615006
1347069814464|1030792475425|618475615006
1328837573006|824634045224|618475615006
1333500638106|893353521972|893353521971
1336887729445|962072998713|893353521971
1352039503450|1099511952186|893353521971
1351583619419|1099511952192|893353521971
1344106206725|1030792475464|1030792475463
1344457050539|1030792475467|1030792475463
1344128526032|1030792475477|1030792475463
1344160834549|1030792475478|1030792475463
1352881548067|1168231428957|1030792475484
1343811273863|1030792475486|1030792475484
1343795912242|1030792475487|1030792475484
1343793408175|1030792475489|1030792475484
1343775236906|1030792475490|1030792475484
1353978451437|1168231428963|1030792475484
1352331584219|1099511952228|1030792475484
1352938543615|1168231428978|687195091825
1321080374302|755914568563|687195091825
1347501903739|1099511952244|687195091825
1351993020963|1099511952247|687195091825
1337029770977|962072998778|687195091825
1331770974465|893353522043|687195091825
1318414262219|687195091836|687195091825
1349921778006|1099511952256|687195091825
1335261396923|893353522055|893353522054
1332241437638|893353522056|893353522054
1333806906396|893353522057|893353522054
1351992214632|1099511952277|893353522054
1353830433854|1168231429040|1168231429039
1353319142140|1168231429052|1168231429039
1352713793664|1168231429056|1030792475583
1343036325496|1030792475585|1030792475583
1343819706919|1030792475586|1030792475583
1353965597956|1168231429059|1030792475583
1343054631147|1030792475588|1030792475583
1353941598143|1168231429061|1030792475583
1343044068615|1030792475590|1030792475583
1349940093382|1099511952328|1030792475583
1343071711936|1030792475593|1030792475583
1346250362672|1030792475594|1030792475583
1343040448492|1030792475596|1030792475583
1343057868095|1030792475597|1030792475583
1352814795291|1168231429070|1030792475583
1343087150014|1030792475602|1030792475583
1353863631065|1168231429077|824634045396
1349058241263|1099511952342|824634045396
1330665293378|824634045410|824634045396
1343259052280|1030792475626|1030792475625
1342502471628|1030792475627|1030792475625
1342445631795|1030792475628|1030792475625
1348471369504|1099511952365|1030792475625
1347437427914|1099511952366|1030792475625
1352712774711|1168231429106|1030792475625
1342501621885|1030792475641|1030792475625
1342461279532|1030792475642|1030792475625
1338357152538|962072998911|962072998910
1347656817609|1099511952384|962072998910
1353874208126|1168231429121|962072998910
1338393348796|962072998916|962072998910
1348987196961|1099511952404|687195091987
1331894732304|893353522197|687195091987
1347930587230|1099511952407|687195091987
1323760280371|755914568734|687195091987
1347342706834|1099511952425|1099511952424
1347288600321|1099511952426|1099511952424
1348468385737|1099511952428|1099511952424
1349519650140|1099511952429|1099511952424
1347324660330|1099511952430|1099511952424
1347346316076|1099511952434|1099511952424
1347288826147|1099511952435|1099511952424
1354130255455|1168231429174|1099511952424
1347303754268|1099511952441|1099511952424
1347295461149|1099511952442|1099511952424
1347292884789|1099511952443|1099511952424
1346727915234|1030792475710|1030792475709
1346708650305|1030792475711|1030792475709
1346720993335|1030792475712|1030792475709
1340199200203|962072998995|962072998994
1340215703746|962072998997|962072998994
1340250378763|962072999009|962072998994
1348469551336|1099511952485|962072998994
1331411157526|893353522280|824634045543
1349523412340|1099511952489|824634045543
1352706186187|1168231429226|824634045543
1348612896687|1099511952493|824634045543
1344412056957|1030792475760|824634045543
1338740447224|962072999030|824634045543
1348489919519|1099511952509|1030792475772
1344426467679|1030792475774|1030792475772
1344508754596|1030792475775|1030792475772
1352368603617|1099511952512|1030792475772
1351580953191|1099511952513|1030792475772
1344428412931|1030792475781|1030792475772
1344432470682|1030792475782|1030792475772
1344459920119|1030792475786|1030792475772
1344438361970|1030792475794|687195092113
1349002395687|1099511952531|687195092113
1335457374084|893353522329|687195092113
1319697612872|687195092125|687195092113
1328267131393|824634045598|687195092113
1336884757042|962072999071|687195092113
1343820569644|1030792475809|687195092113
1347591198578|1099511952551|1099511952550
1347592976254|1099511952553|1099511952550
1347592034639|1099511952558|1099511952550
1344112078090|1030792475834|1030792475833
1344076503026|1030792475835|1030792475833
1352922971539|1168231429310|1030792475833
1344084217604|1030792475842|1030792475833
1344097976049|1030792475843|1030792475833
1349095113449|1099511952586|1030792475833
1321004750855|755914568911|755914568910
1329324362931|824634045649|755914568910
1346242503047|1030792475859|755914568914
1324308245796|755914568916|755914568914
1353964005552|1168231429335|1168231429334
1354011742485|1168231429336|1168231429334
1353964794306|1168231429337|1168231429334
1354025704313|1168231429343|1168231429334
1353962373978|1168231429345|1168231429334
1339125178403|962072999140|893353522403
1342331942326|1030792475877|893353522403
1332487633981|893353522406|893353522403
1339110041972|962072999143|893353522403
1350292693087|1099511952619|893353522403
1332487652305|893353522412|893353522403
1349538341995|1099511952622|893353522403
1330461817893|824634045681|755914568944
1324879453574|755914568946|755914568944
1325530267939|755914568947|755914568944
1325523383877|755914568948|755914568944
1350284409019|1099511952629|755914568944
1325855019739|755914568951|755914568944
1324878859030|755914568952|755914568944
1343124337162|1030792475897|755914568944
1325833123513|755914568956|755914568944
1342861054035|1030792475902|893353522429
1336458339647|893353522433|893353522429
1336458298295|893353522438|893353522429
1336463899705|893353522440|893353522429
1342849868474|1030792475916|893353522429
1336601512991|962072999184|962072999183
1350276330517|1099511952657|962072999183
1336557605180|962072999189|962072999183
1336628765373|962072999192|962072999183
1340402588727|962072999202|893353522465
1350282054422|1099511952675|893353522465
1336508297041|893353522470|893353522465
1342336034995|1030792475944|893353522465
1336556374160|962072999210|893353522465
1342916866813|1030792475951|893353522465
1351797918646|1099511952879|755914569198
1334458914344|893353522678|893353522677
1351751361351|1099511952888|893353522677
1340711779606|962072999428|755914569219
1350257134883|1099511952901|755914569219
1340465641925|962072999430|755914569219
1353762236426|1168231429639|755914569219
1353069212346|1168231429640|755914569219
1343810439364|1030792476171|755914569226
1333797023983|893353522700|755914569226
1328338074344|824634045965|755914569226
1333804699249|893353522704|755914569226
1349087596666|1099511952914|1099511952913
1349061478831|1099511952915|1099511952913
1349080525090|1099511952916|1099511952913
1349077066524|1099511952918|1099511952913
1349047738949|1099511952919|1099511952913
1337734801588|962072999449|962072999448
1313597723035|618475615776|618475615775
1334707678464|893353522721|618475615775
1344323936265|1030792476194|618475615775
1346914811626|1030792476195|618475615775
1313560055526|618475615780|618475615775
1329481103572|824634045989|618475615775
1343405938855|1030792476199|687195092518
1333890668496|893353522728|687195092518
1339814016854|962072999465|687195092518
1343845480447|1030792476202|687195092518
1350238413422|1099511952939|687195092518
1338547369665|962072999468|687195092518
1339014477775|962072999470|962072999469
1348589223858|1099511952944|962072999469
1338966376991|962072999473|962072999469
1353033866350|1168231429685|618475615796
1328032322244|824634046010|618475615796
1337222871973|962072999484|962072999483
1337260496061|962072999485|962072999483
1337954829156|962072999487|962072999483
1346916954876|1030792476224|962072999483
1338567956329|962072999489|962072999483
1339778571159|962072999492|824634046018
1346848822583|1030792476230|687195092549
1353754050434|1168231429704|687195092549
1353791580183|1168231429708|687195092554
1343146084408|1030792476237|687195092554
1335799957204|893353522768|687195092559
1339741672728|962072999505|687195092559
1327024787181|824634046034|687195092559
1347979232200|1099511952981|687195092564
1338025302864|962072999510|687195092564
1333896785836|893353522775|687195092564
1342871010645|1030792476248|687195092564
1333880857541|893353522778|687195092569
1329023081397|824634046043|687195092569
1344312317535|1030792476252|687195092569
1352540121263|1168231429727|687195092574
1338556342559|962072999520|687195092574
1346609075887|1030792476258|687195092574
1345395701072|1030792476260|687195092579
1343151538763|1030792476261|687195092579
1343439597095|1030792476262|687195092579
1343406987677|1030792476265|687195092584
1335280845402|893353522794|687195092584
1332717204834|893353522796|687195092584
1332707382918|893353522798|687195092589
1351531989477|1099511953007|687195092589
1349011614494|1099511953008|687195092589
1318105981478|687195092593|687195092589
1332355727411|893353522803|687195092594
1318057420131|687195092596|687195092594
1353755577041|1168231429750|687195092594
1340679187998|962072999544|687195092599
1353102462334|1168231429753|687195092599
1342859638612|1030792476282|687195092599
1334654681250|893353522811|687195092599
1327005285828|824634046077|687195092604
1348534675463|1099511953022|687195092604
1346927481900|1030792476287|687195092604
1340498932131|962072999552|687195092604
1335726763277|893353522818|687195092609
1324150561016|755914569347|687195092609
1353087023532|1168231429764|687195092609
1347902049168|1099511953031|687195092614
1327042368197|824634046088|687195092614
1351770383707|1099511953034|687195092614
1347922393013|1099511953036|687195092619
1327006815416|824634046093|687195092619
1328365514758|824634046094|687195092619
1333880410138|893353522833|687195092624
1334697036408|893353522834|687195092624
1335759865522|893353522835|687195092624
1318094248439|687195092630|687195092629
1322142333181|755914569367|687195092629
1340476231405|962072999576|687195092629
1340465638139|962072999579|687195092634
1344344158322|1030792476316|687195092634
1335756442184|893353522845|687195092634
1342997071523|1030792476320|687195092639
1345455216088|1030792476323|687195092639
1351751461059|1099511953061|687195092644
1353032023361|1168231429798|687195092644
1333922401366|893353522855|687195092644
1348535565658|1099511953064|687195092644
1328342758435|824634046122|687195092649
1351766687793|1099511953067|687195092649
1343420646230|1030792476332|687195092649
1343188593088|1030792476333|687195092649
1346861569990|1030792476335|687195092654
1338546468190|962072999600|687195092654
1351778247967|1099511953073|687195092654
1337974172353|962072999602|687195092654
1318131728980|687195092660|687195092659
1353073512209|1168231429813|687195092659
1347898553394|1099511953078|687195092659
1351587506782|1099511953082|687195092664
1340658245662|962072999611|687195092664
1348951925896|1099511953084|687195092664
1338726221530|962072999614|962072999613
1353023351416|1168231429825|1168231429824
1352982775618|1168231429826|1168231429824
1352949209356|1168231429827|1168231429824
1352940423323|1168231429828|1168231429824
1352943404032|1168231429829|1168231429824
1352940761224|1168231429834|1168231429824
1352947764468|1168231429837|1168231429824
1336400063802|893353523071|755914569598
1353419516933|1168231430016|755914569598
1342205170341|1030792476545|755914569598
1325682982965|755914569602|755914569598
1353084542890|1168231430019|755914569598
1349331986921|1099511953285|755914569598
1352962854647|1168231430022|755914569598
1353950827953|1168231430023|755914569598
1345075696768|1030792476554|755914569609
1350663761810|1099511953291|755914569609
1354143852959|1168231430028|755914569609
1345103931548|1030792476557|755914569609
1340028333813|962072999822|755914569609
1350326749232|1099511953295|755914569609
1352586826228|1168231430038|755914569620
1354153569764|1168231430039|755914569620
1353931379041|1168231430041|755914569620
1338783839909|962072999835|755914569620
1336396499902|893353523104|893353523103
1343051708846|1030792476577|893353523103
1333864708305|893353523106|893353523103
1340435950624|962072999843|893353523103
1350665415123|1099511953316|893353523103
1338141390031|962072999848|893353523103
1352542885981|1168231430057|893353523103
1354116978243|1168231430059|755914569642
1336357124074|893353523117|755914569642
1343047076375|1030792476590|755914569642
1342273722967|1030792476593|755914569642
1348378668335|1099511953334|755914569653
1325676933338|755914569655|755914569653
1326803792348|824634046393|755914569653
1353083437318|1168231430074|755914569653
1338820880235|962072999867|755914569653
1336511174270|893353523138|893353523136
1352544255730|1168231430089|893353523136
1336502690594|893353523146|893353523136
1340037101869|962072999884|755914569675
1348348283236|1099511953357|755914569675
1345126264812|1030792476624|755914569675
1331057616931|824634046417|755914569675
1345073723234|1030792476626|755914569675
1349338105708|1099511953364|755914569675
1347189630387|1099511953715|687195093298
1347246852626|1099511953716|687195093298
1342598743430|1030792476981|687195093298
1342561062959|1030792476987|687195093298
1339429146960|962073000370|962073000369
1339431218688|962073000371|962073000369
1339409091554|962073000372|962073000369
1339457251065|962073000373|962073000369
1350144829255|1099511953846|962073000369
1350111651038|1099511953851|962073000377
1348427415048|1099511953852|962073000377
1350137450411|1099511953853|962073000377
1350156287133|1099511953855|962073000377
1335594391710|893353523650|755914570177
1352578631341|1168231430595|755914570177
1352555167165|1168231430598|755914570177
1335637083874|893353523656|755914570177
1341628187940|962073000404|962073000403
1341622690373|962073000405|962073000403
1341628938734|962073000406|962073000403
1341608762801|962073000407|962073000403
1341605214036|962073000408|962073000403
1341629264323|962073000409|962073000403
1351079374549|1099511953887|962073000403
1341661807717|962073000419|962073000403
1351088908236|1099511953892|962073000403
1329744761950|824634046953|687195093478
1350281462468|1099511953907|687195093490
1351143128127|1099511953908|687195093490
1351074434842|1099511953909|687195093490
1329176964107|824634046966|687195093490
1337455379309|962073000442|687195093490
1321149806238|755914570235|687195093490
1329804289304|824634046975|687195093502
1329127338236|824634046976|687195093502
1350271333274|1099511953926|687195093502
1345525581995|1030792477191|687195093502
1346056455876|1030792477198|893353523722
1351450895813|1099511953935|893353523722
1340366039167|962073000466|893353523722
1317011134909|687195093532|687195093531
1331518906814|893353523741|687195093531
1353359388918|1168231430686|687195093531
1349827090051|1099511953951|687195093531
1339119537117|962073000480|687195093531
1316995717963|687195093537|687195093531
1353986872324|1168231430691|687195093531
1339149375651|962073000485|687195093531
1339987279466|962073000486|687195093531
1335854069112|893353523753|687195093531
1349816550549|1099511953964|893353523755
1331962240725|893353523757|893353523755
1335844301259|893353523758|893353523755
1331957306628|893353523760|893353523755
1331900452039|893353523765|893353523755
1331895626011|893353523767|893353523755
1339244721377|962073000509|962073000508
1339227325794|962073000510|962073000508
1339249304725|962073000516|962073000508
1348094636539|1099511953998|1030792477261
1345720534314|1030792477263|1030792477261
1345736527057|1030792477268|1030792477261
1353399144959|1168231430751|1030792477278
1348014622053|1099511954016|1030792477278
1346819990131|1030792477281|1030792477278
1354024237552|1168231430754|1030792477278
1346791349293|1030792477283|1030792477278
1346776946698|1030792477284|1030792477278
1346810520231|1030792477286|1030792477278
1346771585101|1030792477287|1030792477278
1346773721277|1030792477290|1030792477278
1348076991505|1099511954032|755914570351
1321637536492|755914570353|755914570351
1321619815644|755914570354|755914570351
1346098509954|1030792477299|755914570351
1321654156043|755914570356|755914570351
1351016741506|1099511954044|755914570351
1335841753915|893353523838|755914570351
1352935710824|1168231430785|1168231430784
1352926994976|1168231430786|1168231430784
1352964541494|1168231430787|1168231430784
1352927758248|1168231430788|1168231430784
1352968266638|1168231430789|1168231430784
1352965677608|1168231430790|1168231430784
1352927334768|1168231430791|1168231430784
1352991136314|1168231430794|1168231430784
1353337635949|1168231430798|1168231430784
1348899240000|1099511954066|1099511954065
1348942434225|1099511954067|1099511954065
1348939797431|1099511954068|1099511954065
1348965308205|1099511954069|1099511954065
1351453737763|1099511954070|1099511954065
1348899323253|1099511954078|1099511954065
1334428064140|893353523874|824634047137
1334486908030|893353523881|824634047137
1348145055581|1099511954093|824634047137
1348153428542|1099511954099|893353523890
1348133056475|1099511954100|893353523890
1335000179607|893353523893|893353523890
