:START_ID(disease)|:END_ID(food)|type:STRING|name:STRING
7159|16927|忌吃|忌吃
2630|14361|忌吃|忌吃
2870|14361|忌吃|忌吃
6409|13214|忌吃|忌吃
1392|15743|忌吃|忌吃
176|17336|忌吃|忌吃
2281|15487|忌吃|忌吃
1302|13321|忌吃|忌吃
5332|15487|忌吃|忌吃
2200|17333|忌吃|忌吃
2092|17464|忌吃|忌吃
5531|15922|忌吃|忌吃
3194|13897|忌吃|忌吃
7821|15066|忌吃|忌吃
2995|15510|忌吃|忌吃
6772|14361|忌吃|忌吃
6377|13155|忌吃|忌吃
8012|16515|忌吃|忌吃
4736|14361|忌吃|忌吃
7493|16253|忌吃|忌吃
7680|13050|忌吃|忌吃
3626|12753|忌吃|忌吃
4603|14361|忌吃|忌吃
2954|15487|忌吃|忌吃
6234|13155|忌吃|忌吃
6340|14579|忌吃|忌吃
156|12753|忌吃|忌吃
7659|14537|忌吃|忌吃
8772|15290|忌吃|忌吃
5378|14308|忌吃|忌吃
5716|12753|忌吃|忌吃
7060|14537|忌吃|忌吃
3952|15475|忌吃|忌吃
1149|13897|忌吃|忌吃
4875|13214|忌吃|忌吃
5018|15475|忌吃|忌吃
6981|13897|忌吃|忌吃
3492|13897|忌吃|忌吃
6794|13897|忌吃|忌吃
6861|14361|忌吃|忌吃
4032|13897|忌吃|忌吃
2714|14361|忌吃|忌吃
2382|13214|忌吃|忌吃
3647|16303|忌吃|忌吃
3190|14361|忌吃|忌吃
6254|13214|忌吃|忌吃
681|17336|忌吃|忌吃
7125|12652|忌吃|忌吃
791|13897|忌吃|忌吃
2031|16596|忌吃|忌吃
5428|16254|忌吃|忌吃
1053|14361|忌吃|忌吃
450|14361|忌吃|忌吃
887|17464|忌吃|忌吃
564|15487|忌吃|忌吃
523|15487|忌吃|忌吃
7671|13155|忌吃|忌吃
310|14585|忌吃|忌吃
224|15045|忌吃|忌吃
2411|13321|忌吃|忌吃
6013|15551|忌吃|忌吃
6192|14537|忌吃|忌吃
1274|14537|忌吃|忌吃
4936|15487|忌吃|忌吃
2444|13368|忌吃|忌吃
3787|17336|忌吃|忌吃
1839|15943|忌吃|忌吃
2079|17464|忌吃|忌吃
6283|16945|忌吃|忌吃
2847|16007|忌吃|忌吃
1748|12800|忌吃|忌吃
5358|16242|忌吃|忌吃
4698|14361|忌吃|忌吃
6659|13897|忌吃|忌吃
3080|14361|忌吃|忌吃
1387|15820|忌吃|忌吃
1836|13155|忌吃|忌吃
613|14361|忌吃|忌吃
2448|15475|忌吃|忌吃
2589|16722|忌吃|忌吃
5784|14361|忌吃|忌吃
4102|13155|忌吃|忌吃
1289|15743|忌吃|忌吃
36|16243|忌吃|忌吃
88|17053|忌吃|忌吃
184|15510|忌吃|忌吃
3503|15487|忌吃|忌吃
349|14537|忌吃|忌吃
7300|15045|忌吃|忌吃
6502|17361|忌吃|忌吃
2633|17333|忌吃|忌吃
2728|13963|忌吃|忌吃
761|17336|忌吃|忌吃
7014|16515|忌吃|忌吃
5254|17307|忌吃|忌吃
3534|16596|忌吃|忌吃
3466|14361|忌吃|忌吃
6983|14361|忌吃|忌吃
1574|16243|忌吃|忌吃
5821|13155|忌吃|忌吃
4608|12911|忌吃|忌吃
4380|15877|忌吃|忌吃
5426|13214|忌吃|忌吃
6339|15519|忌吃|忌吃
243|16596|忌吃|忌吃
8006|15877|忌吃|忌吃
4160|15475|忌吃|忌吃
1537|16596|忌吃|忌吃
6716|12652|忌吃|忌吃
6210|12950|忌吃|忌吃
7693|12652|忌吃|忌吃
8150|15877|忌吃|忌吃
3225|15290|忌吃|忌吃
175|12753|忌吃|忌吃
779|13321|忌吃|忌吃
1725|14361|忌吃|忌吃
7097|14537|忌吃|忌吃
8782|15206|忌吃|忌吃
1785|13953|忌吃|忌吃
1622|15487|忌吃|忌吃
3515|13897|忌吃|忌吃
4131|12900|忌吃|忌吃
8044|15877|忌吃|忌吃
5519|16596|忌吃|忌吃
360|16676|忌吃|忌吃
7027|13786|忌吃|忌吃
1668|15487|忌吃|忌吃
7115|17333|忌吃|忌吃
7495|16253|忌吃|忌吃
6437|16026|忌吃|忌吃
2226|16596|忌吃|忌吃
7396|13953|忌吃|忌吃
5047|15045|忌吃|忌吃
4042|15206|忌吃|忌吃
888|13897|忌吃|忌吃
6979|14361|忌吃|忌吃
5109|15475|忌吃|忌吃
8796|13321|忌吃|忌吃
2227|12800|忌吃|忌吃
3281|15475|忌吃|忌吃
402|16127|忌吃|忌吃
5425|15219|忌吃|忌吃
6853|14361|忌吃|忌吃
4956|15996|忌吃|忌吃
5097|13214|忌吃|忌吃
8179|13050|忌吃|忌吃
5233|16596|忌吃|忌吃
3856|16851|忌吃|忌吃
608|15206|忌吃|忌吃
4340|12911|忌吃|忌吃
314|14585|忌吃|忌吃
1328|13321|忌吃|忌吃
3401|16596|忌吃|忌吃
4509|14361|忌吃|忌吃
2013|16596|忌吃|忌吃
1577|17053|忌吃|忌吃
1790|15487|忌吃|忌吃
6405|13897|忌吃|忌吃
137|14361|忌吃|忌吃
285|13897|忌吃|忌吃
1431|15482|忌吃|忌吃
7883|14363|忌吃|忌吃
4021|13321|忌吃|忌吃
8702|15510|忌吃|忌吃
804|13897|忌吃|忌吃
7315|15045|忌吃|忌吃
3166|13897|忌吃|忌吃
344|14361|忌吃|忌吃
3217|13963|忌吃|忌吃
4657|15206|忌吃|忌吃
1830|13155|忌吃|忌吃
2467|17464|忌吃|忌吃
7603|15066|忌吃|忌吃
5995|14361|忌吃|忌吃
1867|17464|忌吃|忌吃
1295|15743|忌吃|忌吃
7453|16708|忌吃|忌吃
2919|13897|忌吃|忌吃
1902|13155|忌吃|忌吃
1058|14361|忌吃|忌吃
972|14361|忌吃|忌吃
2118|13897|忌吃|忌吃
6448|14361|忌吃|忌吃
4285|15206|忌吃|忌吃
387|13767|忌吃|忌吃
7132|13897|忌吃|忌吃
3336|13321|忌吃|忌吃
1554|16596|忌吃|忌吃
2599|13897|忌吃|忌吃
7879|14537|忌吃|忌吃
1142|16596|忌吃|忌吃
3746|13897|忌吃|忌吃
601|13897|忌吃|忌吃
8427|14361|忌吃|忌吃
557|13155|忌吃|忌吃
5271|15451|忌吃|忌吃
4663|17307|忌吃|忌吃
7799|13050|忌吃|忌吃
239|16708|忌吃|忌吃
1459|13897|忌吃|忌吃
2561|17333|忌吃|忌吃
1225|13897|忌吃|忌吃
4333|12911|忌吃|忌吃
4180|13897|忌吃|忌吃
4477|15045|忌吃|忌吃
1821|13155|忌吃|忌吃
1185|16596|忌吃|忌吃
1182|15510|忌吃|忌吃
8430|16515|忌吃|忌吃
5042|17307|忌吃|忌吃
1826|13155|忌吃|忌吃
5961|15248|忌吃|忌吃
1433|13321|忌吃|忌吃
4857|16596|忌吃|忌吃
629|15943|忌吃|忌吃
5293|15487|忌吃|忌吃
1166|14361|忌吃|忌吃
896|13897|忌吃|忌吃
1240|13897|忌吃|忌吃
796|15510|忌吃|忌吃
2935|15996|忌吃|忌吃
1587|14361|忌吃|忌吃
7674|13214|忌吃|忌吃
1936|14361|忌吃|忌吃
3161|15487|忌吃|忌吃
2867|13214|忌吃|忌吃
4665|15996|忌吃|忌吃
1912|13321|忌吃|忌吃
312|14585|忌吃|忌吃
7800|16877|忌吃|忌吃
7043|15482|忌吃|忌吃
2893|15482|忌吃|忌吃
1907|17464|忌吃|忌吃
2450|14064|忌吃|忌吃
5881|12753|忌吃|忌吃
3231|15066|忌吃|忌吃
7163|14537|忌吃|忌吃
52|16243|忌吃|忌吃
3342|17464|忌吃|忌吃
5073|14361|忌吃|忌吃
3293|13897|忌吃|忌吃
1438|13321|忌吃|忌吃
383|13767|忌吃|忌吃
5469|15487|忌吃|忌吃
3210|12800|忌吃|忌吃
3691|13155|忌吃|忌吃
592|15109|忌吃|忌吃
3137|16676|忌吃|忌吃
1158|13897|忌吃|忌吃
6514|15273|忌吃|忌吃
1609|13214|忌吃|忌吃
740|15248|忌吃|忌吃
7582|17333|忌吃|忌吃
6118|13897|忌吃|忌吃
6189|14204|忌吃|忌吃
7520|14154|忌吃|忌吃
2638|13897|忌吃|忌吃
2546|15475|忌吃|忌吃
7355|13953|忌吃|忌吃
2035|15510|忌吃|忌吃
7439|14537|忌吃|忌吃
8055|15290|忌吃|忌吃
1130|14361|忌吃|忌吃
7155|15355|忌吃|忌吃
5766|14537|忌吃|忌吃
8646|15475|忌吃|忌吃
1693|15820|忌吃|忌吃
3807|17307|忌吃|忌吃
8794|16596|忌吃|忌吃
113|14361|忌吃|忌吃
111|13897|忌吃|忌吃
6164|15487|忌吃|忌吃
1859|13155|忌吃|忌吃
6555|12981|忌吃|忌吃
1567|15743|忌吃|忌吃
1398|13321|忌吃|忌吃
1667|13897|忌吃|忌吃
1846|13897|忌吃|忌吃
3966|16596|忌吃|忌吃
916|14537|忌吃|忌吃
4094|15475|忌吃|忌吃
5533|13155|忌吃|忌吃
1711|13786|忌吃|忌吃
3773|16851|忌吃|忌吃
7031|15482|忌吃|忌吃
7195|13050|忌吃|忌吃
4794|15206|忌吃|忌吃
7160|13897|忌吃|忌吃
2516|16515|忌吃|忌吃
5621|16596|忌吃|忌吃
1910|17464|忌吃|忌吃
5598|13214|忌吃|忌吃
6743|14361|忌吃|忌吃
6336|15519|忌吃|忌吃
7332|13953|忌吃|忌吃
201|16596|忌吃|忌吃
1623|13155|忌吃|忌吃
8053|13897|忌吃|忌吃
3361|17464|忌吃|忌吃
7341|15475|忌吃|忌吃
5323|16851|忌吃|忌吃
6110|13897|忌吃|忌吃
141|13321|忌吃|忌吃
1188|13321|忌吃|忌吃
106|16157|忌吃|忌吃
5673|15996|忌吃|忌吃
3220|13339|忌吃|忌吃
1238|13897|忌吃|忌吃
8217|17333|忌吃|忌吃
1123|16945|忌吃|忌吃
8158|14361|忌吃|忌吃
263|13214|忌吃|忌吃
2077|16596|忌吃|忌吃
1230|13321|忌吃|忌吃
1431|13321|忌吃|忌吃
1474|13897|忌吃|忌吃
6646|16223|忌吃|忌吃
8256|13897|忌吃|忌吃
5393|13155|忌吃|忌吃
1001|16596|忌吃|忌吃
3213|16596|忌吃|忌吃
7179|17333|忌吃|忌吃
4033|14064|忌吃|忌吃
2321|15996|忌吃|忌吃
7095|16676|忌吃|忌吃
6409|15943|忌吃|忌吃
1047|17333|忌吃|忌吃
5136|16596|忌吃|忌吃
1860|13155|忌吃|忌吃
5574|13897|忌吃|忌吃
2107|13897|忌吃|忌吃
1833|17464|忌吃|忌吃
1810|13897|忌吃|忌吃
1183|15510|忌吃|忌吃
4678|15045|忌吃|忌吃
7258|13897|忌吃|忌吃
8528|15551|忌吃|忌吃
1299|16596|忌吃|忌吃
8715|13897|忌吃|忌吃
6521|14361|忌吃|忌吃
7345|15864|忌吃|忌吃
1196|15512|忌吃|忌吃
5541|15487|忌吃|忌吃
2140|13321|忌吃|忌吃
1217|12678|忌吃|忌吃
1738|14361|忌吃|忌吃
8770|14361|忌吃|忌吃
1264|16596|忌吃|忌吃
1683|13155|忌吃|忌吃
659|13897|忌吃|忌吃
8185|13897|忌吃|忌吃
8432|14363|忌吃|忌吃
1937|15143|忌吃|忌吃
3759|15475|忌吃|忌吃
5011|15820|忌吃|忌吃
6366|15943|忌吃|忌吃
3148|15475|忌吃|忌吃
3105|15475|忌吃|忌吃
6334|17211|忌吃|忌吃
7805|15066|忌吃|忌吃
5077|16596|忌吃|忌吃
1084|16945|忌吃|忌吃
174|12753|忌吃|忌吃
2315|16596|忌吃|忌吃
662|13897|忌吃|忌吃
7953|13339|忌吃|忌吃
938|14361|忌吃|忌吃
5746|14361|忌吃|忌吃
3031|12800|忌吃|忌吃
1645|15487|忌吃|忌吃
150|13321|忌吃|忌吃
382|16676|忌吃|忌吃
6855|13897|忌吃|忌吃
1271|15743|忌吃|忌吃
855|16596|忌吃|忌吃
1943|13155|忌吃|忌吃
1972|15510|忌吃|忌吃
1676|15487|忌吃|忌吃
2219|16676|忌吃|忌吃
5436|15487|忌吃|忌吃
3409|14361|忌吃|忌吃
3062|16596|忌吃|忌吃
152|17336|忌吃|忌吃
5118|16851|忌吃|忌吃
7684|13214|忌吃|忌吃
1067|13155|忌吃|忌吃
3272|13897|忌吃|忌吃
6486|13155|忌吃|忌吃
8169|14361|忌吃|忌吃
2744|13897|忌吃|忌吃
682|14537|忌吃|忌吃
1441|13897|忌吃|忌吃
7882|14361|忌吃|忌吃
1410|14361|忌吃|忌吃
1270|15743|忌吃|忌吃
8244|15877|忌吃|忌吃
406|14361|忌吃|忌吃
686|15510|忌吃|忌吃
1364|13321|忌吃|忌吃
4973|16596|忌吃|忌吃
2468|14361|忌吃|忌吃
3409|16596|忌吃|忌吃
7570|13214|忌吃|忌吃
4384|14361|忌吃|忌吃
738|15820|忌吃|忌吃
1097|13897|忌吃|忌吃
2717|13786|忌吃|忌吃
3059|16596|忌吃|忌吃
3426|15066|忌吃|忌吃
5647|13214|忌吃|忌吃
7626|14537|忌吃|忌吃
850|17336|忌吃|忌吃
285|14361|忌吃|忌吃
1840|13155|忌吃|忌吃
6081|13897|忌吃|忌吃
458|15487|忌吃|忌吃
6951|15482|忌吃|忌吃
506|16127|忌吃|忌吃
943|15510|忌吃|忌吃
2531|13321|忌吃|忌吃
1048|16945|忌吃|忌吃
7488|17333|忌吃|忌吃
1884|13155|忌吃|忌吃
2899|14361|忌吃|忌吃
915|13155|忌吃|忌吃
4078|13050|忌吃|忌吃
5757|13214|忌吃|忌吃
6069|16945|忌吃|忌吃
2306|16596|忌吃|忌吃
6657|13214|忌吃|忌吃
3648|16223|忌吃|忌吃
618|13897|忌吃|忌吃
5120|14361|忌吃|忌吃
3276|13963|忌吃|忌吃
1170|16059|忌吃|忌吃
1882|15943|忌吃|忌吃
4086|17307|忌吃|忌吃
3749|17307|忌吃|忌吃
7134|14361|忌吃|忌吃
7466|14361|忌吃|忌吃
5221|17307|忌吃|忌吃
4333|15206|忌吃|忌吃
8006|14361|忌吃|忌吃
89|16243|忌吃|忌吃
7050|13897|忌吃|忌吃
405|14361|忌吃|忌吃
2767|15487|忌吃|忌吃
1854|14973|忌吃|忌吃
66|16243|忌吃|忌吃
2695|16722|忌吃|忌吃
1676|13155|忌吃|忌吃
5318|13155|忌吃|忌吃
7454|14363|忌吃|忌吃
6528|15943|忌吃|忌吃
5740|13897|忌吃|忌吃
5631|16596|忌吃|忌吃
3459|13321|忌吃|忌吃
5800|13897|忌吃|忌吃
6964|14973|忌吃|忌吃
8026|15877|忌吃|忌吃
2881|13897|忌吃|忌吃
837|17336|忌吃|忌吃
1310|15743|忌吃|忌吃
8364|13797|忌吃|忌吃
2669|15487|忌吃|忌吃
7699|13897|忌吃|忌吃
5359|13155|忌吃|忌吃
3379|16708|忌吃|忌吃
3802|16851|忌吃|忌吃
1137|16945|忌吃|忌吃
5547|15379|忌吃|忌吃
7144|14361|忌吃|忌吃
3643|12911|忌吃|忌吃
785|17333|忌吃|忌吃
1932|13321|忌吃|忌吃
3259|12847|忌吃|忌吃
7289|16515|忌吃|忌吃
787|13321|忌吃|忌吃
7273|17333|忌吃|忌吃
2824|15482|忌吃|忌吃
3076|15482|忌吃|忌吃
5369|13155|忌吃|忌吃
215|15045|忌吃|忌吃
1716|17452|忌吃|忌吃
4711|13897|忌吃|忌吃
728|15996|忌吃|忌吃
203|15045|忌吃|忌吃
547|13897|忌吃|忌吃
4857|13963|忌吃|忌吃
1721|15510|忌吃|忌吃
1647|15487|忌吃|忌吃
2887|15487|忌吃|忌吃
7256|13897|忌吃|忌吃
1783|16676|忌吃|忌吃
1567|13897|忌吃|忌吃
7636|14361|忌吃|忌吃
7588|13953|忌吃|忌吃
1775|14361|忌吃|忌吃
4862|14361|忌吃|忌吃
6760|14537|忌吃|忌吃
2981|14361|忌吃|忌吃
3166|13786|忌吃|忌吃
6700|14210|忌吃|忌吃
6277|12950|忌吃|忌吃
5805|13897|忌吃|忌吃
3232|15487|忌吃|忌吃
7573|13897|忌吃|忌吃
5507|13897|忌吃|忌吃
4023|16596|忌吃|忌吃
992|13897|忌吃|忌吃
1899|13155|忌吃|忌吃
1084|13897|忌吃|忌吃
1855|13214|忌吃|忌吃
427|14361|忌吃|忌吃
5428|15551|忌吃|忌吃
1331|16596|忌吃|忌吃
4853|15045|忌吃|忌吃
6730|14361|忌吃|忌吃
1654|13155|忌吃|忌吃
465|13897|忌吃|忌吃
1532|13321|忌吃|忌吃
7492|16676|忌吃|忌吃
199|13897|忌吃|忌吃
5459|17211|忌吃|忌吃
1599|14537|忌吃|忌吃
4341|15475|忌吃|忌吃
8158|16515|忌吃|忌吃
1651|14361|忌吃|忌吃
3215|15475|忌吃|忌吃
7516|15512|忌吃|忌吃
4487|13897|忌吃|忌吃
5809|16223|忌吃|忌吃
2337|16596|忌吃|忌吃
4288|16596|忌吃|忌吃
994|14361|忌吃|忌吃
4294|13897|忌吃|忌吃
6855|17333|忌吃|忌吃
7107|17333|忌吃|忌吃
7244|14537|忌吃|忌吃
8382|13897|忌吃|忌吃
627|15109|忌吃|忌吃
2074|15510|忌吃|忌吃
6983|17333|忌吃|忌吃
7572|14363|忌吃|忌吃
6927|13897|忌吃|忌吃
918|13897|忌吃|忌吃
6848|14064|忌吃|忌吃
7679|15385|忌吃|忌吃
4724|13897|忌吃|忌吃
2662|17333|忌吃|忌吃
126|14585|忌吃|忌吃
1324|14981|忌吃|忌吃
5552|13143|忌吃|忌吃
205|16596|忌吃|忌吃
7077|17316|忌吃|忌吃
7008|14361|忌吃|忌吃
409|15487|忌吃|忌吃
1712|16851|忌吃|忌吃
6911|13897|忌吃|忌吃
6643|15877|忌吃|忌吃
1556|17053|忌吃|忌吃
3998|13321|忌吃|忌吃
7720|14361|忌吃|忌吃
2522|13786|忌吃|忌吃
7336|17333|忌吃|忌吃
6052|13897|忌吃|忌吃
433|16127|忌吃|忌吃
2787|13897|忌吃|忌吃
2886|13897|忌吃|忌吃
4197|12911|忌吃|忌吃
8680|13363|忌吃|忌吃
3071|14537|忌吃|忌吃
613|15943|忌吃|忌吃
3436|13321|忌吃|忌吃
4835|15820|忌吃|忌吃
866|15510|忌吃|忌吃
3934|12753|忌吃|忌吃
4185|12911|忌吃|忌吃
1878|16596|忌吃|忌吃
3923|17464|忌吃|忌吃
7821|17333|忌吃|忌吃
7448|17333|忌吃|忌吃
285|14328|忌吃|忌吃
2106|14361|忌吃|忌吃
201|15510|忌吃|忌吃
2958|17464|忌吃|忌吃
8769|16596|忌吃|忌吃
492|14361|忌吃|忌吃
7608|13953|忌吃|忌吃
1827|13214|忌吃|忌吃
1907|13155|忌吃|忌吃
2807|15482|忌吃|忌吃
4972|13897|忌吃|忌吃
6907|16515|忌吃|忌吃
1167|14361|忌吃|忌吃
2787|14361|忌吃|忌吃
7140|13897|忌吃|忌吃
4358|13026|忌吃|忌吃
1261|14361|忌吃|忌吃
5214|14981|忌吃|忌吃
6230|14361|忌吃|忌吃
425|15487|忌吃|忌吃
6365|14537|忌吃|忌吃
3786|16851|忌吃|忌吃
4942|13321|忌吃|忌吃
7341|14537|忌吃|忌吃
7429|13736|忌吃|忌吃
4275|12911|忌吃|忌吃
6977|13214|忌吃|忌吃
8698|14363|忌吃|忌吃
2435|14064|忌吃|忌吃
8700|13050|忌吃|忌吃
7251|13897|忌吃|忌吃
6654|17452|忌吃|忌吃
3855|12753|忌吃|忌吃
2828|14361|忌吃|忌吃
6914|12644|忌吃|忌吃
2984|14361|忌吃|忌吃
1551|13321|忌吃|忌吃
752|15510|忌吃|忌吃
3077|12900|忌吃|忌吃
2875|13897|忌吃|忌吃
4734|15045|忌吃|忌吃
2001|16596|忌吃|忌吃
5599|15487|忌吃|忌吃
8723|15519|忌吃|忌吃
7155|17333|忌吃|忌吃
7403|15864|忌吃|忌吃
1161|16596|忌吃|忌吃
7648|13897|忌吃|忌吃
2922|17464|忌吃|忌吃
1156|15248|忌吃|忌吃
331|14166|忌吃|忌吃
492|13897|忌吃|忌吃
1373|13321|忌吃|忌吃
574|14361|忌吃|忌吃
8049|13214|忌吃|忌吃
6084|13347|忌吃|忌吃
2222|15877|忌吃|忌吃
1996|13050|忌吃|忌吃
7793|13050|忌吃|忌吃
3098|15487|忌吃|忌吃
4983|15475|忌吃|忌吃
6484|15551|忌吃|忌吃
7558|13321|忌吃|忌吃
7|15609|忌吃|忌吃
8116|17333|忌吃|忌吃
1306|15743|忌吃|忌吃
6497|14361|忌吃|忌吃
2289|12652|忌吃|忌吃
1015|14537|忌吃|忌吃
2172|17464|忌吃|忌吃
7224|12718|忌吃|忌吃
4726|15206|忌吃|忌吃
705|15820|忌吃|忌吃
2798|17452|忌吃|忌吃
7226|17333|忌吃|忌吃
52|16596|忌吃|忌吃
8766|14363|忌吃|忌吃
6199|15482|忌吃|忌吃
1307|13897|忌吃|忌吃
1403|13321|忌吃|忌吃
7210|16708|忌吃|忌吃
5702|15510|忌吃|忌吃
7281|14897|忌吃|忌吃
215|15510|忌吃|忌吃
2378|14308|忌吃|忌吃
1938|15143|忌吃|忌吃
7624|15510|忌吃|忌吃
2108|13897|忌吃|忌吃
1756|16676|忌吃|忌吃
4114|12911|忌吃|忌吃
3970|14328|忌吃|忌吃
3685|17464|忌吃|忌吃
2470|14361|忌吃|忌吃
2063|15551|忌吃|忌吃
844|13897|忌吃|忌吃
104|17053|忌吃|忌吃
2714|15482|忌吃|忌吃
7216|17333|忌吃|忌吃
3157|17464|忌吃|忌吃
7569|15206|忌吃|忌吃
7600|17333|忌吃|忌吃
527|14361|忌吃|忌吃
7913|14361|忌吃|忌吃
6811|14537|忌吃|忌吃
7123|15355|忌吃|忌吃
3145|15475|忌吃|忌吃
8080|14897|忌吃|忌吃
7139|13214|忌吃|忌吃
5038|15820|忌吃|忌吃
5640|13214|忌吃|忌吃
7358|13953|忌吃|忌吃
4868|15045|忌吃|忌吃
1240|16596|忌吃|忌吃
7193|14537|忌吃|忌吃
957|13321|忌吃|忌吃
7264|14897|忌吃|忌吃
6103|13155|忌吃|忌吃
6352|17211|忌吃|忌吃
4462|15510|忌吃|忌吃
6372|14537|忌吃|忌吃
1980|15510|忌吃|忌吃
6680|16223|忌吃|忌吃
5416|13897|忌吃|忌吃
7392|13953|忌吃|忌吃
1097|16945|忌吃|忌吃
6611|13214|忌吃|忌吃
3087|14361|忌吃|忌吃
265|15510|忌吃|忌吃
2972|15475|忌吃|忌吃
1722|15877|忌吃|忌吃
4340|15206|忌吃|忌吃
2993|15510|忌吃|忌吃
7092|16515|忌吃|忌吃
5989|13897|忌吃|忌吃
5517|16026|忌吃|忌吃
2216|13897|忌吃|忌吃
8698|15290|忌吃|忌吃
1850|17464|忌吃|忌吃
1049|16945|忌吃|忌吃
1767|16566|忌吃|忌吃
1410|13897|忌吃|忌吃
802|13214|忌吃|忌吃
3258|15430|忌吃|忌吃
268|16596|忌吃|忌吃
5705|15820|忌吃|忌吃
4303|13897|忌吃|忌吃
8651|15510|忌吃|忌吃
7513|16676|忌吃|忌吃
311|14585|忌吃|忌吃
3135|12847|忌吃|忌吃
5628|13321|忌吃|忌吃
3005|15996|忌吃|忌吃
4961|13897|忌吃|忌吃
7035|12644|忌吃|忌吃
2080|16596|忌吃|忌吃
7005|14897|忌吃|忌吃
483|14361|忌吃|忌吃
7458|14537|忌吃|忌吃
4329|17336|忌吃|忌吃
5917|13214|忌吃|忌吃
2012|13321|忌吃|忌吃
6867|14537|忌吃|忌吃
2828|15475|忌吃|忌吃
7837|15587|忌吃|忌吃
99|16243|忌吃|忌吃
7199|16515|忌吃|忌吃
6659|16223|忌吃|忌吃
600|13897|忌吃|忌吃
1508|13897|忌吃|忌吃
1344|15743|忌吃|忌吃
8437|14363|忌吃|忌吃
6328|12898|忌吃|忌吃
3479|15487|忌吃|忌吃
4283|15820|忌吃|忌吃
929|13897|忌吃|忌吃
1445|13321|忌吃|忌吃
8143|15877|忌吃|忌吃
370|16676|忌吃|忌吃
2170|14537|忌吃|忌吃
2708|13155|忌吃|忌吃
7489|15487|忌吃|忌吃
1269|16596|忌吃|忌吃
62|16243|忌吃|忌吃
157|15510|忌吃|忌吃
1671|13155|忌吃|忌吃
2668|15475|忌吃|忌吃
7524|14361|忌吃|忌吃
7186|16708|忌吃|忌吃
441|13767|忌吃|忌吃
3346|13321|忌吃|忌吃
5385|14308|忌吃|忌吃
8470|13897|忌吃|忌吃
7031|12644|忌吃|忌吃
1660|15487|忌吃|忌吃
1872|13155|忌吃|忌吃
2787|13963|忌吃|忌吃
1816|16596|忌吃|忌吃
4878|13214|忌吃|忌吃
284|13897|忌吃|忌吃
3057|15475|忌吃|忌吃
1999|15510|忌吃|忌吃
7225|14537|忌吃|忌吃
682|15820|忌吃|忌吃
5628|16596|忌吃|忌吃
1023|15943|忌吃|忌吃
2087|17464|忌吃|忌吃
7158|13050|忌吃|忌吃
1104|13897|忌吃|忌吃
6035|13214|忌吃|忌吃
6030|13155|忌吃|忌吃
2017|13321|忌吃|忌吃
7659|13897|忌吃|忌吃
1562|16596|忌吃|忌吃
2011|15510|忌吃|忌吃
1997|17464|忌吃|忌吃
5828|13897|忌吃|忌吃
5846|13155|忌吃|忌吃
1220|13897|忌吃|忌吃
3295|16676|忌吃|忌吃
5638|15273|忌吃|忌吃
6879|14361|忌吃|忌吃
3259|16676|忌吃|忌吃
444|15487|忌吃|忌吃
2037|15510|忌吃|忌吃
1992|15510|忌吃|忌吃
2420|13368|忌吃|忌吃
2467|16596|忌吃|忌吃
5487|15943|忌吃|忌吃
8179|16708|忌吃|忌吃
5409|15045|忌吃|忌吃
2273|14308|忌吃|忌吃
2|14037|忌吃|忌吃
2615|13897|忌吃|忌吃
5765|14361|忌吃|忌吃
7669|14537|忌吃|忌吃
7691|14537|忌吃|忌吃
279|15045|忌吃|忌吃
6815|14537|忌吃|忌吃
685|15820|忌吃|忌吃
3228|15475|忌吃|忌吃
3051|15475|忌吃|忌吃
1772|13155|忌吃|忌吃
8414|13897|忌吃|忌吃
5868|12753|忌吃|忌吃
2676|15248|忌吃|忌吃
2410|15475|忌吃|忌吃
4021|16596|忌吃|忌吃
7047|13786|忌吃|忌吃
6724|14361|忌吃|忌吃
3394|13897|忌吃|忌吃
6017|15551|忌吃|忌吃
292|14585|忌吃|忌吃
1074|17333|忌吃|忌吃
7478|15273|忌吃|忌吃
8334|14537|忌吃|忌吃
4635|15820|忌吃|忌吃
1395|13897|忌吃|忌吃
7743|14363|忌吃|忌吃
3242|13786|忌吃|忌吃
865|13897|忌吃|忌吃
3502|15510|忌吃|忌吃
5394|14973|忌吃|忌吃
211|15045|忌吃|忌吃
5329|15487|忌吃|忌吃
6004|15510|忌吃|忌吃
1507|14981|忌吃|忌吃
4175|16988|忌吃|忌吃
6081|13155|忌吃|忌吃
3350|14361|忌吃|忌吃
6214|13897|忌吃|忌吃
674|17336|忌吃|忌吃
6084|12660|忌吃|忌吃
8314|13321|忌吃|忌吃
1358|14361|忌吃|忌吃
2545|14537|忌吃|忌吃
2387|13214|忌吃|忌吃
2225|12652|忌吃|忌吃
1056|14361|忌吃|忌吃
7493|16708|忌吃|忌吃
1756|13155|忌吃|忌吃
5070|15519|忌吃|忌吃
5272|16596|忌吃|忌吃
7475|15248|忌吃|忌吃
5698|15475|忌吃|忌吃
3256|17464|忌吃|忌吃
687|13339|忌吃|忌吃
1631|14361|忌吃|忌吃
7712|13155|忌吃|忌吃
6367|15551|忌吃|忌吃
2703|15482|忌吃|忌吃
7650|15066|忌吃|忌吃
3227|17464|忌吃|忌吃
3759|16851|忌吃|忌吃
1164|16243|忌吃|忌吃
476|14361|忌吃|忌吃
2303|15510|忌吃|忌吃
7531|15487|忌吃|忌吃
3127|17464|忌吃|忌吃
600|14361|忌吃|忌吃
