:START_ID(disease)|:END_ID(food)|type:STRING|name:STRING
1914|15512|宜吃|宜吃
7626|15385|宜吃|宜吃
3238|14045|宜吃|宜吃
7596|16407|宜吃|宜吃
45|14154|宜吃|宜吃
3065|14945|宜吃|宜吃
162|16127|宜吃|宜吃
7896|13736|宜吃|宜吃
1152|14652|宜吃|宜吃
2101|15109|宜吃|宜吃
7524|14652|宜吃|宜吃
1091|16676|宜吃|宜吃
6238|14045|宜吃|宜吃
4482|16127|宜吃|宜吃
1849|14652|宜吃|宜吃
7036|16127|宜吃|宜吃
92|16851|宜吃|宜吃
837|16478|宜吃|宜吃
2116|14154|宜吃|宜吃
1858|13953|宜吃|宜吃
4254|14154|宜吃|宜吃
3590|13437|宜吃|宜吃
8023|14210|宜吃|宜吃
2669|16389|宜吃|宜吃
6231|12847|宜吃|宜吃
3569|15820|宜吃|宜吃
3275|14945|宜吃|宜吃
7705|15512|宜吃|宜吃
5412|15451|宜吃|宜吃
2569|16478|宜吃|宜吃
5195|17464|宜吃|宜吃
6568|15512|宜吃|宜吃
7676|14652|宜吃|宜吃
4167|14154|宜吃|宜吃
8095|13015|宜吃|宜吃
6869|17272|宜吃|宜吃
5775|16478|宜吃|宜吃
7469|16127|宜吃|宜吃
1363|16127|宜吃|宜吃
359|15820|宜吃|宜吃
6597|14597|宜吃|宜吃
7457|17336|宜吃|宜吃
7423|14045|宜吃|宜吃
138|12753|宜吃|宜吃
7287|14652|宜吃|宜吃
404|14154|宜吃|宜吃
7026|17336|宜吃|宜吃
7694|14154|宜吃|宜吃
7697|16478|宜吃|宜吃
7238|15512|宜吃|宜吃
3168|14045|宜吃|宜吃
5715|12847|宜吃|宜吃
5985|14154|宜吃|宜吃
1334|16127|宜吃|宜吃
7529|17307|宜吃|宜吃
7589|15512|宜吃|宜吃
950|15864|宜吃|宜吃
2793|15512|宜吃|宜吃
5118|16478|宜吃|宜吃
6554|17272|宜吃|宜吃
2039|15512|宜吃|宜吃
2377|17078|宜吃|宜吃
8401|16059|宜吃|宜吃
1249|15451|宜吃|宜吃
6261|16478|宜吃|宜吃
731|15045|宜吃|宜吃
1695|16478|宜吃|宜吃
7693|14652|宜吃|宜吃
5355|14045|宜吃|宜吃
4624|17336|宜吃|宜吃
1968|14585|宜吃|宜吃
7719|16478|宜吃|宜吃
7651|16407|宜吃|宜吃
4570|13155|宜吃|宜吃
2129|14652|宜吃|宜吃
1699|16945|宜吃|宜吃
6224|16478|宜吃|宜吃
2966|15045|宜吃|宜吃
3639|15820|宜吃|宜吃
2900|14154|宜吃|宜吃
5401|16596|宜吃|宜吃
770|17307|宜吃|宜吃
5421|17258|宜吃|宜吃
3230|14154|宜吃|宜吃
839|14652|宜吃|宜吃
374|16478|宜吃|宜吃
8714|15512|宜吃|宜吃
258|14154|宜吃|宜吃
1134|15864|宜吃|宜吃
3023|14154|宜吃|宜吃
2126|14154|宜吃|宜吃
1698|16945|宜吃|宜吃
4643|15613|宜吃|宜吃
4728|12644|宜吃|宜吃
7300|17307|宜吃|宜吃
1821|13953|宜吃|宜吃
3307|16851|宜吃|宜吃
6949|14154|宜吃|宜吃
7485|16127|宜吃|宜吃
3701|14154|宜吃|宜吃
5934|15385|宜吃|宜吃
758|14945|宜吃|宜吃
1240|15045|宜吃|宜吃
6971|17272|宜吃|宜吃
651|16127|宜吃|宜吃
5671|15487|宜吃|宜吃
1790|14652|宜吃|宜吃
7539|16478|宜吃|宜吃
1698|14652|宜吃|宜吃
5201|13831|宜吃|宜吃
511|15820|宜吃|宜吃
4208|16127|宜吃|宜吃
6600|17272|宜吃|宜吃
2478|15487|宜吃|宜吃
7434|14154|宜吃|宜吃
2001|14154|宜吃|宜吃
3345|14328|宜吃|宜吃
6531|14154|宜吃|宜吃
8807|17307|宜吃|宜吃
4736|17336|宜吃|宜吃
7930|14154|宜吃|宜吃
5824|15512|宜吃|宜吃
6070|17272|宜吃|宜吃
3593|15820|宜吃|宜吃
7371|16478|宜吃|宜吃
6417|16676|宜吃|宜吃
7866|13363|宜吃|宜吃
5294|14328|宜吃|宜吃
8162|15512|宜吃|宜吃
6029|15512|宜吃|宜吃
321|14652|宜吃|宜吃
8437|17272|宜吃|宜吃
1643|14652|宜吃|宜吃
3298|16851|宜吃|宜吃
2125|15109|宜吃|宜吃
335|15820|宜吃|宜吃
997|15864|宜吃|宜吃
7516|17307|宜吃|宜吃
7569|14166|宜吃|宜吃
4367|15487|宜吃|宜吃
4668|13953|宜吃|宜吃
7187|15512|宜吃|宜吃
1770|15385|宜吃|宜吃
5278|15385|宜吃|宜吃
5318|13736|宜吃|宜吃
782|14652|宜吃|宜吃
7611|13767|宜吃|宜吃
5702|14652|宜吃|宜吃
5931|17307|宜吃|宜吃
7644|14166|宜吃|宜吃
379|14045|宜吃|宜吃
1594|15510|宜吃|宜吃
5671|15451|宜吃|宜吃
8211|15109|宜吃|宜吃
538|14210|宜吃|宜吃
8003|13736|宜吃|宜吃
1041|14652|宜吃|宜吃
6409|14154|宜吃|宜吃
118|17416|宜吃|宜吃
2477|15512|宜吃|宜吃
1723|14652|宜吃|宜吃
2715|15510|宜吃|宜吃
2325|15864|宜吃|宜吃
8387|15512|宜吃|宜吃
8745|17307|宜吃|宜吃
3012|17333|宜吃|宜吃
7950|15512|宜吃|宜吃
6606|13713|宜吃|宜吃
1385|14045|宜吃|宜吃
1463|16127|宜吃|宜吃
5631|14652|宜吃|宜吃
4979|16945|宜吃|宜吃
1655|13953|宜吃|宜吃
2443|15864|宜吃|宜吃
7646|15512|宜吃|宜吃
8437|15512|宜吃|宜吃
1268|15045|宜吃|宜吃
1316|14652|宜吃|宜吃
4143|16478|宜吃|宜吃
3001|17336|宜吃|宜吃
7905|15045|宜吃|宜吃
322|15045|宜吃|宜吃
5898|13070|宜吃|宜吃
5851|14742|宜吃|宜吃
1730|14585|宜吃|宜吃
8743|16478|宜吃|宜吃
4609|14045|宜吃|宜吃
2471|16676|宜吃|宜吃
304|15820|宜吃|宜吃
5628|16478|宜吃|宜吃
6168|12753|宜吃|宜吃
1267|14154|宜吃|宜吃
1374|16127|宜吃|宜吃
3151|16127|宜吃|宜吃
3333|16945|宜吃|宜吃
1861|15864|宜吃|宜吃
3319|14328|宜吃|宜吃
2782|14154|宜吃|宜吃
5362|15512|宜吃|宜吃
7491|16407|宜吃|宜吃
7872|14045|宜吃|宜吃
1921|15451|宜吃|宜吃
1162|12950|宜吃|宜吃
4297|15355|宜吃|宜吃
2640|12753|宜吃|宜吃
6059|16676|宜吃|宜吃
6322|16059|宜吃|宜吃
6917|16478|宜吃|宜吃
919|12965|宜吃|宜吃
5609|15512|宜吃|宜吃
877|12753|宜吃|宜吃
6884|15482|宜吃|宜吃
4517|16478|宜吃|宜吃
4657|17336|宜吃|宜吃
6564|13173|宜吃|宜吃
843|15451|宜吃|宜吃
6234|15143|宜吃|宜吃
3136|14045|宜吃|宜吃
2027|15512|宜吃|宜吃
8120|14007|宜吃|宜吃
8226|14154|宜吃|宜吃
7039|13767|宜吃|宜吃
3089|13585|宜吃|宜吃
6279|12644|宜吃|宜吃
2309|15864|宜吃|宜吃
6204|16127|宜吃|宜吃
5442|15487|宜吃|宜吃
2203|12644|宜吃|宜吃
7575|15512|宜吃|宜吃
1520|16478|宜吃|宜吃
8488|16127|宜吃|宜吃
4613|13767|宜吃|宜吃
1570|15451|宜吃|宜吃
5461|15451|宜吃|宜吃
898|16945|宜吃|宜吃
4839|15864|宜吃|宜吃
7100|17307|宜吃|宜吃
2429|14585|宜吃|宜吃
3514|15451|宜吃|宜吃
6042|16478|宜吃|宜吃
1310|14154|宜吃|宜吃
732|15512|宜吃|宜吃
4077|13437|宜吃|宜吃
7114|14652|宜吃|宜吃
7515|15512|宜吃|宜吃
4651|13026|宜吃|宜吃
602|17336|宜吃|宜吃
2794|16389|宜吃|宜吃
8189|14007|宜吃|宜吃
8444|14045|宜吃|宜吃
5048|15613|宜吃|宜吃
2693|14154|宜吃|宜吃
2259|16478|宜吃|宜吃
6313|14652|宜吃|宜吃
700|12753|宜吃|宜吃
5926|16676|宜吃|宜吃
2747|14166|宜吃|宜吃
264|16389|宜吃|宜吃
5326|12753|宜吃|宜吃
425|14210|宜吃|宜吃
1687|16127|宜吃|宜吃
5688|16478|宜吃|宜吃
2922|16478|宜吃|宜吃
1933|16478|宜吃|宜吃
7922|14166|宜吃|宜吃
3037|16059|宜吃|宜吃
2672|15512|宜吃|宜吃
3118|16676|宜吃|宜吃
736|12950|宜吃|宜吃
8648|14166|宜吃|宜吃
4798|14328|宜吃|宜吃
7084|16478|宜吃|宜吃
807|12713|宜吃|宜吃
264|14045|宜吃|宜吃
8095|15109|宜吃|宜吃
1925|14154|宜吃|宜吃
1124|16389|宜吃|宜吃
8211|15385|宜吃|宜吃
824|14045|宜吃|宜吃
7646|14045|宜吃|宜吃
7630|17307|宜吃|宜吃
326|16945|宜吃|宜吃
6438|16389|宜吃|宜吃
3933|16389|宜吃|宜吃
6115|16389|宜吃|宜吃
73|15510|宜吃|宜吃
1249|16127|宜吃|宜吃
7604|14154|宜吃|宜吃
5136|16127|宜吃|宜吃
3160|16127|宜吃|宜吃
7430|12965|宜吃|宜吃
899|16945|宜吃|宜吃
14|13773|宜吃|宜吃
3306|16851|宜吃|宜吃
1222|16127|宜吃|宜吃
3435|16945|宜吃|宜吃
3328|16127|宜吃|宜吃
8737|15864|宜吃|宜吃
8777|14154|宜吃|宜吃
193|12644|宜吃|宜吃
1494|16059|宜吃|宜吃
97|15820|宜吃|宜吃
1971|14945|宜吃|宜吃
1851|16389|宜吃|宜吃
6714|14154|宜吃|宜吃
1797|14652|宜吃|宜吃
5007|16676|宜吃|宜吃
6877|16478|宜吃|宜吃
2860|16127|宜吃|宜吃
6752|14597|宜吃|宜吃
2313|17073|宜吃|宜吃
4077|16127|宜吃|宜吃
1690|15451|宜吃|宜吃
4283|15512|宜吃|宜吃
2502|14945|宜吃|宜吃
1932|16219|宜吃|宜吃
7197|15512|宜吃|宜吃
5858|16478|宜吃|宜吃
6155|16389|宜吃|宜吃
1130|15451|宜吃|宜吃
1848|14652|宜吃|宜吃
4575|16596|宜吃|宜吃
808|15510|宜吃|宜吃
7007|14045|宜吃|宜吃
2908|14045|宜吃|宜吃
3502|15045|宜吃|宜吃
1384|12965|宜吃|宜吃
212|16127|宜吃|宜吃
5723|15143|宜吃|宜吃
3582|14154|宜吃|宜吃
5846|16478|宜吃|宜吃
910|14652|宜吃|宜吃
1497|12965|宜吃|宜吃
5233|15487|宜吃|宜吃
6144|15512|宜吃|宜吃
1463|17464|宜吃|宜吃
624|14154|宜吃|宜吃
7963|14166|宜吃|宜吃
6028|13437|宜吃|宜吃
1709|14166|宜吃|宜吃
1181|14652|宜吃|宜吃
4141|15045|宜吃|宜吃
4171|16127|宜吃|宜吃
695|16478|宜吃|宜吃
5854|15143|宜吃|宜吃
3049|15385|宜吃|宜吃
5648|16652|宜吃|宜吃
602|15143|宜吃|宜吃
6848|16407|宜吃|宜吃
8379|15512|宜吃|宜吃
7469|16478|宜吃|宜吃
4580|16389|宜吃|宜吃
7230|15512|宜吃|宜吃
3671|15487|宜吃|宜吃
311|14210|宜吃|宜吃
7332|14154|宜吃|宜吃
1463|14652|宜吃|宜吃
8488|15864|宜吃|宜吃
4703|13767|宜吃|宜吃
2308|15385|宜吃|宜吃
7526|14652|宜吃|宜吃
5698|15143|宜吃|宜吃
7061|16478|宜吃|宜吃
5468|15725|宜吃|宜吃
4726|15512|宜吃|宜吃
1649|14045|宜吃|宜吃
2583|16478|宜吃|宜吃
8751|16851|宜吃|宜吃
239|16127|宜吃|宜吃
5976|17464|宜吃|宜吃
318|14210|宜吃|宜吃
341|14652|宜吃|宜吃
7628|12965|宜吃|宜吃
2294|14328|宜吃|宜吃
1980|14945|宜吃|宜吃
1592|16478|宜吃|宜吃
517|12753|宜吃|宜吃
2048|14154|宜吃|宜吃
2366|15512|宜吃|宜吃
1783|15451|宜吃|宜吃
4861|14045|宜吃|宜吃
3415|15613|宜吃|宜吃
4362|16127|宜吃|宜吃
2677|14166|宜吃|宜吃
2945|16478|宜吃|宜吃
5974|16478|宜吃|宜吃
8517|16127|宜吃|宜吃
2044|17307|宜吃|宜吃
4355|15487|宜吃|宜吃
8343|15512|宜吃|宜吃
1734|15820|宜吃|宜吃
1150|15385|宜吃|宜吃
4709|16851|宜吃|宜吃
8520|15864|宜吃|宜吃
8477|15512|宜吃|宜吃
6063|15385|宜吃|宜吃
1683|14045|宜吃|宜吃
8058|14154|宜吃|宜吃
1373|14045|宜吃|宜吃
6209|13892|宜吃|宜吃
4047|16478|宜吃|宜吃
7764|13736|宜吃|宜吃
3352|16389|宜吃|宜吃
4596|13155|宜吃|宜吃
6212|13713|宜吃|宜吃
1347|15045|宜吃|宜吃
7043|17336|宜吃|宜吃
1022|15451|宜吃|宜吃
1724|16676|宜吃|宜吃
3189|14045|宜吃|宜吃
3367|17336|宜吃|宜吃
965|16478|宜吃|宜吃
1260|14652|宜吃|宜吃
51|14210|宜吃|宜吃
1551|13585|宜吃|宜吃
7879|15512|宜吃|宜吃
6041|14779|宜吃|宜吃
718|16851|宜吃|宜吃
1645|16127|宜吃|宜吃
5965|16851|宜吃|宜吃
1060|14045|宜吃|宜吃
6497|13575|宜吃|宜吃
1964|12753|宜吃|宜吃
2526|14328|宜吃|宜吃
6507|14045|宜吃|宜吃
207|16127|宜吃|宜吃
7117|15512|宜吃|宜吃
1850|15613|宜吃|宜吃
5880|17336|宜吃|宜吃
7107|14971|宜吃|宜吃
2634|15512|宜吃|宜吃
7341|15510|宜吃|宜吃
2493|14652|宜吃|宜吃
6438|16945|宜吃|宜吃
901|16127|宜吃|宜吃
1935|14045|宜吃|宜吃
2660|12644|宜吃|宜吃
2363|14652|宜吃|宜吃
4153|13437|宜吃|宜吃
8100|14210|宜吃|宜吃
8127|14166|宜吃|宜吃
2899|14945|宜吃|宜吃
1372|14652|宜吃|宜吃
1869|13585|宜吃|宜吃
2227|14154|宜吃|宜吃
3005|15045|宜吃|宜吃
2664|14154|宜吃|宜吃
2740|17336|宜吃|宜吃
5692|12921|宜吃|宜吃
2702|14154|宜吃|宜吃
3298|15487|宜吃|宜吃
4876|13767|宜吃|宜吃
4738|14154|宜吃|宜吃
549|17307|宜吃|宜吃
3022|12644|宜吃|宜吃
7797|13953|宜吃|宜吃
6353|17307|宜吃|宜吃
110|16389|宜吃|宜吃
868|14652|宜吃|宜吃
5977|16676|宜吃|宜吃
2564|15355|宜吃|宜吃
4157|15512|宜吃|宜吃
8226|14210|宜吃|宜吃
2057|17307|宜吃|宜吃
8069|15109|宜吃|宜吃
7052|16127|宜吃|宜吃
417|14652|宜吃|宜吃
7376|16219|宜吃|宜吃
4973|14652|宜吃|宜吃
8277|14166|宜吃|宜吃
1969|14945|宜吃|宜吃
162|14210|宜吃|宜吃
1697|16945|宜吃|宜吃
4513|14045|宜吃|宜吃
7306|14652|宜吃|宜吃
3639|14166|宜吃|宜吃
4875|16127|宜吃|宜吃
1917|16219|宜吃|宜吃
8508|15864|宜吃|宜吃
3148|12644|宜吃|宜吃
968|16478|宜吃|宜吃
8645|14154|宜吃|宜吃
7660|15512|宜吃|宜吃
6624|16599|宜吃|宜吃
3132|15512|宜吃|宜吃
176|14154|宜吃|宜吃
7351|14154|宜吃|宜吃
6749|16223|宜吃|宜吃
373|15820|宜吃|宜吃
5064|15820|宜吃|宜吃
1561|13585|宜吃|宜吃
3168|14652|宜吃|宜吃
2905|16478|宜吃|宜吃
7585|14154|宜吃|宜吃
1122|15864|宜吃|宜吃
8164|14166|宜吃|宜吃
1218|16389|宜吃|宜吃
1767|13457|宜吃|宜吃
8225|15512|宜吃|宜吃
4141|15512|宜吃|宜吃
2026|14945|宜吃|宜吃
85|14652|宜吃|宜吃
7157|13585|宜吃|宜吃
1098|15451|宜吃|宜吃
3127|15045|宜吃|宜吃
4023|14045|宜吃|宜吃
7914|14045|宜吃|宜吃
908|16945|宜吃|宜吃
628|17336|宜吃|宜吃
5407|14328|宜吃|宜吃
3239|14045|宜吃|宜吃
7638|14652|宜吃|宜吃
5274|15385|宜吃|宜吃
5651|15143|宜吃|宜吃
6342|16478|宜吃|宜吃
2693|15512|宜吃|宜吃
4272|14045|宜吃|宜吃
23|12753|宜吃|宜吃
7809|13953|宜吃|宜吃
1350|16127|宜吃|宜吃
7763|14154|宜吃|宜吃
8352|14154|宜吃|宜吃
7633|14652|宜吃|宜吃
3382|16945|宜吃|宜吃
1110|16676|宜吃|宜吃
5916|14154|宜吃|宜吃
1581|16478|宜吃|宜吃
8089|16851|宜吃|宜吃
694|12753|宜吃|宜吃
5628|15451|宜吃|宜吃
69|14210|宜吃|宜吃
2115|15109|宜吃|宜吃
6324|16688|宜吃|宜吃
3107|15864|宜吃|宜吃
5722|13457|宜吃|宜吃
1824|13953|宜吃|宜吃
1684|13585|宜吃|宜吃
7035|16478|宜吃|宜吃
6110|17073|宜吃|宜吃
7243|17307|宜吃|宜吃
4316|15355|宜吃|宜吃
1058|16596|宜吃|宜吃
4709|16127|宜吃|宜吃
7277|16478|宜吃|宜吃
4213|14045|宜吃|宜吃
4553|13585|宜吃|宜吃
5868|16478|宜吃|宜吃
7661|16407|宜吃|宜吃
276|14210|宜吃|宜吃
2340|15864|宜吃|宜吃
2068|14154|宜吃|宜吃
8367|15045|宜吃|宜吃
845|15820|宜吃|宜吃
7585|14045|宜吃|宜吃
367|16478|宜吃|宜吃
4686|15613|宜吃|宜吃
1444|16127|宜吃|宜吃
1495|14652|宜吃|宜吃
2751|14045|宜吃|宜吃
7358|16407|宜吃|宜吃
1438|15512|宜吃|宜吃
2329|15864|宜吃|宜吃
226|16478|宜吃|宜吃
5109|15512|宜吃|宜吃
3100|15512|宜吃|宜吃
4347|14154|宜吃|宜吃
6076|13699|宜吃|宜吃
5682|16127|宜吃|宜吃
7238|14045|宜吃|宜吃
937|14652|宜吃|宜吃
2884|15820|宜吃|宜吃
5436|15512|宜吃|宜吃
4211|16478|宜吃|宜吃
2874|17333|宜吃|宜吃
4099|14154|宜吃|宜吃
7719|16676|宜吃|宜吃
1383|14652|宜吃|宜吃
5187|14328|宜吃|宜吃
8136|14154|宜吃|宜吃
2246|14154|宜吃|宜吃
5868|15512|宜吃|宜吃
5574|12768|宜吃|宜吃
2535|15820|宜吃|宜吃
313|15820|宜吃|宜吃
2958|15045|宜吃|宜吃
6547|17073|宜吃|宜吃
5875|14045|宜吃|宜吃
7898|15512|宜吃|宜吃
3392|16127|宜吃|宜吃
5154|15451|宜吃|宜吃
5359|16127|宜吃|宜吃
808|15820|宜吃|宜吃
596|15143|宜吃|宜吃
8526|15864|宜吃|宜吃
2561|16676|宜吃|宜吃
46|16478|宜吃|宜吃
3912|14328|宜吃|宜吃
555|15512|宜吃|宜吃
313|13363|宜吃|宜吃
7857|15045|宜吃|宜吃
1052|16389|宜吃|宜吃
1923|14652|宜吃|宜吃
1032|15451|宜吃|宜吃
4603|13155|宜吃|宜吃
1321|15451|宜吃|宜吃
8341|14166|宜吃|宜吃
1257|12753|宜吃|宜吃
8257|15512|宜吃|宜吃
5565|14742|宜吃|宜吃
3691|14154|宜吃|宜吃
1796|14652|宜吃|宜吃
4850|15512|宜吃|宜吃
7184|17307|宜吃|宜吃
3451|17336|宜吃|宜吃
3561|14585|宜吃|宜吃
914|16127|宜吃|宜吃
6299|16599|宜吃|宜吃
784|12753|宜吃|宜吃
8062|15512|宜吃|宜吃
1164|16389|宜吃|宜吃
7600|16127|宜吃|宜吃
5126|14328|宜吃|宜吃
7414|12965|宜吃|宜吃
6669|14154|宜吃|宜吃
1185|15451|宜吃|宜吃
5246|14652|宜吃|宜吃
935|15512|宜吃|宜吃
48|15512|宜吃|宜吃
7635|15385|宜吃|宜吃
1562|13585|宜吃|宜吃
3232|15385|宜吃|宜吃
3767|15864|宜吃|宜吃
2870|13767|宜吃|宜吃
7961|14045|宜吃|宜吃
6887|14652|宜吃|宜吃
3042|14154|宜吃|宜吃
1231|16127|宜吃|宜吃
2022|14945|宜吃|宜吃
773|12753|宜吃|宜吃
6360|15143|宜吃|宜吃
8534|17272|宜吃|宜吃
8354|15512|宜吃|宜吃
630|15451|宜吃|宜吃
5114|16478|宜吃|宜吃
1001|15864|宜吃|宜吃
6801|13585|宜吃|宜吃
2207|15109|宜吃|宜吃
6951|16478|宜吃|宜吃
5687|14154|宜吃|宜吃
8279|15512|宜吃|宜吃
6177|12965|宜吃|宜吃
3190|15613|宜吃|宜吃
1550|12965|宜吃|宜吃
7593|14154|宜吃|宜吃
1724|15385|宜吃|宜吃
7645|14652|宜吃|宜吃
7647|15512|宜吃|宜吃
1721|17336|宜吃|宜吃
2972|12965|宜吃|宜吃
8375|14945|宜吃|宜吃
4174|13437|宜吃|宜吃
2221|16851|宜吃|宜吃
3176|15512|宜吃|宜吃
1286|12644|宜吃|宜吃
604|16389|宜吃|宜吃
7502|14652|宜吃|宜吃
2380|15864|宜吃|宜吃
6716|15482|宜吃|宜吃
94|15820|宜吃|宜吃
8660|17307|宜吃|宜吃
160|14210|宜吃|宜吃
221|16478|宜吃|宜吃
1714|16478|宜吃|宜吃
5684|15487|宜吃|宜吃
376|15820|宜吃|宜吃
3503|14154|宜吃|宜吃
1065|15510|宜吃|宜吃
1677|16127|宜吃|宜吃
1526|15512|宜吃|宜吃
6424|16478|宜吃|宜吃
1473|14154|宜吃|宜吃
3317|17336|宜吃|宜吃
4227|13767|宜吃|宜吃
7098|15512|宜吃|宜吃
6186|13953|宜吃|宜吃
5426|14652|宜吃|宜吃
2116|15820|宜吃|宜吃
7618|16407|宜吃|宜吃
3290|15512|宜吃|宜吃
1212|14154|宜吃|宜吃
1347|16851|宜吃|宜吃
7177|14652|宜吃|宜吃
660|16478|宜吃|宜吃
4249|15143|宜吃|宜吃
6392|16478|宜吃|宜吃
7483|15143|宜吃|宜吃
7708|17307|宜吃|宜吃
8702|17307|宜吃|宜吃
3749|14585|宜吃|宜吃
345|14652|宜吃|宜吃
591|14045|宜吃|宜吃
1356|16127|宜吃|宜吃
4591|16478|宜吃|宜吃
8789|14154|宜吃|宜吃
2363|15512|宜吃|宜吃
5660|17356|宜吃|宜吃
4408|13579|宜吃|宜吃
1961|14945|宜吃|宜吃
7604|16478|宜吃|宜吃
504|15109|宜吃|宜吃
8202|14210|宜吃|宜吃
1673|13953|宜吃|宜吃
7236|14652|宜吃|宜吃
939|14328|宜吃|宜吃
269|16478|宜吃|宜吃
7906|14166|宜吃|宜吃
6466|14154|宜吃|宜吃
1675|14045|宜吃|宜吃
3008|16127|宜吃|宜吃
3306|14154|宜吃|宜吃
7270|14652|宜吃|宜吃
1719|15045|宜吃|宜吃
1332|14154|宜吃|宜吃
3270|14328|宜吃|宜吃
2228|14045|宜吃|宜吃
5210|15451|宜吃|宜吃
27|14045|宜吃|宜吃
2391|15512|宜吃|宜吃
4795|15512|宜吃|宜吃
412|14652|宜吃|宜吃
6285|14742|宜吃|宜吃
6473|14652|宜吃|宜吃
1575|16127|宜吃|宜吃
5026|15451|宜吃|宜吃
5676|14779|宜吃|宜吃
7149|15770|宜吃|宜吃
7174|16478|宜吃|宜吃
6667|17336|宜吃|宜吃
1981|14945|宜吃|宜吃
5910|15451|宜吃|宜吃
7845|15512|宜吃|宜吃
2013|14945|宜吃|宜吃
598|15385|宜吃|宜吃
474|16389|宜吃|宜吃
5840|13699|宜吃|宜吃
7802|15045|宜吃|宜吃
5851|14597|宜吃|宜吃
7217|14154|宜吃|宜吃
1886|16219|宜吃|宜吃
3933|16945|宜吃|宜吃
3675|13767|宜吃|宜吃
4971|16127|宜吃|宜吃
3474|13437|宜吃|宜吃
421|16478|宜吃|宜吃
4556|16389|宜吃|宜吃
27|12753|宜吃|宜吃
7645|15143|宜吃|宜吃
3010|14045|宜吃|宜吃
3904|16478|宜吃|宜吃
2500|16851|宜吃|宜吃
187|15820|宜吃|宜吃
7205|14154|宜吃|宜吃
583|15512|宜吃|宜吃
4739|15487|宜吃|宜吃
1150|14652|宜吃|宜吃
5084|15451|宜吃|宜吃
1537|12965|宜吃|宜吃
6967|17307|宜吃|宜吃
599|15356|宜吃|宜吃
2132|15109|宜吃|宜吃
6912|15512|宜吃|宜吃
7570|14154|宜吃|宜吃
650|16478|宜吃|宜吃
1380|14154|宜吃|宜吃
228|15820|宜吃|宜吃
1738|16389|宜吃|宜吃
8770|16389|宜吃|宜吃
1302|15451|宜吃|宜吃
599|14652|宜吃|宜吃
5276|16676|宜吃|宜吃
618|14652|宜吃|宜吃
5235|14328|宜吃|宜吃
5132|12753|宜吃|宜吃
8653|15512|宜吃|宜吃
3370|17336|宜吃|宜吃
2908|16478|宜吃|宜吃
3434|17336|宜吃|宜吃
1939|14652|宜吃|宜吃
2799|14045|宜吃|宜吃
7554|15385|宜吃|宜吃
3318|15487|宜吃|宜吃
6835|16127|宜吃|宜吃
8448|13736|宜吃|宜吃
1486|16127|宜吃|宜吃
568|16389|宜吃|宜吃
7203|16127|宜吃|宜吃
2538|16478|宜吃|宜吃
5825|16478|宜吃|宜吃
2081|15109|宜吃|宜吃
6513|16478|宜吃|宜吃
4279|15143|宜吃|宜吃
7072|16478|宜吃|宜吃
631|16080|宜吃|宜吃
3308|13437|宜吃|宜吃
6559|14742|宜吃|宜吃
773|15512|宜吃|宜吃
3113|14328|宜吃|宜吃
1123|16478|宜吃|宜吃
3509|15487|宜吃|宜吃
8478|17307|宜吃|宜吃
6649|14045|宜吃|宜吃
3277|15045|宜吃|宜吃
7103|17272|宜吃|宜吃
1704|14652|宜吃|宜吃
6203|16478|宜吃|宜吃
6864|16127|宜吃|宜吃
6209|13575|宜吃|宜吃
5790|16478|宜吃|宜吃
6684|16478|宜吃|宜吃
2702|14166|宜吃|宜吃
895|15510|宜吃|宜吃
6669|14166|宜吃|宜吃
6967|15482|宜吃|宜吃
1679|15143|宜吃|宜吃
8535|16127|宜吃|宜吃
7505|13015|宜吃|宜吃
7934|14166|宜吃|宜吃
122|14210|宜吃|宜吃
2861|14154|宜吃|宜吃
6697|14154|宜吃|宜吃
1585|15510|宜吃|宜吃
766|16389|宜吃|宜吃
2657|16389|宜吃|宜吃
2074|15109|宜吃|宜吃
7328|16389|宜吃|宜吃
205|16389|宜吃|宜吃
2433|14154|宜吃|宜吃
4886|13767|宜吃|宜吃
3112|16389|宜吃|宜吃
2351|16389|宜吃|宜吃
673|16851|宜吃|宜吃
3515|14945|宜吃|宜吃
7287|14154|宜吃|宜吃
4114|16478|宜吃|宜吃
2773|14045|宜吃|宜吃
4380|16389|宜吃|宜吃
2594|14154|宜吃|宜吃
204|15820|宜吃|宜吃
6053|14742|宜吃|宜吃
829|17078|宜吃|宜吃
67|16478|宜吃|宜吃
2782|15512|宜吃|宜吃
2138|15109|宜吃|宜吃
2633|14154|宜吃|宜吃
7495|15512|宜吃|宜吃
490|17272|宜吃|宜吃
7656|16127|宜吃|宜吃
6659|14154|宜吃|宜吃
6647|17272|宜吃|宜吃
7602|15512|宜吃|宜吃
1051|14154|宜吃|宜吃
1424|16127|宜吃|宜吃
5345|15385|宜吃|宜吃
1697|14652|宜吃|宜吃
6991|17336|宜吃|宜吃
1863|16478|宜吃|宜吃
3240|15385|宜吃|宜吃
5232|13831|宜吃|宜吃
6510|16478|宜吃|宜吃
2611|12753|宜吃|宜吃
977|13953|宜吃|宜吃
2644|16389|宜吃|宜吃
7199|17272|宜吃|宜吃
5090|16851|宜吃|宜吃
6649|13437|宜吃|宜吃
3510|14154|宜吃|宜吃
6005|13959|宜吃|宜吃
4765|15487|宜吃|宜吃
129|16127|宜吃|宜吃
7843|17307|宜吃|宜吃
4580|14652|宜吃|宜吃
