creationdate:LONG|:START_ID(Post)|:END_ID(Place)
1316736240075|687195048336|87
1316736241075|687195048337|87
1316736242075|687195048338|87
1316736243075|687195048339|87
1316736244075|687195048340|87
1316736245075|687195048341|87
1316736246075|687195048342|87
1316736247075|687195048343|87
1316736248075|687195048344|87
1316736249075|687195048345|87
1346784084924|1030792432027|87
1346784085924|1030792432028|87
1346784086924|1030792432029|87
1346784087924|1030792432030|87
1346784088924|1030792432031|87
1346784089924|1030792432032|87
1346784092924|1030792432035|87
1346784093924|1030792432036|87
1346784094924|1030792432037|87
1346784095924|1030792432038|87
1346784096924|1030792432039|87
1346784097924|1030792432040|87
1346784098924|1030792432041|87
1346784099924|1030792432042|87
1346784100924|1030792432043|87
1346784101924|1030792432044|87
1335500070384|893353478574|87
1335500071384|893353478575|87
1335500072384|893353478576|87
1335500073384|893353478577|87
1324369079743|755914525106|87
1324369080743|755914525107|87
1324369081743|755914525108|87
1324369082743|755914525109|87
1324369083743|755914525110|87
1324369084743|755914525111|87
1324369085743|755914525112|75
1311326567556|618475571641|87
1311326568556|618475571642|87
1311326569556|618475571643|87
1311326570556|618475571644|87
1311326571556|618475571645|87
1311326572556|618475571646|87
1311326573556|618475571647|87
1311326574556|618475571648|87
1311326575556|618475571649|87
1311326576556|618475571650|87
1311326577556|618475571651|87
1311326578556|618475571652|87
1311326579556|618475571653|87
1311326580556|618475571654|87
1311326581556|618475571655|87
1311326582556|618475571656|87
1311326583556|618475571657|87
1311326584556|618475571658|87
1349489871262|1099511908829|87
1349489872262|1099511908830|87
1349489873262|1099511908831|87
1349489874262|1099511908832|87
1349489875262|1099511908833|87
1349489876262|1099511908834|87
1349489877262|1099511908835|87
1349489878262|1099511908836|87
1349489879262|1099511908837|87
1349489880262|1099511908838|87
1349489881262|1099511908839|87
1349489882262|1099511908840|87
1329442853487|824634001897|87
1329442854487|824634001898|87
1329442855487|824634001899|87
1329442856487|824634001900|87
1329442857487|824634001901|87
1329442858487|824634001902|87
1329442859487|824634001903|87
1329442860487|824634001904|87
1329442861487|824634001905|87
1329442862487|824634001906|87
1324652168480|755914525171|1
1305351234802|549756094967|1
1317142828468|687195048447|1
1312216908032|618475571724|94
1338864291055|962072955416|94
1316218120511|687195048484|94
1302414482126|481036618288|94
1352130587814|1099511908924|94
1328587511570|824634001992|94
1317186691565|687195048531|94
1325136609518|755914525279|94
1348011523504|1099511908969|94
1346140700392|1030792432245|94
1346343875242|1030792432257|94
1336059323539|893353478797|94
1349160395047|1099511909017|94
1344313760319|1030792432293|94
1341091529550|962072955569|94
1303897161705|481036618429|94
1334394533173|893353478857|94
1308608338023|549756095189|94
1302310214020|481036618465|94
1346819310125|1030792432365|94
1318440184495|687195048694|94
1305903129274|549756095233|78
1338097296398|962072955660|94
1352606113887|1168231385880|94
1334923652566|893353478948|94
1321117818630|755914525487|94
1337982077422|962072955703|94
1303567706925|481036618563|94
1316627735425|687195048783|94
1308619779398|549756095323|94
1318418512087|687195048807|94
1318105952036|687195048817|94
1318453972087|687195048827|94
1318111307036|687195048837|94
1318503067087|687195048847|94
1318076297036|687195048857|94
1318441507087|687195048867|94
1318445692087|687195048877|94
1318450102086|687195048887|94
1318015997036|687195048897|94
1318433137087|687195048907|94
1317975722036|687195048917|94
1318423552087|687195048927|94
1318454782087|687195048937|94
1318107977036|687195048946|94
1318491592087|687195048956|94
1318174847036|687195048966|94
1318110632036|687195048976|94
1318389937087|687195048985|94
1318462387087|687195048995|94
1318431157087|687195049005|94
1318040612036|687195049015|94
1318075127036|687195049025|94
1318447942087|687195049035|94
1333459000316|893353479253|94
1333459001316|893353479254|31
1333459002316|893353479255|94
1333459003316|893353479256|94
1333459004316|893353479257|94
1333459005316|893353479258|94
1333459006316|893353479259|94
1333459007316|893353479260|94
1333459008316|893353479261|94
1333459009316|893353479262|94
1333459010316|893353479263|94
1344918536609|1030792432736|94
1344918537609|1030792432737|94
1344918539609|1030792432739|94
1344918540609|1030792432740|94
1344918541609|1030792432741|94
1344918542609|1030792432742|74
1342600972040|1030792432743|94
1342600973040|1030792432744|94
1342600974040|1030792432745|94
1342600975040|1030792432746|94
1342600976040|1030792432747|94
1342600977040|1030792432748|94
1342600978040|1030792432749|94
1342600979040|1030792432750|94
1342600980040|1030792432751|94
1342600981040|1030792432752|94
1342600982040|1030792432753|94
1342600983040|1030792432754|94
1342600984040|1030792432755|94
1343838623884|1030792432756|94
1343838624884|1030792432757|94
1343838625884|1030792432758|94
1343838626884|1030792432759|94
1343838627884|1030792432760|94
1343838628884|1030792432761|94
1343838629884|1030792432762|94
1343838630884|1030792432763|94
1343838631884|1030792432764|94
1343838632884|1030792432765|94
1343838633884|1030792432766|94
1340612416050|962072956031|94
1340612417050|962072956032|94
1340612418050|962072956033|94
1340612419050|962072956034|109
1340612420050|962072956035|94
1340612421050|962072956036|94
1340612422050|962072956037|99
1340612423050|962072956038|94
1340612424050|962072956039|94
1340612425050|962072956040|94
1340612426050|962072956041|94
1340612427050|962072956042|94
1340612428050|962072956043|94
1340612429050|962072956044|94
1340612430050|962072956045|94
1340612431050|962072956046|94
1340612432050|962072956047|94
1340612433050|962072956048|94
1349921411339|1099511909521|94
1349921412339|1099511909522|94
1349921413339|1099511909523|94
1349921414339|1099511909524|94
1349921415339|1099511909525|94
1349921416339|1099511909526|94
1349921417339|1099511909527|94
1349921418339|1099511909528|94
1349921419339|1099511909529|94
1326569206134|824634002586|94
1326569207134|824634002587|94
1326569208134|824634002588|94
1326569209134|824634002589|94
1326569210134|824634002590|94
1326569211134|824634002591|94
1326569212134|824634002592|94
1326569213134|824634002593|94
1326569214134|824634002594|94
1317861273835|687195049123|94
1317861274835|687195049124|94
1317861275835|687195049125|94
1317861276835|687195049126|94
1317861277835|687195049127|94
1317861278835|687195049128|94
1317861279835|687195049129|94
1317861280835|687195049130|94
1317861281835|687195049131|94
1317861282835|687195049132|94
1317861283835|687195049133|94
1329616041761|824634002606|94
1329616042761|824634002607|94
1329616043761|824634002608|94
1329616044761|824634002609|94
1329616045761|824634002610|94
1329616046761|824634002611|94
1329616047761|824634002612|94
1329616048761|824634002613|40
1329616050761|824634002615|94
1329616051761|824634002616|94
1329616052761|824634002617|94
1329616053761|824634002618|94
1329616055761|824634002620|94
1329616056761|824634002621|94
1329616057761|824634002622|94
1329616058761|824634002623|19
1332973080765|893353479360|94
1332973081765|893353479361|94
1332973082765|893353479362|94
1332973083765|893353479363|94
1332973084765|893353479364|94
1332973085765|893353479365|94
1332973086765|893353479366|94
1332973087765|893353479367|94
1332973088765|893353479368|94
1332973089765|893353479369|94
1332973090765|893353479370|94
1332973091765|893353479371|94
1332973092765|893353479372|94
1332973093765|893353479373|94
1332973094765|893353479374|94
1332973095765|893353479375|94
1332973096765|893353479376|94
1332973097765|893353479377|94
1344879342801|1030792432850|94
1344879343801|1030792432851|94
1344879344801|1030792432852|94
1344879345801|1030792432853|94
1344879346801|1030792432854|94
1344879348801|1030792432856|94
1344879349801|1030792432857|94
1344879350801|1030792432858|94
1344879351801|1030792432859|94
1344879352801|1030792432860|94
1344879353801|1030792432861|94
1344879354801|1030792432862|94
1344879355801|1030792432863|94
1344879357801|1030792432865|94
1300390049169|481036618978|94
1300390050169|481036618979|94
1300390051169|481036618980|94
1300390052169|481036618981|94
1300390053169|481036618982|94
1300390054169|481036618983|94
1300390055169|481036618984|94
1300390056169|481036618985|94
1300390059169|481036618988|94
1300390060169|481036618989|94
1300390061169|481036618990|94
1300390062169|481036618991|94
1300390063169|481036618992|94
1300390064169|481036618993|94
1300390065169|481036618994|94
1348388027306|1099511909619|94
1348388028306|1099511909620|94
1348388029306|1099511909621|94
1348388030306|1099511909622|94
1348388031306|1099511909623|94
1319710502134|687195049208|94
1319710503134|687195049209|94
1319710504134|687195049210|94
1319710505134|687195049211|94
1319710506134|687195049212|94
1319710507134|687195049213|94
1319710508134|687195049214|94
1319710509134|687195049215|94
1319710510134|687195049216|94
1319710511134|687195049217|94
1317372611048|687195049218|94
1317372612048|687195049219|94
1317372613048|687195049220|94
1317372615048|687195049222|94
1317372616048|687195049223|94
1317372617048|687195049224|94
1317372619048|687195049226|94
1317372620048|687195049227|94
1317372622048|687195049229|94
1317372623048|687195049230|94
1317372625048|687195049232|94
1317372626048|687195049233|94
1317372627048|687195049234|94
1304318306666|481036619027|94
1304318307666|481036619028|10
1304318308666|481036619029|94
1304318309666|481036619030|94
1318157294620|687195049239|82
1318157295620|687195049240|94
1318157296620|687195049241|94
1318157297620|687195049242|94
1318157298620|687195049243|94
1309810785764|549756095772|94
1309810786764|549756095773|94
1309810787764|549756095774|94
1309810788764|549756095775|94
1309810789764|549756095776|94
1309810790764|549756095777|94
1309810791764|549756095778|94
1309810792764|549756095779|94
1309810793764|549756095780|94
1309810794764|549756095781|94
1309810795764|549756095782|94
1309810796764|549756095783|94
1309810797764|549756095784|94
1312685468623|618475572533|94
1312685469623|618475572534|94
1312685470623|618475572535|94
1312685471623|618475572536|94
1312685472623|618475572537|94
1312685473623|618475572538|94
1312685474623|618475572539|94
1312685475623|618475572540|94
1312685476623|618475572541|94
1312685477623|618475572542|94
1312685478623|618475572543|94
1312685479623|618475572544|94
1312685480623|618475572545|94
1312685481623|618475572546|94
1312685482623|618475572547|94
1312685483623|618475572548|94
1312685484623|618475572549|94
1312685485623|618475572550|94
1312685486623|618475572551|94
1312685487623|618475572552|94
1333035352806|893353479497|94
1333035353806|893353479498|94
1333035354806|893353479499|94
1333035355806|893353479500|94
1333035356806|893353479501|94
1341752541174|962072956238|94
1341752542174|962072956239|94
1341752543174|962072956240|94
1341752544174|962072956241|94
1341752545174|962072956242|94
1341752546174|962072956243|94
1341752547174|962072956244|94
1341752548174|962072956245|94
1341752550174|962072956247|94
1341752551174|962072956248|94
1341752552174|962072956249|94
1341752553174|962072956250|94
1341752554174|962072956251|94
1341752555174|962072956252|94
1341752556174|962072956253|94
1341752557174|962072956254|94
1341752558174|962072956255|94
1341752559174|962072956256|94
1307732851647|549756095841|72
1318727078955|687195049324|1
1338626706946|962072956269|1
1318752323955|687195049326|1
1317909744735|687195049327|1
1318738328955|687195049328|1
1338680391946|962072956273|1
1318754213955|687195049330|1
1318757723955|687195049331|1
1325648076095|755914526068|1
1317890124735|687195049333|1
1338682416946|962072956278|1
1338644931946|962072956279|1
1318753673955|687195049336|1
1318745663955|687195049337|1
1325660496095|755914526074|1
1317890214735|687195049339|1
1325666706095|755914526076|1
1318770593955|687195049341|1
1312086442172|618475572606|1
1312086443172|618475572607|1
1312086444172|618475572608|1
1312086445172|618475572609|1
1312086446172|618475572610|1
1312086447172|618475572611|1
1312086448172|618475572612|1
1312086449172|618475572613|1
1312086450172|618475572614|1
1312086451172|618475572615|1
1316576333272|687195049352|1
1316576334272|687195049353|1
1316576335272|687195049354|1
1316576336272|687195049355|1
1316576337272|687195049356|1
1316576338272|687195049357|1
1316576339272|687195049358|1
1316576340272|687195049359|1
1316576341272|687195049360|1
1306358862718|549756095889|1
1306358863718|549756095890|1
1306358864718|549756095891|1
1306358865718|549756095892|1
1306358866718|549756095893|81
1306358867718|549756095894|1
1306358868718|549756095895|1
1306358869718|549756095896|1
1306358870718|549756095897|1
1306358871718|549756095898|1
1306358872718|549756095899|1
1306358873718|549756095900|102
1306358874718|549756095901|1
1306358875718|549756095902|1
1306358876718|549756095903|1
1321914299127|755914526112|1
1321914300127|755914526113|1
1321914301127|755914526114|1
1321914302127|755914526115|1
1321914303127|755914526116|1
1321914304127|755914526117|1
1321914305127|755914526118|1
1321914306127|755914526119|1
1321914307127|755914526120|1
1321914308127|755914526121|1
1321914309127|755914526122|1
1321914310127|755914526123|1
1331749253030|893353479596|1
1331749254030|893353479597|1
1331749255030|893353479598|1
1331749256030|893353479599|1
1331749257030|893353479600|1
1331749258030|893353479601|1
1331749259030|893353479602|1
1312829976642|618475572659|1
1341220638123|962072956340|1
1341220639123|962072956341|1
1341220640123|962072956342|1
1341220641123|962072956343|1
1341220642123|962072956344|1
1341220643123|962072956345|1
1341220644123|962072956346|1
1341220645123|962072956347|1
1341220646123|962072956348|1
1341220647123|962072956349|1
1341220648123|962072956350|1
1341220649123|962072956351|1
1341220650123|962072956352|1
1341220651123|962072956353|1
1341220652123|962072956354|1
1341220653123|962072956355|1
1341220654123|962072956356|1
1341220655123|962072956357|1
1347053607715|1030792433094|1
1347053608715|1030792433095|1
1347053609715|1030792433096|1
1347053610715|1030792433097|1
1347053611715|1030792433098|1
1347053612715|1030792433099|1
1347053613715|1030792433100|1
1347053614715|1030792433101|1
1347053615715|1030792433102|1
1347053616715|1030792433103|1
1347053617715|1030792433104|1
1347053618715|1030792433105|1
1347053619715|1030792433106|1
1347053620715|1030792433107|1
1347053621715|1030792433108|27
1347053622715|1030792433109|1
1347053623715|1030792433110|6
1347053624715|1030792433111|1
1347450976195|1099511909848|1
1347450977195|1099511909849|1
1347450978195|1099511909850|1
1347450979195|1099511909851|1
1347450980195|1099511909852|1
1347450981195|1099511909853|1
1347450982195|1099511909854|1
1347450983195|1099511909855|1
1322787046010|755914526176|1
1322787047010|755914526177|1
1322787048010|755914526178|1
1322787049010|755914526179|1
1322787050010|755914526180|1
1322787051010|755914526181|1
1322787052010|755914526182|1
1322787053010|755914526183|1
1322787054010|755914526184|1
1322787055010|755914526185|1
1322787056010|755914526186|1
1322787057010|755914526187|1
1332197867156|893353479660|1
1332197868156|893353479661|1
1332197869156|893353479662|1
1332197870156|893353479663|1
1332197871156|893353479664|1
1332197872156|893353479665|1
1331062366658|824634002930|3
1331062367658|824634002931|1
1331062368658|824634002932|1
1331062369658|824634002933|1
1331062370658|824634002934|1
1331062371658|824634002935|1
1331062372658|824634002936|1
1331062373658|824634002937|1
1331062374658|824634002938|1
1331062375658|824634002939|1
1331062376658|824634002940|1
1307596342534|549756095997|1
1307596343534|549756095998|1
1307596344534|549756095999|1
1307596345534|549756096000|93
1307596346534|549756096001|1
1307596347534|549756096002|1
1307596348534|549756096003|1
1307596349534|549756096004|55
1307596350534|549756096005|1
1307596351534|549756096006|96
1307596352534|549756096007|18
1307596353534|549756096008|1
1307596354534|549756096009|1
1307596355534|549756096010|1
1307596356534|549756096011|1
1305029512410|549756096012|1
1305029513410|549756096013|65
1305029514410|549756096014|1
1305029515410|549756096015|1
1305029516410|549756096016|1
1305029517410|549756096017|1
1305029518410|549756096018|1
1305029519410|549756096019|1
1305029520410|549756096020|1
1305029521410|549756096021|77
1317176976134|687195049494|1
1317176977134|687195049495|1
1317176978134|687195049496|1
1317176979134|687195049497|1
1317176980134|687195049498|1
1350766114969|1099511909915|1
1350766115969|1099511909916|1
1350766116969|1099511909917|1
1350766117969|1099511909918|1
1350766118969|1099511909919|1
1350766119969|1099511909920|1
1350766120969|1099511909921|1
1350766121969|1099511909922|1
1333942566575|893353479715|1
1333942567575|893353479716|1
1333942568575|893353479717|1
1333942569575|893353479718|1
1333942570575|893353479719|1
1333942571575|893353479720|1
1333942572575|893353479721|1
1333942573575|893353479722|1
1333942574575|893353479723|1
1333942575575|893353479724|1
1333942576575|893353479725|33
1333942577575|893353479726|1
1333942578575|893353479727|1
1333942579575|893353479728|48
1333942580575|893353479729|1
1333942581575|893353479730|1
1333942582575|893353479731|1
1333942583575|893353479732|1
1333942584575|893353479733|1
1333942585575|893353479734|1
1354056707459|1168231386679|1
1354056708459|1168231386680|1
1354056709459|1168231386681|1
1354056710459|1168231386682|1
1354056711459|1168231386683|1
1354056712459|1168231386684|1
1354056713459|1168231386685|1
1354056714459|1168231386686|1
1354056715459|1168231386687|1
1354056716459|1168231386688|1
1354056717459|1168231386689|1
1354056718459|1168231386690|5
1354056719459|1168231386691|1
1354056720459|1168231386692|1
1354056721459|1168231386693|1
1328944042942|824634003014|1
1328944043942|824634003015|1
1328944044942|824634003016|1
1328944045942|824634003017|1
1328944046942|824634003018|1
1328944047942|824634003019|1
1328944048942|824634003020|1
1328944049942|824634003021|1
1328944050942|824634003022|1
1328944051942|824634003023|1
1328944052942|824634003024|1
1337932308699|962072956515|1
1332014355014|893353479797|107
1309331148182|549756096135|1
1309319628182|549756096142|1
1309356033182|549756096149|1
1309366608182|549756096156|1
1309320708182|549756096163|1
1309376283182|549756096170|1
1325870357393|755914526385|50
1306952191980|549756096179|50
1319492529200|687195049652|50
1330169602191|824634003125|50
1308746634900|549756096182|55
1349674536346|1099511910077|55
1349643126346|1099511910097|55
1336523711830|962072956645|73
1336471376830|893353479929|55
1349651811346|1099511910157|55
1336506881830|893353479969|55
1336506971830|893353479988|55
1349332386745|1099511910216|55
1349335491745|1099511910236|55
1336480781830|893353480048|55
1336434116830|893353480063|55
1336468091830|893353480082|55
1336433306830|893353480101|55
1336439246830|893353480120|44
1318386787087|687195049932|55
1349368116745|1099511910368|55
1318439752087|687195049972|55
1318490917087|687195049992|55
1336506971830|893353480220|55
1336495856830|893353480240|55
1349364831745|1099511910467|55
1349633271346|1099511910487|55
1318483312087|687195050091|55
1349378016745|1099511910527|55
1318461982087|687195050131|55
1349291526745|1099511910567|55
1349678361346|1099511910587|55
1336502786830|893353480397|55
1318490332087|687195050209|55
1349619366346|1099511910645|55
1349598126346|1099511910664|55
1336471466830|893353480476|55
1338277931324|962072957232|55
1338277932324|962072957233|55
1338277933324|962072957234|55
1338277934324|962072957235|55
1338277935324|962072957236|55
1338277936324|962072957237|55
1338277937324|962072957238|55
1338277938324|962072957239|55
1338277939324|962072957240|55
1338277940324|962072957241|55
1338277941324|962072957242|55
1341914852886|1030792433979|55
1341914853886|1030792433980|86
1341914854886|1030792433981|55
1341914855886|1030792433982|55
1341914856886|1030792433983|55
1309020683980|549756096832|55
1309020684980|549756096833|55
1340242347940|962072957250|55
1340242348940|962072957251|55
1340242349940|962072957252|86
1340242350940|962072957253|20
1340242351940|962072957254|55
1340242352940|962072957255|55
1340242353940|962072957256|55
1340242354940|962072957257|55
1340242355940|962072957258|33
1340242356940|962072957259|55
1319292238198|687195050316|55
1319292239198|687195050317|66
1319292240198|687195050318|55
1319292241198|687195050319|55
1319292242198|687195050320|55
1319292243198|687195050321|55
1319292244198|687195050322|55
1319292245198|687195050323|55
1319292246198|687195050324|55
1319292247198|687195050325|55
1311818214608|618475573590|55
1311818215608|618475573591|55
1311818216608|618475573592|55
1311818217608|618475573593|55
1311818218608|618475573594|55
1311818219608|618475573595|55
1311818220608|618475573596|55
1311818221608|618475573597|55
1311818222608|618475573598|55
1311818223608|618475573599|55
1311818224608|618475573600|55
1311818225608|618475573601|55
1311818226608|618475573602|55
1311818227608|618475573603|55
1311818228608|618475573604|55
1311818229608|618475573605|55
1311818230608|618475573606|55
1313522997458|618475573607|55
1313522998458|618475573608|55
1313522999458|618475573609|55
1313523000458|618475573610|55
1313523001458|618475573611|55
1313523002458|618475573612|55
1313523003458|618475573613|55
1313523004458|618475573614|55
1313523005458|618475573615|55
1313523006458|618475573616|55
1313523007458|618475573617|55
1313523008458|618475573618|55
1332425200355|893353480563|55
1332425201355|893353480564|55
1332425202355|893353480565|55
1332425203355|893353480566|55
1332425204355|893353480567|55
1332425205355|893353480568|55
1332425206355|893353480569|55
1332425207355|893353480570|55
1332425208355|893353480571|55
1332425209355|893353480572|55
1332425210355|893353480573|55
1332425211355|893353480574|55
1332425212355|893353480575|55
1332425213355|893353480576|55
1332425214355|893353480577|55
1332425215355|893353480578|55
1332425216355|893353480579|55
1308858235788|549756096900|55
1308858236788|549756096901|55
1308858237788|549756096902|55
1308858238788|549756096903|55
1308858239788|549756096904|55
1308858240788|549756096905|55
1308858241788|549756096906|55
1308858242788|549756096907|55
1308858243788|549756096908|55
1308858244788|549756096909|16
1308858245788|549756096910|55
1308858246788|549756096911|55
1308858247788|549756096912|55
1308858248788|549756096913|55
1308858249788|549756096914|55
1353672951228|1168231387539|55
1353672952228|1168231387540|55
1353672953228|1168231387541|55
1353672954228|1168231387542|55
1353672955228|1168231387543|55
1353672956228|1168231387544|55
1353672957228|1168231387545|55
1353672958228|1168231387546|55
1339580040113|962072957339|55
1339580041113|962072957340|55
1339580042113|962072957341|55
1339580043113|962072957342|55
1339580044113|962072957343|55
1339580045113|962072957344|55
1339580046113|962072957345|55
1330753168077|824634003874|55
1330753169077|824634003875|55
1330753170077|824634003876|55
1330753171077|824634003877|55
1330753172077|824634003878|55
1330753173077|824634003879|55
1330753174077|824634003880|55
1330753175077|824634003881|55
1330753176077|824634003882|55
1330753177077|824634003883|55
1302884558671|481036620204|55
1302884559671|481036620205|55
1302884560671|481036620206|55
1302884561671|481036620207|55
1302884562671|481036620208|55
1302884563671|481036620209|55
1302884564671|481036620210|55
1302884565671|481036620211|55
1302884566671|481036620212|55
1353082473403|1168231387573|55
1353082474403|1168231387574|55
1353082475403|1168231387575|55
1353082476403|1168231387576|55
1353082477403|1168231387577|55
1353082478403|1168231387578|55
1353082479403|1168231387579|55
1353082480403|1168231387580|55
1353082481403|1168231387581|55
1353082482403|1168231387582|55
1353082483403|1168231387583|55
1332633969822|893353480640|55
1332633970822|893353480641|55
1332633971822|893353480642|55
1332633972822|893353480643|55
1332633973822|893353480644|55
1332633974822|893353480645|55
1332633975822|893353480646|55
1332633976822|893353480647|55
1332633977822|893353480648|55
1332633978822|893353480649|55
1332633979822|893353480650|55
1332633980822|893353480651|55
1332633981822|893353480652|55
1332633982822|893353480653|55
1332633983822|893353480654|55
1332633984822|893353480655|55
1332633985822|893353480656|55
1332633986822|893353480657|55
1332633987822|893353480658|55
1332633988822|893353480659|55
1333838592845|893353480660|55
1333838593845|893353480661|55
1333838594845|893353480662|55
1333838595845|893353480663|81
1304381440768|481036620248|55
1304381441768|481036620249|55
1304381442768|481036620250|55
1345271366277|1030792434139|55
1345271367277|1030792434140|55
1345271368277|1030792434141|55
1315901104329|687195050462|55
1315901105329|687195050463|55
1315901106329|687195050464|55
1315901107329|687195050465|55
1315901108329|687195050466|55
1315901109329|687195050467|55
1315901110329|687195050468|55
1315901111329|687195050469|55
1315901112329|687195050470|55
1317682753274|687195050471|77
1329669777054|824634003955|77
1320053977807|687195050495|77
1318148337623|687195050507|77
1318652444618|687195050519|77
1348197133049|1099511910947|77
1314690984203|618475573807|77
1319274774382|687195050555|77
1319295204382|687195050563|77
1319242284382|687195050571|77
1319247729382|687195050579|77
1319247999382|687195050587|77
1335956987420|893353480803|77
1319770023171|687195050603|54
1324735559417|755914527342|54
1318406610223|687195050612|54
1318392660223|687195050630|54
1318377765223|687195050648|54
1315462322067|687195050666|55
1314403231558|618475573940|55
1320978034410|755914527422|55
1308557414497|549756097223|55
1320960368766|755914527451|55
1317022999295|687195050725|55
1353045136097|1168231387887|55
1332331082799|893353480953|55
1332317852799|893353480967|55
1320953352493|755914527509|55
1320913527493|755914527523|55
1332373382799|893353481009|55
1332282257799|893353481023|55
1320962847493|755914527565|55
1341073270500|962072957787|55
1304835077729|549756097383|30
1325615631095|755914527603|55
1325633451095|755914527613|55
1325662251095|755914527623|55
1316357544571|687195050897|84
1315640027208|687195050908|84
1332419732799|893353481127|84
1340725929113|962072957866|77
1340725930113|962072957867|97
1340725931113|962072957868|77
1340725932113|962072957869|77
1340725933113|962072957870|105
1340725934113|962072957871|77
1340725935113|962072957872|77
1340725936113|962072957873|77
1340725937113|962072957874|48
1340725938113|962072957875|77
1331490356913|893353481140|77
1331490357913|893353481141|77
1331490358913|893353481142|77
1331490359913|893353481143|77
1331490360913|893353481144|29
1331490361913|893353481145|77
1331490362913|893353481146|77
1331490363913|893353481147|77
1331490364913|893353481148|77
1331490365913|893353481149|77
1331490367913|893353481151|77
1331490368913|893353481152|77
1331490370913|893353481154|77
1331490371913|893353481155|77
1331490372913|893353481156|77
1331490373913|893353481157|77
1331490374913|893353481158|77
1332371434135|893353481159|77
1332371435135|893353481160|77
1332371436135|893353481161|77
1332371437135|893353481162|77
1332371438135|893353481163|77
1332371439135|893353481164|77
1332371440135|893353481165|77
1332371441135|893353481166|77
1344560859535|1030792434639|77
1344560860535|1030792434640|77
1344560861535|1030792434641|77
1344560862535|1030792434642|77
1344560863535|1030792434643|77
1344560864535|1030792434644|77
1344560865535|1030792434645|77
1344560866535|1030792434646|77
1344560867535|1030792434647|77
1344560868535|1030792434648|77
1344560869535|1030792434649|77
1325283584312|755914527706|77
1325283585312|755914527707|77
1325283587312|755914527709|77
1325283588312|755914527710|77
1325283589312|755914527711|77
1325283590312|755914527712|77
1325283591312|755914527713|77
1325283592312|755914527714|77
1325283593312|755914527715|77
1325283594312|755914527716|77
1325283595312|755914527717|77
1325283596312|755914527718|77
1325283597312|755914527719|77
1325283598312|755914527720|77
1325283599312|755914527721|77
1325283601312|755914527723|77
1325283602312|755914527724|77
1325283603312|755914527725|77
1312107792501|618475574254|77
1312107793501|618475574255|77
1312107794501|618475574256|77
1312107795501|618475574257|77
1312107796501|618475574258|77
1312107797501|618475574259|77
1312107798501|618475574260|77
1312107799501|618475574261|77
1301373497320|481036620790|77
1301373498320|481036620791|77
1301373499320|481036620792|77
1301373500320|481036620793|77
1301373501320|481036620794|77
1301373502320|481036620795|77
1301373503320|481036620796|77
1301373504320|481036620797|77
1301373505320|481036620798|77
1328248103276|824634004479|77
1328248104276|824634004480|77
1328248105276|824634004481|77
1328248106276|824634004482|77
1328248107276|824634004483|77
1328248108276|824634004484|77
1328248110276|824634004486|77
1328248111276|824634004487|77
1328248112276|824634004488|77
1328248113276|824634004489|77
1328248114276|824634004490|77
1328248115276|824634004491|77
1328248116276|824634004492|77
1328248117276|824634004493|77
1328248118276|824634004494|77
1328248119276|824634004495|77
1337886861570|962072957968|77
1337886862570|962072957969|77
1337886863570|962072957970|77
1337886864570|962072957971|77
1337886865570|962072957972|98
1337886866570|962072957973|77
1337886867570|962072957974|77
1337886868570|962072957975|77
1337886869570|962072957976|77
1337886870570|962072957977|77
1337886871570|962072957978|77
1337886872570|962072957979|77
1337886873570|962072957980|39
1337886874570|962072957981|77
1317986081841|687195051038|77
1317986082841|687195051039|77
1317986083841|687195051040|77
1317986084841|687195051041|77
1317986085841|687195051042|77
1317986086841|687195051043|77
1317986087841|687195051044|77
1317986088841|687195051045|77
1317986090841|687195051047|77
1317986091841|687195051048|77
1317986093841|687195051050|77
1317986094841|687195051051|77
1317986095841|687195051052|77
1317986096841|687195051053|77
1317986097841|687195051054|77
1325510379989|755914527791|77
1325510380989|755914527792|77
1325510381989|755914527793|77
1325510382989|755914527794|77
1325510383989|755914527795|77
1325510384989|755914527796|77
1325510385989|755914527797|77
1325510386989|755914527798|77
1325510387989|755914527799|77
1325510388989|755914527800|77
1325510390989|755914527802|77
1325510391989|755914527803|77
1325510392989|755914527804|77
1325510393989|755914527805|77
1325510394989|755914527806|77
1325510396989|755914527808|77
1325510397989|755914527809|77
1325510398989|755914527810|77
1339873696036|962072958019|77
1339873697036|962072958020|77
1339873698036|962072958021|77
1339873699036|962072958022|77
1309982249775|549756097607|77
1309982251775|549756097609|77
1309982252775|549756097610|77
1309982253775|549756097611|77
1309982254775|549756097612|77
1309982255775|549756097613|77
1309982256775|549756097614|77
1309982257775|549756097615|77
1309982258775|549756097616|77
1309982259775|549756097617|77
1309982261775|549756097619|77
1309982263775|549756097621|77
1309982264775|549756097622|77
1309982265775|549756097623|77
1309982266775|549756097624|77
1309982267775|549756097625|77
1301363035510|481036620890|77
1301363036510|481036620891|77
1301363037510|481036620892|77
1301363039510|481036620894|77
1301363040510|481036620895|77
1301363041510|481036620896|77
1301363042510|481036620897|77
1301363043510|481036620898|77
1301363044510|481036620899|77
1301363045510|481036620900|77
1301363046510|481036620901|77
1301363047510|481036620902|77
1301363048510|481036620903|77
1318364032576|687195051112|77
1318364033576|687195051113|77
1318364034576|687195051114|77
1318364035576|687195051115|77
1318364036576|687195051116|77
1318364037576|687195051117|77
