creationdate:LONG|:START_ID(Forum)|:END_ID(Person)
1346727566037|1030792162979|17592186045071
1309678013732|549755825828|17592186045071
1310220596394|618475302565|17592186045071
1325318879954|755914256038|17592186045071
1323303525235|755914256039|17592186045071
1314671219990|618475302568|17592186045071
1316542718241|687194779306|17592186045071
1313286202323|618475302571|17592186045071
1335366104272|893353209516|17592186045071
1328506188526|824633732781|17592186045071
1331054343450|824633732782|17592186045071
1334635011082|893353209521|17592186045071
1338689431004|962072686258|17592186045071
1309322323079|549755825843|17592186045169
1307004087771|549755825844|17592186045190
1305789181102|549755825845|17592186045195
1309197497888|549755825846|17592186045196
1341531808369|962072686263|17592186045196
1311295869051|618475302584|17592186045196
1325796856240|755914256057|17592186045196
1315336804876|687194779322|17592186045196
1312939489972|618475302587|17592186045196
1321499937106|755914256060|17592186045196
1348782050303|1099511639741|17592186045196
1320433839645|687194779326|17592186045196
1346679773818|1030792163007|17592186045196
1318964300804|687194779328|17592186045196
1339222766745|962072686273|17592186045196
1313327175388|618475302594|17592186045196
1346866193388|1030792163011|17592186045196
1354008904563|1168231116484|17592186045196
1343960119697|1030792163013|17592186045196
1309611282886|549755825862|17592186045196
1329575955819|824633732807|17592186045196
1328482493136|824633732808|17592186045196
1305248636569|549755825865|17592186045201
1346512344599|1030792163019|17592186045201
1349333595480|1099511639756|17592186045201
1320376500054|687194779341|17592186045201
1309308193694|549755825870|17592186045201
1316540096356|687194779343|17592186045201
1308194824118|549755825872|17592186045201
1338059514639|962072686289|17592186045201
1340966516709|962072686290|17592186045201
1313367421562|618475302611|17592186045201
1309668643561|549755825876|17592186045201
1327151642785|824633732821|17592186045201
1342109188867|1030792163030|17592186045201
1341881491833|1030792163031|17592186045201
1347259525165|1099511639768|17592186045201
1310618623617|618475302617|17592186045201
1317610439194|687194779354|17592186045201
1340201766737|962072686299|17592186045201
1349794428882|1099511639772|17592186045201
1309959180491|549755825885|17592186045203
1317680104357|687194779358|17592186045203
1324780742900|755914256095|17592186045203
1344342989510|1030792163040|17592186045203
1332687117032|893353209569|17592186045203
1351265879214|1099511639778|17592186045203
1346611904680|1030792163043|17592186045203
1346925958437|1030792163044|17592186045203
1354086878661|1168231116517|17592186045203
1348229614940|1099511639782|17592186045203
1322479513529|755914256103|17592186045203
1315078723133|618475302632|17592186045203
1313255918743|618475302633|17592186045203
1347096831341|1030792163050|17592186045203
1338293228191|962072686315|17592186045203
1349011294020|1099511639788|17592186045203
1317614490220|687194779373|17592186045203
1332187249528|893353209582|17592186045203
1353432511503|1168231116527|17592186045203
1307845540556|549755825904|17592186045211
1305718506985|549755825905|17592186045248
1304998653868|549755825906|17592186045284
1305206119820|549755825907|17592186045334
1308576652420|549755825908|17592186045338
1327869459852|824633732853|17592186045338
1318228047446|687194779382|17592186045338
1343372780070|1030792163063|17592186045338
1346747601652|1030792163064|17592186045338
1332798222310|893353209593|17592186045338
1351757592480|1099511639802|17592186045338
1352769809115|1168231116539|17592186045338
1325323782821|755914256124|17592186045338
1324238717200|755914256125|17592186045338
1341218513411|962072686334|17592186045338
1341334659721|962072686335|17592186045338
1312747902980|618475302656|17592186045338
1310967138573|618475302657|17592186045338
1334730391056|893353209602|17592186045338
1323337412445|755914256131|17592186045338
1325161596983|755914256132|17592186045338
1326464166984|824633732869|17592186045338
1322742054569|755914256134|17592186045338
1350800975077|1099511639815|17592186045338
1336963968765|962072686344|17592186045338
1348709615082|1099511639817|17592186045338
1307047016850|549755825930|17592186045356
1307499412427|549755825931|17592186045364
1307834457287|549755825932|17592186045371
1309266157628|549755825933|17592186045371
1330678524429|824633732878|17592186045371
1322258865197|755914256143|17592186045371
1345710943221|1030792163088|17592186045371
1328805576807|824633732881|17592186045371
1340620863814|962072686354|17592186045371
1335280129681|893353209619|17592186045371
1323099237122|755914256148|17592186045371
1348673528390|1099511639829|17592186045371
1338187470899|962072686358|17592186045371
1334512544648|893353209624|17592186045371
1313339022362|618475302681|17592186045371
1308487998559|549755825946|17592186045371
1335628993636|893353209627|17592186045371
1334819994855|893353209628|17592186045371
1324694327910|755914256157|17592186045371
1344938736946|1030792163102|17592186045371
1308732727207|549755825951|17592186045408
1308965988374|549755825952|17592186045488
1348189449473|1099511639841|17592186045488
1321049885730|755914256162|17592186045488
1325746771383|755914256163|17592186045488
1348543843133|1099511639844|17592186045488
1324598675258|755914256165|17592186045488
1325753025499|755914256166|17592186045488
1346924302472|1030792163111|17592186045488
1319479056973|687194779432|17592186045488
1346200008226|1030792163113|17592186045488
1338717937575|962072686378|17592186045488
1323993705063|755914256171|17592186045488
1316151600502|687194779436|17592186045488
1313125677077|618475302701|17592186045488
1327318211186|824633732910|17592186045488
1345789047945|1030792163119|17592186045488
1316458323977|687194779440|17592186045488
1310354698551|618475302705|17592186045488
1329423880347|824633732914|17592186045488
1307167357463|549755825971|17592186045543
1305048579536|549755825972|17592186045577
1307267802905|549755825973|17592186045589
1309057534575|549755825974|17592186045590
1312222698529|618475302711|17592186045590
1315758725663|687194779448|17592186045590
1312479161039|618475302713|17592186045590
1320687327125|755914256186|17592186045590
1351521049885|1099511639867|17592186045590
1336619881831|962072686396|17592186045590
1323486574893|755914256189|17592186045590
1349976221198|1099511639870|17592186045590
1338008355174|962072686399|17592186045590
1333145266615|893353209664|17592186045590
1310335555124|618475302721|17592186045590
1329900529373|824633732930|17592186045590
1319390540639|687194779459|17592186045590
1321572365717|755914256196|17592186045590
1342610778768|1030792163141|17592186045590
1345787470945|1030792163142|17592186045590
1321029838607|755914256199|17592186045590
1335879624968|893353209672|17592186045590
1304889022449|549755825993|17592186045591
1307903055317|549755825994|17592186045625
1305642024915|549755825995|17592186045627
1305166151439|549755825996|17592186045670
1348700728437|1099511639885|17592186045670
1310138115194|618475302734|17592186045670
1339064766461|962072686415|17592186045670
1325420393719|755914256208|17592186045670
1341194941586|962072686417|17592186045670
1315683048854|687194779474|17592186045670
1311756316515|618475302739|17592186045670
1340108464657|962072686420|17592186045670
1317774460877|687194779477|17592186045670
1341394127870|962072686422|17592186045670
1350043957832|1099511639895|17592186045670
1342801634135|1030792163161|17592186045670
1311683756495|618475302746|17592186045670
1350519875372|1099511639899|17592186045670
1321890797809|755914256220|17592186045670
1324605047165|755914256222|17592186045670
1328568215927|824633732959|17592186045670
1307397263860|549755826016|17592186045677
1352808167690|1168231116641|17592186045677
1307996615391|549755826018|17592186045677
1340829805493|962072686435|17592186045677
1345145309529|1030792163172|17592186045677
1343410314702|1030792163173|17592186045677
1312843855614|618475302758|17592186045677
1316830384409|687194779495|17592186045677
1330604613037|824633732968|17592186045677
1334282187891|893353209705|17592186045677
1329512400002|824633732970|17592186045677
1344609735494|1030792163179|17592186045677
1337395937573|962072686444|17592186045677
1325788090006|755914256237|17592186045677
1312241075699|618475302766|17592186045677
1334684795683|893353209711|17592186045677
1336049874467|893353209712|17592186045677
1347521337890|1099511639921|17592186045677
1347811413679|1099511639922|17592186045677
1318234444652|687194779507|17592186045677
1307238129886|549755826036|17592186045681
1305280235817|549755826037|17592186045695
1306914980284|549755826039|17592186045707
1346231771099|1030792163192|17592186045707
1334949525154|893353209721|17592186045707
1332255967863|893353209722|17592186045707
1314931517053|618475302779|17592186045707
1351564912330|1099511639932|17592186045707
1339042168844|962072686461|17592186045707
1311255829449|618475302782|17592186045707
1336294647961|893353209727|17592186045707
1346987393104|1030792163200|17592186045707
1318260643746|687194779521|17592186045707
1329555307312|824633732994|17592186045707
1323498528822|755914256259|17592186045707
1352402716459|1099511639940|17592186045707
1309958694265|549755826053|17592186045707
1322111207519|755914256263|17592186045707
1343429916015|1030792163208|17592186045707
1332607883192|893353209738|17592186045707
1307793763418|549755826059|17592186045748
1307408170587|549755826060|17592186045782
1327040672963|824633733005|17592186045782
1341092328476|962072686478|17592186045782
1341226863920|962072686479|17592186045782
1310391512997|618475302800|17592186045782
1319969207807|687194779537|17592186045782
1315410079013|687194779538|17592186045782
1329988043674|824633733011|17592186045782
1323425145236|755914256276|17592186045782
1345805792641|1030792163221|17592186045782
1349100740439|1099511639958|17592186045782
1349989602533|1099511639959|17592186045782
1348390720816|1099511639960|17592186045782
1346921615287|1030792163225|17592186045782
1307565170777|549755826074|17592186045782
1323129204690|755914256283|17592186045782
1340581449088|962072686492|17592186045782
1310959222234|618475302813|17592186045782
1337355941857|962072686494|17592186045782
1351628359706|1099511639967|17592186045782
1309066530413|549755826080|17592186045784
1324517280960|755914256290|17592186045784
1343100741067|1030792163235|17592186045784
1335718514285|893353209764|17592186045784
1351047263238|1099511639973|17592186045784
1335111301909|893353209766|17592186045784
1350568080413|1099511639975|17592186045784
1336899824866|962072686504|17592186045784
1318055651211|687194779561|17592186045784
1318983369341|687194779562|17592186045784
1320549881561|687194779563|17592186045784
1338409663058|962072686508|17592186045784
1336832331971|962072686509|17592186045784
1328684311025|824633733038|17592186045784
1335979283763|893353209775|17592186045784
1341535368608|962072686512|17592186045784
1330848684188|824633733041|17592186045784
1324682473355|755914256306|17592186045784
1307571840134|549755826099|17592186045804
1307817842204|549755826100|17592186045813
1314645939520|618475302837|17592186045813
1338918852990|962072686518|17592186045813
1336188500269|893353209783|17592186045813
1332946491906|893353209784|17592186045813
1316660020941|687194779577|17592186045813
1337297339222|962072686522|17592186045813
1348308786152|1099511639995|17592186045813
1335720783294|893353209788|17592186045813
1307936973357|549755826109|17592186045813
1344440087906|1030792163262|17592186045813
1319054973266|687194779583|17592186045813
1319834360242|687194779585|17592186045813
1333480564075|893353209794|17592186045813
1328297447537|824633733059|17592186045813
1338956562393|962072686532|17592186045813
1335042730233|893353209797|17592186045813
1353991807484|1168231116742|17592186045813
1308209778826|549755826119|17592186045817
1309961481925|549755826120|17592186045847
1306917332838|549755826121|17592186045848
1344603336272|1030792163274|17592186045848
1352370371256|1099511640011|17592186045848
1333379819755|893353209804|17592186045848
1346577377319|1030792163277|17592186045848
1329670175936|824633733070|17592186045848
1342669347645|1030792163279|17592186045848
1324666356315|755914256336|17592186045848
1335678678078|893353209809|17592186045848
1322542330650|755914256338|17592186045848
1308328471437|549755826131|17592186045848
1331278014243|893353209812|17592186045848
1326570952286|824633733077|17592186045848
1316488555421|687194779606|17592186045848
1339514437722|962072686551|17592186045848
1349712171489|1099511640024|17592186045848
1333976831514|893353209817|17592186045848
1340560595076|962072686555|17592186045848
1321142649675|755914256348|17592186045848
1306940138199|549755826141|17592186045875
1306894812816|549755826142|17592186045876
1309050718779|549755826143|17592186045890
1340468538082|962072686560|17592186045890
1315296686251|618475302881|17592186045890
1322015237691|755914256354|17592186045890
1325718750359|755914256355|17592186045890
1332219796645|893353209828|17592186045890
1347519534841|1099511640037|17592186045890
1322762288003|755914256358|17592186045890
1340068756892|962072686567|17592186045890
1350906895562|1099511640040|17592186045890
1325042647595|755914256362|17592186045890
1342760780930|1030792163307|17592186045890
1320553373987|687194779628|17592186045890
1314890151526|618475302894|17592186045890
1310650086757|618475302895|17592186045890
1320657224637|755914256368|17592186045890
1313105479137|618475302897|17592186045890
1307904194784|549755826162|17592186045913
1309820201091|549755826163|17592186045934
1308333637622|549755826164|17592186045993
1345790750701|1030792163317|17592186045993
1323754634998|755914256374|17592186045993
1348864065006|1099511640055|17592186045993
1315772340975|687194779640|17592186045993
1345131981942|1030792163321|17592186045993
1347497481249|1099511640059|17592186045993
1310405476031|618475302908|17592186045993
1323433206272|755914256381|17592186045993
1318052358573|687194779646|17592186045993
1345682337517|1030792163327|17592186045993
1344340170440|1030792163328|17592186045993
1345877387757|1030792163330|17592186045993
1333818492890|893353209859|17592186045993
1352349756839|1099511640068|17592186045993
1320476959777|687194779653|17592186045993
1312107386285|618475302918|17592186045993
1305301950643|549755826183|17592186045996
1308817415439|549755826184|17592186046068
1306437974360|549755826185|17592186046075
1331881270482|893353209867|17592186046075
1343037192922|1030792163341|17592186046075
1340526023278|962072686606|17592186046075
1351838673199|1099511640079|17592186046075
1347622438783|1099511640080|17592186046075
1312790235545|618475302930|17592186046075
1353366533846|1168231116820|17592186046075
1313531622698|618475302933|17592186046075
1348733087868|1099511640086|17592186046075
1320644625095|755914256407|17592186046075
1328456735811|824633733144|17592186046075
1317555327542|687194779673|17592186046075
1310055928037|618475302938|17592186046075
1346968714602|1030792163355|17592186046075
1333321447492|893353209884|17592186046075
1307597165203|549755826205|17592186046107
1311716504142|618475302942|19791209299968
1312433288173|618475302943|19791209299987
1311058279287|618475302944|19791209299997
1331473554059|893353209889|19791209299997
1312595952506|618475302946|19791209299997
1354120168261|1168231116835|19791209299997
1348289485739|1099511640100|19791209299997
1327899388125|824633733157|19791209299997
1311224117830|618475302950|19791209299997
1325373017289|755914256423|19791209299997
1320980547186|755914256424|19791209299997
1334903377612|893353209897|19791209299997
1326230472394|824633733162|19791209299997
1319892620617|687194779691|19791209299997
1348748955455|1099511640109|19791209299997
1333158348920|893353209902|19791209299997
1346369106174|1030792163375|19791209299997
1334955106667|893353209904|19791209299997
1336327920759|893353209905|19791209299997
1312073633370|618475302962|19791209300026
1316193064060|687194779699|19791209300026
1342056348055|1030792163380|19791209300026
1342201320637|1030792163381|19791209300026
1352180000898|1099511640118|19791209300026
1317518837838|687194779703|19791209300026
1337932881568|962072686648|19791209300026
1335688841939|893353209913|19791209300026
1327383196239|824633733179|19791209300026
1343196074786|1030792163388|19791209300026
1314777170266|618475302973|19791209300026
1324405731599|755914256446|19791209300026
1332806987450|893353209920|19791209300026
1330055229143|824633733185|19791209300026
1326132575114|824633733186|19791209300026
1351893284529|1099511640131|19791209300026
1314221564206|618475302980|19791209300060
1351156274611|1099511640133|19791209300060
1337510610180|962072686662|19791209300060
1314381782301|618475302983|19791209300060
1347081721319|1030792163400|19791209300060
1322498686733|755914256457|19791209300060
1315134756749|618475302986|19791209300060
1350329709779|1099511640139|19791209300060
1320979320333|755914256461|19791209300060
1315795674355|687194779726|19791209300060
1347669725996|1099511640143|19791209300060
1320850541693|755914256464|19791209300060
1337918411040|962072686673|19791209300060
1329506423819|824633733202|19791209300060
1322064884594|755914256467|19791209300060
1336518186816|962072686676|19791209300060
1310979832410|618475302997|19791209300072
1311209764819|618475302998|19791209300092
1344101284651|1030792163415|19791209300092
1334399673495|893353209944|19791209300092
1312087876200|618475303001|19791209300092
1338148956741|962072686682|19791209300092
1334862910886|893353209947|19791209300092
1328266025024|824633733212|19791209300092
1329749541741|824633733214|19791209300092
1324532309449|755914256479|19791209300092
1344976609639|1030792163424|19791209300092
1322898184956|755914256481|19791209300092
1314215287134|618475303010|19791209300092
1334038558028|893353209955|19791209300092
1317396596712|687194779748|19791209300092
1341122319379|962072686693|19791209300092
1339922493391|962072686694|19791209300092
1315185394771|618475303015|19791209300092
1310347014238|618475303016|19791209300141
1310251138148|618475303017|19791209300150
1341309801320|962072686698|19791209300150
1341550435818|962072686699|19791209300150
1348405145388|1099511640172|19791209300150
1352251964866|1099511640174|19791209300150
1351687844859|1099511640175|19791209300150
1337657933913|962072686704|19791209300150
1325136876211|755914256497|19791209300150
1322981840883|755914256498|19791209300150
1350769844532|1099511640179|19791209300150
1326379483078|824633733236|19791209300150
1315778386136|687194779765|19791209300150
1311604539197|618475303030|19791209300150
1328540788172|824633733239|19791209300150
1312136837831|618475303032|19791209300150
1348656675999|1099511640185|19791209300150
1326376413154|824633733242|19791209300150
1313850415316|618475303035|19791209300150
1315034398059|618475303036|19791209300156
1351329182379|1099511640189|19791209300156
1339297180706|962072686718|19791209300156
1331921530313|893353209983|19791209300156
1353406767491|1168231116928|19791209300156
1320510587679|687194779777|19791209300156
1341714349773|962072686722|19791209300156
1325893859910|755914256515|19791209300156
1335736015194|893353209988|19791209300156
1328963580288|824633733253|19791209300156
1350287943322|1099511640199|19791209300156
1346570969797|1030792163464|19791209300156
1330322625286|824633733257|19791209300156
1323450605140|755914256522|19791209300156
1328799435940|824633733259|19791209300156
1350871989646|1099511640204|19791209300156
1314866961999|618475303053|19791209300164
1314327804195|618475303055|19791209300172
1348966941274|1099511640208|19791209300172
1322531006666|755914256529|19791209300172
1323679411564|755914256530|19791209300172
1318963912193|687194779795|19791209300172
1334102872039|893353210004|19791209300172
1336767008642|962072686741|19791209300172
1328146073026|824633733270|19791209300172
1348979085234|1099511640215|19791209300172
1336875061002|962072686744|19791209300172
1353508296342|1168231116953|19791209300172
1333305782993|893353210010|19791209300172
1332646059640|893353210011|19791209300172
1338838797916|962072686749|19791209300172
1324970780003|755914256542|19791209300172
1333292497752|893353210015|19791209300172
1313636307263|618475303072|19791209300177
1315153630428|618475303073|19791209300182
1339326849912|962072686754|19791209300182
1352191308767|1099511640227|19791209300182
1318718853107|687194779812|19791209300182
1350955272838|1099511640229|19791209300182
1315600397949|687194779814|19791209300182
1324284709048|755914256551|19791209300182
1318896859615|687194779816|19791209300182
1349223859692|1099511640233|19791209300182
1334135863871|893353210026|19791209300182
1340855889105|962072686764|19791209300182
1341505102218|962072686765|19791209300182
1352413331800|1099511640238|19791209300182
1322035967975|755914256559|19791209300182
1345706298911|1030792163504|19791209300182
1319965272197|687194779825|19791209300182
1310791553848|618475303090|19791209300191
1313126467958|618475303091|19791209300223
1310331907279|618475303092|19791209300224
1310348969870|618475303093|19791209300225
1318614834710|687194779830|19791209300225
1322522451823|755914256567|19791209300225
1347912309844|1099511640248|19791209300225
1316427210337|687194779833|19791209300225
1342542734122|1030792163514|19791209300225
1325081143228|755914256571|19791209300225
1313689349680|618475303100|19791209300225
1337946625262|962072686781|19791209300225
1330505481479|824633733310|19791209300225
1328946357682|824633733311|19791209300225
1322297690796|755914256576|19791209300225
1333802487624|893353210049|19791209300225
1345486344033|1030792163522|19791209300225
1342618459062|1030792163523|19791209300225
1352279871181|1099511640260|19791209300225
1334573718667|893353210053|19791209300225
1322448136809|755914256582|19791209300225
1312407008777|618475303111|19791209300227
1312627463396|618475303112|19791209300316
1313863612967|618475303114|19791209300333
1319236113419|687194779851|19791209300333
1320947353588|755914256588|19791209300333
1318811740176|687194779853|19791209300333
1339561188733|962072686798|19791209300333
1346284008604|1030792163535|19791209300333
1317114511868|687194779856|19791209300333
1337321498210|962072686801|19791209300333
1330841921853|824633733330|19791209300333
1334817162626|893353210068|19791209300333
1319343461584|687194779861|19791209300333
1351214566890|1099511640278|19791209300333
1346457019254|1030792163545|19791209300333
1349479506744|1099511640282|19791209300333
1310074430386|618475303131|19791209300358
1314773346403|618475303132|19791209300364
1312021535774|618475303150|19791209300374
1313381652869|618475303151|19791209300374
1314083444907|618475303152|19791209300374
1346361979266|1030792163569|19791209300374
1351562273431|1099511640306|19791209300374
1319277108364|687194779891|19791209300374
1325084534141|755914256628|19791209300374
1315409988229|687194779893|19791209300374
1315653027870|687194779894|19791209300374
1312323876291|618475303159|19791209300374
1341726498801|962072686840|19791209300374
1342112224472|1030792163577|19791209300374
1351477589959|1099511640314|19791209300374
1329591524864|824633733371|19791209300374
1315090344845|618475303164|19791209300374
1350092525643|1099511640317|19791209300374
1352998663171|1168231117054|19791209300374
1339344067337|962072686847|19791209300374
1311098810765|618475303168|19791209300415
1315027091041|618475303169|19791209300421
1348308690468|1099511640322|19791209300421
1339866180753|962072686851|19791209300421
1328233965744|824633733380|19791209300421
1325592630035|755914256645|19791209300421
1342063040848|1030792163590|19791209300421
1328436424473|824633733383|19791209300421
1326091946720|824633733385|19791209300421
1342953940181|1030792163594|19791209300421
1329237968354|824633733387|19791209300421
1351014705403|1099511640333|19791209300421
1331139925136|824633733390|19791209300421
1315265990844|618475303183|19791209300421
1344571986626|1030792163600|19791209300421
1317632095824|687194779921|19791209300421
1312227887730|618475303186|19791209300424
1312979466260|618475303187|19791209300453
1312156850843|618475303188|19791209300485
1312317191065|618475303189|19791209300501
1315068490338|618475303190|19791209300502
1350677573342|1099511640343|19791209300502
1318540853146|687194779928|19791209300502
1342456683397|1030792163609|19791209300502
1340352993466|962072686874|19791209300502
1324438360205|755914256667|19791209300502
1321244268089|755914256669|19791209300502
1342424796683|1030792163614|19791209300502
1322931445014|755914256671|19791209300502
1333692816506|893353210144|19791209300502
1321235647691|755914256673|19791209300502
1328760162141|824633733410|19791209300502
1341403984714|962072686883|19791209300502
1328934917389|824633733412|19791209300502
1346033875640|1030792163621|19791209300502
1327959171496|824633733414|19791209300502
1313553438819|618475303207|19791209300504
1312550600023|618475303208|19791209300508
1323194894198|755914256681|19791209300508
1314642336381|618475303210|19791209300508
1313155706755|618475303211|19791209300508
1350478767064|1099511640364|19791209300508
1328500103669|824633733421|19791209300508
1321202033913|755914256686|19791209300508
1346661122510|1030792163631|19791209300508
1319900573900|687194779952|19791209300508
1312879892553|618475303217|19791209300508
1326520335676|824633733426|19791209300508
1329188545958|824633733427|19791209300508
1326145481281|824633733428|19791209300508
1329494161497|824633733429|19791209300508
1314438764762|618475303222|19791209300508
1325986930472|824633733432|19791209300508
1332452991478|893353210169|19791209300508
1311523141101|618475303226|19791209300513
1312028534214|618475303227|19791209300541
1311398502967|618475303228|19791209300571
1312661703327|618475303229|19791209300590
1334058366712|893353210174|19791209300590
1318663394006|687194779967|19791209300590
1318804836298|687194779968|19791209300590
1334552696974|893353210177|19791209300590
1334096138379|893353210178|19791209300590
1328651406152|824633733443|19791209300590
1312959184045|618475303236|19791209300590
1335621951092|893353210181|19791209300590
1331581088084|893353210182|19791209300590
1336728435423|962072686919|19791209300590
1332762728868|893353210184|19791209300590
1331276164274|893353210185|19791209300590
1318816300507|687194779978|19791209300590
1326586499620|824633733451|19791209300590
1312699030249|618475303244|19791209300590
1341571797179|962072686925|19791209300590
1338883312895|962072686926|19791209300590
1312786035687|618475303266|19791209300650
1342568105100|1030792163683|19791209300650
1329271973804|824633733476|19791209300650
1349714025058|1099511640421|19791209300650
1333611008097|893353210214|19791209300650
1335592212776|893353210215|19791209300650
1326780560562|824633733480|19791209300650
1349455645211|1099511640425|19791209300650
1346110616687|1030792163690|19791209300650
1339377947811|962072686955|19791209300650
1342106926456|1030792163692|19791209300650
1341890402260|1030792163693|19791209300650
1313823038595|618475303278|19791209300650
1349043262422|1099511640431|19791209300650
1351698167674|1099511640432|19791209300650
1332996074366|893353210225|19791209300650
1324102144058|755914256754|19791209300650
1350234734793|1099511640435|19791209300650
1314400772264|618475303284|19791209300651
1314238385080|618475303285|19791209300656
1310905583626|618475303286|19791209300735
1314597193484|618475303287|19791209300744
1310707650456|618475303288|19791209300752
1337987908083|962072686970|19791209300752
1333232876731|893353210235|19791209300752
1319853951961|687194780028|19791209300752
1321555181696|755914256765|19791209300752
1325596989069|755914256766|19791209300752
1323500214706|755914256767|19791209300752
1332842239801|893353210240|19791209300752
1343363863965|1030792163713|19791209300752
1353024436347|1168231117186|19791209300752
1342701604127|1030792163715|19791209300752
1350158614985|1099511640452|19791209300752
1331319487561|893353210245|19791209300752
1332017985718|893353210246|19791209300752
1345997124476|1030792163719|19791209300752
1351785951733|1099511640456|19791209300752
1331528448270|893353210249|19791209300752
1310779243446|618475303306|19791209300778
1348826211879|1099511640459|19791209300778
1322585208512|755914256780|19791209300778
1350337585730|1099511640461|19791209300778
1314970936426|618475303310|19791209300778
1339484253485|962072686991|19791209300778
1317263125664|687194780048|19791209300778
1323082753221|755914256785|19791209300778
1335700719120|893353210258|19791209300778
1324463556802|755914256787|19791209300778
1335610208140|893353210260|19791209300778
1349908456851|1099511640469|19791209300778
1342196512869|1030792163734|19791209300778
1351760539553|1099511640471|19791209300778
1346975493263|1030792163736|19791209300778
1332752532597|893353210266|19791209300778
1352080301626|1099511640475|19791209300778
1315309592342|618475303324|19791209300782
1310138948682|618475303325|19791209300789
1310813577481|618475303326|19791209300812
1311227484510|618475303327|19791209300814
1315148569918|618475303328|19791209300828
1336951353213|962072687009|19791209300828
1325794599326|755914256802|19791209300828
1347517337881|1099511640483|19791209300828
1331013151783|824633733540|19791209300828
1324635708137|755914256805|19791209300828
1324007660491|755914256806|19791209300828
1345203816032|1030792163751|19791209300828
1316306018732|687194780072|19791209300828
1334985589324|893353210281|19791209300828
1322530481646|755914256811|19791209300828
1317490630963|687194780076|19791209300828
1323775579446|755914256813|19791209300828
1333381465562|893353210286|19791209300828
1316141297987|687194780079|19791209300828
1320215492636|687194780080|19791209300828
1310156250046|618475303345|19791209300870
1311965577732|618475303347|19791209300870
1335701992905|893353210292|19791209300870
1327178537771|824633733557|19791209300870
1332011717172|893353210294|19791209300870
1321329614177|755914256823|19791209300870
1347175793624|1099511640504|19791209300870
1334942142258|893353210297|19791209300870
1310667069799|618475303354|19791209300870
1352686672339|1168231117243|19791209300870
1339847931947|962072687036|19791209300870
1347829707847|1099511640509|19791209300870
1333430675022|893353210302|19791209300870
1327121803858|824633733567|19791209300870
1330826116592|824633733568|19791209300870
1343926038562|1030792163777|19791209300870
1333258980394|893353210306|19791209300870
1343616099595|1030792163779|19791209300870
1314740143462|618475303364|19791209300925
1312996467881|618475303365|19791209300926
1314717024402|618475303366|19791209300953
1335584068752|893353210311|19791209300953
1331942758028|893353210312|19791209300953
1338812449916|962072687050|19791209300953
1325299892528|755914256844|19791209300953
1317929531881|687194780109|19791209300953
1347902757681|1099511640526|19791209300953
1326136342925|824633733583|19791209300953
1317922085336|687194780112|19791209300953
1315879796310|687194780113|19791209300953
1316648556523|687194780114|19791209300953
1352247459234|1099511640531|19791209300953
1344317711040|1030792163796|19791209300953
1334301540725|893353210325|19791209300953
1352392660437|1099511640534|19791209300953
1313509138366|618475303383|19791209300956
1310397604613|618475303384|19791209300985
1315051513923|618475303385|19791209301021
1310232812869|618475303386|19791209301047
1313931328019|618475303387|19791209301084
1314291262987|618475303388|19791209301104
1312341155924|618475303389|19791209301186
1314859213766|618475303390|19791209301241
1343200808743|1030792163808|19791209301241
1318275998545|687194780129|19791209301241
1315410940412|687194780130|19791209301241
1312070556281|618475303395|19791209301265
1344584466851|1030792163812|19791209301265
1341291696300|962072687077|19791209301265
1314547536315|618475303398|19791209301265
1348456318627|1099511640551|19791209301265
1328547382933|824633733608|19791209301265
1312585803799|618475303401|19791209301265
1341120263605|962072687082|19791209301265
1334942303494|893353210347|19791209301265
1336658307166|962072687084|19791209301265
1345726203192|1030792163821|19791209301265
1323035567441|755914256878|19791209301265
1317040109823|687194780143|19791209301265
1340809863715|962072687088|19791209301265
1324624675684|755914256881|19791209301265
1338369524096|962072687090|19791209301265
1314272551569|618475303411|19791209301265
1328446777826|824633733620|19791209301265
1310729212980|618475303413|19791209301288
1327774948696|824633733622|19791209301288
1312874042452|618475303415|19791209301288
1318112070300|687194780152|19791209301288
1347521565138|1099511640569|19791209301288
1334809201916|893353210362|19791209301288
1352200093395|1099511640571|19791209301288
1316324046578|687194780156|19791209301288
1319237087107|687194780157|19791209301288
1352063860834|1099511640574|19791209301288
1333559750804|893353210367|19791209301288
1327091012669|824633733632|19791209301288
1336930071088|962072687105|19791209301288
1317782199698|687194780162|19791209301288
1310791100859|618475303427|19791209301288
1323299175863|755914256900|19791209301288
1326339598880|824633733637|19791209301288
1316708966938|687194780166|19791209301288
1312175032735|618475303431|19791209301317
1312037435705|618475303432|19791209301322
1349476371112|1099511640585|19791209301322
1338911012590|962072687114|19791209301322
1338129508656|962072687115|19791209301322
1343283576441|1030792163852|19791209301322
1332801253387|893353210381|19791209301322
1334878817117|893353210382|19791209301322
1346267724700|1030792163855|19791209301322
1346511193201|1030792163856|19791209301322
1330792859788|824633733649|19791209301322
1333261006510|893353210387|19791209301322
1339211960629|962072687124|19791209301322
1325339977483|755914256917|19791209301322
1315711388046|687194780182|19791209301322
1339874103488|962072687127|19791209301322
1342383468205|1030792163864|19791209301322
1314798142417|618475303450|19791209301377
1352190333104|1099511640603|19791209301377
1318828751415|687194780188|19791209301377
1318052019505|687194780189|19791209301377
1318740788131|687194780190|19791209301377
1342149998424|1030792163871|19791209301377
1318783274678|687194780192|19791209301377
