creationdate:LONG|:START_ID(Comment)|:END_ID(Comment)
1347421240100|1099511943604|1030792466864
1349463064512|1099511943613|1099511943612
1349483926510|1099511943614|1099511943612
1349464333015|1099511943618|1099511943612
1352751179944|1168231420356|1099511943612
1351351162370|1099511943628|1099511943627
1351409198462|1099511943629|1099511943627
1351311241677|1099511943633|1099511943625
1351337281381|1099511943635|1099511943627
1351369220056|1099511943636|1099511943627
1351338597440|1099511943638|1099511943625
1352558917816|1168231420376|1099511943627
1353645674981|1168231420389|824634036703
1338928538641|962072990182|824634036703
1329359872810|824634036711|824634036703
1349977101558|1099511943666|1030792466929
1344933766717|1030792466931|1030792466929
1344931528980|1030792466934|1030792466929
1346801178408|1030792466940|1030792466929
1337436782232|962072990209|824634036736
1351703395759|1099511943683|962072990209
1336978954858|962072990212|824634036736
1337442417672|962072990215|962072990209
1350759392817|1099511943688|962072990215
1329265184801|824634036745|824634036736
1338910852339|962072990220|824634036736
1336980816080|962072990222|962072990212
1347801623643|1099511943695|962072990215
1344873435973|1030792466969|1030792466962
1344898135948|1030792466976|1030792466962
1344827348802|1030792466977|1030792466972
1324573705572|755914560037|755914560036
1339779896183|962072990246|755914560037
1348801546089|1099511943719|755914560037
1339820861273|962072990248|755914560037
1338911890617|962072990249|755914560036
1331293547224|893353513514|755914560036
1337434672743|962072990251|755914560037
1353612143791|1168231420461|755914560036
1337444532510|962072990254|962072990251
1336990956101|962072990255|755914560037
1353646080348|1168231420464|1168231420461
1337179034258|962072990257|755914560037
1337443680390|962072990258|962072990251
1337179670078|962072990259|962072990257
1331272210525|893353513534|687195083317
1325389418552|755914560064|687195083317
1332756400481|893353513537|687195083317
1354034387989|1168231420490|1168231420489
1353960869467|1168231420494|1168231420489
1353961500083|1168231420495|1168231420489
1351683420649|1099511943761|1099511943756
1353962057455|1168231420502|1168231420489
1351794983292|1099511943774|1099511943772
1351829082955|1099511943775|1099511943772
1351755451099|1099511943777|1099511943776
1351798800075|1099511943778|1099511943772
1351849025730|1099511943779|1099511943772
1347962874135|1099511943786|1099511943785
1354121519231|1168231420523|1099511943785
1348013544849|1099511943789|1099511943785
1348022543250|1099511943794|1099511943785
1347972495697|1099511943796|1099511943785
1347979171931|1099511943797|1099511943796
1346864550389|1030792467066|1030792467063
1337446050028|962072990331|962072990329
1350782454432|1099511943804|962072990329
1346853468040|1030792467069|1030792467063
1352725781469|1168231420543|962072990329
1346893118370|1030792467072|1030792467063
1350799166484|1099511943809|962072990329
1344354103135|1030792467074|962072990329
1337395738085|962072990339|962072990329
1352726871554|1168231420548|1168231420543
1351680843503|1099511943813|1030792467063
1352726888279|1168231420550|1168231420548
1337368345275|962072990343|962072990329
1325876161496|755914560143|687195083402
1335891957681|893353513620|893353513616
1353208797440|1168231420565|687195083402
1336557011217|962072990361|893353513620
1347469268976|1099511943840|893353513627
1331302105487|893353513633|893353513627
1347475513557|1099511943842|1099511943840
1340025072056|962072990373|962072990366
1351981567988|1099511943846|962072990373
1344212599769|1030792467111|962072990373
1351991260289|1099511943848|1099511943846
1347493540029|1099511943850|1099511943840
1344930473937|1030792467115|1030792467103
1350777796505|1099511943855|824634036910
1350786255775|1099511943856|1099511943855
1348831709112|1099511943858|824634036910
1350789859435|1099511943860|1099511943856
1350780201472|1099511943861|1099511943855
1350855867269|1099511943862|1099511943856
1350854495611|1099511943864|1099511943855
1348483250817|1099511943865|824634036910
1348568828768|1099511943866|1099511943865
1350840194536|1099511943869|1099511943856
1344921539709|1030792467136|893353513663
1332053560671|893353513666|893353513663
1353213507544|1168231420611|893353513663
1344949912976|1030792467141|1030792467136
1348795932895|1099511943879|1030792467140
1332064185783|893353513672|893353513663
1336479771043|893353513673|893353513663
1346781402561|1030792467146|893353513663
1344347953980|1030792467147|893353513663
1346826603072|1030792467149|1030792467146
1345740260408|1030792467150|1030792467140
1353253883536|1168231420628|755914560210
1325975924321|824634036950|755914560210
1339806378680|962072990424|824634036950
1351324029175|1099511943898|1099511943891
1325912850136|755914560219|755914560210
1335530013867|893353513694|755914560210
1351320695185|1099511943903|1099511943891
1337422972239|962072990432|824634036949
1351296306832|1099511943905|1099511943891
1347387228217|1099511943910|893353513700
1348822123672|1099511943915|1099511943912
1353963647261|1168231420652|1099511943913
1348850016913|1099511943917|1099511943912
1353214869460|1168231420654|1099511943917
1349967554404|1099511943920|893353513700
1341350101129|962072990449|893353513700
1347799449497|1099511943927|1030792467190
1337466559815|962072990457|962072990456
1346804466358|1030792467195|962072990456
1349958378137|1099511943937|1030792467190
1349967145491|1099511943938|1099511943937
1345721754503|1030792467203|962072990457
1339790854976|962072990474|824634037000
1345841493014|1030792467211|962072990473
1350019463905|1099511943949|824634037000
1327123202279|824634037006|824634037000
1345852268898|1030792467219|962072990473
1350013179514|1099511943956|824634037000
1337397889396|962072990486|962072990473
1353260168715|1168231420699|1168231420698
1353260302051|1168231420700|1168231420699
1353261711582|1168231420701|1168231420699
1353281001682|1168231420702|1168231420699
1353335323257|1168231420703|1168231420702
1353262873199|1168231420704|1168231420700
1353178594809|1168231420706|1168231420698
1353292288465|1168231420709|1168231420699
1353710088018|1168231420730|1168231420716
1338811154946|962072990529|962072990528
1347413173643|1099511944002|962072990528
1338814278635|962072990531|962072990528
1347553366145|1099511944005|962072990528
1344356260476|1030792467273|962072990528
1347334317023|1099511944010|962072990528
1344343511327|1030792467279|1030792467278
1319905334054|687195083602|687195083600
1323080705644|755914560339|687195083602
1344342720373|1030792467285|1030792467278
1319905490283|687195083606|687195083602
1341364835619|962072990551|687195083602
1352514556138|1168231420760|893353513809
1319960114982|687195083609|687195083602
1319905841515|687195083612|687195083602
1352535482882|1168231420765|1168231420760
1344226431140|1030792467327|1030792467326
1334474292613|893353513861|893353513859
1334407707816|893353513862|893353513858
1346782093247|1030792467338|893353513861
1334409224452|893353513867|893353513858
1350275355386|1099511944077|893353513858
1334474542316|893353513870|893353513861
1350807873940|1099511944079|893353513859
1352713609877|1168231420820|1168231420819
1352724772254|1168231420822|1168231420819
1352743020086|1168231420824|1168231420820
1352787260625|1168231420825|1168231420819
1352743143970|1168231420826|1168231420824
1352729723263|1168231420827|1168231420822
1352713881291|1168231420831|1168231420820
1352775294043|1168231420832|1168231420819
1352777508113|1168231420833|1168231420832
1352764798319|1168231420834|1168231420826
1352787286731|1168231420835|1168231420832
1347757540320|1099511944111|1099511944108
1347748902729|1099511944112|1099511944108
1347794925205|1099511944118|1099511944116
1347755262756|1099511944121|1099511944120
1347770908353|1099511944122|1099511944120
1347746835829|1099511944124|1099511944116
1347747602591|1099511944125|1099511944124
1347779856866|1099511944126|1099511944116
1351725766302|1099511944128|1099511944125
1347747403665|1099511944129|1099511944124
1347782122836|1099511944136|1099511944135
1350757834044|1099511944137|1099511944135
1351980956165|1099511944138|1099511944135
1347761326142|1099511944139|1099511944135
1347785508712|1099511944140|1099511944135
1347753754191|1099511944141|1099511944135
1352007496249|1099511944143|1099511944138
1347801660573|1099511944144|1099511944139
1347928329930|1099511944155|1099511944150
1350299944401|1099511944156|1099511944150
1347913850154|1099511944159|1099511944150
1353683684255|1168231420905|1168231420897
1353680994626|1168231420906|1168231420897
1353680982868|1168231420907|1168231420897
1353683924587|1168231420908|1168231420905
1353687421132|1168231420909|1168231420905
1353716424388|1168231420910|1168231420906
1348479527606|1099511944207|1099511944206
1350018346920|1099511944211|1099511944206
1347839238592|1099511944215|1099511944209
1347891200729|1099511944217|1099511944212
1347854901343|1099511944219|1099511944206
1347937778537|1099511944222|1099511944221
1347960179040|1099511944223|1099511944221
1347915244660|1099511944227|1099511944221
1347930062292|1099511944229|1099511944221
1350809597508|1099511944230|1099511944221
1347915948280|1099511944232|1099511944221
1347915077954|1099511944234|1099511944221
1347830780472|1099511944238|1099511944236
1347888603508|1099511944240|1099511944236
1354145265213|1168231420995|1168231420989
1354147125954|1168231420999|1168231420995
1354149033637|1168231421000|1168231420995
1347757328513|1099511944273|1099511944266
1347716388067|1099511944276|1099511944270
1347750654973|1099511944277|1099511944270
1347715517617|1099511944279|1099511944270
1354129853574|1168231421021|1168231421017
1353649617098|1168231421025|1099511944282
1353669582698|1168231421026|1168231421025
1347899599836|1099511944291|1099511944286
1354123863932|1168231421029|1168231421017
1347879937821|1099511944294|1099511944286
1353949870610|1168231421036|1168231421035
1353908563075|1168231421038|1168231421035
1353915276039|1168231421039|1168231421035
1353921253375|1168231421040|1168231421039
1353938035790|1168231421041|1168231421040
1353961623008|1168231421043|1168231421039
1353922278211|1168231421045|1168231421040
1350022944060|1099511944326|1099511944325
1350059366608|1099511944329|1099511944326
1350036999338|1099511944330|1099511944326
1350025030370|1099511944332|1099511944326
1350103278617|1099511944334|1099511944326
1353620186238|1168231421071|1099511944326
1352484002373|1168231421072|1099511944325
1348890463239|1099511944343|1099511944342
1348832874268|1099511944346|1099511944345
1348865825346|1099511944349|1099511944342
1348845650651|1099511944350|1099511944342
1352510949279|1168231421087|1099511944345
1347782930706|1099511944357|1099511944356
1347868602965|1099511944359|1099511944356
1347825534098|1099511944363|1099511944360
1347852720212|1099511944364|1099511944362
1347883911348|1099511944365|1099511944356
1347826294364|1099511944367|1099511944360
1347825985135|1099511944379|1099511944377
1353643218376|1168231421116|1099511944375
1353644795734|1168231421117|1168231421116
1347825023900|1099511944383|1099511944377
1347878773603|1099511944394|1099511944392
1347906960807|1099511944395|1099511944392
1347946166159|1099511944396|1099511944392
1347870355832|1099511944397|1099511944392
1347862421528|1099511944398|1099511944392
1353226215528|1168231421137|1099511944400
1347778820459|1099511944404|1099511944400
1347783275390|1099511944405|1099511944400
1347832846536|1099511944406|1099511944400
1347819577811|1099511944408|1099511944400
1354126015181|1168231421145|1099511944400
1347781856863|1099511944411|1099511944400
1347839116204|1099511944413|1099511944400
1348815841035|1099511944418|1099511944415
1347852598664|1099511944420|1099511944417
1352798568982|1168231421158|1099511944419
1353970568443|1168231421162|1168231421158
1352805085019|1168231421163|1168231421158
1347850127400|1099511944431|1099511944430
1347876389789|1099511944434|1099511944430
1347808371815|1099511944436|1099511944430
1347819855959|1099511944439|1099511944430
1347901687536|1099511944442|1099511944434
1347822113974|1099511944451|1099511944450
1347854075878|1099511944452|1099511944450
1347815998133|1099511944453|1099511944450
1347823223442|1099511944455|1099511944451
1353245839315|1168231421192|1168231421185
1352784418077|1168231421194|1099511944453
1350776085919|1099511944461|1099511944460
1348866293722|1099511944464|1099511944463
1347827700013|1099511944467|1099511944460
1347796064882|1099511944468|1099511944460
1347849351255|1099511944469|1099511944460
1347792305373|1099511944470|1099511944460
1348893308810|1099511944472|1099511944463
1348866653759|1099511944473|1099511944464
1347856684230|1099511944476|1099511944475
1347882453574|1099511944482|1099511944475
1347966291136|1099511944483|1099511944478
1348466567803|1099511944484|1099511944478
1347965340131|1099511944485|1099511944478
1347925767611|1099511944486|1099511944478
1347942414165|1099511944487|1099511944478
1351368016630|1099511944488|1099511944483
1347788954257|1099511944496|1099511944494
1347836840875|1099511944498|1099511944497
1347899503482|1099511944499|1099511944498
1347883454357|1099511944500|1099511944497
1347789736385|1099511944501|1099511944494
1348467006882|1099511944502|1099511944494
1347817680398|1099511944503|1099511944501
1353234054835|1168231421247|1099511944509
1347843846085|1099511944514|1099511944509
1349964249795|1099511944515|1099511944509
1347883985025|1099511944517|1099511944514
1347795576839|1099511944518|1099511944509
1347923571161|1099511944531|1099511944522
1347901785514|1099511944533|1099511944522
1353212181088|1168231421273|1168231421271
1353225106884|1168231421275|1168231421271
1353212327456|1168231421276|1168231421271
1353218260545|1168231421277|1168231421271
1353213076571|1168231421278|1168231421271
1353274911921|1168231421280|1168231421271
1353212206496|1168231421281|1168231421271
1353307191015|1168231421282|1168231421280
1347815281699|1099511944553|1099511944552
1353632909234|1168231421293|1099511944552
1353640211989|1168231421294|1168231421293
1353647315659|1168231421296|1168231421293
1353637057344|1168231421297|1168231421293
1353642161503|1168231421298|1168231421293
1353653956851|1168231421299|1168231421293
1339447720007|962072991283|962072991281
1339456612604|962072991284|962072991283
1339434469693|962072991286|962072991281
1339631489473|962072991290|962072991283
1339504192665|962072991291|962072991281
1353149298661|1168231421503|1168231421502
1347331519938|1099511944772|1099511944769
1353218271384|1168231421513|1168231421502
1353156536410|1168231421514|1168231421502
1347339506003|1099511944779|1099511944769
1349148334492|1099511944780|1030792468037
1353169869466|1168231421522|1099511944785
1347342765492|1099511944789|1099511944785
1352415015032|1099511944790|1099511944785
1352450649485|1168231421527|1099511944790
1352343677079|1099511944793|1099511944785
1347343972012|1099511944794|1099511944785
1352416525045|1099511944796|1099511944790
1352425600811|1168231421533|1099511944790
1342686190159|1030792468066|962072991329
1344469116238|1030792468068|962072991329
1339507181459|962072991334|962072991329
1339514564781|962072991335|962072991329
1339506976345|962072991336|962072991329
1339514625098|962072991337|962072991335
1350445559080|1099511944810|962072991331
1342720998783|1030792468075|962072991331
1344459113290|1030792468076|1030792468075
1339566438842|962072991341|962072991329
1347308689058|1099511944820|962072991345
1339926221287|962072991355|962072991345
1339988063669|962072991356|962072991352
1339987870749|962072991357|962072991352
1353774240608|1168231421570|618475607681
1353772270908|1168231421571|618475607681
1351621870453|1099511944839|618475607681
1353796904446|1168231421578|755914561161
1350107929542|1099511944843|755914561161
1339469309512|962072991372|755914561161
1314771710517|618475607693|618475607681
1353770254780|1168231421582|824634037894
1322588172167|755914561168|755914561161
1353269857031|1168231421587|1168231421586
1353270328422|1168231421588|1168231421587
1353774493222|1168231421589|1168231421586
1353783053823|1168231421590|1168231421589
1353266481103|1168231421594|1168231421586
1353840368299|1168231421595|1168231421590
1353270113997|1168231421597|1168231421587
1339682064313|962072991390|755914561180
1353857111917|1168231421599|1168231421589
1353892971526|1168231421600|1168231421599
1325703906727|755914561191|618475607718
1342681934315|1030792468136|618475607718
1323810849503|755914561194|618475607718
1314071120357|618475607723|618475607718
1347323942982|1099511944876|618475607718
1342681947820|1030792468141|1030792468136
1349146265670|1099511944878|618475607723
1342681969495|1030792468146|1030792468141
1331289740997|893353514677|687195084468
1331317228035|893353514678|893353514677
1328847043955|824634037943|687195084468
1350093333220|1099511944888|824634037943
1328856775415|824634037946|824634037943
1339459218271|962072991419|824634037943
1323809037172|755914561212|687195084468
1337555272291|962072991421|687195084468
1350819119797|1099511944894|687195084468
1350867936267|1099511944895|893353514677
1338426508794|962072991424|687195084468
1353774608886|1168231421633|755914561212
1344543122744|1030792468166|1030792468165
1344512828616|1030792468167|1030792468165
1350444953723|1099511944906|1030792468165
1350107332120|1099511944909|1030792468166
1344487896639|1030792468175|1030792468165
1344489236527|1030792468176|1030792468165
1344538449107|1030792468177|1030792468165
1344601351181|1030792468178|1030792468166
1344634927513|1030792468179|1030792468178
1344616948712|1030792468180|1030792468178
1347405971030|1099511944919|1099511944918
1349622942616|1099511944922|1099511944918
1347477186575|1099511944923|1099511944919
1347406965889|1099511944924|1099511944919
1347519035450|1099511944925|1099511944923
1347410628461|1099511944926|1099511944919
1345666442147|1030792468192|1030792468191
1352460783057|1168231421666|1099511944919
1350847681186|1099511944931|1099511944919
1350851041135|1099511944932|1099511944931
1350211854131|1099511944939|1099511944936
1352344655979|1099511944940|1099511944939
1350248282919|1099511944941|1099511944939
1350259388889|1099511944942|1099511944939
1350257040589|1099511944943|1099511944941
1352342173450|1099511944947|1099511944936
1350257923886|1099511944948|1099511944939
1352342304812|1099511944949|1099511944947
1352363601694|1099511944950|1099511944947
1349574594326|1099511944956|755914561273
1338417659646|962072991486|755914561273
1352339450633|1099511944959|755914561273
1352400341560|1099511944961|1099511944959
1353220874047|1168231421701|755914561273
1353857411945|1168231421709|1168231421707
1353849667860|1168231421710|1168231421707
1353858994648|1168231421711|1168231421709
1353849439206|1168231421712|1168231421707
1351643885283|1099511944981|1099511944979
1351647546812|1099511944982|1099511944979
1351643930211|1099511944987|1099511944979
1351643957123|1099511944988|1099511944979
1351652594963|1099511944989|1099511944979
1351647605012|1099511944990|1099511944979
1351649002663|1099511944991|1099511944979
1351651727997|1099511944993|1099511944991
1351655338418|1099511944994|1099511944979
1346203049313|1030792468475|1030792468474
1340371220654|962072991937|962072991935
1334372240118|893353515207|893353515205
1340489850722|962072991944|962072991942
1340331554529|962072991945|962072991942
1340327618474|962072991946|962072991942
1334383084509|893353515211|893353515205
1348315037875|1099511945423|1099511945422
1348307494062|1099511945425|1099511945422
1340051276774|962072991954|962072991952
1334390164462|893353515220|893353515205
1348289601541|1099511945429|1099511945422
1340074398194|962072991958|962072991952
1348340225195|1099511945436|1099511945434
1348343974859|1099511945437|1099511945436
1348343320660|1099511945438|1099511945434
1348341157052|1099511945439|1099511945436
1349055281695|1099511945441|1099511945434
1348391462133|1099511945442|1099511945439
1348390749690|1099511945443|1099511945439
1348374484472|1099511945444|1099511945436
1348343511032|1099511945445|1099511945438
1348342683832|1099511945446|1099511945439
1348389519643|1099511945447|1099511945438
1348345500174|1099511945448|1099511945445
1348396505785|1099511945450|1099511945443
1349051112769|1099511945459|1099511945455
1332864313063|893353515253|755914561778
1349018686366|1099511945462|1099511945455
1348988343645|1099511945463|1099511945455
1340011478368|962072991992|755914561774
1338709213752|962072991995|755914561773
1323223731062|755914561788|755914561774
1347025878154|1030792468734|962072991995
1340311714264|962072991999|755914561774
1348285020102|1099511945472|962072991995
1340011827494|962072992009|962072992004
1340011902095|962072992012|962072992009
1338730158657|962072992013|962072992004
1340499516931|962072992014|962072992009
1338715845619|962072992015|962072992004
1347032316915|1030792468752|962072992004
1340340358929|962072992019|962072992009
1338801497942|962072992021|962072992004
1327816932059|824634038552|755914561815
1323104436436|755914561817|755914561815
1338744581931|962072992026|755914561815
1340314513833|962072992027|755914561815
1323118899718|755914561821|755914561815
1340314539695|962072992030|962072992027
1340314666588|962072992031|962072992027
1340362921096|962072992032|962072992027
1327845510794|824634038563|755914561821
1340320028104|962072992036|962072992027
1338690050077|962072992037|755914561821
1340366502904|962072992038|962072992027
1340317576234|962072992039|962072992027
1340314978871|962072992041|962072992037
1338693374637|962072992046|687195085100
1340568700027|962072992047|687195085100
1320252447212|687195085104|687195085100
1342953490319|1030792468785|687195085100
1342962476067|1030792468787|1030792468785
1332905850748|893353515316|687195085100
1339960308993|962072992053|687195085106
1339975414992|962072992054|687195085106
1320212856738|687195085111|687195085106
1347060647307|1030792468792|1030792468785
1327880518389|824634038585|687195085100
1348989468493|1099511945532|1030792468785
1340393339597|962072992061|687195085100
1346997703017|1030792468804|1030792468803
1347042866860|1030792468807|1030792468803
1348297019491|1099511945544|962072992070
1338717373749|962072992073|962072992070
1338780143352|962072992074|962072992070
1348301848112|1099511945547|1099511945544
1347011383314|1030792468812|1030792468803
1348321916297|1099511945549|1099511945544
1347011790171|1030792468816|1030792468803
1348302121127|1099511945553|1099511945547
1348311067200|1099511945555|1099511945544
1327874409108|824634038624|824634038623
1347034489282|1030792468833|824634038624
1339968816857|962072992099|824634038624
1329563800351|824634038630|824634038623
1325896350171|755914561908|755914561907
1348820824581|1099511945590|755914561908
1349390793430|1099511945613|1099511945611
1352216424430|1099511945615|1099511945612
1349406428094|1099511945616|1099511945611
1349292485441|1099511945617|1099511945612
1338115964427|962072992198|962072992194
1353057664841|1168231422409|1030792468935
1350153642406|1099511945684|1030792468947
1353303436601|1168231422433|1099511945696
1348823520098|1099511945701|962072992220
1353781521402|1168231422441|1168231422440
1353784569430|1168231422442|1168231422441
1353791030195|1168231422445|1168231422441
1353785459973|1168231422446|1168231422441
1353768688700|1168231422447|1168231422440
1353854994781|1168231422448|1168231422440
1353866906177|1168231422449|1168231422448
1353945375048|1168231422450|1168231422449
1353784604543|1168231422451|1168231422441
1353856591145|1168231422452|1168231422448
1348627043517|1099511945722|1099511945721
1353607997621|1168231422461|1099511945721
1348624852760|1099511945727|1099511945721
1348638458825|1099511945728|1099511945724
1348673312012|1099511945729|1099511945721
1348701208240|1099511945730|1099511945724
1352278581708|1099511945750|893353515540
1352281968105|1099511945752|1099511945750
1352320982825|1099511945753|1099511945750
1352321309292|1099511945755|1099511945750
1352282792577|1099511945756|1099511945750
1352325762414|1099511945758|1099511945756
1345370648691|1030792469023|824634038802
1344962043294|1030792469024|755914562069
1328596710309|824634038817|755914562069
1351815903630|1099511945762|893353515540
1353052772958|1168231422499|824634038802
1330250097209|824634038827|755914562088
1325742754514|755914562094|755914562088
1338388298538|962072992307|755914562094
1334050064068|893353515577|893353515565
1350688461395|1099511945788|1099511945787
1353180479665|1168231422527|1099511945787
1353180628498|1168231422529|1168231422527
1342837995978|1030792469058|1030792469054
1350693293311|1099511945797|1099511945787
1350746552426|1099511945798|1099511945787
1350687767553|1099511945800|1099511945787
1353205101996|1168231422537|1168231422527
1350720674471|1099511945805|1099511945800
1353126255711|1168231422542|1099511945788
1353781308366|1168231422545|1168231422544
1353836963769|1168231422546|1168231422544
1353786419211|1168231422548|1168231422545
1353051999130|1168231422549|755914562131
1325629290687|755914562136|755914562131
1353775133344|1168231422557|1168231422544
1353766139110|1168231422560|1168231422544
1342694667658|1030792469089|755914562131
1353829831125|1168231422562|1168231422557
1353770101094|1168231422571|755914562154
1325695558096|755914562161|755914562154
1338414064695|962072992374|755914562154
1325726574433|755914562171|755914562170
1325716850997|755914562172|755914562170
1338139733911|962072992385|755914562172
1325745908344|755914562185|755914562172
1342394338843|1030792469130|755914562172
1338139857301|962072992396|962072992385
1352286155689|1099511945869|755914562172
1325918535161|824634038936|755914562199
1351843426679|1099511945882|755914562199
1325791769082|755914562203|755914562199
1345026461674|1030792469149|755914562203
1341994279488|1030792469152|755914562199
1352149056386|1099511945890|1099511945887
1345312353754|1030792469163|893353515689
1328129739428|824634038958|755914562221
1348855233974|1099511945905|893353515689
1325778663287|755914562226|755914562221
1353068426161|1168231422655|755914562233
1353068448888|1168231422659|1168231422655
1325752788684|755914562244|755914562233
1352173771147|1099511945926|1099511945917
1353078823444|1168231422663|1168231422655
1352204604559|1099511945928|1099511945926
1353085144234|1168231422665|1168231422655
1352248988875|1099511945930|1099511945926
1328666372898|824634038995|824634038992
1353645391854|1168231422676|1168231422670
1353633993434|1168231422678|1168231422670
1341999060723|1030792469207|755914562261
1353695892853|1168231422680|1168231422678
1328649327315|824634039001|824634038992
1347695151875|1099511945946|824634038992
1353713966590|1168231422684|1168231422678
1353658614942|1168231422686|1168231422678
1350106814781|1099511945951|824634039001
1348113933040|1099511945952|755914562261
1342000447827|1030792469217|1030792469207
1353696505161|1168231422703|1168231422700
1350689312140|1099511945970|1099511945965
1350362785332|1099511945972|1099511945965
1353730069724|1168231422709|1168231422700
1353680544756|1168231422714|1168231422712
1351820020534|1099511945985|1099511945983
1353704310503|1168231422726|1168231422712
1353721415557|1168231422734|1168231422733
1347681013371|1099511945999|1030792469259
1353713710122|1168231422736|1168231422733
1353726950147|1168231422738|1168231422736
1353731227929|1168231422739|1168231422736
1353758751077|1168231422741|1168231422733
1347704451480|1099511946007|1099511945999
1353785218927|1168231422744|1168231422741
1342360030074|1030792469273|1030792469259
1353777127750|1168231422747|1168231422736
1347695477121|1099511946012|1030792469259
1353237382060|1168231422759|1168231422752
1353178721309|1168231422763|1168231422752
1353245235199|1168231422765|1168231422752
1353254582383|1168231422766|1168231422752
1353236859782|1168231422768|1168231422752
1353263875960|1168231422769|1168231422766
1352238509666|1099511946036|1099511946035
1352246078665|1099511946037|1099511946036
1352233527673|1099511946039|1099511946035
1352240570515|1099511946040|1099511946036
1352246138305|1099511946042|1099511946037
1352251572208|1099511946043|1099511946037
1352242276622|1099511946044|1099511946040
1352246849452|1099511946045|1099511946037
1352317122955|1099511946046|1099511946037
1352269079345|1099511946048|1099511946035
1352238739523|1099511946050|1099511946036
1352269199398|1099511946051|1099511946048
1352309192530|1099511946052|1099511946051
1352239732361|1099511946053|1099511946036
1353631454998|1168231422790|1099511946035
1343945051876|1030792469494|893353516021
1353261306760|1168231422969|1030792469494
1336011185862|893353516026|893353516021
1347118952743|1099511946243|1030792469505
1337215253807|962072992778|962072992777
1337229332747|962072992780|962072992777
1337245159618|962072992781|962072992775
1337235863240|962072992785|962072992780
1337220729969|962072992787|962072992778
1348538613835|1099511946265|1099511946258
1322732267819|755914562589|755914562587
1347118865456|1099511946274|1030792469537
1353291189257|1168231423011|1030792469537
1347175152821|1099511946280|1030792469537
1347157988227|1099511946282|1030792469537
1324136630907|755914562603|755914562587
1345080980954|1030792469557|1030792469552
1345063967128|1030792469559|1030792469552
1345063585959|1030792469563|1030792469552
1345080482904|1030792469565|1030792469563
1345066233751|1030792469566|1030792469552
1345132832258|1030792469567|1030792469566
1345101499718|1030792469569|1030792469563
1341601369504|962072992843|687195085898
1348869023594|1099511946321|687195085898
1320320952309|687195085907|687195085898
1341603700556|962072992852|962072992843
1350702252205|1099511946327|1099511946325
1342945271552|1030792469594|1030792469582
1336297163531|893353516127|893353516124
1338734381576|962072992864|893353516124
1352215225392|1099511946337|962072992864
1342944106362|1030792469603|893353516124
1338764259488|962072992868|962072992864
1338742531266|962072992869|962072992864
1338734543495|962072992873|962072992864
1336353700464|893353516139|893353516124
1346880506873|1030792469622|1030792469617
1346929497351|1030792469623|1030792469617
1340384116587|962072992888|962072992884
1346902242717|1030792469626|962072992884
1346932661713|1030792469627|1030792469622
1350734820140|1099511946384|1099511946383
1350729479716|1099511946387|1099511946383
1350712088898|1099511946388|1099511946383
1350761403790|1099511946390|1099511946384
1350773384705|1099511946392|1099511946383
1350777295193|1099511946394|1099511946392
1349697199184|1099511946410|1099511946409
1349697682585|1099511946411|1099511946410
1350671327116|1099511946412|1099511946408
1349712106816|1099511946413|1099511946410
1349677461659|1099511946414|1099511946408
1349742514720|1099511946415|1099511946413
1349659739374|1099511946416|1099511946409
1349699397710|1099511946417|1099511946410
1349748445396|1099511946424|1099511946423
1349769611087|1099511946430|1099511946424
1349699787743|1099511946431|1099511946423
1349733720338|1099511946434|1099511946423
1351206913474|1099511946438|1099511946437
1349694001732|1099511946439|1099511946437
1349760332794|1099511946440|1099511946437
1349740205045|1099511946442|1099511946437
1350716026928|1099511946446|1099511946444
1350779533890|1099511946449|1099511946444
1349752256610|1099511946462|1099511946459
1349689881414|1099511946472|1099511946471
1349677756887|1099511946474|1099511946471
1349745405767|1099511946475|1099511946471
1349707639543|1099511946477|1099511946476
1351213915469|1099511946478|1099511946471
1349793642093|1099511946479|1099511946477
1349666231109|1099511946484|1099511946483
1349667846560|1099511946486|1099511946483
1349687625552|1099511946487|1099511946483
1349752654498|1099511946488|1099511946487
1349667557662|1099511946489|1099511946484
1349666479549|1099511946492|1099511946484
1349702384755|1099511946493|1099511946487
1349688012262|1099511946494|1099511946484
1349766811536|1099511946499|1099511946498
1349730558629|1099511946502|1099511946500
1349700754419|1099511946503|1099511946500
1349726189490|1099511946504|1099511946498
1353949921266|1168231423241|1099511946498
1349722070193|1099511946508|1099511946500
1315326922850|687195086319|618475609581
1315392057794|687195086320|618475609582
1315395608408|687195086322|687195086320
1315347466927|687195086323|618475609582
1315441080783|687195086324|687195086320
1315304632089|618475609592|618475609581
1315453689041|687195086334|687195086320
1336339395895|893353516553|893353516551
1347222151874|1099511946779|1099511946778
1347302848538|1099511946781|1099511946778
1342961078758|1030792470051|1030792470050
1340444838506|962072993329|962072993324
1340461873542|962072993332|962072993326
1334290428528|893353516795|893353516792
1334317548373|893353516796|893353516792
1334323377733|893353516798|893353516796
1334286767974|893353516802|893353516792
1344066777533|1030792470293|1030792470292
1344521047533|1030792470299|1030792470298
1352624458414|1168231423772|1030792470298
1344564226542|1030792470302|1030792470299
1352403749514|1099511947039|1030792470298
1346224972471|1030792470306|1030792470297
1352350721097|1099511947043|1030792470302
1344586979860|1030792470308|1030792470298
1346295654395|1030792470309|1030792470306
1346224977306|1030792470310|1030792470302
1351756659964|1099511947047|1030792470302
