creationdate:LONG|:START_ID(Post)|:END_ID(Tag)
1311227014249|618475614608|138
1311227014249|618475614608|3049
1311227014249|618475614608|5176
1311227014249|618475614608|7526
1311227014249|618475614608|7545
1334320724509|893353521573|138
1334320724509|893353521573|3079
1342640288045|1030792475066|138
1342640288045|1030792475066|2888
1342640288045|1030792475066|3024
1342640288045|1030792475066|6395
1317520550855|687195091407|138
1317520550855|687195091407|459
1317520550855|687195091407|7886
1345089504818|1030792475108|138
1345089504818|1030792475108|2916
1345089504818|1030792475108|5176
1345089504818|1030792475108|11698
1312649141208|618475614713|138
1312649141208|618475614713|5633
1312649141208|618475614713|11698
1335682237786|893353521678|138
1335682237786|893353521678|792
1335682237786|893353521678|2869
1335682237786|893353521678|2915
1335682237786|893353521678|3028
1335682237786|893353521678|7545
1350209459631|1099511951927|138
1350209459631|1099511951927|2808
1350209459631|1099511951927|3024
1350209459631|1099511951927|7587
1311463950861|618475614796|138
1311463950861|618475614796|252
1311463950861|618475614796|2943
1311463950861|618475614796|7477
1333356826823|893353521761|138
1333356826823|893353521761|252
1333356826823|893353521761|2051
1333356826823|893353521761|2915
1333356826823|893353521761|3028
1333356826823|893353521761|5157
1333356826823|893353521761|6395
1333356826823|893353521761|7586
1331709472570|893353521782|138
1331709472570|893353521782|2916
1352968387926|1168231428747|138
1352968387926|1168231428747|975
1352968387926|1168231428747|2077
1352968387926|1168231428747|3001
1336522458622|962072998581|138
1336522458622|962072998581|5633
1338568265775|962072998602|138
1338568265775|962072998602|459
1338568265775|962072998602|2051
1338568265775|962072998602|3072
1338568265775|962072998602|5497
1314134525217|618475614943|138
1314134525217|618475614943|792
1314134525217|618475614943|2864
1314134525217|618475614943|3024
1336797488795|962072998644|138
1336797488795|962072998644|252
1336797488795|962072998644|2077
1336797488795|962072998644|3049
1336797488795|962072998644|6395
1336797488795|962072998644|11698
1351290229162|1099511952137|138
1351290229162|1099511952137|3072
1351290229162|1099511952137|10934
1312778708864|618475615006|138
1312778708864|618475615006|2916
1312778708864|618475615006|3072
1312778708864|618475615006|5157
1333468368650|893353521971|138
1333468368650|893353521971|2809
1344092494350|1030792475463|138
1344092494350|1030792475463|1763
1344092494350|1030792475463|2808
1344092494350|1030792475463|7545
1343775194519|1030792475484|138
1343775194519|1030792475484|586
1343775194519|1030792475484|7587
1317646637997|687195091825|138
1317646637997|687195091825|7520
1317646637997|687195091825|7886
1332239952385|893353522054|138
1332239952385|893353522054|2051
1332239952385|893353522054|2077
1332239952385|893353522054|2809
1353318083309|1168231429039|138
1353318083309|1168231429039|1863
1353318083309|1168231429039|1984
1353318083309|1168231429039|2809
1353318083309|1168231429039|11698
1343036315480|1030792475583|138
1343036315480|1030792475583|1863
1343036315480|1030792475583|1984
1343036315480|1030792475583|3055
1343036315480|1030792475583|6645
1343036315480|1030792475583|7477
1343036315480|1030792475583|7545
1343036315480|1030792475583|7603
1343036315480|1030792475583|10934
1343036315480|1030792475583|11698
1330588016688|824634045396|138
1330588016688|824634045396|792
1330588016688|824634045396|7477
1330588016688|824634045396|7603
1342436455865|1030792475625|138
1338352215364|962072998910|138
1338352215364|962072998910|6889
1338352215364|962072998910|7477
1319308841896|687195091987|138
1347288549556|1099511952424|138
1347288549556|1099511952424|2809
1347288549556|1099511952424|5176
1346708525019|1030792475709|138
1346708525019|1030792475709|2051
1346708525019|1030792475709|7477
1340199189003|962072998994|138
1340199189003|962072998994|2936
1340199189003|962072998994|11408
1329034388882|824634045543|138
1329034388882|824634045543|6456
1344425310133|1030792475772|138
1344425310133|1030792475772|2050
1344425310133|1030792475772|2077
1344425310133|1030792475772|7477
1319697602086|687195092113|138
1319697602086|687195092113|2938
1319697602086|687195092113|5633
1319697602086|687195092113|7477
1319697602086|687195092113|7526
1347591021692|1099511952550|138
1347591021692|1099511952550|206
1347591021692|1099511952550|2808
1347591021692|1099511952550|7520
1344076489314|1030792475833|138
1344076489314|1030792475833|6456
1344076489314|1030792475833|11408
1320959967493|755914568910|1207
1320959967493|755914568910|1420
1320959967493|755914568910|2946
1320959967493|755914568910|6767
1320959967493|755914568910|11992
1320959967493|755914568910|12604
1324308228681|755914568914|1021
1324308228681|755914568914|1528
1324308228681|755914568914|2035
1324308228681|755914568914|5064
1324308228681|755914568914|5292
1324308228681|755914568914|6293
1324308228681|755914568914|10068
1353962363978|1168231429334|6
1353962363978|1168231429334|1177
1353962363978|1168231429334|1190
1353962363978|1168231429334|1998
1353962363978|1168231429334|6413
1353962363978|1168231429334|11254
1332484529951|893353522403|6
1332484529951|893353522403|1190
1332484529951|893353522403|1987
1332484529951|893353522403|11742
1324878848202|755914568944|6
1324878848202|755914568944|1179
1324878848202|755914568944|1987
1324878848202|755914568944|1994
1324878848202|755914568944|2070
1324878848202|755914568944|12002
1336458281830|893353522429|1541
1336458281830|893353522429|5060
1336458281830|893353522429|6821
1336458281830|893353522429|11560
1336458281830|893353522429|13653
1336557506830|962072999183|1541
1336557506830|962072999183|11518
1336495766830|893353522465|1541
1336495766830|893353522465|8745
1336495766830|893353522465|11593
1322293421158|755914569198|145
1322293421158|755914569198|2003
1322293421158|755914569198|2782
1322293421158|755914569198|3072
1322293421158|755914569198|5114
1334432960818|893353522677|145
1334432960818|893353522677|1454
1334432960818|893353522677|2065
1334432960818|893353522677|2790
1334432960818|893353522677|7012
1334432960818|893353522677|12062
1324234166007|755914569219|145
1324234166007|755914569219|2919
1324234166007|755914569219|6459
1324234166007|755914569219|14836
1322567848827|755914569226|145
1322567848827|755914569226|291
1322567848827|755914569226|1206
1322567848827|755914569226|1454
1322567848827|755914569226|6367
1322567848827|755914569226|6377
1349038332977|1099511952913|145
1349038332977|1099511952913|297
1349038332977|1099511952913|2028
1349038332977|1099511952913|2830
1349038332977|1099511952913|2919
1349038332977|1099511952913|2947
1349038332977|1099511952913|12062
1337734721482|962072999448|145
1337734721482|962072999448|291
1337734721482|962072999448|1985
1337734721482|962072999448|2907
1337734721482|962072999448|3072
1313557164519|618475615775|145
1313557164519|618475615775|1680
1313557164519|618475615775|2894
1313557164519|618475615775|10037
1316005711346|687195092518|145
1316005711346|687195092518|297
1316005711346|687195092518|7012
1316005711346|687195092518|7380
1338953437016|962072999469|145
1338953437016|962072999469|196
1338953437016|962072999469|416
1338953437016|962072999469|2790
1338953437016|962072999469|2894
1338953437016|962072999469|6367
1338953437016|962072999469|6368
1314564961048|618475615796|145
1314564961048|618475615796|2947
1314564961048|618475615796|3071
1314564961048|618475615796|3072
1314564961048|618475615796|6038
1337200352661|962072999483|145
1337200352661|962072999483|291
1337200352661|962072999483|1615
1337200352661|962072999483|5129
1337200352661|962072999483|8841
1329177692146|824634046018|145
1329177692146|824634046018|6982
1318104692036|687195092549|4
1318104692036|687195092549|3106
1318104692036|687195092549|7576
1318104692036|687195092549|9223
1318104692036|687195092549|9313
1318104692036|687195092549|11280
1318110002036|687195092554|4
1318110002036|687195092554|2804
1318110002036|687195092554|4951
1318110002036|687195092554|7018
1318110002036|687195092554|8940
1318110002036|687195092554|12427
1318072112036|687195092559|4
1318072112036|687195092559|5948
1318072112036|687195092559|6427
1318072112036|687195092559|7564
1318031792036|687195092564|4
1318031792036|687195092564|2014
1318031792036|687195092564|5129
1318031792036|687195092564|8761
1318031792036|687195092564|11731
1318022567036|687195092569|4
1318022567036|687195092569|2050
1318022567036|687195092569|3010
1318022567036|687195092569|3056
1318022567036|687195092569|9662
1318022567036|687195092569|11476
1318022567036|687195092569|14919
1318070447036|687195092574|4
1318070447036|687195092574|2053
1318070447036|687195092574|3003
1318070447036|687195092574|3012
1318070447036|687195092574|5096
1318070447036|687195092574|7329
1318070447036|687195092574|9032
1318070447036|687195092574|12791
1318094882036|687195092579|4
1318094882036|687195092579|2102
1318094882036|687195092579|6930
1318094882036|687195092579|7567
1318094882036|687195092579|9984
1318094882036|687195092579|11953
1318149872036|687195092584|4
1318149872036|687195092584|6374
1318149872036|687195092584|6740
1318149872036|687195092584|9261
1318105502036|687195092589|4
1318105502036|687195092589|14284
1318056362036|687195092594|4
1318056362036|687195092594|1023
1318056362036|687195092594|2113
1318056362036|687195092594|5115
1318056362036|687195092594|7579
1318056362036|687195092594|9275
1318094297036|687195092599|4
1318094297036|687195092599|1671
1318094297036|687195092599|3104
1318094297036|687195092599|5675
1318094297036|687195092599|14565
1318044842036|687195092604|4
1318044842036|687195092604|1758
1318044842036|687195092604|1996
1318044842036|687195092604|5152
1318044842036|687195092604|6235
1318058342036|687195092609|4
1318058342036|687195092609|8
1318058342036|687195092609|7562
1318058342036|687195092609|11255
1318091642036|687195092614|4
1318091642036|687195092614|5308
1318091642036|687195092614|5996
1318091642036|687195092614|7389
1318091642036|687195092614|10853
1318177412036|687195092619|4
1318177412036|687195092619|2909
1318177412036|687195092619|5613
1318177412036|687195092619|6953
1318177412036|687195092619|7372
1318017077036|687195092624|4
1318017077036|687195092624|2078
1318017077036|687195092624|9312
1318093892036|687195092629|4
1318093892036|687195092629|1194
1318093892036|687195092629|2823
1318093892036|687195092629|8928
1318093892036|687195092629|9326
1318093892036|687195092629|9534
1318093892036|687195092629|11665
1318064822036|687195092634|4
1318064822036|687195092634|6085
1318128002036|687195092639|4
1318128002036|687195092639|594
1318128002036|687195092639|3105
1318027472036|687195092644|4
1318027472036|687195092644|10035
1318089392036|687195092649|4
1318089392036|687195092649|5085
1318023287036|687195092654|4
1318023287036|687195092654|6957
1318068377036|687195092659|4
1318068377036|687195092659|139
1318133582036|687195092664|4
1318133582036|687195092664|1762
1318133582036|687195092664|3016
1318133582036|687195092664|6389
1318133582036|687195092664|7307
1318133582036|687195092664|9052
1318133582036|687195092664|10214
1338690516946|962072999613|1526
1338690516946|962072999613|2021
1338690516946|962072999613|6534
1338690516946|962072999613|7003
1338690516946|962072999613|12450
1352940312887|1168231429824|270
1352940312887|1168231429824|1197
1352940312887|1168231429824|13210
1325643621095|755914569598|1860
1325643621095|755914569598|7822
1325643621095|755914569598|9198
1325643621095|755914569598|9486
1325643621095|755914569598|13560
1325643621095|755914569598|13851
1325672646095|755914569609|1860
1325672646095|755914569609|1864
1325672646095|755914569609|7568
1325742081095|755914569620|1860
1325742081095|755914569620|2003
1325742081095|755914569620|5374
1325742081095|755914569620|7577
1325742081095|755914569620|15453
1333808481770|893353523103|595
1333808481770|893353523103|1653
1333808481770|893353523103|2922
1333808481770|893353523103|7233
1333808481770|893353523103|11704
1325644791095|755914569642|1860
1325676921095|755914569653|1023
1325676921095|755914569653|1860
1325676921095|755914569653|11379
1336484921830|893353523136|1541
1336484921830|893353523136|6375
1336484921830|893353523136|7307
1336484921830|893353523136|11630
1336484921830|893353523136|11699
1325649291095|755914569675|1860
1325649291095|755914569675|5060
1325649291095|755914569675|7034
1325649291095|755914569675|15837
1317092203468|687195093298|410
1317092203468|687195093298|5594
1339396030683|962073000369|4843
1339839936139|962073000377|4843
1322459883315|755914570177|414
1322459883315|755914570177|598
1322459883315|755914570177|3024
1322459883315|755914570177|5832
1322459883315|755914570177|8794
1322459883315|755914570177|14697
1341603326627|962073000403|470
1341603326627|962073000403|787
1316348723465|687195093478|458
1316348723465|687195093478|786
1316348723465|687195093478|1963
1316348723465|687195093478|3009
1316348723465|687195093478|10482
1316354798465|687195093490|1505
1316354798465|687195093490|1963
1316354798465|687195093490|2049
1316354798465|687195093490|6978
1316354798465|687195093490|14097
1316423693465|687195093502|976
1316423693465|687195093502|1614
1316423693465|687195093502|1963
1316423693465|687195093502|6719
1316423693465|687195093502|9208
1316423693465|687195093502|9240
1335447055676|893353523722|978
1316984285279|687195093531|978
1316984285279|687195093531|1996
1331895435342|893353523755|978
1339212620878|962073000508|978
1339212620878|962073000508|7433
1345706495453|1030792477261|978
1345706495453|1030792477261|1418
1346771145065|1030792477278|978
1321613325114|755914570351|978
1352926967384|1168231430784|978
1352926967384|1168231430784|11117
1348899229665|1099511954065|978
1348899229665|1099511954065|2818
1329985809608|824634047137|978
1335000168162|893353523890|978
1334669719140|893353523907|978
1336886766831|962073000660|978
1347989614120|1099511954149|978
1317942504735|687195093767|540
1317942504735|687195093767|2881
1317942504735|687195093767|7032
1317942504735|687195093767|7523
1317942504735|687195093767|9291
1317942504735|687195093767|15831
1325615001095|755914570510|1860
1325615001095|755914570510|6950
1319291109382|687195093781|1944
1319291109382|687195093781|5086
1319291109382|687195093781|6847
1317937059735|687195093788|540
1317937059735|687195093788|2831
1317937059735|687195093788|5074
1317766184333|687195093795|1396
1317766184333|687195093795|7596
1317766184333|687195093795|11256
1325624766095|755914570538|1024
1325624766095|755914570538|1860
1325624766095|755914570538|3095
1325624766095|755914570538|5238
1325624766095|755914570538|5258
1325624766095|755914570538|12617
1317079648468|687195093809|410
1317079648468|687195093809|2797
1317079648468|687195093809|2939
1317079648468|687195093809|4882
1319272524382|687195093816|1617
1319272524382|687195093816|1944
1319272524382|687195093816|6377
1319272524382|687195093816|6401
1319272524382|687195093816|6539
1319272524382|687195093816|7020
1319272524382|687195093816|14238
1317893274735|687195093823|540
1317893274735|687195093823|1173
1317893274735|687195093823|2876
1317893274735|687195093823|2962
1317893274735|687195093823|7567
1317893274735|687195093823|13268
1317893274735|687195093823|13811
1317893274735|687195093823|14019
1317241063468|687195093830|410
1317241063468|687195093830|3010
1317241063468|687195093830|5180
1317241063468|687195093830|7617
1317241063468|687195093830|9516
1317241063468|687195093830|9518
1319255379382|687195093837|1450
1319255379382|687195093837|1944
1319255379382|687195093837|2087
1319255379382|687195093837|5359
1319255379382|687195093837|5429
1319255379382|687195093837|9166
1325590701095|755914570580|1860
1325590701095|755914570580|9300
1325590701095|755914570580|11359
1317922389735|687195093851|540
1317922389735|687195093851|1930
1317922389735|687195093851|5711
1317922389735|687195093851|7717
1317871944735|687195093858|540
1317871944735|687195093858|3041
1317871944735|687195093858|7808
1317871944735|687195093858|11485
1339075169289|962073000931|206
1339075169289|962073000931|2078
1336450901830|893353524213|290
1336450901830|893353524213|1541
1336450901830|893353524213|7559
1336450901830|893353524213|11858
1336450901830|893353524213|12437
1318449427087|687195094147|1524
1318449427087|687195094147|7844
1312889478280|618475617415|777
1326971150870|824634047624|777
1327740237486|824634047625|179
1327740237486|824634047625|566
1327740237486|824634047625|2782
1327740237486|824634047625|6372
1327740237486|824634047625|7514
1324072305732|755914570905|179
1324072305732|755914570905|416
1324072305732|755914570905|2991
1324072305732|755914570905|9299
1338729126946|962073001156|585
1338729126946|962073001156|1526
1338729126946|962073001156|2094
1338729126946|962073001156|3028
1338729126946|962073001156|5282
1338729126946|962073001156|6755
1338729126946|962073001156|6799
1338729126946|962073001156|9277
1338729126946|962073001156|9337
1338729126946|962073001156|11365
1338729126946|962073001156|11685
1338729126946|962073001156|12077
1319818043902|687195094524|1390
1319058313310|687195094533|1390
1344412993743|1030792478222|1390
1318114980746|687195094551|1390
1314880419410|618475617824|1390
1322200956584|755914571305|1390
1352136972964|1099511954994|1390
1326943530079|824634048059|1390
1318650803559|687195094596|1390
1350885708020|1099511955021|1390
1326811014076|824634048096|1390
1353222017662|1168231431785|1390
1349011766827|1099511955052|1390
1348570966098|1099511955061|1390
1315779520213|687195094654|1390
1343771905844|1030792478343|1390
1324772452277|755914571408|1390
1320246492584|687195094681|1390
1342180087335|1030792478370|1390
1339183315222|962073001643|1390
1320022694410|687195094708|1390
1337309906297|962073001661|1390
1348582293193|1099511955142|1390
1337134989437|962073001679|1390
1329175908976|824634048216|1390
1341832459890|1030792478433|1390
1342398351477|1030792478442|1390
1345052248403|1030792478451|1390
1348388960380|1099511955196|1390
1333434496650|893353524997|1390
1346143199202|1030792478479|1390
1334463428304|893353525016|1390
1336926660679|962073001761|1390
1316093505119|687195094826|1390
1317111283468|687195094835|410
1317111283468|687195094835|11281
1336446941830|893353525058|803
1336446941830|893353525058|810
1336446941830|893353525058|1541
1336446941830|893353525058|1667
1336446941830|893353525058|2990
1336446941830|893353525058|9177
1336446941830|893353525058|11545
1336446941830|893353525058|13533
1318716683955|687195094865|1410
1318716683955|687195094865|2875
1318716683955|687195094865|2911
1318716683955|687195094865|5164
1318716683955|687195094865|11688
1318749488955|687195094880|1410
1318749488955|687195094880|11536
1336552601830|962073001839|1541
1336437716830|893353525117|790
1336437716830|893353525117|1182
1336437716830|893353525117|1541
1336437716830|893353525117|2867
1336437716830|893353525117|14700
1336437716830|893353525117|14854
1336475336830|893353525132|1541
1336475336830|893353525132|5104
1336475336830|893353525132|13285
1336475336830|893353525132|13794
1336475336830|893353525132|13854
1318691078955|687195094939|1207
1318691078955|687195094939|1410
1318691078955|687195094939|2859
1318691078955|687195094939|9337
1336490051830|893353525162|1541
1336490051830|893353525162|2051
1336490051830|893353525162|5094
1336490051830|893353525162|5183
1336490051830|893353525162|9306
1336490051830|893353525162|9328
1336490051830|893353525162|13451
1336490051830|893353525162|13740
1336482896830|893353525177|1541
1336482896830|893353525177|3056
1336514306830|893353525192|976
1336514306830|893353525192|1541
1336514306830|893353525192|1676
1336514306830|893353525192|2084
1336514306830|893353525192|2785
1336514306830|893353525192|9238
1336514306830|893353525192|11630
1336481321830|893353525206|1021
1336481321830|893353525206|1541
1336481321830|893353525206|5183
1336481321830|893353525206|9292
1336481321830|893353525206|9486
1336481321830|893353525206|12980
1317113713468|687195095013|410
1317113713468|687195095013|803
1317113713468|687195095013|2117
1317113713468|687195095013|5084
1317113713468|687195095013|7568
1317113713468|687195095013|9072
1317113713468|687195095013|13220
1318736213955|687195095028|1410
1318736213955|687195095028|7015
1318736213955|687195095028|9281
1318736213955|687195095028|9288
1318710158955|687195095037|1410
1318710158955|687195095037|1764
1318710158955|687195095037|6556
1318710158955|687195095037|11745
1318739363955|687195095052|1410
1318739363955|687195095052|7555
1318739363955|687195095052|11595
1318739363955|687195095052|11729
1318739363955|687195095052|12063
1318733828955|687195095067|1410
1318733828955|687195095067|1941
1318733828955|687195095067|2002
1318733828955|687195095067|6982
1318733828955|687195095067|7585
1336485686830|893353525290|1541
1336485686830|893353525290|3057
1336485686830|893353525290|9285
1318725818955|687195095097|1410
1318725818955|687195095097|2877
1318725818955|687195095097|7356
1336573706830|962073002056|803
1336573706830|962073002056|1541
1336573706830|962073002056|8620
1336573706830|962073002056|8650
1329345665756|824634048766|6
1329345665756|824634048766|1201
1329345665756|824634048766|2017
1329345665756|824634048766|6404
1318933594564|687195095299|6
1318933594564|687195095299|587
1318933594564|687195095299|1191
1318933594564|687195095299|2008
1318933594564|687195095299|2084
1327911112584|824634048777|127
1327911112584|824634048777|1768
1327911112584|824634048777|6993
1327911112584|824634048777|9051
1327911112584|824634048777|9458
1327911112584|824634048777|12782
1327902787584|824634048781|127
1327902787584|824634048781|11168
1327902787584|824634048781|11770
1327902787584|824634048781|11802
1318934626595|687195095313|193
1318934626595|687195095313|2801
1318934626595|687195095313|9414
1327826467584|824634048789|127
1327826467584|824634048789|1173
1327826467584|824634048789|2998
1327826467584|824634048789|4847
1327826467584|824634048789|6980
1327826467584|824634048789|7003
1327843162584|824634048793|127
1327843162584|824634048793|1178
1327843162584|824634048793|2953
1327843162584|824634048793|5162
1318936111595|687195095325|58
1318936111595|687195095325|193
1318936111595|687195095325|3086
1318936111595|687195095325|5120
1318936111595|687195095325|10824
1327923937584|824634048801|127
1327923937584|824634048801|3017
1327923937584|824634048801|11164
1327904677584|824634048805|127
1327904677584|824634048805|580
1327904677584|824634048805|2832
1327904677584|824634048805|5180
1327904677584|824634048805|7520
1327904677584|824634048805|9106
1327904677584|824634048805|9281
1336875902943|962073002282|1448
1336875902943|962073002282|2016
1336875902943|962073002282|2045
1336875902943|962073002282|7548
1336875902943|962073002282|9100
1336875902943|962073002282|9474
1336875902943|962073002282|12321
1317924864735|687195095347|540
1317924864735|687195095347|5076
1317924864735|687195095347|6766
1317120868468|687195095356|144
1317120868468|687195095356|410
1317120868468|687195095356|3023
1317120868468|687195095356|3111
1317120868468|687195095356|11266
1317120868468|687195095356|13992
1317902184735|687195095365|448
1317902184735|687195095365|540
1317902184735|687195095365|2782
1317902184735|687195095365|5104
1317902184735|687195095365|6244
1317902184735|687195095365|14030
1317899304735|687195095374|540
1317899304735|687195095374|2819
1317899304735|687195095374|5029
1317899304735|687195095374|5476
1317899304735|687195095374|9119
1317858264735|687195095383|540
1317858264735|687195095383|2922
1317858264735|687195095383|9341
1317858264735|687195095383|11459
1317858264735|687195095383|11530
1317131263468|687195095392|410
1317131263468|687195095392|1029
1317131263468|687195095392|9299
1317141928468|687195095401|6
1317141928468|687195095401|410
1317141928468|687195095401|470
1317108088468|687195095410|410
1317108088468|687195095410|2827
1317108088468|687195095410|2958
1317108088468|687195095410|9058
1325695866095|755914572240|1678
1325695866095|755914572240|1860
1316577792065|687195095525|1767
1334947678597|893353525744|2837
1334947678597|893353525744|2996
1334947678597|893353525744|3110
1334947678597|893353525744|4863
1334947678597|893353525744|4999
1334947678597|893353525744|5140
1334947678597|893353525744|5445
1334947678597|893353525744|9591
1334947678597|893353525744|11654
1334904568597|893353525748|448
1334904568597|893353525748|2013
1334904568597|893353525748|4863
1334904568597|893353525748|9289
1334904568597|893353525748|10736
1334936203597|893353525752|4863
1334936203597|893353525752|6129
1334936203597|893353525752|6384
1334936203597|893353525752|10578
1330198679097|824634049212|6
1344325195040|1030792479429|6
1338808677108|962073002701|6
1333792429658|893353525973|6
1328386119607|824634049245|6
1334530240668|893353525989|6
1332171773912|893353525997|6
1332858144578|893353526005|6
1320881670577|755914572541|6
1322466031544|755914572549|6
1312139159950|618475619085|6
1317095668468|687195095829|410
1317095668468|687195095829|1205
1317095668468|687195095829|2815
1317095668468|687195095829|4849
1317095668468|687195095829|6348
1317095668468|687195095829|8296
1317095668468|687195095829|8617
1317095668468|687195095829|9110
1317095668468|687195095829|10709
1318936966595|687195095830|193
1318936966595|687195095830|787
1318936966595|687195095830|2836
1318936966595|687195095830|4975
1318936966595|687195095830|8614
1318936966595|687195095830|11642
1318936966595|687195095830|12693
1318936966595|687195095830|13867
1317112723468|687195095831|410
1317112723468|687195095831|416
1317112723468|687195095831|2095
1317112723468|687195095831|5266
1317112723468|687195095831|5418
1317112723468|687195095831|8028
1317112723468|687195095831|11249
1317060253468|687195095832|287
1317060253468|687195095832|410
1317060253468|687195095832|784
1317060253468|687195095832|1188
1317060253468|687195095832|6971
1317060253468|687195095832|9241
1317060253468|687195095832|14508
1318893631595|687195095833|193
1318893631595|687195095833|580
1318893631595|687195095833|2057
1318893631595|687195095833|3080
1318893631595|687195095833|6944
1318893631595|687195095833|6946
1318893631595|687195095833|10520
1318893631595|687195095833|11641
1317009898468|687195095834|410
1317009898468|687195095834|798
1317009898468|687195095834|2092
1317009898468|687195095834|5972
1317009898468|687195095834|9249
1318933456595|687195095836|193
1318933456595|687195095836|2876
1318933456595|687195095836|2977
1318933456595|687195095836|7114
1318933456595|687195095836|8328
1318933456595|687195095836|11853
1318933456595|687195095836|12552
1317142558468|687195095837|410
1317142558468|687195095837|570
1317142558468|687195095837|5075
1317142558468|687195095837|14757
1317159793468|687195095838|410
1317159793468|687195095838|3002
1317159793468|687195095838|6358
1317159793468|687195095838|8720
1318952041595|687195095839|193
1318952041595|687195095839|524
1318952041595|687195095839|7380
1317050578468|687195095840|144
1317050578468|687195095840|410
1317050578468|687195095840|2922
1317050578468|687195095840|5151
1317050578468|687195095840|5699
1317050578468|687195095840|6991
1317050578468|687195095840|11833
1318897006595|687195095841|193
1318897006595|687195095841|1181
1318897006595|687195095841|1680
1318897006595|687195095841|7019
1318897006595|687195095841|9055
1317083833468|687195095842|410
1317083833468|687195095842|5158
1317083833468|687195095842|7443
1317083833468|687195095842|8033
1317083833468|687195095842|8315
1317083833468|687195095842|9164
1317041668468|687195095843|410
1317041668468|687195095843|5068
1317041668468|687195095843|6937
1317041668468|687195095843|11996
1317041668468|687195095843|12426
1319029801595|687195095844|193
1319029801595|687195095844|2031
1319029801595|687195095844|2821
1319029801595|687195095844|2942
1319029801595|687195095844|5170
1319029801595|687195095844|6383
1319029801595|687195095844|6674
1319029801595|687195095844|9059
1317154078468|687195095845|410
1317154078468|687195095845|2090
1317154078468|687195095845|2115
1317154078468|687195095845|5679
1317154078468|687195095845|6838
1317154078468|687195095845|7574
1317154078468|687195095845|9371
1317421478392|687195095965|382
1317421478392|687195095965|798
1317421478392|687195095965|2904
1317421478392|687195095965|3030
1317444968391|687195095972|382
1317444968391|687195095972|7576
1317444968391|687195095972|8645
1317430748392|687195095979|382
1317430748392|687195095979|2000
1317430748392|687195095979|2928
1317430748392|687195095979|6959
1317430748392|687195095979|6963
1317430748392|687195095979|7556
1336912172943|962073002930|1448
1336912172943|962073002930|2047
1336912172943|962073002930|2904
1336912172943|962073002930|7887
1336912172943|962073002930|9235
1336912172943|962073002930|14186
1338777816946|962073002932|1526
1338777816946|962073002932|9132
1338679221946|962073002934|1526
1338679221946|962073002934|2892
1338679221946|962073002934|7709
1338663651946|962073002936|1526
1338663651946|962073002936|6016
1338663651946|962073002936|9279
1338663651946|962073002936|11333
1338663651946|962073002936|11538
1338705771946|962073002938|1526
1338705771946|962073002938|7218
1338705771946|962073002938|10110
1318897906595|687195095996|193
1318897906595|687195095996|7520
1318897906595|687195095996|7546
1318897906595|687195095996|10369
1338660276946|962073002942|1526
1338660276946|962073002942|5165
1338660276946|962073002942|6153
1338660276946|962073002942|11374
1338660276946|962073002942|12410
1338660276946|962073002942|13129
1341593842280|962073002944|1174
1341593842280|962073002944|1505
1341593842280|962073002944|1520
1341593842280|962073002944|2119
1318929721595|687195096002|193
1318929721595|687195096002|2934
1318929721595|687195096002|9285
1318950691595|687195096004|193
1318950691595|687195096004|2014
1318950691595|687195096004|9016
1318950691595|687195096004|9333
1341665482280|962073002950|1032
1341665482280|962073002950|1520
1341665482280|962073002950|2954
1341665482280|962073002950|5061
1341665482280|962073002950|6402
1341665482280|962073002950|7617
1341665482280|962073002950|11548
1341665482280|962073002950|12111
1341665482280|962073002950|12915
1336863617943|962073002952|1448
1336863617943|962073002952|1546
1336863617943|962073002952|2870
1336863617943|962073002952|8086
1336863617943|962073002952|9170
1336863617943|962073002952|10264
1341788305916|962073002954|139
1341788305916|962073002954|2032
1335022873597|893353526222|790
1335022873597|893353526222|2006
1335022873597|893353526222|2777
1335022873597|893353526222|2958
1335022873597|893353526222|4863
1335022873597|893353526222|9273
1335022873597|893353526222|14818
1334920588597|893353526223|4863
1334920588597|893353526223|5117
1334920588597|893353526223|6397
1334920588597|893353526223|9285
1334852458597|893353526224|2918
1334852458597|893353526224|2991
1334852458597|893353526224|3070
1334852458597|893353526224|4863
1334852458597|893353526224|6970
1334852458597|893353526224|12486
1334894758597|893353526225|1999
1334894758597|893353526225|2059
1334894758597|893353526225|4847
1334894758597|893353526225|4863
1334894758597|893353526225|5147
1334894758597|893353526225|7623
1334909248597|893353526226|1034
1334909248597|893353526226|1989
1334909248597|893353526226|2934
1334909248597|893353526226|4863
1334909248597|893353526226|7875
1334909248597|893353526226|9249
1334909248597|893353526226|9331
1334909248597|893353526226|11410
1334940523597|893353526228|4863
1334940523597|893353526228|9054
1334961223597|893353526229|4863
1334932063597|893353526231|4863
1334932063597|893353526231|9191
1334932063597|893353526231|10220
1334932063597|893353526231|14229
1334947003597|893353526233|1176
1334947003597|893353526233|2100
1334947003597|893353526233|4863
1334947003597|893353526233|6371
1334913613597|893353526234|2931
1334913613597|893353526234|4863
1334913613597|893353526234|8706
1352572723895|1168231433179|2
1344129710871|1030792479712|1167
1344129710871|1030792479712|2918
1344129710871|1030792479712|3114
1344129710871|1030792479712|6453
1344129710871|1030792479712|6525
1344129710871|1030792479712|9089
1344141095871|1030792479719|1167
1344141095871|1030792479719|2038
1344141095871|1030792479719|2883
1344141095871|1030792479719|5829
1344141095871|1030792479719|11852
1344186050871|1030792479726|1167
